,datetime,v_dc,p_dc,p_ac,clipped_p_dc,clipped_p_ac,inverter_efficiency,electricity_PV
0,2020-01-01 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
1,2020-01-01 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
2,2020-01-01 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3,2020-01-01 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4,2020-01-01 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
5,2020-01-01 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
6,2020-01-01 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
7,2020-01-01 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
8,2020-01-01 08:30:00-07:00,1064.6198394250555,32929.63859297863,32644.091253064977,0.0,0.0,0.9913285613776965,32.64409125306498
9,2020-01-01 09:30:00-07:00,1047.3070103970572,51111.03560112634,50594.91294878685,0.0,0.0,0.9899019331878276,50.59491294878685
10,2020-01-01 10:30:00-07:00,1021.486031088384,62644.112977907826,61931.921840934025,0.0,0.0,0.988631156175442,61.931921840934024
11,2020-01-01 11:30:00-07:00,1009.221655141332,69553.30716649191,66070.0,2672.0933228120216,2639.6830394081335,0.9878708265436701,66.07
12,2020-01-01 12:30:00-07:00,1008.1957165234068,63936.99059719878,63192.81401408624,0.0,0.0,0.9883607818234543,63.19281401408624
13,2020-01-01 13:30:00-07:00,1003.3211291427135,63188.96677294548,62454.019738975054,0.0,0.0,0.9883690607474042,62.454019738975056
14,2020-01-01 14:30:00-07:00,1018.6456819528134,53396.99376368401,52829.94833664922,0.0,0.0,0.989380573941216,52.829948336649224
15,2020-01-01 15:30:00-07:00,1027.5681900095128,37998.52085891078,37641.50998816413,0.0,0.0,0.9906046113723153,37.64150998816413
16,2020-01-01 16:30:00-07:00,990.3056121310715,9629.98251441113,9515.168894560806,0.0,0.0,0.9880774840786568,9.515168894560805
17,2020-01-01 17:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
18,2020-01-01 18:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
19,2020-01-01 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
20,2020-01-01 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
21,2020-01-01 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
22,2020-01-01 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
23,2020-01-01 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
24,2020-01-02 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
25,2020-01-02 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
26,2020-01-02 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
27,2020-01-02 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
28,2020-01-02 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
29,2020-01-02 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
30,2020-01-02 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
31,2020-01-02 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
32,2020-01-02 08:30:00-07:00,1070.372922207177,33053.80194975375,32769.29637217766,0.0,0.0,0.9913926519554822,32.769296372177664
33,2020-01-02 09:30:00-07:00,1051.6813844802964,51289.12169065032,50773.11605873965,0.0,0.0,0.9899392772794405,50.77311605873965
34,2020-01-02 10:30:00-07:00,1023.2574223596276,62737.7487980589,62025.291176037,0.0,0.0,0.9886438765229659,62.025291176036994
35,2020-01-02 11:30:00-07:00,1015.2862334528173,70017.80623376374,66070.0,3138.61734556672,3100.642389193061,0.9879007371104672,66.07
36,2020-01-02 12:30:00-07:00,1012.8362800365094,61121.71567540166,60428.695957247655,0.0,0.0,0.9886616448753759,60.428695957247655
37,2020-01-02 13:30:00-07:00,990.5353169008391,62327.08431286592,61597.471096193,0.0,0.0,0.988293801567703,61.597471096193004
38,2020-01-02 14:30:00-07:00,1011.2114079248821,52940.997664947914,52376.12608282744,0.0,0.0,0.9893301674121174,52.37612608282744
39,2020-01-02 15:30:00-07:00,1024.2679958618507,37826.277175153584,37469.781547693805,0.0,0.0,0.9905754503460905,37.469781547693806
40,2020-01-02 16:30:00-07:00,928.8719317419374,3722.196911566289,3632.8568413300713,0.0,0.0,0.9759980268753101,3.6328568413300713
41,2020-01-02 17:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
42,2020-01-02 18:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
43,2020-01-02 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
44,2020-01-02 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
45,2020-01-02 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
46,2020-01-02 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
47,2020-01-02 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
48,2020-01-03 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
49,2020-01-03 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
50,2020-01-03 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
51,2020-01-03 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
52,2020-01-03 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
53,2020-01-03 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
54,2020-01-03 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
55,2020-01-03 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
56,2020-01-03 08:30:00-07:00,1066.9721426436556,34253.39807841649,33955.07385005195,0.0,0.0,0.9912906676388257,33.95507385005195
57,2020-01-03 09:30:00-07:00,1048.2485122835035,50224.115738345245,49721.031020398215,0.0,0.0,0.9899832040733585,49.721031020398215
58,2020-01-03 10:30:00-07:00,1031.1887400066605,62833.04322650387,62124.86255681924,0.0,0.0,0.9887291680727329,62.12486255681924
59,2020-01-03 11:30:00-07:00,1012.212527063008,68963.41540604195,66070.0,2088.214247182456,2063.071406448653,0.9879596450566664,66.07
60,2020-01-03 12:30:00-07:00,1000.4073684434999,69169.10034764487,66070.0,2283.1613873044585,2255.3091906005866,0.9878010390072536,66.07
61,2020-01-03 13:30:00-07:00,1000.8614115165658,61980.42190450221,61264.28909248875,0.0,0.0,0.988445822245017,61.264289092488745
62,2020-01-03 14:30:00-07:00,1008.7637381789407,50526.71436578984,49995.90248402562,0.0,0.0,0.9894944310464877,49.99590248402562
63,2020-01-03 15:30:00-07:00,1019.5042936968364,34727.323999813525,34404.060764659305,0.0,0.0,0.9906913865532525,34.404060764659306
64,2020-01-03 16:30:00-07:00,998.903515440031,12324.727772515482,12194.206166171645,0.0,0.0,0.9894097777449573,12.194206166171645
65,2020-01-03 17:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
66,2020-01-03 18:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
67,2020-01-03 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
68,2020-01-03 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
69,2020-01-03 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
70,2020-01-03 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
71,2020-01-03 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
72,2020-01-04 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
73,2020-01-04 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
74,2020-01-04 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
75,2020-01-04 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
76,2020-01-04 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
77,2020-01-04 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
78,2020-01-04 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
79,2020-01-04 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
80,2020-01-04 08:30:00-07:00,1035.6129376202414,9617.506127239749,9510.601552552274,0.0,0.0,0.9888843767528582,9.510601552552274
81,2020-01-04 09:30:00-07:00,1056.275689000494,21404.596877899712,21221.324869817156,0.0,0.0,0.9914377267122566,21.221324869817156
82,2020-01-04 10:30:00-07:00,1046.5209971207353,22841.450715047315,22643.58089770427,0.0,0.0,0.9913372482417373,22.64358089770427
83,2020-01-04 11:30:00-07:00,1038.2049880984432,47460.29970982006,46989.41963147156,0.0,0.0,0.9900784427989807,46.989419631471556
84,2020-01-04 12:30:00-07:00,1032.7388803711335,34792.34523574453,34473.925870076266,0.0,0.0,0.990848005114035,34.473925870076265
85,2020-01-04 13:30:00-07:00,1026.7117279848374,27975.77995426207,27725.26864272134,0.0,0.0,0.9910454217201345,27.725268642721343
86,2020-01-04 14:30:00-07:00,1020.0944204973366,19204.74143511155,19029.037107307944,0.0,0.0,0.9908509922720244,19.029037107307943
87,2020-01-04 15:30:00-07:00,1011.683115618019,13794.444438226765,13656.608192355463,0.0,0.0,0.9900078436294735,13.656608192355463
88,2020-01-04 16:30:00-07:00,877.1855646510751,1960.4731146422037,1875.0352742462692,0.0,0.0,0.95641978471532,1.8750352742462693
89,2020-01-04 17:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
90,2020-01-04 18:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
91,2020-01-04 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
92,2020-01-04 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
93,2020-01-04 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
94,2020-01-04 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
95,2020-01-04 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
96,2020-01-05 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
97,2020-01-05 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
98,2020-01-05 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
99,2020-01-05 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
100,2020-01-05 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
101,2020-01-05 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
102,2020-01-05 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
103,2020-01-05 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
104,2020-01-05 08:30:00-07:00,1053.6068560770875,22558.788276680232,22365.372748084177,0.0,0.0,0.9914261561293168,22.365372748084177
105,2020-01-05 09:30:00-07:00,1039.6362862524106,40425.67125286444,40045.491753018614,0.0,0.0,0.9905955921555937,40.04549175301862
106,2020-01-05 10:30:00-07:00,1020.4155979773765,60261.085291149364,59587.68758301109,0.0,0.0,0.9888253305614265,59.58768758301109
107,2020-01-05 11:30:00-07:00,1023.2788394875464,68096.57535604162,66070.0,1235.537460953267,1220.919725674481,0.988168925879829,66.07
108,2020-01-05 12:30:00-07:00,1016.9905280426083,68484.10859219765,66070.0,1615.6675042687657,1596.37566347135,0.9880595229238414,66.07
109,2020-01-05 13:30:00-07:00,1005.0078532020632,59338.90670081967,58669.745134423225,0.0,0.0,0.9887230553510147,58.66974513442322
110,2020-01-05 14:30:00-07:00,1021.0124020900148,52671.638741739705,52116.862553611965,0.0,0.0,0.9894672692670922,52.116862553611966
111,2020-01-05 15:30:00-07:00,1019.8465906025557,37314.04736472131,36961.53370534932,0.0,0.0,0.9905527895184785,36.96153370534932
112,2020-01-05 16:30:00-07:00,992.5700149005883,10767.939110666675,10646.374488826352,0.0,0.0,0.9887105024841846,10.646374488826352
113,2020-01-05 17:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
114,2020-01-05 18:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
115,2020-01-05 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
116,2020-01-05 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
117,2020-01-05 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
118,2020-01-05 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
119,2020-01-05 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
120,2020-01-06 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
121,2020-01-06 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
122,2020-01-06 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
123,2020-01-06 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
124,2020-01-06 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
125,2020-01-06 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
126,2020-01-06 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
127,2020-01-06 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
128,2020-01-06 08:30:00-07:00,1015.1353268506791,6079.0111007096275,5988.327535099415,0.0,0.0,0.9850825135687569,5.988327535099415
129,2020-01-06 09:30:00-07:00,1038.3976995943967,9325.218057428208,9220.464053794469,0.0,0.0,0.9887665893721064,9.220464053794469
130,2020-01-06 10:30:00-07:00,1068.1490693651672,26205.737035705228,25985.706354693648,0.0,0.0,0.9916037209443188,25.985706354693647
131,2020-01-06 11:30:00-07:00,1030.156793471296,69795.09841843398,66070.0,2929.226659891559,2894.3615080335876,0.9880974892331268,66.07
132,2020-01-06 12:30:00-07:00,1028.3856117155958,67566.41444246356,66070.0,712.6882365172979,704.3333926016785,0.988277000394384,66.07
133,2020-01-06 13:30:00-07:00,1017.3837029843434,63047.8422051521,62325.78077150043,0.0,0.0,0.9885474045043106,62.32578077150043
134,2020-01-06 14:30:00-07:00,1031.3858033688648,54312.95629740895,53740.25592230575,0.0,0.0,0.9894555477340031,53.74025592230575
135,2020-01-06 15:30:00-07:00,1048.3632120253033,39102.648663969165,38742.316994416375,0.0,0.0,0.9907849805099056,38.74231699441638
136,2020-01-06 16:30:00-07:00,1009.7349629928603,8759.643555024539,8653.335380338898,0.0,0.0,0.9878638698004256,8.653335380338898
137,2020-01-06 17:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
138,2020-01-06 18:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
139,2020-01-06 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
140,2020-01-06 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
141,2020-01-06 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
142,2020-01-06 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
143,2020-01-06 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
144,2020-01-07 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
145,2020-01-07 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
146,2020-01-07 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
147,2020-01-07 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
148,2020-01-07 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
149,2020-01-07 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
150,2020-01-07 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
151,2020-01-07 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
152,2020-01-07 08:30:00-07:00,1073.3950769450946,30111.600861585295,29857.40764726786,0.0,0.0,0.9915582962365272,29.85740764726786
153,2020-01-07 09:30:00-07:00,1071.2330620664222,27620.32285215239,27388.64015595231,0.0,0.0,0.9916118758842812,27.38864015595231
154,2020-01-07 10:30:00-07:00,1057.4577846998573,37127.46438886752,36793.8781935954,0.0,0.0,0.9910151096832742,36.793878193595404
155,2020-01-07 11:30:00-07:00,1030.8291498859644,59527.591514150845,58873.44541106709,0.0,0.0,0.989011043678321,58.873445411067095
156,2020-01-07 12:30:00-07:00,1041.4577289897377,36409.63678364384,36077.019871106466,0.0,0.0,0.9908645913027402,36.077019871106465
157,2020-01-07 13:30:00-07:00,1042.1178501258817,20070.01703725911,19893.381953735738,0.0,0.0,0.9911990566228491,19.893381953735737
158,2020-01-07 14:30:00-07:00,1043.6566024394713,28256.032508516222,28008.789620899814,0.0,0.0,0.9912499078721724,28.008789620899815
159,2020-01-07 15:30:00-07:00,1016.8823187038262,10259.042672195123,10145.049106657818,0.0,0.0,0.9888884792490181,10.145049106657819
160,2020-01-07 16:30:00-07:00,932.8079399452786,3076.6695735274416,2991.275098073313,0.0,0.0,0.9722445087412417,2.991275098073313
161,2020-01-07 17:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
162,2020-01-07 18:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
163,2020-01-07 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
164,2020-01-07 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
165,2020-01-07 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
166,2020-01-07 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
167,2020-01-07 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
168,2020-01-08 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
169,2020-01-08 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
170,2020-01-08 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
171,2020-01-08 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
172,2020-01-08 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
173,2020-01-08 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
174,2020-01-08 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
175,2020-01-08 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
176,2020-01-08 08:30:00-07:00,1074.3476578648688,32150.297368088028,31876.50551531768,0.0,0.0,0.991484002476378,31.87650551531768
177,2020-01-08 09:30:00-07:00,1057.2472533915047,49194.942184783235,48711.34575011146,0.0,0.0,0.9901697936170895,48.71134575011146
178,2020-01-08 10:30:00-07:00,1042.887518197801,63137.751340173476,62433.17637106501,0.0,0.0,0.9888406705314486,62.43317637106501
179,2020-01-08 11:30:00-07:00,1027.7091160667012,68430.28906872167,66070.0,1570.7763510666834,1552.227787738142,0.9881914676675992,66.07
180,2020-01-08 12:30:00-07:00,1019.275173418086,67587.96492140394,66070.0,726.8049979655065,718.2048033651809,0.9881671223720262,66.07
181,2020-01-08 13:30:00-07:00,1003.97391992953,63265.561313229155,62529.78510894928,0.0,0.0,0.9883700359404538,62.529785108949284
182,2020-01-08 14:30:00-07:00,1023.6932004342802,47408.761973019034,46930.46304846605,0.0,0.0,0.9899111703270128,46.93046304846605
183,2020-01-08 15:30:00-07:00,1028.4893749049868,36606.85798719616,36266.31954812138,0.0,0.0,0.9906974141513621,36.26631954812138
184,2020-01-08 16:30:00-07:00,1006.1914250183913,12699.552801767879,12567.985170516946,0.0,0.0,0.9896399791941793,12.567985170516947
185,2020-01-08 17:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
186,2020-01-08 18:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
187,2020-01-08 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
188,2020-01-08 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
189,2020-01-08 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
190,2020-01-08 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
191,2020-01-08 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
192,2020-01-09 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
193,2020-01-09 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
194,2020-01-09 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
195,2020-01-09 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
196,2020-01-09 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
197,2020-01-09 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
198,2020-01-09 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
199,2020-01-09 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
200,2020-01-09 08:30:00-07:00,1069.512506006195,33953.22907728699,33659.09448954162,0.0,0.0,0.9913370658479687,33.659094489541616
201,2020-01-09 09:30:00-07:00,1057.8675973801462,51503.29577747276,50988.008088447925,0.0,0.0,0.9899950540786514,50.98800808844793
202,2020-01-09 10:30:00-07:00,1042.0919453757667,64219.75772597144,63496.40830833789,0.0,0.0,0.9887363415365079,63.496408308337884
203,2020-01-09 11:30:00-07:00,1031.7199926288831,70846.41177602857,66070.0,3975.354089589192,3927.7327708908124,0.9880208611295552,66.07
204,2020-01-09 12:30:00-07:00,1024.7520746291023,72094.25487684156,66070.0,5209.899386445978,5146.465865428196,0.9878244249432512,66.07
205,2020-01-09 13:30:00-07:00,1014.9026459688218,66489.23281160663,65705.56673925323,0.0,0.0,0.9882136394237865,65.70556673925323
206,2020-01-09 14:30:00-07:00,1009.5470513978456,55294.015833465644,54692.28603580691,0.0,0.0,0.9891176325577251,54.69228603580691
207,2020-01-09 15:30:00-07:00,1019.4034165828867,40489.28569807228,40098.586727471884,0.0,0.0,0.9903505590710138,40.09858672747188
208,2020-01-09 16:30:00-07:00,1019.3157866790751,17992.715939073474,17826.223233823912,0.0,0.0,0.9907466607146282,17.82622323382391
209,2020-01-09 17:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
210,2020-01-09 18:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
211,2020-01-09 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
212,2020-01-09 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
213,2020-01-09 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
214,2020-01-09 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
215,2020-01-09 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
216,2020-01-10 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
217,2020-01-10 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
218,2020-01-10 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
219,2020-01-10 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
220,2020-01-10 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
221,2020-01-10 05:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
222,2020-01-10 06:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
223,2020-01-10 07:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
224,2020-01-10 08:30:00-07:00,1071.6366668300027,18513.110726382478,18356.01487156904,0.0,0.0,0.991514345852771,18.35601487156904
225,2020-01-10 09:30:00-07:00,1063.8766565319756,40154.93363545632,39789.612794794295,0.0,0.0,0.9909022177952387,39.789612794794294
226,2020-01-10 10:30:00-07:00,1065.138273341648,26592.076537008983,26367.60041737264,0.0,0.0,0.9915585336359899,26.36760041737264
227,2020-01-10 11:30:00-07:00,1063.29211262048,27683.873538213338,27448.85528638349,0.0,0.0,0.9915106442201651,27.448855286383488
228,2020-01-10 12:30:00-07:00,1048.518685692823,26079.646826703116,25854.236663490326,0.0,0.0,0.9913568552246654,25.854236663490326
229,2020-01-10 13:30:00-07:00,1038.240595027596,43380.30897677769,42962.89133324859,0.0,0.0,0.9903777162179146,42.96289133324859
230,2020-01-10 14:30:00-07:00,1030.4304317087494,42960.38944249148,42544.30035669166,0.0,0.0,0.9903145876655327,42.54430035669166
231,2020-01-10 15:30:00-07:00,1032.1777419232674,30538.21560788668,30264.40318774439,0.0,0.0,0.9910337780157797,30.26440318774439
232,2020-01-10 16:30:00-07:00,1002.2293022787322,8863.83354780818,8755.67157439385,0.0,0.0,0.9877973821562706,8.75567157439385
