,electricity_demand,cooling_demand,heat_demand,total_electricity_demand,total_heat_demand,electricity_cooling,heat_cooling,electricity_CHP,electricity_PV,electricity_BES_in,electricity_BES_out,electricity_Grid,heat_Furnace,heat_CHP,fuel_CHP,PM_id,year
0,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
1,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
2,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
3,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
4,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
5,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
6,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
7,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
8,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
9,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
10,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
11,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
12,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
13,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
14,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
15,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
16,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
17,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
18,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
19,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
20,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
21,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
22,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
23,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
24,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
25,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
26,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
27,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
28,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
29,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
30,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,429866.2293193175,0,0,0,-4099.8005640524925,0,247306.62729157144,663862.8282462324,RE1,2050
31,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
32,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
33,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
34,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
35,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
36,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
37,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
38,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
39,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
40,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
41,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
42,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
43,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
44,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
45,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
46,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
47,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
48,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
49,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
50,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
51,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
52,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
53,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
54,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
55,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
56,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
57,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
58,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
59,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
60,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
61,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,1942399.919351112,0,0,0,0.0,0,247306.62729157144,1545906.419578885,RE2,2050
62,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
63,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
64,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
65,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
66,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
67,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
68,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
69,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
70,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
71,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
72,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
73,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
74,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
75,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
76,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
77,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
78,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
79,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
80,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
81,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
82,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
83,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
84,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
85,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
86,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
87,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
88,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
89,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
90,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
91,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
92,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,3283597.472080143,0,0,0,0.0,0,247306.62729157144,2186775.0005835393,RE3,2050
93,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
94,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
95,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
96,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
97,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
98,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
99,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
100,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
101,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
102,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
103,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
104,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
105,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
106,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
107,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
108,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
109,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
110,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
111,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
112,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
113,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
114,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
115,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
116,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
117,300225.1848337796,81176.03759382581,183788.6010053266,300225.1848337796,312639.454328859,0,128850.85332353346,9237037.32629778,0,0,0,0.0,0,247306.62729157144,5016918.72210892,RE4,2050
