datetime,Qe_nom,T_db,Patm,RH,Qheat_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-01-01 00:30:00-08:00,500.0,12.2,100.8,0.93,715,9.564,0.3255,0.5599
2020-01-01 01:30:00-08:00,500.0,12.2,100.9,0.86,715,9.564,0.3327,0.5722
2020-01-01 02:30:00-08:00,500.0,11.7,100.8,0.86,715,9.564,0.33,0.5677
2020-01-01 03:30:00-08:00,500.0,11.1,100.8,0.9,715,9.564,0.3227,0.5552
2020-01-01 04:30:00-08:00,500.0,11.1,100.8,0.86,715,9.564,0.3267,0.562
2020-01-01 05:30:00-08:00,500.0,10.6,100.9,0.93,715,9.564,0.3171,0.5454
2020-01-01 06:30:00-08:00,500.0,10.0,101.0,0.96,715,9.564,0.311,0.5349
2020-01-01 07:30:00-08:00,500.0,10.6,101.0,0.93,715,9.564,0.317,0.5452
2020-01-01 08:30:00-08:00,500.0,12.8,101.1,0.83,715,9.564,0.3389,0.583
2020-01-01 09:30:00-08:00,500.0,13.3,101.1,0.83,715,9.564,0.3417,0.5877
2020-01-01 10:30:00-08:00,500.0,13.9,101.0,0.78,715,9.564,0.3507,0.6032
2020-01-01 11:30:00-08:00,500.0,14.4,100.9,0.78,715,9.564,0.3536,0.6082
2020-01-01 12:30:00-08:00,500.0,15.6,100.9,0.72,715,9.564,0.3676,0.6323
2020-01-01 13:30:00-08:00,500.0,15.6,100.9,0.78,715,9.564,0.3602,0.6195
2020-01-01 14:30:00-08:00,500.0,16.7,101.0,0.75,715,9.564,0.3698,0.6361
2020-01-01 15:30:00-08:00,500.0,16.7,101.0,0.75,715,9.564,0.3698,0.6361
2020-01-01 16:30:00-08:00,500.0,15.0,101.0,0.81,715,9.564,0.3532,0.6076
2020-01-01 17:30:00-08:00,500.0,15.0,101.1,0.78,715,9.564,0.3567,0.6136
2020-01-01 18:30:00-08:00,500.0,14.4,101.1,0.84,715,9.564,0.3464,0.5959
2020-01-01 19:30:00-08:00,500.0,14.4,101.1,0.84,715,9.564,0.3464,0.5959
2020-01-01 20:30:00-08:00,500.0,13.9,101.2,0.83,715,9.564,0.3448,0.5931
2020-01-01 21:30:00-08:00,500.0,12.8,101.2,0.86,715,9.564,0.3356,0.5773
2020-01-01 22:30:00-08:00,500.0,12.8,101.3,0.86,715,9.564,0.3355,0.5771
2020-01-01 23:30:00-08:00,500.0,12.2,101.3,0.86,715,9.564,0.3323,0.5715
2020-01-02 00:30:00-08:00,500.0,12.2,101.3,0.9,715,9.564,0.3281,0.5644
2020-01-02 01:30:00-08:00,500.0,11.7,101.3,0.93,715,9.564,0.3224,0.5546
2020-01-02 02:30:00-08:00,500.0,11.1,101.3,0.93,715,9.564,0.3193,0.5492
2020-01-02 03:30:00-08:00,500.0,11.7,101.3,0.96,715,9.564,0.3194,0.5495
2020-01-02 04:30:00-08:00,500.0,11.7,101.3,0.93,715,9.564,0.3224,0.5546
2020-01-02 05:30:00-08:00,500.0,11.7,101.3,0.93,715,9.564,0.3224,0.5546
2020-01-02 06:30:00-08:00,500.0,11.1,101.3,1.0,715,9.564,0.3125,0.5375
2020-01-02 07:30:00-08:00,500.0,11.1,101.4,0.96,715,9.564,0.3163,0.544
2020-01-02 08:30:00-08:00,500.0,11.7,101.5,0.96,715,9.564,0.3193,0.5492
2020-01-02 09:30:00-08:00,500.0,12.2,101.5,0.93,715,9.564,0.3248,0.5588
2020-01-02 10:30:00-08:00,500.0,12.8,101.4,0.93,715,9.564,0.328,0.5642
2020-01-02 11:30:00-08:00,500.0,12.8,101.3,1.0,715,9.564,0.3209,0.5519
2020-01-02 12:30:00-08:00,500.0,12.8,101.3,1.0,715,9.564,0.3209,0.5519
2020-01-02 13:30:00-08:00,500.0,12.8,101.3,1.0,715,9.564,0.3209,0.5519
2020-01-02 14:30:00-08:00,500.0,12.8,101.3,1.0,715,9.564,0.3209,0.5519
2020-01-02 15:30:00-08:00,500.0,12.8,101.2,1.0,715,9.564,0.3209,0.5521
2020-01-02 16:30:00-08:00,500.0,12.8,101.1,1.0,715,9.564,0.321,0.5522
2020-01-02 17:30:00-08:00,500.0,12.8,101.1,1.0,715,9.564,0.321,0.5522
2020-01-02 18:30:00-08:00,500.0,12.8,101.1,1.0,715,9.564,0.321,0.5522
2020-01-02 19:30:00-08:00,500.0,12.8,101.1,1.0,715,9.564,0.321,0.5522
2020-01-02 20:30:00-08:00,500.0,12.8,101.0,1.0,715,9.564,0.3211,0.5524
2020-01-02 21:30:00-08:00,500.0,12.8,101.0,1.0,715,9.564,0.3211,0.5524
2020-01-02 22:30:00-08:00,500.0,12.8,100.9,1.0,715,9.564,0.3212,0.5525
2020-01-02 23:30:00-08:00,500.0,12.8,100.7,1.0,715,9.564,0.3214,0.5528
2020-01-03 00:30:00-08:00,500.0,13.9,100.6,1.0,715,9.564,0.3267,0.562
2020-01-03 01:30:00-08:00,500.0,13.9,100.7,0.96,715,9.564,0.3309,0.5692
2020-01-03 02:30:00-08:00,500.0,13.3,100.7,0.9,715,9.564,0.3344,0.5752
2020-01-03 03:30:00-08:00,500.0,12.8,100.7,0.75,715,9.564,0.3481,0.5988
2020-01-03 04:30:00-08:00,500.0,11.7,100.7,0.64,715,9.564,0.3535,0.6081
2020-01-03 05:30:00-08:00,500.0,11.7,100.8,0.57,715,9.564,0.3612,0.6213
2020-01-03 06:30:00-08:00,500.0,11.7,100.9,0.51,715,9.564,0.3679,0.6328
2020-01-03 07:30:00-08:00,500.0,11.7,101.0,0.53,715,9.564,0.3655,0.6287
2020-01-03 08:30:00-08:00,500.0,12.8,101.1,0.49,715,9.564,0.3778,0.6499
2020-01-03 09:30:00-08:00,500.0,14.4,101.2,0.44,715,9.564,0.3956,0.6804
2020-01-03 10:30:00-08:00,500.0,14.4,101.2,0.51,715,9.564,0.3864,0.6647
2020-01-03 11:30:00-08:00,500.0,15.0,101.1,0.48,715,9.564,0.3947,0.6789
2020-01-03 12:30:00-08:00,500.0,15.0,101.0,0.54,715,9.564,0.3869,0.6654
2020-01-03 13:30:00-08:00,500.0,15.0,101.0,0.58,715,9.564,0.3817,0.6565
2020-01-03 14:30:00-08:00,500.0,15.0,101.0,0.6,715,9.564,0.3791,0.6521
2020-01-03 15:30:00-08:00,500.0,16.1,101.0,0.58,715,9.564,0.3887,0.6686
2020-01-03 16:30:00-08:00,500.0,15.6,101.1,0.62,715,9.564,0.3802,0.6539
2020-01-03 17:30:00-08:00,500.0,15.6,101.2,0.6,715,9.564,0.3827,0.6582
2020-01-03 18:30:00-08:00,500.0,15.0,101.2,0.67,715,9.564,0.37,0.6365
2020-01-03 19:30:00-08:00,500.0,13.9,101.3,0.47,715,9.564,0.3879,0.6673
2020-01-03 20:30:00-08:00,500.0,13.3,101.3,0.49,715,9.564,0.3811,0.6556
2020-01-03 21:30:00-08:00,500.0,12.8,101.3,0.51,715,9.564,0.3752,0.6454
2020-01-03 22:30:00-08:00,500.0,12.2,101.3,0.53,715,9.564,0.3686,0.6341
2020-01-03 23:30:00-08:00,500.0,11.7,101.3,0.55,715,9.564,0.3629,0.6242
2020-01-04 00:30:00-08:00,500.0,10.6,101.3,0.57,715,9.564,0.3532,0.6075
2020-01-04 01:30:00-08:00,500.0,9.4,101.3,0.66,715,9.564,0.336,0.5779
2020-01-04 02:30:00-08:00,500.0,7.2,101.3,0.8,715,9.564,0.3093,0.532
2020-01-04 03:30:00-08:00,500.0,7.2,101.2,0.8,715,9.564,0.3094,0.5321
2020-01-04 04:30:00-08:00,500.0,7.8,101.2,0.74,715,9.564,0.3183,0.5476
2020-01-04 05:30:00-08:00,500.0,7.2,101.2,0.71,715,9.564,0.3172,0.5457
2020-01-04 06:30:00-08:00,500.0,7.8,101.3,0.68,715,9.564,0.3237,0.5568
2020-01-04 07:30:00-08:00,500.0,8.9,101.3,0.68,715,9.564,0.3308,0.569
2020-01-04 08:30:00-08:00,500.0,10.6,101.3,0.66,715,9.564,0.3437,0.5912
2020-01-04 09:30:00-08:00,500.0,12.8,101.3,0.64,715,9.564,0.3599,0.6191
2020-01-04 10:30:00-08:00,500.0,13.9,101.2,0.69,715,9.564,0.361,0.6209
2020-01-04 11:30:00-08:00,500.0,15.0,101.1,0.62,715,9.564,0.3764,0.6475
2020-01-04 12:30:00-08:00,500.0,15.6,101.0,0.56,715,9.564,0.3882,0.6677
2020-01-04 13:30:00-08:00,500.0,15.6,100.9,0.6,715,9.564,0.383,0.6588
2020-01-04 14:30:00-08:00,500.0,15.0,100.9,0.65,715,9.564,0.3728,0.6413
2020-01-04 15:30:00-08:00,500.0,15.0,100.9,0.6,715,9.564,0.3792,0.6523
2020-01-04 16:30:00-08:00,500.0,13.9,100.9,0.67,715,9.564,0.3637,0.6256
2020-01-04 17:30:00-08:00,500.0,12.8,100.9,0.69,715,9.564,0.3546,0.61
2020-01-04 18:30:00-08:00,500.0,11.7,100.9,0.74,715,9.564,0.3425,0.5891
2020-01-04 19:30:00-08:00,500.0,12.2,100.9,0.64,715,9.564,0.3565,0.6133
2020-01-04 20:30:00-08:00,500.0,12.2,100.9,0.64,715,9.564,0.3565,0.6133
2020-01-04 21:30:00-08:00,500.0,11.7,100.9,0.74,715,9.564,0.3425,0.5891
2020-01-04 22:30:00-08:00,500.0,10.6,100.9,0.77,715,9.564,0.3328,0.5725
2020-01-04 23:30:00-08:00,500.0,10.0,100.8,0.8,715,9.564,0.3264,0.5615
2020-01-05 00:30:00-08:00,500.0,10.0,100.9,0.8,715,9.564,0.3263,0.5613
2020-01-05 01:30:00-08:00,500.0,8.9,100.9,0.83,715,9.564,0.3171,0.5454
2020-01-05 02:30:00-08:00,500.0,8.3,100.8,0.86,715,9.564,0.311,0.5349
2020-01-05 03:30:00-08:00,500.0,8.3,100.7,0.86,715,9.564,0.3111,0.5351
2020-01-05 04:30:00-08:00,500.0,7.8,100.7,0.83,715,9.564,0.3108,0.5347
2020-01-05 05:30:00-08:00,500.0,7.8,100.7,0.86,715,9.564,0.3082,0.5301
2020-01-05 06:30:00-08:00,500.0,9.4,100.7,0.8,715,9.564,0.323,0.5556
2020-01-05 07:30:00-08:00,500.0,8.3,100.7,0.89,715,9.564,0.3084,0.5305
2020-01-05 08:30:00-08:00,500.0,9.4,100.8,0.86,715,9.564,0.3172,0.5457
2020-01-05 09:30:00-08:00,500.0,10.0,100.9,0.86,715,9.564,0.3205,0.5513
2020-01-05 10:30:00-08:00,500.0,11.7,100.8,0.8,715,9.564,0.3363,0.5784
2020-01-05 11:30:00-08:00,500.0,13.3,100.6,0.75,715,9.564,0.3511,0.604
2020-01-05 12:30:00-08:00,500.0,13.3,100.6,0.69,715,9.564,0.358,0.6158
2020-01-05 13:30:00-08:00,500.0,13.3,100.5,0.64,715,9.564,0.3639,0.626
2020-01-05 14:30:00-08:00,500.0,13.3,100.6,0.72,715,9.564,0.3545,0.6098
2020-01-05 15:30:00-08:00,500.0,11.1,100.6,0.86,715,9.564,0.3269,0.5624
2020-01-05 16:30:00-08:00,500.0,10.6,100.6,0.9,715,9.564,0.3202,0.5509
2020-01-05 17:30:00-08:00,500.0,10.6,100.6,0.9,715,9.564,0.3202,0.5509
2020-01-05 18:30:00-08:00,500.0,10.6,100.7,0.93,715,9.564,0.3172,0.5457
2020-01-05 19:30:00-08:00,500.0,10.0,100.7,0.96,715,9.564,0.3112,0.5354
2020-01-05 20:30:00-08:00,500.0,9.4,100.9,0.96,715,9.564,0.3079,0.5296
2020-01-05 21:30:00-08:00,500.0,8.3,100.9,0.96,715,9.564,0.302,0.5195
2020-01-05 22:30:00-08:00,500.0,8.3,100.9,0.96,715,9.564,0.302,0.5195
2020-01-05 23:30:00-08:00,500.0,8.3,101.0,0.93,715,9.564,0.3046,0.5239
2020-01-06 00:30:00-08:00,500.0,8.3,101.0,0.96,715,9.564,0.3019,0.5194
2020-01-06 01:30:00-08:00,500.0,8.3,101.0,1.0,715,9.564,0.2985,0.5134
2020-01-06 02:30:00-08:00,500.0,8.3,101.0,0.96,715,9.564,0.3019,0.5194
2020-01-06 03:30:00-08:00,500.0,8.3,101.0,0.96,715,9.564,0.3019,0.5194
2020-01-06 04:30:00-08:00,500.0,8.3,101.1,0.96,715,9.564,0.3018,0.5192
2020-01-06 05:30:00-08:00,500.0,8.3,101.1,0.96,715,9.564,0.3018,0.5192
2020-01-06 06:30:00-08:00,500.0,8.3,101.1,0.93,715,9.564,0.3045,0.5237
2020-01-06 07:30:00-08:00,500.0,8.3,101.2,0.93,715,9.564,0.3044,0.5236
2020-01-06 08:30:00-08:00,500.0,8.3,101.4,0.96,715,9.564,0.3016,0.5187
2020-01-06 09:30:00-08:00,500.0,8.3,101.4,1.0,715,9.564,0.2981,0.5128
2020-01-06 10:30:00-08:00,500.0,8.9,101.4,1.0,715,9.564,0.3012,0.5181
2020-01-06 11:30:00-08:00,500.0,10.6,101.3,0.96,715,9.564,0.3138,0.5398
2020-01-06 12:30:00-08:00,500.0,10.6,101.2,0.96,715,9.564,0.3139,0.5399
2020-01-06 13:30:00-08:00,500.0,10.6,101.3,0.96,715,9.564,0.3138,0.5398
2020-01-06 14:30:00-08:00,500.0,11.1,101.3,0.96,715,9.564,0.3164,0.5442
2020-01-06 15:30:00-08:00,500.0,11.1,101.3,0.9,715,9.564,0.3223,0.5543
2020-01-06 16:30:00-08:00,500.0,11.1,101.3,0.93,715,9.564,0.3193,0.5492
2020-01-06 17:30:00-08:00,500.0,11.1,101.4,0.93,715,9.564,0.3192,0.5491
2020-01-06 18:30:00-08:00,500.0,10.6,101.4,0.96,715,9.564,0.3137,0.5396
2020-01-06 19:30:00-08:00,500.0,10.6,101.4,0.96,715,9.564,0.3137,0.5396
2020-01-06 20:30:00-08:00,500.0,11.1,101.4,0.93,715,9.564,0.3192,0.5491
2020-01-06 21:30:00-08:00,500.0,11.1,101.5,0.93,715,9.564,0.3191,0.5489
2020-01-06 22:30:00-08:00,500.0,11.1,101.5,0.93,715,9.564,0.3191,0.5489
2020-01-06 23:30:00-08:00,500.0,11.1,101.4,0.9,715,9.564,0.3222,0.5542
2020-01-07 00:30:00-08:00,500.0,10.6,101.4,0.96,715,9.564,0.3137,0.5396
2020-01-07 01:30:00-08:00,500.0,10.6,101.4,0.96,715,9.564,0.3137,0.5396
2020-01-07 02:30:00-08:00,500.0,10.6,101.4,1.0,715,9.564,0.3099,0.5331
2020-01-07 03:30:00-08:00,500.0,10.6,101.3,1.0,715,9.564,0.31,0.5332
2020-01-07 04:30:00-08:00,500.0,10.6,101.3,1.0,715,9.564,0.31,0.5332
2020-01-07 05:30:00-08:00,500.0,10.6,101.3,1.0,715,9.564,0.31,0.5332
2020-01-07 06:30:00-08:00,500.0,11.1,101.4,0.96,715,9.564,0.3163,0.544
2020-01-07 07:30:00-08:00,500.0,11.1,101.4,0.96,715,9.564,0.3163,0.544
2020-01-07 08:30:00-08:00,500.0,11.1,101.5,1.0,715,9.564,0.3123,0.5372
2020-01-07 09:30:00-08:00,500.0,11.1,101.5,1.0,715,9.564,0.3123,0.5372
2020-01-07 10:30:00-08:00,500.0,11.7,101.4,0.93,715,9.564,0.3223,0.5545
2020-01-07 11:30:00-08:00,500.0,11.1,101.2,0.96,715,9.564,0.3165,0.5444
2020-01-07 12:30:00-08:00,500.0,11.1,101.2,0.9,715,9.564,0.3224,0.5545
2020-01-07 13:30:00-08:00,500.0,10.0,101.1,0.96,715,9.564,0.3109,0.5347
2020-01-07 14:30:00-08:00,500.0,10.0,101.1,0.93,715,9.564,0.3137,0.5396
2020-01-07 15:30:00-08:00,500.0,11.1,101.0,0.83,715,9.564,0.3296,0.5669
2020-01-07 16:30:00-08:00,500.0,11.1,101.0,0.83,715,9.564,0.3296,0.5669
2020-01-07 17:30:00-08:00,500.0,10.6,101.0,0.83,715,9.564,0.3267,0.562
2020-01-07 18:30:00-08:00,500.0,10.6,101.0,0.83,715,9.564,0.3267,0.562
2020-01-07 19:30:00-08:00,500.0,10.6,101.0,0.8,715,9.564,0.3297,0.5672
2020-01-07 20:30:00-08:00,500.0,10.6,100.9,0.77,715,9.564,0.3328,0.5725
2020-01-07 21:30:00-08:00,500.0,10.6,100.9,0.69,715,9.564,0.341,0.5866
2020-01-07 22:30:00-08:00,500.0,11.1,100.9,0.61,715,9.564,0.3527,0.6067
2020-01-07 23:30:00-08:00,500.0,11.1,100.8,0.61,715,9.564,0.3528,0.6069
2020-01-08 00:30:00-08:00,500.0,10.6,100.8,0.66,715,9.564,0.3442,0.5921
2020-01-08 01:30:00-08:00,500.0,9.4,100.8,0.8,715,9.564,0.3229,0.5554
2020-01-08 02:30:00-08:00,500.0,7.2,100.8,0.93,715,9.564,0.2987,0.5138
2020-01-08 03:30:00-08:00,500.0,6.7,100.8,0.93,715,9.564,0.2959,0.509
2020-01-08 04:30:00-08:00,500.0,6.7,100.8,0.96,715,9.564,0.2934,0.5048
2020-01-08 05:30:00-08:00,500.0,5.6,100.8,0.93,715,9.564,0.2897,0.4983
2020-01-08 06:30:00-08:00,500.0,5.6,100.9,1.0,715,9.564,0.2842,0.4888
2020-01-08 07:30:00-08:00,500.0,6.7,101.0,1.0,715,9.564,0.29,0.4988
2020-01-08 08:30:00-08:00,500.0,9.4,101.0,0.93,715,9.564,0.3105,0.5342
2020-01-08 09:30:00-08:00,500.0,11.7,101.0,0.83,715,9.564,0.3329,0.5727
2020-01-08 10:30:00-08:00,500.0,14.4,101.0,0.51,715,9.564,0.3867,0.6651
2020-01-08 11:30:00-08:00,500.0,15.0,100.9,0.58,715,9.564,0.3818,0.6567
2020-01-08 12:30:00-08:00,500.0,15.0,100.9,0.54,715,9.564,0.387,0.6656
2020-01-08 13:30:00-08:00,500.0,15.0,100.9,0.6,715,9.564,0.3792,0.6523
2020-01-08 14:30:00-08:00,500.0,15.6,101.0,0.58,715,9.564,0.3855,0.6631
2020-01-08 15:30:00-08:00,500.0,15.6,101.1,0.58,715,9.564,0.3854,0.663
2020-01-08 16:30:00-08:00,500.0,15.0,101.1,0.56,715,9.564,0.3841,0.6607
2020-01-08 17:30:00-08:00,500.0,13.3,101.1,0.67,715,9.564,0.3598,0.6189
2020-01-08 18:30:00-08:00,500.0,13.3,101.2,0.4,715,9.564,0.3925,0.6752
2020-01-08 19:30:00-08:00,500.0,12.8,101.3,0.4,715,9.564,0.3886,0.6685
2020-01-08 20:30:00-08:00,500.0,11.7,101.3,0.41,715,9.564,0.379,0.6519
2020-01-08 21:30:00-08:00,500.0,9.4,101.4,0.56,715,9.564,0.3458,0.5949
2020-01-08 22:30:00-08:00,500.0,9.4,101.4,0.59,715,9.564,0.3428,0.5897
2020-01-08 23:30:00-08:00,500.0,9.4,101.5,0.66,715,9.564,0.3357,0.5775
2020-01-09 00:30:00-08:00,500.0,8.3,101.5,0.68,715,9.564,0.3267,0.5619
2020-01-09 01:30:00-08:00,500.0,7.8,101.6,0.68,715,9.564,0.3233,0.5562
2020-01-09 02:30:00-08:00,500.0,7.8,101.6,0.68,715,9.564,0.3233,0.5562
2020-01-09 03:30:00-08:00,500.0,7.8,101.6,0.68,715,9.564,0.3233,0.5562
2020-01-09 04:30:00-08:00,500.0,6.1,101.7,0.76,715,9.564,0.3055,0.5254
2020-01-09 05:30:00-08:00,500.0,7.2,101.7,0.68,715,9.564,0.3193,0.5493
2020-01-09 06:30:00-08:00,500.0,7.2,101.9,0.68,715,9.564,0.3191,0.5489
2020-01-09 07:30:00-08:00,500.0,7.8,102.0,0.68,715,9.564,0.3229,0.5554
2020-01-09 08:30:00-08:00,500.0,10.6,102.0,0.57,715,9.564,0.3524,0.6061
2020-01-09 09:30:00-08:00,500.0,12.8,102.0,0.55,715,9.564,0.3696,0.6358
2020-01-09 10:30:00-08:00,500.0,14.4,102.0,0.55,715,9.564,0.3804,0.6544
2020-01-09 11:30:00-08:00,500.0,15.6,102.0,0.58,715,9.564,0.3844,0.6613
2020-01-09 12:30:00-08:00,500.0,16.7,101.9,0.56,715,9.564,0.3943,0.6783
2020-01-09 13:30:00-08:00,500.0,16.7,101.9,0.56,715,9.564,0.3943,0.6783
2020-01-09 14:30:00-08:00,500.0,16.7,101.9,0.63,715,9.564,0.3847,0.6618
2020-01-09 15:30:00-08:00,500.0,16.1,101.9,0.65,715,9.564,0.3785,0.651
2020-01-09 16:30:00-08:00,500.0,14.4,101.9,0.7,715,9.564,0.3621,0.6228
2020-01-09 17:30:00-08:00,500.0,13.3,101.9,0.72,715,9.564,0.3532,0.6075
2020-01-09 18:30:00-08:00,500.0,12.8,101.9,0.77,715,9.564,0.3447,0.5929
2020-01-09 19:30:00-08:00,500.0,12.2,102.0,0.51,715,9.564,0.3701,0.6367
2020-01-09 20:30:00-08:00,500.0,12.2,102.0,0.49,715,9.564,0.3725,0.6407
2020-01-09 21:30:00-08:00,500.0,12.2,102.0,0.47,715,9.564,0.3748,0.6447
2020-01-09 22:30:00-08:00,500.0,10.6,102.0,0.54,715,9.564,0.3556,0.6116
2020-01-09 23:30:00-08:00,500.0,10.0,102.0,0.57,715,9.564,0.3483,0.599
2020-01-10 00:30:00-08:00,500.0,8.3,101.9,0.63,715,9.564,0.3309,0.5693
2020-01-10 01:30:00-08:00,500.0,8.3,101.9,0.66,715,9.564,0.3281,0.5644
2020-01-10 02:30:00-08:00,500.0,7.8,101.8,0.68,715,9.564,0.3231,0.5558
2020-01-10 03:30:00-08:00,500.0,7.2,101.8,0.68,715,9.564,0.3192,0.5491
2020-01-10 04:30:00-08:00,500.0,6.1,101.7,0.71,715,9.564,0.3096,0.5326
2020-01-10 05:30:00-08:00,500.0,6.1,101.8,0.68,715,9.564,0.312,0.5367
2020-01-10 06:30:00-08:00,500.0,6.1,101.8,0.63,715,9.564,0.3162,0.544
2020-01-10 07:30:00-08:00,500.0,8.3,101.8,0.61,715,9.564,0.3329,0.5727
2020-01-10 08:30:00-08:00,500.0,10.6,101.8,0.54,715,9.564,0.3558,0.612
2020-01-10 09:30:00-08:00,500.0,13.3,101.8,0.47,715,9.564,0.383,0.6588
2020-01-10 10:30:00-08:00,500.0,15.0,101.7,0.56,715,9.564,0.3835,0.6596
2020-01-10 11:30:00-08:00,500.0,15.0,101.5,0.7,715,9.564,0.366,0.6296
2020-01-10 12:30:00-08:00,500.0,15.0,101.4,0.7,715,9.564,0.3661,0.6297
2020-01-10 13:30:00-08:00,500.0,15.6,101.3,0.65,715,9.564,0.3761,0.6469
2020-01-10 14:30:00-08:00,500.0,15.6,101.3,0.62,715,9.564,0.38,0.6536
2020-01-10 15:30:00-08:00,500.0,15.0,101.3,0.65,715,9.564,0.3724,0.6406
2020-01-10 16:30:00-08:00,500.0,13.9,101.3,0.67,715,9.564,0.3633,0.6248
2020-01-10 17:30:00-08:00,500.0,12.2,101.2,0.75,715,9.564,0.3441,0.5919
2020-01-10 18:30:00-08:00,500.0,12.2,101.3,0.75,715,9.564,0.344,0.5917
2020-01-10 19:30:00-08:00,500.0,11.7,101.3,0.83,715,9.564,0.3326,0.5722
2020-01-10 20:30:00-08:00,500.0,11.7,101.3,0.8,715,9.564,0.3358,0.5775
2020-01-10 21:30:00-08:00,500.0,11.1,101.3,0.83,715,9.564,0.3293,0.5664
2020-01-10 22:30:00-08:00,500.0,10.0,101.3,0.69,715,9.564,0.3368,0.5793
2020-01-10 23:30:00-08:00,500.0,9.4,101.3,0.69,715,9.564,0.333,0.5728
2020-01-11 00:30:00-08:00,500.0,8.3,101.3,0.77,715,9.564,0.3186,0.548
2020-01-11 01:30:00-08:00,500.0,7.2,101.3,0.83,715,9.564,0.3067,0.5275
2020-01-11 02:30:00-08:00,500.0,6.1,101.3,0.89,715,9.564,0.2953,0.5079
2020-01-11 03:30:00-08:00,500.0,6.1,101.2,0.86,715,9.564,0.2978,0.5122
2020-01-11 04:30:00-08:00,500.0,7.2,101.3,0.77,715,9.564,0.3119,0.5364
2020-01-11 05:30:00-08:00,500.0,6.1,101.3,0.83,715,9.564,0.3001,0.5162
2020-01-11 06:30:00-08:00,500.0,6.1,101.3,0.73,715,9.564,0.3084,0.5304
2020-01-11 07:30:00-08:00,500.0,7.2,101.4,0.77,715,9.564,0.3118,0.5363
2020-01-11 08:30:00-08:00,500.0,11.7,101.5,0.57,715,9.564,0.3604,0.62
2020-01-11 09:30:00-08:00,500.0,14.4,101.5,0.48,715,9.564,0.39,0.6708
2020-01-11 10:30:00-08:00,500.0,17.2,101.4,0.37,715,9.564,0.4262,0.733
2020-01-11 11:30:00-08:00,500.0,18.3,101.3,0.36,715,9.564,0.4362,0.7503
2020-01-11 12:30:00-08:00,500.0,20.6,101.2,0.32,715,9.564,0.4609,0.7928
2020-01-11 13:30:00-08:00,500.0,20.0,101.2,0.35,715,9.564,0.4509,0.7756
2020-01-11 14:30:00-08:00,500.0,17.2,101.2,0.6,715,9.564,0.3927,0.6754
2020-01-11 15:30:00-08:00,500.0,16.7,101.1,0.67,715,9.564,0.3802,0.654
2020-01-11 16:30:00-08:00,500.0,15.6,101.1,0.72,715,9.564,0.3674,0.632
2020-01-11 17:30:00-08:00,500.0,15.0,101.2,0.7,715,9.564,0.3663,0.6301
2020-01-11 18:30:00-08:00,500.0,15.0,101.2,0.39,715,9.564,0.4068,0.6997
2020-01-11 19:30:00-08:00,500.0,15.0,101.2,0.38,715,9.564,0.4082,0.7021
2020-01-11 20:30:00-08:00,500.0,14.4,101.3,0.41,715,9.564,0.3994,0.6871
2020-01-11 21:30:00-08:00,500.0,13.3,101.3,0.45,715,9.564,0.3861,0.6642
2020-01-11 22:30:00-08:00,500.0,13.3,101.3,0.45,715,9.564,0.3861,0.6642
2020-01-11 23:30:00-08:00,500.0,11.7,101.2,0.49,715,9.564,0.3698,0.6362
2020-01-12 00:30:00-08:00,500.0,11.1,101.2,0.53,715,9.564,0.3611,0.6211
2020-01-12 01:30:00-08:00,500.0,8.9,101.2,0.63,715,9.564,0.3357,0.5775
2020-01-12 02:30:00-08:00,500.0,9.4,101.2,0.61,715,9.564,0.341,0.5866
2020-01-12 03:30:00-08:00,500.0,9.4,101.2,0.61,715,9.564,0.341,0.5866
2020-01-12 04:30:00-08:00,500.0,7.8,101.1,0.71,715,9.564,0.3212,0.5524
2020-01-12 05:30:00-08:00,500.0,8.3,101.2,0.66,715,9.564,0.3289,0.5657
2020-01-12 06:30:00-08:00,500.0,8.9,101.3,0.66,715,9.564,0.3327,0.5723
2020-01-12 07:30:00-08:00,500.0,8.9,101.3,0.68,715,9.564,0.3308,0.569
2020-01-12 08:30:00-08:00,500.0,11.7,101.3,0.57,715,9.564,0.3606,0.6204
2020-01-12 09:30:00-08:00,500.0,12.8,101.4,0.64,715,9.564,0.3598,0.6189
2020-01-12 10:30:00-08:00,500.0,15.6,101.3,0.75,715,9.564,0.3635,0.6252
2020-01-12 11:30:00-08:00,500.0,16.1,101.2,0.75,715,9.564,0.3663,0.6301
2020-01-12 12:30:00-08:00,500.0,17.2,101.1,0.65,715,9.564,0.3858,0.6637
2020-01-12 13:30:00-08:00,500.0,17.8,101.1,0.65,715,9.564,0.3894,0.6697
2020-01-12 14:30:00-08:00,500.0,16.7,101.1,0.67,715,9.564,0.3802,0.654
2020-01-12 15:30:00-08:00,500.0,16.1,101.1,0.7,715,9.564,0.3728,0.6413
2020-01-12 16:30:00-08:00,500.0,15.6,101.2,0.78,715,9.564,0.3599,0.619
2020-01-12 17:30:00-08:00,500.0,14.4,101.2,0.81,715,9.564,0.3498,0.6017
2020-01-12 18:30:00-08:00,500.0,14.4,101.2,0.84,715,9.564,0.3463,0.5957
2020-01-12 19:30:00-08:00,500.0,13.9,101.3,0.83,715,9.564,0.3447,0.5929
2020-01-12 20:30:00-08:00,500.0,13.3,101.3,0.87,715,9.564,0.3371,0.5798
