datetime,Qe_nom,T_db,Patm,RH,Qheat_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-01-01 00:30:00-07:00,500.0,-16.7,88.2,0.96,715,9.564,0.1648,0.2835
2020-01-01 01:30:00-07:00,500.0,-16.7,88.2,0.91,715,9.564,0.1662,0.2859
2020-01-01 02:30:00-07:00,500.0,-15.6,88.1,0.87,715,9.564,0.174,0.2993
2020-01-01 03:30:00-07:00,500.0,-17.2,88.1,0.87,715,9.564,0.1646,0.2831
2020-01-01 04:30:00-07:00,500.0,-14.4,88.1,0.91,715,9.564,0.1798,0.3093
2020-01-01 05:30:00-07:00,500.0,-14.4,88.0,0.87,715,9.564,0.1813,0.3118
2020-01-01 06:30:00-07:00,500.0,-16.7,87.9,0.91,715,9.564,0.1665,0.2864
2020-01-01 07:30:00-07:00,500.0,-16.7,87.9,0.87,715,9.564,0.1677,0.2884
2020-01-01 08:30:00-07:00,500.0,-14.9,87.8,0.83,715,9.564,0.1798,0.3092
2020-01-01 09:30:00-07:00,500.0,-11.1,87.7,0.84,715,9.564,0.203,0.3492
2020-01-01 10:30:00-07:00,500.0,-11.7,87.6,0.84,715,9.564,0.1993,0.3429
2020-01-01 11:30:00-07:00,500.0,-9.4,87.4,0.74,715,9.564,0.2185,0.3759
2020-01-01 12:30:00-07:00,500.0,-7.2,87.2,0.65,715,9.564,0.238,0.4094
2020-01-01 13:30:00-07:00,500.0,-5.0,87.2,0.6,715,9.564,0.2563,0.4409
2020-01-01 14:30:00-07:00,500.0,-3.3,87.1,0.55,715,9.564,0.272,0.4679
2020-01-01 15:30:00-07:00,500.0,-3.3,87.1,0.6,715,9.564,0.269,0.4626
2020-01-01 16:30:00-07:00,500.0,-3.3,87.1,0.66,715,9.564,0.2653,0.4564
2020-01-01 17:30:00-07:00,500.0,-6.7,87.1,0.81,715,9.564,0.2334,0.4015
2020-01-01 18:30:00-07:00,500.0,-4.4,87.2,0.78,715,9.564,0.2504,0.4307
2020-01-01 19:30:00-07:00,500.0,-3.9,87.1,0.75,715,9.564,0.2557,0.4398
2020-01-01 20:30:00-07:00,500.0,-6.7,87.1,0.81,715,9.564,0.2334,0.4015
2020-01-01 21:30:00-07:00,500.0,-7.8,87.0,0.88,715,9.564,0.2229,0.3834
2020-01-01 22:30:00-07:00,500.0,-7.8,87.1,0.84,715,9.564,0.2247,0.3865
2020-01-01 23:30:00-07:00,500.0,-6.7,87.1,0.88,715,9.564,0.2298,0.3953
2020-01-02 00:30:00-07:00,500.0,-6.7,87.1,0.88,715,9.564,0.2298,0.3953
2020-01-02 01:30:00-07:00,500.0,-6.1,87.2,0.81,715,9.564,0.2373,0.4081
2020-01-02 02:30:00-07:00,500.0,-3.9,87.3,0.81,715,9.564,0.252,0.4335
2020-01-02 03:30:00-07:00,500.0,-3.3,87.4,0.78,715,9.564,0.2578,0.4434
2020-01-02 04:30:00-07:00,500.0,-7.8,87.5,0.88,715,9.564,0.2223,0.3824
2020-01-02 05:30:00-07:00,500.0,-7.2,87.7,0.84,715,9.564,0.2279,0.3921
2020-01-02 06:30:00-07:00,500.0,-1.1,87.8,0.82,715,9.564,0.2703,0.4649
2020-01-02 07:30:00-07:00,500.0,0.0,87.9,0.69,715,9.564,0.2867,0.4932
2020-01-02 08:30:00-07:00,500.0,1.1,88.0,0.59,715,9.564,0.3012,0.5182
2020-01-02 09:30:00-07:00,500.0,2.2,88.0,0.52,715,9.564,0.3145,0.5409
2020-01-02 10:30:00-07:00,500.0,3.9,88.1,0.45,715,9.564,0.3328,0.5725
2020-01-02 11:30:00-07:00,500.0,3.9,88.2,0.47,715,9.564,0.331,0.5693
2020-01-02 12:30:00-07:00,500.0,2.8,88.2,0.46,715,9.564,0.3235,0.5564
2020-01-02 13:30:00-07:00,500.0,3.9,88.2,0.45,715,9.564,0.3327,0.5723
2020-01-02 14:30:00-07:00,500.0,3.3,88.2,0.43,715,9.564,0.3298,0.5673
2020-01-02 15:30:00-07:00,500.0,3.3,88.2,0.44,715,9.564,0.3289,0.5658
2020-01-02 16:30:00-07:00,500.0,0.6,88.2,0.52,715,9.564,0.3024,0.5202
2020-01-02 17:30:00-07:00,500.0,-1.7,88.3,0.61,715,9.564,0.2788,0.4795
2020-01-02 18:30:00-07:00,500.0,-1.1,88.3,0.56,715,9.564,0.2866,0.493
2020-01-02 19:30:00-07:00,500.0,-2.8,88.3,0.66,715,9.564,0.2675,0.4601
2020-01-02 20:30:00-07:00,500.0,-3.9,88.3,0.69,715,9.564,0.2578,0.4434
2020-01-02 21:30:00-07:00,500.0,-5.6,88.2,0.74,715,9.564,0.2432,0.4184
2020-01-02 22:30:00-07:00,500.0,-4.4,88.1,0.75,715,9.564,0.2511,0.4319
2020-01-02 23:30:00-07:00,500.0,-5.0,88.1,0.81,715,9.564,0.2436,0.4191
2020-01-03 00:30:00-07:00,500.0,-5.6,88.0,0.81,715,9.564,0.2397,0.4123
2020-01-03 01:30:00-07:00,500.0,-6.1,87.9,0.75,715,9.564,0.2396,0.4122
2020-01-03 02:30:00-07:00,500.0,-6.7,87.9,0.85,715,9.564,0.2305,0.3964
2020-01-03 03:30:00-07:00,500.0,-6.7,87.8,0.84,715,9.564,0.2311,0.3975
2020-01-03 04:30:00-07:00,500.0,-5.6,87.7,0.69,715,9.564,0.2465,0.424
2020-01-03 05:30:00-07:00,500.0,-4.4,87.7,0.72,715,9.564,0.2532,0.4356
2020-01-03 06:30:00-07:00,500.0,-5.0,87.6,0.75,715,9.564,0.2475,0.4257
2020-01-03 07:30:00-07:00,500.0,-2.8,87.6,0.63,715,9.564,0.2702,0.4648
2020-01-03 08:30:00-07:00,500.0,3.3,87.5,0.44,715,9.564,0.3299,0.5675
2020-01-03 09:30:00-07:00,500.0,4.4,87.4,0.43,715,9.564,0.3394,0.5838
2020-01-03 10:30:00-07:00,500.0,5.0,87.4,0.43,715,9.564,0.344,0.5917
2020-01-03 11:30:00-07:00,500.0,5.6,87.2,0.41,715,9.564,0.3508,0.6035
2020-01-03 12:30:00-07:00,500.0,6.7,87.1,0.38,715,9.564,0.3626,0.6237
2020-01-03 13:30:00-07:00,500.0,8.3,87.0,0.37,715,9.564,0.3765,0.6476
2020-01-03 14:30:00-07:00,500.0,7.2,87.0,0.4,715,9.564,0.3646,0.6271
2020-01-03 15:30:00-07:00,500.0,6.1,86.9,0.47,715,9.564,0.3493,0.6008
2020-01-03 16:30:00-07:00,500.0,7.2,86.9,0.4,715,9.564,0.3647,0.6274
2020-01-03 17:30:00-07:00,500.0,7.2,87.0,0.4,715,9.564,0.3646,0.6271
2020-01-03 18:30:00-07:00,500.0,7.2,87.0,0.4,715,9.564,0.3646,0.6271
2020-01-03 19:30:00-07:00,500.0,6.7,87.0,0.45,715,9.564,0.3556,0.6117
2020-01-03 20:30:00-07:00,500.0,6.1,87.1,0.49,715,9.564,0.3471,0.597
2020-01-03 21:30:00-07:00,500.0,5.6,87.1,0.51,715,9.564,0.3415,0.5874
2020-01-03 22:30:00-07:00,500.0,4.4,87.1,0.62,715,9.564,0.3231,0.5558
2020-01-03 23:30:00-07:00,500.0,2.2,87.2,0.76,715,9.564,0.2971,0.511
2020-01-04 00:30:00-07:00,500.0,2.8,87.2,0.69,715,9.564,0.3064,0.527
2020-01-04 01:30:00-07:00,500.0,2.2,87.3,0.65,715,9.564,0.3053,0.5252
2020-01-04 02:30:00-07:00,500.0,3.3,87.3,0.65,715,9.564,0.3128,0.5381
2020-01-04 03:30:00-07:00,500.0,1.1,87.3,0.74,715,9.564,0.2913,0.5011
2020-01-04 04:30:00-07:00,500.0,2.2,87.3,0.62,715,9.564,0.3076,0.5291
2020-01-04 05:30:00-07:00,500.0,-1.7,87.3,0.92,715,9.564,0.2604,0.4479
2020-01-04 06:30:00-07:00,500.0,-1.7,87.4,0.96,715,9.564,0.2578,0.4434
2020-01-04 07:30:00-07:00,500.0,-1.7,87.4,0.89,715,9.564,0.2621,0.4509
2020-01-04 08:30:00-07:00,500.0,-2.8,87.4,0.89,715,9.564,0.2546,0.438
2020-01-04 09:30:00-07:00,500.0,-1.1,87.4,0.92,715,9.564,0.2644,0.4547
2020-01-04 10:30:00-07:00,500.0,0.0,87.5,0.89,715,9.564,0.2738,0.471
2020-01-04 11:30:00-07:00,500.0,0.6,87.4,0.85,715,9.564,0.2803,0.4822
2020-01-04 12:30:00-07:00,500.0,2.2,87.4,0.79,715,9.564,0.2946,0.5067
2020-01-04 13:30:00-07:00,500.0,3.3,87.3,0.67,715,9.564,0.3112,0.5353
2020-01-04 14:30:00-07:00,500.0,4.4,87.3,0.55,715,9.564,0.3289,0.5658
2020-01-04 15:30:00-07:00,500.0,4.4,87.3,0.53,715,9.564,0.3307,0.5688
2020-01-04 16:30:00-07:00,500.0,1.7,87.4,0.64,715,9.564,0.3025,0.5204
2020-01-04 17:30:00-07:00,500.0,0.6,87.4,0.64,715,9.564,0.2949,0.5073
2020-01-04 18:30:00-07:00,500.0,-1.7,87.5,0.72,715,9.564,0.2727,0.4691
2020-01-04 19:30:00-07:00,500.0,-1.7,87.5,0.72,715,9.564,0.2727,0.4691
2020-01-04 20:30:00-07:00,500.0,-2.2,87.5,0.72,715,9.564,0.2691,0.4629
2020-01-04 21:30:00-07:00,500.0,-2.2,87.5,0.75,715,9.564,0.2672,0.4597
2020-01-04 22:30:00-07:00,500.0,-2.2,87.5,0.75,715,9.564,0.2672,0.4597
2020-01-04 23:30:00-07:00,500.0,-2.8,87.5,0.78,715,9.564,0.2611,0.4492
2020-01-05 00:30:00-07:00,500.0,-1.7,87.5,0.66,715,9.564,0.2765,0.4757
2020-01-05 01:30:00-07:00,500.0,-2.8,87.5,0.62,715,9.564,0.2709,0.466
2020-01-05 02:30:00-07:00,500.0,-2.2,87.6,0.61,715,9.564,0.2759,0.4746
2020-01-05 03:30:00-07:00,500.0,-2.8,87.6,0.62,715,9.564,0.2708,0.4658
2020-01-05 04:30:00-07:00,500.0,-3.9,87.6,0.59,715,9.564,0.2645,0.455
2020-01-05 05:30:00-07:00,500.0,-7.2,87.6,0.84,715,9.564,0.228,0.3923
2020-01-05 06:30:00-07:00,500.0,-8.3,87.6,0.84,715,9.564,0.2209,0.38
2020-01-05 07:30:00-07:00,500.0,-8.9,87.6,0.92,715,9.564,0.2134,0.3671
2020-01-05 08:30:00-07:00,500.0,-8.3,87.6,0.88,715,9.564,0.219,0.3768
2020-01-05 09:30:00-07:00,500.0,-4.4,87.7,0.78,715,9.564,0.2498,0.4297
2020-01-05 10:30:00-07:00,500.0,-2.8,87.7,0.72,715,9.564,0.2646,0.4551
2020-01-05 11:30:00-07:00,500.0,-1.7,87.6,0.66,715,9.564,0.2764,0.4755
2020-01-05 12:30:00-07:00,500.0,0.0,87.5,0.61,715,9.564,0.2927,0.5035
2020-01-05 13:30:00-07:00,500.0,1.7,87.5,0.52,715,9.564,0.3115,0.5358
2020-01-05 14:30:00-07:00,500.0,1.7,87.5,0.57,715,9.564,0.3077,0.5292
2020-01-05 15:30:00-07:00,500.0,2.8,87.5,0.5,715,9.564,0.3212,0.5525
2020-01-05 16:30:00-07:00,500.0,0.6,87.6,0.64,715,9.564,0.2947,0.5069
2020-01-05 17:30:00-07:00,500.0,-0.6,87.7,0.64,715,9.564,0.2858,0.4917
2020-01-05 18:30:00-07:00,500.0,0.0,87.7,0.56,715,9.564,0.2959,0.509
2020-01-05 19:30:00-07:00,500.0,-0.6,87.8,0.64,715,9.564,0.2857,0.4914
2020-01-05 20:30:00-07:00,500.0,-1.1,87.9,0.66,715,9.564,0.2805,0.4825
2020-01-05 21:30:00-07:00,500.0,-2.8,87.9,0.69,715,9.564,0.2661,0.4578
2020-01-05 22:30:00-07:00,500.0,-2.2,88.0,0.66,715,9.564,0.2722,0.4683
2020-01-05 23:30:00-07:00,500.0,-2.2,88.1,0.63,715,9.564,0.274,0.4713
2020-01-06 00:30:00-07:00,500.0,-2.8,88.1,0.61,715,9.564,0.2708,0.4658
2020-01-06 01:30:00-07:00,500.0,-3.3,88.1,0.53,715,9.564,0.2719,0.4678
2020-01-06 02:30:00-07:00,500.0,-3.3,88.2,0.55,715,9.564,0.2706,0.4655
2020-01-06 03:30:00-07:00,500.0,-6.7,88.2,0.69,715,9.564,0.2383,0.4098
2020-01-06 04:30:00-07:00,500.0,-7.2,88.2,0.62,715,9.564,0.2383,0.4099
2020-01-06 05:30:00-07:00,500.0,-10.0,88.3,0.84,715,9.564,0.2093,0.36
2020-01-06 06:30:00-07:00,500.0,-10.6,88.3,0.88,715,9.564,0.2038,0.3506
2020-01-06 07:30:00-07:00,500.0,-10.6,88.3,0.92,715,9.564,0.2022,0.3478
2020-01-06 08:30:00-07:00,500.0,-11.1,88.4,0.84,715,9.564,0.2022,0.3479
2020-01-06 09:30:00-07:00,500.0,-7.2,88.4,0.77,715,9.564,0.2306,0.3967
2020-01-06 10:30:00-07:00,500.0,-6.7,88.4,0.78,715,9.564,0.2335,0.4016
2020-01-06 11:30:00-07:00,500.0,-3.3,88.4,0.66,715,9.564,0.2637,0.4537
2020-01-06 12:30:00-07:00,500.0,-2.2,88.4,0.63,715,9.564,0.2736,0.4707
2020-01-06 13:30:00-07:00,500.0,0.0,88.3,0.54,715,9.564,0.2965,0.51
2020-01-06 14:30:00-07:00,500.0,-0.6,88.3,0.59,715,9.564,0.2884,0.4961
2020-01-06 15:30:00-07:00,500.0,-1.1,88.3,0.61,715,9.564,0.2833,0.4873
2020-01-06 16:30:00-07:00,500.0,-3.3,88.4,0.72,715,9.564,0.2602,0.4475
2020-01-06 17:30:00-07:00,500.0,-6.7,88.4,0.84,715,9.564,0.2304,0.3964
2020-01-06 18:30:00-07:00,500.0,-8.3,88.4,0.88,715,9.564,0.2182,0.3753
2020-01-06 19:30:00-07:00,500.0,-8.9,88.5,0.88,715,9.564,0.2143,0.3686
2020-01-06 20:30:00-07:00,500.0,-9.4,88.5,0.84,715,9.564,0.2129,0.3662
2020-01-06 21:30:00-07:00,500.0,-10.6,88.5,0.88,715,9.564,0.2036,0.3503
2020-01-06 22:30:00-07:00,500.0,-10.0,88.5,0.84,715,9.564,0.2091,0.3596
2020-01-06 23:30:00-07:00,500.0,-11.1,88.6,0.94,715,9.564,0.198,0.3406
2020-01-07 00:30:00-07:00,500.0,-12.2,88.7,0.95,715,9.564,0.1909,0.3284
2020-01-07 01:30:00-07:00,500.0,-13.3,88.7,0.9,715,9.564,0.1862,0.3202
2020-01-07 02:30:00-07:00,500.0,-13.3,88.7,0.94,715,9.564,0.1847,0.3178
2020-01-07 03:30:00-07:00,500.0,-13.9,88.7,0.94,715,9.564,0.1812,0.3117
2020-01-07 04:30:00-07:00,500.0,-14.4,88.7,0.85,715,9.564,0.1812,0.3117
2020-01-07 05:30:00-07:00,500.0,-14.9,88.7,0.96,715,9.564,0.1747,0.3005
2020-01-07 06:30:00-07:00,500.0,-13.9,88.7,0.91,715,9.564,0.1822,0.3134
2020-01-07 07:30:00-07:00,500.0,-13.3,88.7,0.92,715,9.564,0.1855,0.319
2020-01-07 08:30:00-07:00,500.0,-12.2,88.7,0.92,715,9.564,0.1921,0.3304
2020-01-07 09:30:00-07:00,500.0,-10.0,88.8,0.92,715,9.564,0.2054,0.3533
2020-01-07 10:30:00-07:00,500.0,-7.8,88.8,0.81,715,9.564,0.2243,0.3858
2020-01-07 11:30:00-07:00,500.0,-5.0,88.7,0.71,715,9.564,0.2484,0.4273
2020-01-07 12:30:00-07:00,500.0,-4.4,88.7,0.75,715,9.564,0.2504,0.4307
2020-01-07 13:30:00-07:00,500.0,-3.3,88.6,0.69,715,9.564,0.2617,0.4502
2020-01-07 14:30:00-07:00,500.0,-2.8,88.6,0.61,715,9.564,0.2702,0.4647
2020-01-07 15:30:00-07:00,500.0,-3.3,88.6,0.6,715,9.564,0.2671,0.4594
2020-01-07 16:30:00-07:00,500.0,-6.7,88.7,0.78,715,9.564,0.2331,0.401
2020-01-07 17:30:00-07:00,500.0,-9.4,88.7,0.84,715,9.564,0.2127,0.3658
2020-01-07 18:30:00-07:00,500.0,-10.0,88.7,0.84,715,9.564,0.2089,0.3593
2020-01-07 19:30:00-07:00,500.0,-11.1,88.7,0.88,715,9.564,0.2003,0.3446
2020-01-07 20:30:00-07:00,500.0,-10.0,88.7,0.88,715,9.564,0.2072,0.3563
2020-01-07 21:30:00-07:00,500.0,-12.2,88.7,0.88,715,9.564,0.1936,0.333
2020-01-07 22:30:00-07:00,500.0,-13.3,88.8,0.92,715,9.564,0.1854,0.3188
2020-01-07 23:30:00-07:00,500.0,-13.9,88.8,0.99,715,9.564,0.1794,0.3086
2020-01-08 00:30:00-07:00,500.0,-14.4,88.8,0.95,715,9.564,0.1778,0.3059
2020-01-08 01:30:00-07:00,500.0,-14.9,88.8,0.85,715,9.564,0.1781,0.3064
2020-01-08 02:30:00-07:00,500.0,-15.6,88.8,0.95,715,9.564,0.1708,0.2939
2020-01-08 03:30:00-07:00,500.0,-15.6,88.8,0.89,715,9.564,0.1727,0.297
2020-01-08 04:30:00-07:00,500.0,-16.1,88.8,0.81,715,9.564,0.1721,0.2961
2020-01-08 05:30:00-07:00,500.0,-16.7,88.8,0.91,715,9.564,0.1657,0.285
2020-01-08 06:30:00-07:00,500.0,-16.1,88.8,0.87,715,9.564,0.1703,0.293
2020-01-08 07:30:00-07:00,500.0,-17.2,88.8,0.91,715,9.564,0.1628,0.28
2020-01-08 08:30:00-07:00,500.0,-16.7,88.9,0.91,715,9.564,0.1656,0.2848
2020-01-08 09:30:00-07:00,500.0,-13.9,89.0,0.87,715,9.564,0.1833,0.3153
2020-01-08 10:30:00-07:00,500.0,-11.1,88.9,0.8,715,9.564,0.2033,0.3498
2020-01-08 11:30:00-07:00,500.0,-9.4,88.9,0.77,715,9.564,0.2155,0.3708
2020-01-08 12:30:00-07:00,500.0,-6.1,88.8,0.65,715,9.564,0.2438,0.4194
2020-01-08 13:30:00-07:00,500.0,-5.6,88.8,0.68,715,9.564,0.2457,0.4227
2020-01-08 14:30:00-07:00,500.0,-4.4,88.8,0.66,715,9.564,0.2553,0.4392
2020-01-08 15:30:00-07:00,500.0,-4.4,88.8,0.6,715,9.564,0.2588,0.4451
2020-01-08 16:30:00-07:00,500.0,-7.8,88.8,0.74,715,9.564,0.2276,0.3915
2020-01-08 17:30:00-07:00,500.0,-8.9,88.8,0.77,715,9.564,0.2189,0.3766
2020-01-08 18:30:00-07:00,500.0,-10.0,88.9,0.77,715,9.564,0.2116,0.364
2020-01-08 19:30:00-07:00,500.0,-11.7,88.9,0.84,715,9.564,0.198,0.3405
2020-01-08 20:30:00-07:00,500.0,-12.2,89.0,0.84,715,9.564,0.1948,0.335
2020-01-08 21:30:00-07:00,500.0,-12.8,89.0,0.88,715,9.564,0.1896,0.3261
2020-01-08 22:30:00-07:00,500.0,-14.4,89.0,0.91,715,9.564,0.179,0.3078
2020-01-08 23:30:00-07:00,500.0,-14.9,89.0,1.0,715,9.564,0.1731,0.2978
2020-01-09 00:30:00-07:00,500.0,-15.6,89.0,1.0,715,9.564,0.1691,0.2909
2020-01-09 01:30:00-07:00,500.0,-15.6,89.0,0.86,715,9.564,0.1734,0.2983
2020-01-09 02:30:00-07:00,500.0,-16.1,89.1,0.97,715,9.564,0.1671,0.2874
2020-01-09 03:30:00-07:00,500.0,-17.2,89.1,1.0,715,9.564,0.16,0.2752
2020-01-09 04:30:00-07:00,500.0,-17.8,89.1,0.98,715,9.564,0.1572,0.2704
2020-01-09 05:30:00-07:00,500.0,-16.1,89.1,0.91,715,9.564,0.1689,0.2905
2020-01-09 06:30:00-07:00,500.0,-17.2,89.2,0.96,715,9.564,0.161,0.277
2020-01-09 07:30:00-07:00,500.0,-17.2,89.2,0.91,715,9.564,0.1624,0.2793
2020-01-09 08:30:00-07:00,500.0,-15.6,89.3,0.91,715,9.564,0.1716,0.2952
2020-01-09 09:30:00-07:00,500.0,-13.3,89.3,0.87,715,9.564,0.1866,0.321
2020-01-09 10:30:00-07:00,500.0,-11.7,89.3,0.8,715,9.564,0.1991,0.3425
2020-01-09 11:30:00-07:00,500.0,-10.0,89.3,0.77,715,9.564,0.2112,0.3633
2020-01-09 12:30:00-07:00,500.0,-7.2,89.2,0.65,715,9.564,0.2357,0.4054
2020-01-09 13:30:00-07:00,500.0,-5.0,89.1,0.55,715,9.564,0.2568,0.4417
2020-01-09 14:30:00-07:00,500.0,-3.9,89.1,0.51,715,9.564,0.2673,0.4598
2020-01-09 15:30:00-07:00,500.0,-4.4,89.1,0.53,715,9.564,0.2624,0.4514
2020-01-09 16:30:00-07:00,500.0,-6.7,89.1,0.6,715,9.564,0.2418,0.4159
2020-01-09 17:30:00-07:00,500.0,-10.0,89.2,0.77,715,9.564,0.2113,0.3635
2020-01-09 18:30:00-07:00,500.0,-11.1,89.2,0.77,715,9.564,0.2042,0.3513
2020-01-09 19:30:00-07:00,500.0,-12.2,89.2,0.77,715,9.564,0.1972,0.3392
2020-01-09 20:30:00-07:00,500.0,-12.8,89.2,0.84,715,9.564,0.1909,0.3283
2020-01-09 21:30:00-07:00,500.0,-13.3,89.3,0.84,715,9.564,0.1877,0.3228
2020-01-09 22:30:00-07:00,500.0,-14.9,89.2,0.87,715,9.564,0.1771,0.3046
2020-01-09 23:30:00-07:00,500.0,-15.6,89.2,0.96,715,9.564,0.1702,0.2927
2020-01-10 00:30:00-07:00,500.0,-15.6,89.2,0.9,715,9.564,0.172,0.2959
2020-01-10 01:30:00-07:00,500.0,-14.9,89.2,0.75,715,9.564,0.1809,0.3112
2020-01-10 02:30:00-07:00,500.0,-13.3,89.2,0.69,715,9.564,0.1931,0.3321
2020-01-10 03:30:00-07:00,500.0,-15.6,89.2,0.83,715,9.564,0.1741,0.2996
2020-01-10 04:30:00-07:00,500.0,-16.1,89.2,0.77,715,9.564,0.1729,0.2975
2020-01-10 05:30:00-07:00,500.0,-16.7,89.1,0.88,715,9.564,0.1662,0.286
2020-01-10 06:30:00-07:00,500.0,-15.6,89.1,0.8,715,9.564,0.1752,0.3013
2020-01-10 07:30:00-07:00,500.0,-14.4,89.1,0.83,715,9.564,0.1815,0.3122
2020-01-10 08:30:00-07:00,500.0,-14.4,89.1,0.83,715,9.564,0.1815,0.3122
2020-01-10 09:30:00-07:00,500.0,-11.7,89.1,0.8,715,9.564,0.1993,0.3429
2020-01-10 10:30:00-07:00,500.0,-9.4,89.1,0.74,715,9.564,0.2166,0.3727
2020-01-10 11:30:00-07:00,500.0,-7.2,89.1,0.62,715,9.564,0.2373,0.4081
2020-01-10 12:30:00-07:00,500.0,-5.6,89.1,0.6,715,9.564,0.2497,0.4295
2020-01-10 13:30:00-07:00,500.0,-3.3,89.0,0.49,715,9.564,0.2732,0.47
2020-01-10 14:30:00-07:00,500.0,-2.8,89.0,0.49,715,9.564,0.2771,0.4766
2020-01-10 15:30:00-07:00,500.0,-2.2,88.9,0.51,715,9.564,0.2806,0.4826
2020-01-10 16:30:00-07:00,500.0,-3.3,89.0,0.58,715,9.564,0.2678,0.4606
2020-01-10 17:30:00-07:00,500.0,-3.9,89.0,0.6,715,9.564,0.2622,0.451
2020-01-10 18:30:00-07:00,500.0,-4.4,89.0,0.66,715,9.564,0.2551,0.4388
2020-01-10 19:30:00-07:00,500.0,-4.4,89.0,0.66,715,9.564,0.2551,0.4388
2020-01-10 20:30:00-07:00,500.0,-4.4,89.0,0.69,715,9.564,0.2534,0.4359
2020-01-10 21:30:00-07:00,500.0,-4.4,89.0,0.69,715,9.564,0.2534,0.4359
2020-01-10 22:30:00-07:00,500.0,-5.0,89.0,0.68,715,9.564,0.2497,0.4296
2020-01-10 23:30:00-07:00,500.0,-4.4,88.9,0.65,715,9.564,0.2558,0.44
2020-01-11 00:30:00-07:00,500.0,-3.9,88.9,0.59,715,9.564,0.2629,0.4522
2020-01-11 01:30:00-07:00,500.0,-6.1,88.9,0.63,715,9.564,0.2448,0.421
2020-01-11 02:30:00-07:00,500.0,-5.6,88.9,0.65,715,9.564,0.2472,0.4253
2020-01-11 03:30:00-07:00,500.0,-5.0,88.9,0.6,715,9.564,0.2543,0.4374
2020-01-11 04:30:00-07:00,500.0,-6.7,88.9,0.63,715,9.564,0.2405,0.4137
2020-01-11 05:30:00-07:00,500.0,-7.8,88.9,0.77,715,9.564,0.2261,0.3889
2020-01-11 06:30:00-07:00,500.0,-8.9,88.9,0.81,715,9.564,0.217,0.3733
2020-01-11 07:30:00-07:00,500.0,-8.3,88.9,0.77,715,9.564,0.2228,0.3832
2020-01-11 08:30:00-07:00,500.0,-6.7,88.9,0.71,715,9.564,0.2364,0.4067
2020-01-11 09:30:00-07:00,500.0,-6.7,88.9,0.71,715,9.564,0.2364,0.4067
2020-01-11 10:30:00-07:00,500.0,-2.8,88.9,0.63,715,9.564,0.2686,0.462
2020-01-11 11:30:00-07:00,500.0,-0.6,88.9,0.56,715,9.564,0.2897,0.4983
2020-01-11 12:30:00-07:00,500.0,0.0,88.8,0.56,715,9.564,0.2945,0.5065
2020-01-11 13:30:00-07:00,500.0,1.1,88.7,0.46,715,9.564,0.3099,0.533
2020-01-11 14:30:00-07:00,500.0,3.3,88.7,0.43,715,9.564,0.3291,0.5661
2020-01-11 15:30:00-07:00,500.0,2.2,88.6,0.48,715,9.564,0.3168,0.5449
2020-01-11 16:30:00-07:00,500.0,0.6,88.6,0.52,715,9.564,0.3019,0.5193
2020-01-11 17:30:00-07:00,500.0,-3.9,88.6,0.75,715,9.564,0.254,0.4368
2020-01-11 18:30:00-07:00,500.0,-5.0,88.6,0.75,715,9.564,0.2463,0.4237
2020-01-11 19:30:00-07:00,500.0,-3.9,88.6,0.72,715,9.564,0.2557,0.4398
2020-01-11 20:30:00-07:00,500.0,-6.1,88.5,0.78,715,9.564,0.2374,0.4083
2020-01-11 21:30:00-07:00,500.0,-6.7,88.5,0.81,715,9.564,0.2318,0.3988
2020-01-11 22:30:00-07:00,500.0,-8.3,88.5,0.84,715,9.564,0.2199,0.3783
2020-01-11 23:30:00-07:00,500.0,-7.8,88.4,0.83,715,9.564,0.2237,0.3849
2020-01-12 00:30:00-07:00,500.0,-7.8,88.4,0.8,715,9.564,0.2252,0.3873
2020-01-12 01:30:00-07:00,500.0,-7.2,88.3,0.67,715,9.564,0.2357,0.4054
2020-01-12 02:30:00-07:00,500.0,-8.3,88.3,0.79,715,9.564,0.2225,0.3827
2020-01-12 03:30:00-07:00,500.0,-8.9,88.2,0.82,715,9.564,0.2173,0.3738
2020-01-12 04:30:00-07:00,500.0,-9.4,88.2,0.76,715,9.564,0.2167,0.3728
2020-01-12 05:30:00-07:00,500.0,-10.0,88.2,0.87,715,9.564,0.2081,0.358
2020-01-12 06:30:00-07:00,500.0,-10.6,88.1,0.92,715,9.564,0.2024,0.3481
2020-01-12 07:30:00-07:00,500.0,-10.0,88.1,0.88,715,9.564,0.2078,0.3574
2020-01-12 08:30:00-07:00,500.0,-11.7,88.1,0.92,715,9.564,0.1957,0.3366
2020-01-12 09:30:00-07:00,500.0,-7.8,88.1,0.84,715,9.564,0.2236,0.3846
2020-01-12 10:30:00-07:00,500.0,-5.6,88.1,0.85,715,9.564,0.2375,0.4085
2020-01-12 11:30:00-07:00,500.0,-3.3,88.0,0.78,715,9.564,0.2571,0.4422
2020-01-12 12:30:00-07:00,500.0,0.0,87.9,0.61,715,9.564,0.2922,0.5026
2020-01-12 13:30:00-07:00,500.0,5.6,87.8,0.4,715,9.564,0.3509,0.6036
2020-01-12 14:30:00-07:00,500.0,5.0,87.7,0.43,715,9.564,0.3436,0.591
2020-01-12 15:30:00-07:00,500.0,5.0,87.7,0.47,715,9.564,0.3399,0.5847
2020-01-12 16:30:00-07:00,500.0,-0.6,87.7,0.69,715,9.564,0.2825,0.4859
