datetime,Qe_nom,T_db,Patm,RH,Wcomp_kW,Wct_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-01-01 00:30:00-05:00,500,3.3,99.6,0.96,83.05,3.284,86.34,0.1238,0.002831
2020-01-01 01:30:00-05:00,500,2.2,99.7,0.96,83.05,3.284,86.34,0.1203,0.002751
2020-01-01 02:30:00-05:00,500,1.1,100.0,0.96,83.05,3.284,86.34,0.1167,0.002669
2020-01-01 03:30:00-05:00,500,1.1,100.0,0.96,83.05,3.284,86.34,0.1167,0.002669
2020-01-01 04:30:00-05:00,500,1.7,100.1,0.92,83.05,3.284,86.34,0.121,0.002767
2020-01-01 05:30:00-05:00,500,1.7,100.4,0.96,83.05,3.284,86.34,0.1184,0.002707
2020-01-01 06:30:00-05:00,500,2.2,100.5,0.92,83.05,3.284,86.34,0.1224,0.002799
2020-01-01 07:30:00-05:00,500,2.2,100.8,0.92,83.05,3.284,86.34,0.1222,0.002795
2020-01-01 08:30:00-05:00,500,2.2,101.1,0.89,83.05,3.284,86.34,0.1239,0.002835
2020-01-01 09:30:00-05:00,500,2.2,101.2,0.85,83.05,3.284,86.34,0.1264,0.002891
2020-01-01 10:30:00-05:00,500,2.8,101.2,0.76,83.05,3.284,86.34,0.1344,0.003073
2020-01-01 11:30:00-05:00,500,3.3,101.2,0.67,83.05,3.284,86.34,0.1424,0.003256
2020-01-01 12:30:00-05:00,500,4.4,101.2,0.65,83.05,3.284,86.34,0.1482,0.00339
2020-01-01 13:30:00-05:00,500,5.0,101.3,0.62,83.05,3.284,86.34,0.1528,0.003495
2020-01-01 14:30:00-05:00,500,5.0,101.4,0.62,83.05,3.284,86.34,0.1528,0.003494
2020-01-01 15:30:00-05:00,500,4.4,101.5,0.68,83.05,3.284,86.34,0.1458,0.003336
2020-01-01 16:30:00-05:00,500,2.8,101.6,0.7,83.05,3.284,86.34,0.1381,0.003159
2020-01-01 17:30:00-05:00,500,2.2,101.7,0.7,83.05,3.284,86.34,0.1357,0.003104
2020-01-01 18:30:00-05:00,500,1.1,101.7,0.73,83.05,3.284,86.34,0.1296,0.002964
2020-01-01 19:30:00-05:00,500,1.1,101.7,0.73,83.05,3.284,86.34,0.1296,0.002964
2020-01-01 20:30:00-05:00,500,-0.6,101.8,0.75,83.05,3.284,86.34,0.1217,0.002783
2020-01-01 21:30:00-05:00,500,-1.1,101.8,0.78,83.05,3.284,86.34,0.118,0.002698
2020-01-01 22:30:00-05:00,500,-2.2,101.9,0.82,83.05,3.284,86.34,0.1114,0.002548
2020-01-01 23:30:00-05:00,500,-2.8,101.9,0.81,83.05,3.284,86.34,0.1096,0.002507
2020-01-02 00:30:00-05:00,500,-2.2,102.0,0.85,83.05,3.284,86.34,0.1098,0.002511
2020-01-02 01:30:00-05:00,500,-2.2,102.0,0.82,83.05,3.284,86.34,0.1114,0.002547
2020-01-02 02:30:00-05:00,500,-2.8,102.0,0.85,83.05,3.284,86.34,0.1075,0.002459
2020-01-02 03:30:00-05:00,500,-3.9,102.0,0.85,83.05,3.284,86.34,0.1034,0.002366
2020-01-02 04:30:00-05:00,500,-3.9,102.0,0.85,83.05,3.284,86.34,0.1034,0.002366
2020-01-02 05:30:00-05:00,500,-2.8,102.0,0.78,83.05,3.284,86.34,0.1111,0.002541
2020-01-02 06:30:00-05:00,500,-3.3,102.1,0.72,83.05,3.284,86.34,0.1121,0.002564
2020-01-02 07:30:00-05:00,500,-3.9,102.2,0.72,83.05,3.284,86.34,0.1097,0.002508
2020-01-02 08:30:00-05:00,500,-2.2,102.2,0.72,83.05,3.284,86.34,0.1165,0.002664
2020-01-02 09:30:00-05:00,500,-1.7,102.3,0.63,83.05,3.284,86.34,0.1234,0.002822
2020-01-02 10:30:00-05:00,500,-1.7,102.2,0.63,83.05,3.284,86.34,0.1234,0.002823
2020-01-02 11:30:00-05:00,500,-1.1,102.1,0.64,83.05,3.284,86.34,0.1255,0.002871
2020-01-02 12:30:00-05:00,500,-0.6,102.1,0.61,83.05,3.284,86.34,0.1295,0.002961
2020-01-02 13:30:00-05:00,500,0.0,102.0,0.59,83.05,3.284,86.34,0.1334,0.003051
2020-01-02 14:30:00-05:00,500,0.0,102.0,0.61,83.05,3.284,86.34,0.1322,0.003024
2020-01-02 15:30:00-05:00,500,0.0,102.0,0.61,83.05,3.284,86.34,0.1322,0.003024
