region_id,year,Capacity_CCNG,Capacity_Coal,Capacity_CombustionTurbine_Diesel,Capacity_DistributedGeneration,Capacity_FuelCells,Capacity_Geothermal,Capacity_Hydroelectric,Capacity_MunicipalWaste,Capacity_Nuclear,Capacity_OffshoreWind,Capacity_Oil_NatGas_Steam,Capacity_OnshoreWind,Capacity_PumpedStorage,Capacity_SolarPhotovoltaic,Capacity_SolarThermal,Capacity_WoodBiomass,ElectricityPrice_Commercial,ElectricityPrice_Residential,Emissions_CarbonDioxide,Emissions_NOx,Emissions_SulfurDioxide,Generation_Coal,Generation_DistributedGeneration,Generation_NaturalGas,Generation_Nuclear,Generation_Petroleum,Generation_PumpedStorage,Generation_Renewables,NaturalGasPrice,PlannedAdditions_CCNG,PlannedAdditions_Coal,PlannedAdditions_CombustionTurbine_Diesel,PlannedAdditions_DistributedGeneration,PlannedAdditions_DiurnalStorage,PlannedAdditions_FuelCells,PlannedAdditions_Geothermal,PlannedAdditions_Hydroelectric,PlannedAdditions_MunicipalWaste,PlannedAdditions_Nuclear,PlannedAdditions_OffshoreWind,PlannedAdditions_Oil_NatGas_Steam,PlannedAdditions_OnshoreWind,PlannedAdditions_PumpedStorage,PlannedAdditions_SolarPhotovoltaic,PlannedAdditions_SolarThermal,PlannedAdditions_WoodBiomass,Retirements_CCNG,Retirements_Coal,Retirements_CombustionTurbine_Diesel,Retirements_DiurnalStorage,Retirements_FuelCells,Retirements_Nuclear,Retirements_Oil_NatGas_Steam,Retirements_PumpedStorage,Retirements_RenewableGeneration,TotalGeneration_TWh,UnplannedAdditions_CCNG,UnplannedAdditions_Coal,UnplannedAdditions_CombustionTurbine_Diesel,UnplannedAdditions_DistributedGeneration,UnplannedAdditions_DiurnalStorage,UnplannedAdditions_FuelCells,UnplannedAdditions_Nuclear,UnplannedAdditions_Oil_NatGas_Steam,UnplannedAdditions_PumpedStorage,UnplannedAdditions_RenewableGeneration,ElectricityPrice_Commercial_Dollars_kWh-1,ElectricityPrice_Residential_Dollars_kWh-1,Emissions_CarbonDioxide_kg,Emissions_SulfurDioxide_kg,Emissions_NOx_kg,CO2_kg_MWh-1,SO2_kg_MWh-1,NOx_kg_MWh-1,Consumption_Coal_Quads,Consumption_FuelOil_Quads,Consumption_NaturalGas_Quads,Price_Coal_Dollars_mmBtu-1,Price_DistillateFuelOil_Dollars_mmBtu-1,Price_NaturalGas_Dollars_mmBtu-1,Price_ResidualFuelOil_Dollars_mmBtu-1,Consumption_Coal_kWh,Consumption_FuelOil_kWh,Consumption_NaturalGas_kWh,NaturalGasPrice_Dollars_kWh-1,CoalPrice_Dollars_kWh-1,DistillateFuelOilPrice_Dollars_kWh-1,ResidualFuelOilPrice_Dollars_kWh-1
MISC,2040,4.9,23.2,15.7,0.3,0.0,0.0,0.51,0.09,0.0,0.0,0.7,4.42,0.5,8.32,0.0,0.0,13.7,17.5,156.87,0.05,0.22,142.1,0.1,18.7,0.0,0.6,-0.1,34.2,3.91,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.83,0,8.1,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,195.6,1.29,0.0,6.98,0.28,0.0,0.0,0,0,0,8.47,0.13699999999999998,0.175,142310110950.0,199580700.0,45359250.0,727.5568044478528,1.0203512269938648,0.2318980061349693,1.41,0.01,0.15,2.99,30.11,6.3,13.63,413230227499.9953,2930710833.3333,43960662499.999504,0.021496482,0.0102022986,0.10273953539999997,0.046507468200000006
MISC,2041,4.9,23.2,16.1,0.3,0.0,0.0,0.51,0.09,0.0,0.0,0.7,4.42,0.5,8.32,0.0,0.0,14.0,17.9,155.66,0.05,0.22,140.8,0.1,18.8,0.0,0.6,-0.1,34.3,3.91,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.83,0,8.1,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,194.6,1.29,0.0,7.46,0.3,0.0,0.0,0,0,0,8.47,0.14,0.179,141212417100.0,199580700.0,45359250.0,725.6547641315518,1.0255945529290853,0.2330896711202467,1.4,0.01,0.15,3.05,31.14,6.46,14.2,410299516666.66205,2930710833.3333,43960662499.999504,0.0220424244,0.010407027,0.1062540396,0.048452387999999985
MISC,2042,5.0,23.2,16.4,0.3,0.0,0.0,0.51,0.09,0.0,0.0,0.7,4.42,0.5,8.88,0.0,0.0,14.2,18.2,156.34,0.05,0.21,141.5,0.1,19.1,0.0,0.6,-0.1,35.5,3.93,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.83,0,8.67,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,196.6,1.41,0.0,7.68,0.32,0.0,0.0,0,0,0,9.04,0.142,0.182,141829302900.0,190508850.0,45359250.0,721.4104928789419,0.9690175483214648,0.2307184638860631,1.41,0.01,0.15,3.12,32.54,6.64,15.18,413230227499.9953,2930710833.3333,43960662499.999504,0.022656609599999995,0.0106458768,0.11103103560000001,0.051796285199999986
MISC,2043,5.0,23.2,16.7,0.4,0.0,0.0,0.51,0.09,0.0,0.0,0.7,4.42,0.5,9.29,0.0,0.0,14.5,18.6,155.54,0.05,0.21,140.8,0.2,19.0,0.0,0.6,-0.1,36.5,3.95,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.83,0,9.07,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,197.0,1.41,0.0,8.04,0.39,0.0,0.0,0,0,0,9.44,0.145,0.18600000000000005,141103554900.0,190508850.0,45359250.0,716.2617,0.96705,0.23025,1.4,0.01,0.15,3.2,33.61,6.82,15.78,410299516666.66205,2930710833.3333,43960662499.999504,0.0232707948,0.010918848,0.11468202539999997,0.0538435692
MISC,2044,5.0,23.2,17.1,0.5,0.0,0.0,0.51,0.09,0.0,0.0,0.7,4.42,0.5,9.55,0.0,0.0,14.7,19.0,155.56,0.05,0.21,140.9,0.2,19.0,0.0,0.6,-0.1,37.2,3.98,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.83,0,9.34,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,197.7,1.41,0.0,8.46,0.46,0.0,0.0,0,0,0,9.71,0.147,0.19,141121698600.0,190508850.0,45359250.0,713.8173930197269,0.9636259484066768,0.2294347496206373,1.4,0.01,0.15,3.26,34.77,7.03,16.45,410299516666.66205,2930710833.3333,43960662499.999504,0.0239873442,0.011123576399999998,0.11864010779999999,0.056129703
MISC,2045,5.1,23.2,17.4,0.5,0.0,0.0,0.51,0.09,0.0,0.0,0.7,4.42,0.5,9.69,0.0,0.0,15.0,19.4,155.59,0.05,0.21,140.7,0.2,19.3,0.0,0.6,-0.1,37.7,3.99,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.83,0,9.48,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,198.4,1.53,0.0,8.71,0.52,0.0,0.0,0,0,0,9.85,0.15,0.194,141148914150.0,190508850.0,45359250.0,711.4360592237903,0.960226058467742,0.22862525201612904,1.4,0.01,0.15,3.34,36.31,7.22,17.42,410299516666.66205,2930710833.3333,43960662499.999504,0.024635650799999995,0.0113965476,0.1238948034,0.0594394788
MISC,2046,5.1,23.2,17.9,0.6,0.0,0.0,0.51,0.09,0.0,0.0,0.7,4.42,0.5,9.69,0.0,0.0,15.3,19.8,156.08,0.05,0.21,141.0,0.3,19.7,0.0,0.6,-0.1,37.8,4.02,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.83,0,9.48,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,199.2,1.53,0.0,9.21,0.59,0.0,0.0,0,0,0,9.85,0.153,0.198,141593434800.0,190508850.0,45359250.0,710.8104156626506,0.9563697289156629,0.22770707831325304,1.4,0.01,0.16,3.41,37.33,7.45,18.2,410299516666.66205,2930710833.3333,46891373333.3328,0.025420443,0.0116353974,0.1273751862,0.06210094799999999
MISC,2047,5.3,23.2,17.9,0.7,0.0,0.0,0.51,0.09,0.0,0.0,0.7,5.14,0.5,12.0,0.0,0.0,15.7,20.2,156.45,0.05,0.21,140.9,0.3,20.6,0.0,0.6,-0.1,44.1,4.08,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,2.55,0,11.79,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,206.4,1.73,0.0,9.26,0.66,0.0,0.0,0,0,0,12.87,0.157,0.202,141929093250.0,190508850.0,45359250.0,687.6409556686045,0.9230079941860464,0.2197638081395349,1.4,0.01,0.16,3.49,38.92,7.74,19.2,410299516666.66205,2930710833.3333,46891373333.3328,0.0264099636,0.011908368600000002,0.1328004888,0.065513088
MISC,2048,5.3,23.2,18.1,0.7,0.0,0.0,0.51,0.09,0.0,0.0,0.7,5.31,0.5,13.58,0.0,0.0,16.0,20.7,156.72,0.05,0.21,140.9,0.3,21.2,0.0,0.6,-0.1,49.2,4.13,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,2.72,0,13.36,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,212.1,1.73,0.0,9.42,0.74,0.0,0.0,0,0,0,14.62,0.16,0.207,142174033200.0,190508850.0,45359250.0,670.316045261669,0.8982029702970297,0.21385785007072136,1.4,0.01,0.17,3.57,40.58,8.03,20.07,410299516666.66205,2930710833.3333,49822084166.666115,0.027399484199999997,0.012181339799999998,0.1384646412,0.06848164979999999
MISC,2049,5.3,23.2,18.4,0.8,0.0,0.0,0.51,0.09,0.0,0.0,0.7,5.57,0.5,14.7,0.0,0.0,16.2,21.0,156.81,0.05,0.21,140.8,0.4,21.6,0.0,0.6,-0.1,53.0,4.15,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,2.98,0,14.49,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,216.1,1.73,0.0,9.73,0.81,0.0,0.0,0,0,0,16.0,0.162,0.21,142255679850.0,190508850.0,45359250.0,658.2863482184174,0.8815772790374827,0.2098993521517816,1.4,0.01,0.17,3.65,42.0,8.27,21.0,410299516666.66205,2930710833.3333,49822084166.666115,0.0282183978,0.012454311000000001,0.14330988,0.07165494
MISC,2050,5.3,23.2,18.9,0.9,0.0,0.0,0.51,0.2,0.0,0.0,0.7,5.74,0.5,14.71,0.0,0.0,16.5,21.4,157.9,0.05,0.21,141.4,0.4,22.6,0.0,0.6,-0.1,55.1,4.2,0.0,0,0.0,0,0.0,0.0,0.0,0.01,0.12,0.0,0.0,0.0,3.15,0,14.5,0.0,0.0,0.51,5.49,0.12,0,0,2.26,0.27,0,0.0,220.0,1.73,0.0,10.18,0.89,0.0,0.0,0,0,0,16.29,0.165,0.214,143244511500.0,190508850.0,45359250.0,651.1114159090909,0.8659493181818182,0.2061784090909091,1.41,0.01,0.18,3.74,43.33,8.57,21.85,413230227499.9953,2930710833.3333,52752794999.999405,0.0292420398,0.0127614036,0.14784802619999998,0.074555259
MISE,2019,4.5,8.8,4.3,0.0,0.0,0.0,0.1,0.12,1.9,0.0,2.3,2.18,2.2,0.09,0.0,0.17,11.2,15.8,55.33,0.02,0.02,34.4,0.0,33.6,14.9,0.1,-0.3,8.5,2.73,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.112,0.158,50194546050.0,18143700.0,18143700.0,550.3787944078947,0.19894407894736846,0.19894407894736846,0.35,0.0,0.29,1.94,21.02,2.73,6.09,102574879166.6655,0.0,84990614166.6657,0.0093151422,0.006619551599999999,0.07172318280000001,0.0207799326
MISE,2020,4.5,8.7,4.3,0.0,0.0,0.0,0.1,0.12,1.9,0.0,2.3,2.35,2.2,0.14,0.0,0.17,11.3,15.8,52.84,0.02,0.04,34.6,0.0,30.0,14.9,0.1,-0.3,9.2,2.59,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0,0.05,0.0,0.0,0.0,0.07,0.01,0,0,0.0,0.0,0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.113,0.158,47935655400.0,36287400.0,18143700.0,541.6458237288135,0.41002711864406777,0.20501355932203388,0.36,0.0,0.26,2.05,20.49,2.59,4.95,105505589999.9988,0.0,76198481666.6658,0.008837442599999999,0.006994886999999999,0.06991474859999999,0.016890093000000002
MISE,2021,4.5,8.5,4.3,0.1,0.0,0.0,0.1,0.12,1.9,0.0,2.3,2.35,2.2,0.31,0.0,0.17,11.5,16.5,51.58,0.02,0.08,32.8,0.0,33.1,14.8,0.1,-0.3,9.7,2.81,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0,0.21,0.0,0.0,0.0,0.26,0.01,0,0,0.0,0.0,0,0.0,90.2,0.0,0.0,0.0,0.07,0.0,0.0,0,0,0,0.16,0.115,0.165,46792602300.0,72574800.0,18143700.0,518.7649922394678,0.8045986696230598,0.20114966740576493,0.34,0.0,0.29,2.14,19.81,2.81,6.74,99644168333.3322,0.0,84990614166.6657,0.0095881134,0.007301979599999999,0.06759449339999997,0.0229978236
MISE,2022,5.6,8.5,4.3,0.1,0.0,0.0,0.1,0.17,1.1,0.0,2.3,2.35,2.2,0.74,0.0,0.17,11.7,17.0,55.94,0.02,0.1,35.9,0.0,36.3,12.8,0.1,-0.3,10.9,2.96,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.17,0,0.65,0.0,0.0,0.0,0.26,0.02,0,0,0.8,0.0,0,0.0,95.6,0.0,0.0,0.0,0.08,0.0,0.0,0,0,0,0.65,0.117,0.17,50747928900.0,90718500.0,18143700.0,530.8360763598326,0.9489382845188284,0.1897876569037657,0.37,0.0,0.3,2.09,19.3,2.96,7.26,108436300833.3321,0.0,87921324999.99901,0.0100999344,0.007131372599999998,0.065854302,0.024772136400000002
MISE,2023,6.8,6.0,4.3,0.1,0.0,0.0,0.1,0.24,1.1,0.0,2.3,2.35,2.2,2.77,0.0,0.17,11.8,17.3,50.78,0.02,0.05,28.5,0.0,44.1,8.7,0.1,-0.3,15.3,3.16,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.17,0,2.68,0.0,0.0,0.0,2.76,0.04,0,0,0.8,0.0,0,0.0,96.3,1.22,0.0,0.03,0.09,0.0,0.0,0,0,0,2.75,0.118,0.173,46066854300.0,45359250.0,18143700.0,478.36816510903435,0.4710202492211839,0.18840809968847352,0.29,0.0,0.35,2.08,18.64,3.16,7.61,84990614166.6657,0.0,102574879166.6655,0.0107823624,0.0070972512,0.0636022896,0.0259663854
MISE,2024,7.1,6.0,4.3,0.1,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.35,2.2,2.79,0.0,0.17,11.9,17.5,48.11,0.01,0.04,26.6,0.1,43.9,8.7,0.1,-0.3,16.2,3.42,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.17,0,2.7,0.0,0.0,0.0,2.76,0.04,0,0,0.8,0.07,0,0.0,95.2,1.48,0.0,0.03,0.11,0.0,0.0,0,0,0,2.77,0.119,0.175,43644670350.0,36287400.0,9071850.0,458.45241964285714,0.3811701680672269,0.09529254201680673,0.27,0.0,0.34,2.11,18.18,3.42,8.25,79129192499.99911,0.0,99644168333.3322,0.0116695188,0.007199615399999999,0.0620327052,0.028150155
MISE,2025,7.1,6.0,4.3,0.1,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.35,2.2,2.79,0.0,0.17,12.2,18.0,48.82,0.01,0.04,26.6,0.1,46.3,8.7,0.1,-0.3,16.3,3.85,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.17,0,2.7,0.0,0.0,0.0,2.76,0.04,0,0,0.8,0.07,0,0.0,97.7,1.48,0.0,0.03,0.13,0.0,0.0,0,0,0,2.77,0.122,0.18,44288771700.0,36287400.0,9071850.0,453.3139375639714,0.3714165813715456,0.09285414534288637,0.27,0.0,0.36,2.16,17.44,3.85,8.75,79129192499.99911,0.0,105505589999.9988,0.013136739,0.0073702224,0.0595077216,0.029856225
MISE,2026,7.3,5.8,4.3,0.2,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.35,2.2,2.81,0.0,0.17,12.4,18.5,52.51,0.02,0.08,31.9,0.1,42.4,8.7,0.1,-0.3,16.3,4.18,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.17,0,2.72,0.0,0.0,0.0,2.91,0.04,0,0,0.8,0.07,0,0.0,99.1,1.7,0.0,0.03,0.15,0.0,0.0,0,0,0,2.79,0.124,0.185,47636284350.0,72574800.0,18143700.0,480.6890449041372,0.7323390514631686,0.18308476286579212,0.32,0.0,0.33,2.21,18.28,4.18,8.97,93782746666.6656,0.0,96713457499.99893,0.014262745199999996,0.007540829399999998,0.0623739192,0.030606895800000002
MISE,2027,7.4,5.8,4.3,0.2,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.35,2.2,2.81,0.0,0.17,12.6,18.8,53.48,0.02,0.09,33.8,0.1,40.1,8.7,0.1,-0.3,16.3,4.45,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.17,0,2.72,0.0,0.0,0.0,2.91,0.04,0,0,0.8,0.07,0,0.0,98.7,1.81,0.0,0.03,0.19,0.0,0.0,0,0,0,2.79,0.126,0.188,48516253800.0,81646650.0,18143700.0,491.55272340425535,0.8272203647416413,0.18382674772036475,0.34,0.0,0.31,2.29,18.78,4.45,9.71,99644168333.3322,0.0,90852035833.3323,0.015184023,0.0078138006,0.06407998919999999,0.0331318794
MISE,2028,7.6,5.8,4.3,0.3,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.35,2.2,2.81,0.0,0.17,12.8,19.2,53.04,0.02,0.09,33.8,0.1,39.3,8.7,0.1,-0.3,16.3,4.65,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.17,0,2.72,0.0,0.0,0.0,2.91,0.04,0,0,0.8,0.07,0,0.0,97.9,1.96,0.0,0.03,0.25,0.0,0.0,0,0,0,2.79,0.128,0.192,48117092400.0,81646650.0,18143700.0,491.4922614913176,0.8339800817160368,0.18532890704800814,0.34,0.0,0.31,2.31,19.67,4.65,9.76,99644168333.3322,0.0,90852035833.3323,0.015866451,0.0078820434,0.0671167938,0.033302486400000005
MISE,2029,8.1,5.2,4.5,0.3,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.35,2.2,2.87,0.0,0.17,13.1,19.7,53.38,0.02,0.08,33.0,0.1,42.4,8.7,0.1,-0.3,16.4,4.78,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.17,0,2.78,0.0,0.0,0.0,3.55,0.04,0,0,0.8,0.07,0,0.0,100.4,2.52,0.0,0.2,0.29,0.0,0.0,0,0,0,2.85,0.131,0.197,48425535300.0,72574800.0,18143700.0,482.3260488047808,0.7228565737051793,0.18071414342629485,0.33,0.0,0.32,2.37,20.39,4.78,10.29,96713457499.99893,0.0,93782746666.6656,0.0163100292,0.0080867718,0.0695735346,0.035110920599999984
MISE,2030,8.6,4.6,4.7,0.3,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.38,2.2,2.95,0.0,0.17,13.4,20.2,49.95,0.01,0.05,29.5,0.2,43.5,8.7,0.1,-0.3,16.6,4.84,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.85,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,98.2,3.0,0.0,0.45,0.35,0.0,0.0,0,0,0,2.95,0.134,0.202,45313890750.0,45359250.0,9071850.0,461.44491598778,0.4619068228105906,0.09238136456211812,0.29,0.0,0.33,2.42,20.97,4.84,10.8,84990614166.6657,0.0,96713457499.99893,0.0165147576,0.0082573788,0.07155257579999999,0.036851112000000005
MISE,2031,8.8,4.6,4.8,0.4,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.38,2.2,2.95,0.0,0.17,13.6,20.7,49.16,0.01,0.04,27.1,0.2,47.9,8.7,0.1,-0.3,16.7,4.92,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.85,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,100.3,3.15,0.0,0.49,0.41,0.0,0.0,0,0,0,2.95,0.136,0.207,44597214600.0,36287400.0,9071850.0,444.63823130608176,0.3617886340977069,0.09044715852442672,0.27,0.0,0.36,2.48,21.88,4.92,11.4,79129192499.99911,0.0,105505589999.9988,0.0167877288,0.0084621072,0.07465762320000001,0.038898396
MISE,2032,8.8,4.6,4.8,0.5,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.38,2.2,2.95,0.0,0.17,13.9,21.1,48.28,0.01,0.04,27.1,0.2,46.0,8.7,0.1,-0.3,16.7,5.05,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.85,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,98.4,3.21,0.0,0.56,0.47,0.0,0.0,0,0,0,2.95,0.139,0.211,43798891800.0,36287400.0,9071850.0,445.11068902439024,0.3687743902439024,0.0921935975609756,0.27,0.0,0.35,2.54,22.58,5.05,11.7,79129192499.99911,0.0,102574879166.6655,0.017231306999999998,0.008666835599999999,0.07704612119999997,0.039922037999999986
MISE,2033,8.9,4.6,4.9,0.5,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.38,2.2,2.95,0.0,0.17,14.0,21.4,48.47,0.01,0.04,27.1,0.2,46.5,8.7,0.1,-0.3,16.7,5.24,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.85,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,98.9,3.29,0.0,0.63,0.52,0.0,0.0,0,0,0,2.95,0.14,0.214,43971256950.0,36287400.0,9071850.0,444.6032047522749,0.3669100101112234,0.09172750252780586,0.27,0.0,0.35,2.6,23.7,5.24,12.97,79129192499.99911,0.0,102574879166.6655,0.0178796136,0.008871564,0.08086771799999999,0.0442554558
MISE,2034,9.0,4.6,4.9,0.6,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.38,2.2,2.95,0.0,0.17,14.2,21.8,48.42,0.01,0.04,27.0,0.3,46.5,8.7,0.1,-0.3,16.7,5.42,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.85,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,98.9,3.43,0.0,0.68,0.59,0.0,0.0,0,0,0,2.95,0.142,0.218,43925897700.0,36287400.0,9071850.0,444.14456723963593,0.3669100101112234,0.09172750252780586,0.27,0.0,0.35,2.65,24.48,5.42,13.05,79129192499.99911,0.0,102574879166.6655,0.0184937988,0.009042170999999998,0.0835291872,0.044528427
MISE,2035,9.1,4.6,5.0,0.7,0.0,0.0,0.1,0.24,1.1,0.0,2.2,2.38,2.2,2.95,0.0,0.17,14.3,22.0,48.82,0.01,0.04,27.0,0.3,47.5,8.7,0.1,-0.3,16.7,5.51,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.85,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,99.9,3.52,0.0,0.76,0.66,0.0,0.0,0,0,0,2.95,0.14300000000000002,0.22,44288771700.0,36287400.0,9071850.0,443.3310480480481,0.3632372372372372,0.0908093093093093,0.27,0.0,0.36,2.71,25.36,5.51,13.64,79129192499.99911,0.0,105505589999.9988,0.0188008914,0.0092468994,0.08653187039999999,0.0465415896
MISE,2036,9.1,4.6,5.1,0.7,0.0,0.0,0.1,0.24,1.2,0.0,2.2,2.38,2.2,2.95,0.0,0.17,14.5,22.4,49.05,0.01,0.04,27.0,0.3,48.1,9.0,0.1,-0.3,16.7,5.64,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.85,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,100.9,3.52,0.0,0.87,0.72,0.0,0.0,0,0,0,2.95,0.145,0.224,44497424250.0,36287400.0,9071850.0,441.0051957383548,0.3596372646184341,0.08990931615460852,0.27,0.0,0.36,2.76,26.35,5.64,14.75,79129192499.99911,0.0,105505589999.9988,0.0192444696,0.009417506400000001,0.08990988899999999,0.050329064999999985
MISE,2037,9.1,4.6,5.3,0.8,0.0,0.0,0.1,0.24,1.2,0.0,2.2,2.38,2.2,2.95,0.0,0.17,14.8,22.9,49.15,0.01,0.04,27.0,0.4,48.3,9.0,0.1,-0.3,16.7,5.82,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.85,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,101.1,3.54,0.0,1.05,0.8,0.0,0.0,0,0,0,2.95,0.14800000000000002,0.229,44588142750.0,36287400.0,9071850.0,441.03009643916914,0.35892581602373885,0.08973145400593471,0.27,0.0,0.36,2.82,27.15,5.82,15.28,79129192499.99911,0.0,105505589999.9988,0.0198586548,0.0096222348,0.092639601,0.052137499199999986
MISE,2038,9.2,4.6,5.4,0.9,0.0,0.0,0.1,0.24,1.2,0.0,2.2,2.38,2.2,2.95,0.0,0.17,15.1,23.3,49.47,0.01,0.04,27.0,0.4,49.0,9.0,0.1,-0.3,16.7,6.0,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.85,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,101.9,3.64,0.0,1.12,0.87,0.0,0.0,0,0,0,2.95,0.151,0.233,44878441950.0,36287400.0,9071850.0,440.4165058881256,0.35610794896957804,0.08902698724239451,0.27,0.0,0.37,2.88,28.13,6.0,15.98,79129192499.99911,0.0,108436300833.3321,0.02047284,0.0098269632,0.0959834982,0.0545259972
MISE,2039,9.3,4.6,5.4,0.9,0.0,0.0,0.1,0.24,1.2,0.0,2.2,2.38,2.2,3.03,0.0,0.17,15.3,23.8,49.4,0.01,0.04,27.0,0.4,48.9,9.0,0.1,-0.3,16.9,6.15,1.15,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0,2.94,0.0,0.0,0.0,4.18,0.04,0,0,0.8,0.07,0,0.0,102.0,3.75,0.0,1.18,0.94,0.0,0.0,0,0,0,3.04,0.153,0.238,44814939000.0,36287400.0,9071850.0,439.3621470588236,0.3557588235294117,0.08893970588235292,0.27,0.0,0.37,2.94,29.2,6.15,16.7,79129192499.99911,0.0,108436300833.3321,0.020984661,0.010031691599999998,0.09963448800000001,0.056982737999999984
