datetime,Qe_nom,T_db,Patm,RH,Wcomp_kW,Wct_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-01-02 06:30:00-07:00,500,-3.3,84.4,0.78,83.05,3.284,86.34,0.1195,0.002734
2020-01-02 07:30:00-07:00,500,-2.2,84.5,0.75,83.05,3.284,86.34,0.1257,0.002876
2020-01-02 08:30:00-07:00,500,1.1,84.5,0.62,83.05,3.284,86.34,0.1483,0.003392
2020-01-02 09:30:00-07:00,500,4.4,84.5,0.51,83.05,3.284,86.34,0.1713,0.003918
2020-01-02 10:30:00-07:00,500,7.8,84.5,0.4,83.05,3.284,86.34,0.1979,0.004526
2020-01-02 11:30:00-07:00,500,10.6,84.3,0.33,83.05,3.284,86.34,0.2204,0.005042
2020-01-02 12:30:00-07:00,500,12.8,84.2,0.3,83.05,3.284,86.34,0.2364,0.005406
2020-01-02 13:30:00-07:00,500,13.9,84.1,0.28,83.05,3.284,86.34,0.2454,0.005612
2020-01-02 14:30:00-07:00,500,14.4,84.1,0.27,83.05,3.284,86.34,0.2497,0.00571
2020-01-02 15:30:00-07:00,500,14.4,84.1,0.27,83.05,3.284,86.34,0.2497,0.00571
2020-01-02 16:30:00-07:00,500,11.1,84.1,0.34,83.05,3.284,86.34,0.2221,0.00508
2020-01-02 17:30:00-07:00,500,7.2,84.1,0.44,83.05,3.284,86.34,0.1913,0.004375
2020-01-02 18:30:00-07:00,500,3.9,84.1,0.53,83.05,3.284,86.34,0.1677,0.003835
2020-01-02 19:30:00-07:00,500,3.9,84.1,0.53,83.05,3.284,86.34,0.1677,0.003835
2020-01-02 20:30:00-07:00,500,2.8,84.1,0.57,83.05,3.284,86.34,0.1596,0.003651
2020-01-02 21:30:00-07:00,500,2.8,84.2,0.59,83.05,3.284,86.34,0.158,0.003614
2020-01-02 22:30:00-07:00,500,2.8,84.2,0.57,83.05,3.284,86.34,0.1595,0.003649
2020-01-02 23:30:00-07:00,500,1.7,84.2,0.64,83.05,3.284,86.34,0.1496,0.003423
2020-01-03 00:30:00-07:00,500,1.7,84.2,0.73,83.05,3.284,86.34,0.1433,0.003277
2020-01-03 01:30:00-07:00,500,1.1,84.2,0.7,83.05,3.284,86.34,0.143,0.003271
2020-01-03 02:30:00-07:00,500,0.6,84.3,0.7,83.05,3.284,86.34,0.141,0.003224
2020-01-03 03:30:00-07:00,500,0.0,84.3,0.72,83.05,3.284,86.34,0.1373,0.00314
2020-01-03 04:30:00-07:00,500,-0.6,84.3,0.75,83.05,3.284,86.34,0.1327,0.003035
2020-01-03 05:30:00-07:00,500,-1.7,84.3,0.78,83.05,3.284,86.34,0.1262,0.002885
2020-01-03 06:30:00-07:00,500,-1.7,84.3,0.78,83.05,3.284,86.34,0.1262,0.002885
2020-01-03 07:30:00-07:00,500,-1.1,84.4,0.72,83.05,3.284,86.34,0.1323,0.003027
2020-01-03 08:30:00-07:00,500,2.8,84.5,0.57,83.05,3.284,86.34,0.1593,0.003643
2020-01-03 09:30:00-07:00,500,6.7,84.5,0.45,83.05,3.284,86.34,0.1875,0.004289
2020-01-03 10:30:00-07:00,500,8.9,84.5,0.39,83.05,3.284,86.34,0.2045,0.004678
2020-01-03 11:30:00-07:00,500,11.7,84.4,0.32,83.05,3.284,86.34,0.2275,0.005204
2020-01-03 12:30:00-07:00,500,13.9,84.3,0.27,83.05,3.284,86.34,0.2466,0.00564
2020-01-03 13:30:00-07:00,500,15.0,84.3,0.25,83.05,3.284,86.34,0.2559,0.005852
2020-01-03 14:30:00-07:00,500,15.6,84.3,0.25,83.05,3.284,86.34,0.2594,0.005932
2020-01-03 15:30:00-07:00,500,15.0,84.3,0.26,83.05,3.284,86.34,0.2544,0.005818
2020-01-03 16:30:00-07:00,500,12.2,84.3,0.31,83.05,3.284,86.34,0.2316,0.005298
2020-01-03 17:30:00-07:00,500,8.3,84.3,0.39,83.05,3.284,86.34,0.2017,0.004612
2020-01-03 18:30:00-07:00,500,6.1,84.3,0.43,83.05,3.284,86.34,0.1867,0.004269
2020-01-03 19:30:00-07:00,500,5.0,84.3,0.47,83.05,3.284,86.34,0.1777,0.004064
2020-01-03 20:30:00-07:00,500,3.9,84.3,0.51,83.05,3.284,86.34,0.1692,0.003869
2020-01-03 21:30:00-07:00,500,0.0,84.4,0.64,83.05,3.284,86.34,0.1424,0.003258
2020-01-03 22:30:00-07:00,500,0.0,84.4,0.64,83.05,3.284,86.34,0.1424,0.003258
2020-01-03 23:30:00-07:00,500,1.1,84.4,0.64,83.05,3.284,86.34,0.147,0.003362
2020-01-04 00:30:00-07:00,500,0.6,84.4,0.64,83.05,3.284,86.34,0.1449,0.003315
2020-01-04 01:30:00-07:00,500,-1.1,84.4,0.69,83.05,3.284,86.34,0.1342,0.00307
2020-01-04 02:30:00-07:00,500,0.0,84.4,0.67,83.05,3.284,86.34,0.1405,0.003213
2020-01-04 03:30:00-07:00,500,-0.6,84.4,0.64,83.05,3.284,86.34,0.1396,0.003194
2020-01-04 04:30:00-07:00,500,-1.1,84.3,0.66,83.05,3.284,86.34,0.1362,0.003114
2020-01-04 05:30:00-07:00,500,-2.2,84.3,0.72,83.05,3.284,86.34,0.1277,0.00292
2020-01-04 06:30:00-07:00,500,-2.8,84.4,0.72,83.05,3.284,86.34,0.125,0.00286
2020-01-04 07:30:00-07:00,500,-3.9,84.4,0.81,83.05,3.284,86.34,0.1155,0.002641
2020-01-04 08:30:00-07:00,500,1.1,84.5,0.64,83.05,3.284,86.34,0.1469,0.00336
2020-01-04 09:30:00-07:00,500,3.9,84.5,0.53,83.05,3.284,86.34,0.1674,0.003828
2020-01-04 10:30:00-07:00,500,6.7,84.5,0.45,83.05,3.284,86.34,0.1875,0.004289
2020-01-04 11:30:00-07:00,500,10.0,84.4,0.38,83.05,3.284,86.34,0.2114,0.004834
2020-01-04 12:30:00-07:00,500,12.2,84.3,0.33,83.05,3.284,86.34,0.2291,0.005239
2020-01-04 13:30:00-07:00,500,13.3,84.2,0.3,83.05,3.284,86.34,0.2391,0.005469
2020-01-04 14:30:00-07:00,500,13.3,84.1,0.3,83.05,3.284,86.34,0.2392,0.005472
2020-01-04 15:30:00-07:00,500,11.7,84.1,0.34,83.05,3.284,86.34,0.2253,0.005153
2020-01-04 16:30:00-07:00,500,10.0,84.1,0.38,83.05,3.284,86.34,0.2117,0.004841
2020-01-04 17:30:00-07:00,500,7.8,84.1,0.44,83.05,3.284,86.34,0.1942,0.004442
2020-01-04 18:30:00-07:00,500,6.1,84.1,0.49,83.05,3.284,86.34,0.1813,0.004147
2020-01-04 19:30:00-07:00,500,5.6,84.1,0.51,83.05,3.284,86.34,0.1772,0.004052
2020-01-04 20:30:00-07:00,500,3.3,84.1,0.6,83.05,3.284,86.34,0.1595,0.003647
2020-01-04 21:30:00-07:00,500,3.3,84.1,0.6,83.05,3.284,86.34,0.1595,0.003647
2020-01-04 22:30:00-07:00,500,3.3,84.0,0.62,83.05,3.284,86.34,0.158,0.003613
2020-01-04 23:30:00-07:00,500,4.4,84.0,0.6,83.05,3.284,86.34,0.1642,0.003756
2020-01-05 00:30:00-07:00,500,3.3,83.9,0.65,83.05,3.284,86.34,0.1557,0.003562
2020-01-05 01:30:00-07:00,500,1.7,83.9,0.7,83.05,3.284,86.34,0.1456,0.00333
2020-01-05 02:30:00-07:00,500,3.3,83.9,0.62,83.05,3.284,86.34,0.1581,0.003615
2020-01-05 03:30:00-07:00,500,1.1,83.9,0.73,83.05,3.284,86.34,0.1412,0.003229
2020-01-05 04:30:00-07:00,500,0.6,83.8,0.75,83.05,3.284,86.34,0.138,0.003156
2020-01-05 05:30:00-07:00,500,2.2,83.9,0.64,83.05,3.284,86.34,0.152,0.003475
2020-01-05 06:30:00-07:00,500,0.0,83.9,0.75,83.05,3.284,86.34,0.1356,0.003102
2020-01-05 07:30:00-07:00,500,-1.7,83.9,0.82,83.05,3.284,86.34,0.124,0.002836
2020-01-05 08:30:00-07:00,500,5.0,83.9,0.58,83.05,3.284,86.34,0.1686,0.003855
2020-01-05 09:30:00-07:00,500,9.4,83.9,0.44,83.05,3.284,86.34,0.2022,0.004624
2020-01-05 10:30:00-07:00,500,11.7,83.8,0.38,83.05,3.284,86.34,0.2207,0.005047
2020-01-05 11:30:00-07:00,500,12.8,83.7,0.36,83.05,3.284,86.34,0.229,0.005236
2020-01-05 12:30:00-07:00,500,14.4,83.6,0.31,83.05,3.284,86.34,0.2444,0.00559
2020-01-05 13:30:00-07:00,500,16.1,83.4,0.27,83.05,3.284,86.34,0.2601,0.005948
2020-01-05 14:30:00-07:00,500,16.1,83.4,0.27,83.05,3.284,86.34,0.2601,0.005948
2020-01-05 15:30:00-07:00,500,16.1,83.4,0.27,83.05,3.284,86.34,0.2601,0.005948
2020-01-05 16:30:00-07:00,500,13.3,83.4,0.32,83.05,3.284,86.34,0.2372,0.005426
2020-01-05 17:30:00-07:00,500,10.6,83.6,0.35,83.05,3.284,86.34,0.2188,0.005003
2020-01-05 18:30:00-07:00,500,7.8,83.7,0.36,83.05,3.284,86.34,0.2027,0.004637
2020-01-05 19:30:00-07:00,500,6.1,83.7,0.34,83.05,3.284,86.34,0.1957,0.004476
2020-01-05 20:30:00-07:00,500,5.0,83.8,0.33,83.05,3.284,86.34,0.1906,0.00436
2020-01-05 21:30:00-07:00,500,3.9,83.9,0.38,83.05,3.284,86.34,0.1803,0.004125
2020-01-05 22:30:00-07:00,500,2.8,84.0,0.46,83.05,3.284,86.34,0.1682,0.003848
2020-01-05 23:30:00-07:00,500,2.2,84.0,0.48,83.05,3.284,86.34,0.1638,0.003747
2020-01-06 00:30:00-07:00,500,1.1,84.0,0.54,83.05,3.284,86.34,0.1543,0.00353
2020-01-06 01:30:00-07:00,500,0.6,84.0,0.56,83.05,3.284,86.34,0.1507,0.003447
2020-01-06 02:30:00-07:00,500,0.6,84.1,0.56,83.05,3.284,86.34,0.1506,0.003445
2020-01-06 03:30:00-07:00,500,-0.6,84.1,0.61,83.05,3.284,86.34,0.1418,0.003243
2020-01-06 04:30:00-07:00,500,-1.1,84.1,0.64,83.05,3.284,86.34,0.1376,0.003147
2020-01-06 05:30:00-07:00,500,-1.1,84.2,0.64,83.05,3.284,86.34,0.1375,0.003145
2020-01-06 06:30:00-07:00,500,-1.7,84.3,0.66,83.05,3.284,86.34,0.1335,0.003053
2020-01-06 07:30:00-07:00,500,-1.7,84.3,0.66,83.05,3.284,86.34,0.1335,0.003053
2020-01-06 08:30:00-07:00,500,-0.6,84.4,0.64,83.05,3.284,86.34,0.1396,0.003194
2020-01-06 09:30:00-07:00,500,0.0,84.4,0.61,83.05,3.284,86.34,0.1444,0.003303
2020-01-06 10:30:00-07:00,500,2.2,84.4,0.52,83.05,3.284,86.34,0.1605,0.00367
2020-01-06 11:30:00-07:00,500,6.7,84.3,0.42,83.05,3.284,86.34,0.1906,0.004359
2020-01-06 12:30:00-07:00,500,10.0,84.2,0.33,83.05,3.284,86.34,0.2173,0.00497
2020-01-06 13:30:00-07:00,500,11.1,84.2,0.31,83.05,3.284,86.34,0.2257,0.005161
2020-01-06 14:30:00-07:00,500,10.6,84.1,0.32,83.05,3.284,86.34,0.2218,0.005073
2020-01-06 15:30:00-07:00,500,9.4,84.2,0.35,83.05,3.284,86.34,0.2118,0.004844
2020-01-06 16:30:00-07:00,500,5.6,84.2,0.41,83.05,3.284,86.34,0.1861,0.004256
2020-01-06 17:30:00-07:00,500,2.2,84.3,0.5,83.05,3.284,86.34,0.1621,0.003707
2020-01-06 18:30:00-07:00,500,2.8,84.3,0.5,83.05,3.284,86.34,0.1649,0.003771
2020-01-06 19:30:00-07:00,500,1.7,84.3,0.52,83.05,3.284,86.34,0.1583,0.00362
2020-01-06 20:30:00-07:00,500,0.6,84.3,0.61,83.05,3.284,86.34,0.147,0.003363
2020-01-06 21:30:00-07:00,500,1.1,84.3,0.59,83.05,3.284,86.34,0.1506,0.003444
2020-01-06 22:30:00-07:00,500,-1.1,84.3,0.66,83.05,3.284,86.34,0.1362,0.003114
2020-01-06 23:30:00-07:00,500,-1.1,84.3,0.66,83.05,3.284,86.34,0.1362,0.003114
2020-01-07 00:30:00-07:00,500,-1.7,84.3,0.69,83.05,3.284,86.34,0.1316,0.003011
2020-01-07 01:30:00-07:00,500,-3.3,84.3,0.75,83.05,3.284,86.34,0.1213,0.002774
2020-01-07 02:30:00-07:00,500,-6.1,84.2,0.84,83.05,3.284,86.34,0.1057,0.002417
2020-01-07 03:30:00-07:00,500,-3.9,84.2,0.78,83.05,3.284,86.34,0.1173,0.002682
2020-01-07 04:30:00-07:00,500,-3.9,84.2,0.81,83.05,3.284,86.34,0.1156,0.002644
2020-01-07 05:30:00-07:00,500,-3.9,84.2,0.81,83.05,3.284,86.34,0.1156,0.002644
2020-01-07 06:30:00-07:00,500,-2.2,84.1,0.72,83.05,3.284,86.34,0.1278,0.002923
2020-01-07 07:30:00-07:00,500,-1.7,84.1,0.69,83.05,3.284,86.34,0.1318,0.003014
2020-01-07 08:30:00-07:00,500,0.6,84.1,0.59,83.05,3.284,86.34,0.1486,0.003398
2020-01-07 09:30:00-07:00,500,0.6,84.2,0.59,83.05,3.284,86.34,0.1485,0.003396
2020-01-07 10:30:00-07:00,500,4.4,84.1,0.47,83.05,3.284,86.34,0.175,0.004003
2020-01-07 11:30:00-07:00,500,6.7,84.0,0.42,83.05,3.284,86.34,0.1909,0.004365
2020-01-07 12:30:00-07:00,500,7.8,83.8,0.39,83.05,3.284,86.34,0.1996,0.004564
2020-01-07 13:30:00-07:00,500,7.8,83.7,0.39,83.05,3.284,86.34,0.1997,0.004567
2020-01-07 14:30:00-07:00,500,8.3,83.7,0.37,83.05,3.284,86.34,0.2043,0.004673
2020-01-07 15:30:00-07:00,500,7.2,83.7,0.42,83.05,3.284,86.34,0.1936,0.004428
2020-01-07 16:30:00-07:00,500,6.7,83.7,0.44,83.05,3.284,86.34,0.1892,0.004327
2020-01-07 17:30:00-07:00,500,5.0,83.7,0.49,83.05,3.284,86.34,0.1765,0.004036
2020-01-07 18:30:00-07:00,500,4.4,83.7,0.51,83.05,3.284,86.34,0.172,0.003933
2020-01-07 19:30:00-07:00,500,4.4,83.6,0.53,83.05,3.284,86.34,0.1704,0.003897
2020-01-07 20:30:00-07:00,500,3.9,83.7,0.55,83.05,3.284,86.34,0.1664,0.003806
2020-01-07 21:30:00-07:00,500,1.7,83.7,0.67,83.05,3.284,86.34,0.1479,0.003382
2020-01-07 22:30:00-07:00,500,0.6,83.7,0.72,83.05,3.284,86.34,0.14,0.003203
2020-01-07 23:30:00-07:00,500,1.1,83.7,0.76,83.05,3.284,86.34,0.1393,0.003185
2020-01-08 00:30:00-07:00,500,2.2,83.6,0.52,83.05,3.284,86.34,0.1611,0.003685
2020-01-08 01:30:00-07:00,500,1.1,83.7,0.7,83.05,3.284,86.34,0.1434,0.003279
2020-01-08 02:30:00-07:00,500,-0.6,83.7,0.78,83.05,3.284,86.34,0.1312,0.003001
2020-01-08 03:30:00-07:00,500,0.0,83.6,0.75,83.05,3.284,86.34,0.1358,0.003107
2020-01-08 04:30:00-07:00,500,0.0,83.6,0.75,83.05,3.284,86.34,0.1358,0.003107
2020-01-08 05:30:00-07:00,500,-0.6,83.7,0.75,83.05,3.284,86.34,0.1331,0.003045
2020-01-08 06:30:00-07:00,500,-1.1,83.7,0.75,83.05,3.284,86.34,0.131,0.002995
2020-01-08 07:30:00-07:00,500,-1.7,83.8,0.72,83.05,3.284,86.34,0.1301,0.002977
2020-01-08 08:30:00-07:00,500,1.1,83.9,0.64,83.05,3.284,86.34,0.1474,0.003371
2020-01-08 09:30:00-07:00,500,4.4,83.9,0.51,83.05,3.284,86.34,0.1718,0.003929
2020-01-08 10:30:00-07:00,500,7.8,83.9,0.42,83.05,3.284,86.34,0.1964,0.004492
2020-01-08 11:30:00-07:00,500,10.0,83.8,0.36,83.05,3.284,86.34,0.2142,0.0049
2020-01-08 12:30:00-07:00,500,11.7,83.7,0.29,83.05,3.284,86.34,0.232,0.005307
2020-01-08 13:30:00-07:00,500,12.8,83.7,0.25,83.05,3.284,86.34,0.2436,0.005572
2020-01-08 14:30:00-07:00,500,12.8,83.7,0.24,83.05,3.284,86.34,0.245,0.005603
2020-01-08 15:30:00-07:00,500,13.3,83.7,0.25,83.05,3.284,86.34,0.2466,0.005639
2020-01-08 16:30:00-07:00,500,11.7,83.7,0.27,83.05,3.284,86.34,0.2346,0.005365
2020-01-08 17:30:00-07:00,500,7.2,83.8,0.37,83.05,3.284,86.34,0.1985,0.00454
2020-01-08 18:30:00-07:00,500,7.2,83.8,0.4,83.05,3.284,86.34,0.1955,0.004471
2020-01-08 19:30:00-07:00,500,1.1,83.9,0.54,83.05,3.284,86.34,0.1544,0.003532
2020-01-08 20:30:00-07:00,500,2.2,83.9,0.5,83.05,3.284,86.34,0.1624,0.003714
2020-01-08 21:30:00-07:00,500,3.9,83.9,0.48,83.05,3.284,86.34,0.172,0.003933
2020-01-08 22:30:00-07:00,500,1.7,83.9,0.57,83.05,3.284,86.34,0.1549,0.003544
2020-01-08 23:30:00-07:00,500,-1.7,83.9,0.69,83.05,3.284,86.34,0.1319,0.003017
2020-01-09 00:30:00-07:00,500,-2.2,83.9,0.66,83.05,3.284,86.34,0.1315,0.003009
2020-01-09 01:30:00-07:00,500,-2.2,84.0,0.66,83.05,3.284,86.34,0.1315,0.003007
2020-01-09 02:30:00-07:00,500,-1.1,84.0,0.64,83.05,3.284,86.34,0.1376,0.003148
2020-01-09 03:30:00-07:00,500,-2.2,84.0,0.63,83.05,3.284,86.34,0.1333,0.003048
2020-01-09 04:30:00-07:00,500,-3.3,84.0,0.69,83.05,3.284,86.34,0.1249,0.002857
2020-01-09 05:30:00-07:00,500,-2.2,84.1,0.63,83.05,3.284,86.34,0.1332,0.003047
2020-01-09 06:30:00-07:00,500,-2.2,84.1,0.61,83.05,3.284,86.34,0.1344,0.003075
2020-01-09 07:30:00-07:00,500,-1.7,84.2,0.61,83.05,3.284,86.34,0.1366,0.003125
2020-01-09 08:30:00-07:00,500,1.7,84.3,0.48,83.05,3.284,86.34,0.1612,0.003687
2020-01-09 09:30:00-07:00,500,4.4,84.3,0.41,83.05,3.284,86.34,0.18,0.004116
2020-01-09 10:30:00-07:00,500,7.8,84.3,0.33,83.05,3.284,86.34,0.2053,0.004695
2020-01-09 11:30:00-07:00,500,10.6,84.2,0.26,83.05,3.284,86.34,0.229,0.005236
2020-01-09 12:30:00-07:00,500,12.2,84.1,0.23,83.05,3.284,86.34,0.2423,0.005542
2020-01-09 13:30:00-07:00,500,13.9,84.1,0.21,83.05,3.284,86.34,0.2554,0.005842
2020-01-09 14:30:00-07:00,500,15.0,84.1,0.18,83.05,3.284,86.34,0.2668,0.006103
2020-01-09 15:30:00-07:00,500,15.0,84.1,0.18,83.05,3.284,86.34,0.2668,0.006103
2020-01-09 16:30:00-07:00,500,11.7,84.1,0.23,83.05,3.284,86.34,0.2393,0.005474
2020-01-09 17:30:00-07:00,500,8.9,84.2,0.28,83.05,3.284,86.34,0.2169,0.00496
2020-01-09 18:30:00-07:00,500,6.1,84.3,0.32,83.05,3.284,86.34,0.197,0.004506
2020-01-09 19:30:00-07:00,500,7.2,84.3,0.31,83.05,3.284,86.34,0.204,0.004667
2020-01-09 20:30:00-07:00,500,7.8,84.3,0.3,83.05,3.284,86.34,0.2084,0.004766
2020-01-09 21:30:00-07:00,500,6.7,84.4,0.32,83.05,3.284,86.34,0.2002,0.004579
2020-01-09 22:30:00-07:00,500,6.1,84.5,0.34,83.05,3.284,86.34,0.1949,0.004458
2020-01-09 23:30:00-07:00,500,4.4,84.5,0.38,83.05,3.284,86.34,0.1824,0.004171
2020-01-10 00:30:00-07:00,500,3.9,84.6,0.41,83.05,3.284,86.34,0.1772,0.004052
2020-01-10 01:30:00-07:00,500,1.1,84.6,0.48,83.05,3.284,86.34,0.1581,0.003617
2020-01-10 02:30:00-07:00,500,-0.6,84.6,0.51,83.05,3.284,86.34,0.1479,0.003384
2020-01-10 03:30:00-07:00,500,-1.7,84.6,0.56,83.05,3.284,86.34,0.1394,0.003189
2020-01-10 04:30:00-07:00,500,-1.7,84.6,0.58,83.05,3.284,86.34,0.1382,0.003161
2020-01-10 05:30:00-07:00,500,-2.8,84.6,0.63,83.05,3.284,86.34,0.1302,0.002977
2020-01-10 06:30:00-07:00,500,-3.3,84.6,0.66,83.05,3.284,86.34,0.1262,0.002887
2020-01-10 07:30:00-07:00,500,-3.3,84.6,0.66,83.05,3.284,86.34,0.1262,0.002887
2020-01-10 08:30:00-07:00,500,-1.1,84.7,0.56,83.05,3.284,86.34,0.1422,0.003252
2020-01-10 09:30:00-07:00,500,1.7,84.7,0.5,83.05,3.284,86.34,0.1594,0.003646
2020-01-10 10:30:00-07:00,500,2.2,84.7,0.48,83.05,3.284,86.34,0.1632,0.003734
2020-01-10 11:30:00-07:00,500,2.8,84.6,0.46,83.05,3.284,86.34,0.1677,0.003836
2020-01-10 12:30:00-07:00,500,6.7,84.5,0.37,83.05,3.284,86.34,0.1952,0.004465
2020-01-10 13:30:00-07:00,500,8.3,84.4,0.33,83.05,3.284,86.34,0.2079,0.004755
2020-01-10 14:30:00-07:00,500,11.1,84.4,0.31,83.05,3.284,86.34,0.2255,0.005157
2020-01-10 15:30:00-07:00,500,11.1,84.4,0.35,83.05,3.284,86.34,0.2206,0.005046
2020-01-10 16:30:00-07:00,500,8.3,84.4,0.39,83.05,3.284,86.34,0.2016,0.00461
2020-01-10 17:30:00-07:00,500,5.0,84.4,0.47,83.05,3.284,86.34,0.1776,0.004062
2020-01-10 18:30:00-07:00,500,1.1,84.5,0.59,83.05,3.284,86.34,0.1504,0.00344
2020-01-10 19:30:00-07:00,500,3.3,84.5,0.6,83.05,3.284,86.34,0.1591,0.00364
2020-01-10 20:30:00-07:00,500,1.1,84.6,0.67,83.05,3.284,86.34,0.1448,0.003311
2020-01-10 21:30:00-07:00,500,0.0,84.7,0.69,83.05,3.284,86.34,0.1389,0.003178
2020-01-10 22:30:00-07:00,500,-1.1,84.7,0.78,83.05,3.284,86.34,0.1284,0.002937
2020-01-10 23:30:00-07:00,500,3.9,84.7,0.51,83.05,3.284,86.34,0.1688,0.003861
2020-01-11 00:30:00-07:00,500,5.6,84.7,0.36,83.05,3.284,86.34,0.1902,0.00435
2020-01-11 01:30:00-07:00,500,3.9,84.7,0.39,83.05,3.284,86.34,0.1788,0.004089
2020-01-11 02:30:00-07:00,500,3.9,84.8,0.39,83.05,3.284,86.34,0.1787,0.004087
2020-01-11 03:30:00-07:00,500,3.3,84.8,0.41,83.05,3.284,86.34,0.174,0.003979
2020-01-11 04:30:00-07:00,500,2.8,84.8,0.42,83.05,3.284,86.34,0.1707,0.003904
2020-01-11 05:30:00-07:00,500,2.2,84.9,0.44,83.05,3.284,86.34,0.1661,0.003799
2020-01-11 06:30:00-07:00,500,1.7,84.9,0.48,83.05,3.284,86.34,0.1607,0.003676
2020-01-11 07:30:00-07:00,500,2.2,84.9,0.48,83.05,3.284,86.34,0.1631,0.00373
2020-01-11 08:30:00-07:00,500,3.3,85.0,0.43,83.05,3.284,86.34,0.1722,0.003938
2020-01-11 09:30:00-07:00,500,4.4,85.1,0.41,83.05,3.284,86.34,0.1792,0.0041
2020-01-11 10:30:00-07:00,500,7.8,85.1,0.33,83.05,3.284,86.34,0.2045,0.004677
2020-01-11 11:30:00-07:00,500,7.2,85.0,0.31,83.05,3.284,86.34,0.2034,0.004651
2020-01-11 12:30:00-07:00,500,7.2,84.9,0.3,83.05,3.284,86.34,0.2045,0.004676
2020-01-11 13:30:00-07:00,500,8.3,84.9,0.29,83.05,3.284,86.34,0.2117,0.004841
2020-01-11 14:30:00-07:00,500,7.8,84.9,0.31,83.05,3.284,86.34,0.2068,0.004729
2020-01-11 15:30:00-07:00,500,5.6,84.9,0.49,83.05,3.284,86.34,0.1783,0.004077
2020-01-11 16:30:00-07:00,500,3.3,84.9,0.62,83.05,3.284,86.34,0.1573,0.003597
2020-01-11 17:30:00-07:00,500,2.2,84.9,0.7,83.05,3.284,86.34,0.1468,0.003358
2020-01-11 18:30:00-07:00,500,1.7,84.9,0.76,83.05,3.284,86.34,0.1407,0.003217
2020-01-11 19:30:00-07:00,500,1.1,84.9,0.76,83.05,3.284,86.34,0.1384,0.003166
2020-01-11 20:30:00-07:00,500,1.1,84.9,0.76,83.05,3.284,86.34,0.1384,0.003166
