datetime,Qe_nom,T_db,Patm,RH,Wcomp_kW,Wct_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-01-03 23:30:00-05:00,500,3.9,98.3,0.96,83.05,3.284,86.34,0.1263,0.002889
2020-01-04 00:30:00-05:00,500,3.9,98.3,0.96,83.05,3.284,86.34,0.1263,0.002889
2020-01-04 01:30:00-05:00,500,3.9,98.3,1.0,83.05,3.284,86.34,0.1236,0.002827
2020-01-04 02:30:00-05:00,500,3.9,98.3,1.0,83.05,3.284,86.34,0.1236,0.002827
2020-01-04 03:30:00-05:00,500,3.9,98.3,1.0,83.05,3.284,86.34,0.1236,0.002827
2020-01-04 04:30:00-05:00,500,3.9,98.3,0.96,83.05,3.284,86.34,0.1263,0.002889
2020-01-04 05:30:00-05:00,500,3.9,98.4,0.93,83.05,3.284,86.34,0.1283,0.002934
2020-01-04 06:30:00-05:00,500,3.9,98.5,0.89,83.05,3.284,86.34,0.131,0.002996
2020-01-04 07:30:00-05:00,500,3.9,98.6,0.82,83.05,3.284,86.34,0.1358,0.003105
2020-01-04 08:30:00-05:00,500,3.3,98.7,0.79,83.05,3.284,86.34,0.1357,0.003103
2020-01-04 09:30:00-05:00,500,3.9,98.8,0.76,83.05,3.284,86.34,0.1399,0.003199
2020-01-04 10:30:00-05:00,500,4.4,98.8,0.68,83.05,3.284,86.34,0.1475,0.003374
2020-01-04 11:30:00-05:00,500,5.0,98.9,0.62,83.05,3.284,86.34,0.1544,0.003531
2020-01-04 12:30:00-05:00,500,5.6,98.8,0.63,83.05,3.284,86.34,0.1562,0.003572
2020-01-04 13:30:00-05:00,500,6.7,98.7,0.56,83.05,3.284,86.34,0.1666,0.00381
2020-01-04 14:30:00-05:00,500,6.7,98.7,0.54,83.05,3.284,86.34,0.1683,0.003849
2020-01-04 15:30:00-05:00,500,6.1,98.7,0.53,83.05,3.284,86.34,0.1664,0.003806
2020-01-04 16:30:00-05:00,500,5.6,98.8,0.53,83.05,3.284,86.34,0.1641,0.003753
2020-01-04 17:30:00-05:00,500,5.0,98.8,0.55,83.05,3.284,86.34,0.1599,0.003656
2020-01-04 18:30:00-05:00,500,4.4,98.9,0.6,83.05,3.284,86.34,0.1534,0.003508
2020-01-04 19:30:00-05:00,500,3.3,98.9,0.62,83.05,3.284,86.34,0.1473,0.003369
2020-01-04 20:30:00-05:00,500,2.8,98.9,0.57,83.05,3.284,86.34,0.1487,0.003401
2020-01-04 21:30:00-05:00,500,2.2,99.0,0.62,83.05,3.284,86.34,0.1427,0.003263
2020-01-04 22:30:00-05:00,500,1.7,99.0,0.64,83.05,3.284,86.34,0.1393,0.003186
2020-01-04 23:30:00-05:00,500,1.1,99.0,0.52,83.05,3.284,86.34,0.1445,0.003304
2020-01-05 00:30:00-05:00,500,0.6,99.1,0.59,83.05,3.284,86.34,0.1378,0.003152
2020-01-05 01:30:00-05:00,500,-0.6,99.1,0.56,83.05,3.284,86.34,0.1343,0.003071
2020-01-05 02:30:00-05:00,500,-1.1,99.1,0.54,83.05,3.284,86.34,0.1331,0.003045
2020-01-05 03:30:00-05:00,500,-1.7,99.1,0.51,83.05,3.284,86.34,0.132,0.00302
2020-01-05 04:30:00-05:00,500,-2.2,99.1,0.47,83.05,3.284,86.34,0.1319,0.003018
2020-01-05 05:30:00-05:00,500,-2.2,99.1,0.47,83.05,3.284,86.34,0.1319,0.003018
2020-01-05 06:30:00-05:00,500,-2.8,99.2,0.47,83.05,3.284,86.34,0.1291,0.002952
2020-01-05 07:30:00-05:00,500,-2.8,99.3,0.39,83.05,3.284,86.34,0.1333,0.003049
2020-01-05 08:30:00-05:00,500,-2.8,99.4,0.41,83.05,3.284,86.34,0.1322,0.003023
2020-01-05 09:30:00-05:00,500,-2.2,99.5,0.34,83.05,3.284,86.34,0.1389,0.003178
2020-01-05 10:30:00-05:00,500,-1.1,99.5,0.27,83.05,3.284,86.34,0.1487,0.003401
2020-01-05 11:30:00-05:00,500,0.6,99.5,0.24,83.05,3.284,86.34,0.1598,0.003654
2020-01-05 12:30:00-05:00,500,1.7,99.4,0.22,83.05,3.284,86.34,0.1673,0.003825
2020-01-05 13:30:00-05:00,500,2.2,99.3,0.2,83.05,3.284,86.34,0.1716,0.003924
2020-01-05 14:30:00-05:00,500,2.8,99.3,0.2,83.05,3.284,86.34,0.175,0.004002
2020-01-05 15:30:00-05:00,500,2.2,99.3,0.2,83.05,3.284,86.34,0.1716,0.003924
2020-01-05 16:30:00-05:00,500,1.1,99.3,0.24,83.05,3.284,86.34,0.1627,0.00372
2020-01-05 17:30:00-05:00,500,0.0,99.3,0.24,83.05,3.284,86.34,0.1567,0.003584
2020-01-05 18:30:00-05:00,500,-0.6,99.3,0.29,83.05,3.284,86.34,0.1503,0.003438
2020-01-05 19:30:00-05:00,500,-1.1,99.3,0.29,83.05,3.284,86.34,0.1477,0.003378
2020-01-05 20:30:00-05:00,500,-1.7,99.3,0.3,83.05,3.284,86.34,0.1439,0.003292
2020-01-05 21:30:00-05:00,500,-2.2,99.3,0.34,83.05,3.284,86.34,0.1391,0.003181
2020-01-05 22:30:00-05:00,500,-2.8,99.3,0.37,83.05,3.284,86.34,0.1344,0.003074
2020-01-05 23:30:00-05:00,500,-3.3,99.3,0.39,83.05,3.284,86.34,0.1309,0.002994
2020-01-06 00:30:00-05:00,500,-2.8,99.2,0.37,83.05,3.284,86.34,0.1345,0.003076
2020-01-06 01:30:00-05:00,500,-3.3,99.2,0.39,83.05,3.284,86.34,0.131,0.002996
2020-01-06 02:30:00-05:00,500,-3.3,99.2,0.39,83.05,3.284,86.34,0.131,0.002996
2020-01-06 03:30:00-05:00,500,-3.3,99.3,0.42,83.05,3.284,86.34,0.1293,0.002958
2020-01-06 04:30:00-05:00,500,-3.9,99.2,0.42,83.05,3.284,86.34,0.1265,0.002894
2020-01-06 05:30:00-05:00,500,-4.4,99.3,0.44,83.05,3.284,86.34,0.1231,0.002816
2020-01-06 06:30:00-05:00,500,-4.4,99.3,0.42,83.05,3.284,86.34,0.1241,0.002839
2020-01-06 07:30:00-05:00,500,-4.4,99.3,0.38,83.05,3.284,86.34,0.1261,0.002885
2020-01-06 08:30:00-05:00,500,-4.4,99.3,0.42,83.05,3.284,86.34,0.1241,0.002839
2020-01-06 09:30:00-05:00,500,-3.9,99.4,0.39,83.05,3.284,86.34,0.128,0.002926
2020-01-06 10:30:00-05:00,500,-3.3,99.4,0.35,83.05,3.284,86.34,0.133,0.003041
2020-01-06 11:30:00-05:00,500,-2.2,99.4,0.34,83.05,3.284,86.34,0.139,0.003179
2020-01-06 12:30:00-05:00,500,-1.7,99.3,0.33,83.05,3.284,86.34,0.1422,0.003252
2020-01-06 13:30:00-05:00,500,-1.1,99.2,0.36,83.05,3.284,86.34,0.1436,0.003284
2020-01-06 14:30:00-05:00,500,-1.1,99.1,0.54,83.05,3.284,86.34,0.1331,0.003045
2020-01-06 15:30:00-05:00,500,-0.6,99.1,0.59,83.05,3.284,86.34,0.1325,0.003031
2020-01-06 16:30:00-05:00,500,-0.6,99.1,0.59,83.05,3.284,86.34,0.1325,0.003031
2020-01-06 17:30:00-05:00,500,-0.6,99.1,0.56,83.05,3.284,86.34,0.1343,0.003071
2020-01-06 18:30:00-05:00,500,-1.1,99.1,0.54,83.05,3.284,86.34,0.1331,0.003045
2020-01-06 19:30:00-05:00,500,-1.1,99.2,0.54,83.05,3.284,86.34,0.1331,0.003043
2020-01-06 20:30:00-05:00,500,-0.6,99.1,0.43,83.05,3.284,86.34,0.142,0.003248
2020-01-06 21:30:00-05:00,500,-0.6,99.1,0.41,83.05,3.284,86.34,0.1432,0.003275
2020-01-06 22:30:00-05:00,500,-0.6,99.0,0.43,83.05,3.284,86.34,0.1421,0.003249
2020-01-06 23:30:00-05:00,500,0.0,99.0,0.42,83.05,3.284,86.34,0.1457,0.003332
2020-01-07 00:30:00-05:00,500,0.0,99.0,0.43,83.05,3.284,86.34,0.1451,0.003318
2020-01-07 01:30:00-05:00,500,0.0,99.0,0.38,83.05,3.284,86.34,0.1482,0.003389
2020-01-07 02:30:00-05:00,500,0.0,99.0,0.36,83.05,3.284,86.34,0.1494,0.003417
2020-01-07 03:30:00-05:00,500,-0.6,99.0,0.4,83.05,3.284,86.34,0.1439,0.003291
2020-01-07 04:30:00-05:00,500,-0.6,99.0,0.41,83.05,3.284,86.34,0.1433,0.003277
2020-01-07 05:30:00-05:00,500,-1.1,99.0,0.41,83.05,3.284,86.34,0.1408,0.00322
2020-01-07 06:30:00-05:00,500,-2.2,99.0,0.56,83.05,3.284,86.34,0.127,0.002905
2020-01-07 07:30:00-05:00,500,-3.3,99.0,0.72,83.05,3.284,86.34,0.1138,0.002604
2020-01-07 08:30:00-05:00,500,-3.9,99.0,0.85,83.05,3.284,86.34,0.105,0.002401
2020-01-07 09:30:00-05:00,500,-3.9,99.0,0.88,83.05,3.284,86.34,0.1035,0.002367
2020-01-07 10:30:00-05:00,500,-3.9,99.0,0.92,83.05,3.284,86.34,0.1015,0.002322
2020-01-07 11:30:00-05:00,500,-3.9,98.8,0.96,83.05,3.284,86.34,0.09969,0.00228
2020-01-07 12:30:00-05:00,500,-3.3,98.7,0.92,83.05,3.284,86.34,0.1038,0.002375
2020-01-07 13:30:00-05:00,500,-3.9,98.5,0.92,83.05,3.284,86.34,0.1018,0.002328
2020-01-07 14:30:00-05:00,500,-3.9,98.4,0.92,83.05,3.284,86.34,0.1018,0.002329
2020-01-07 15:30:00-05:00,500,-3.9,98.5,0.92,83.05,3.284,86.34,0.1018,0.002328
2020-01-07 16:30:00-05:00,500,-5.0,98.5,0.92,83.05,3.284,86.34,0.09794,0.00224
2020-01-07 17:30:00-05:00,500,-5.0,98.4,0.88,83.05,3.284,86.34,0.09987,0.002284
2020-01-07 18:30:00-05:00,500,-5.6,98.4,0.85,83.05,3.284,86.34,0.09912,0.002267
2020-01-07 19:30:00-05:00,500,-5.6,98.5,0.85,83.05,3.284,86.34,0.09907,0.002266
2020-01-07 20:30:00-05:00,500,-6.1,98.4,0.88,83.05,3.284,86.34,0.096,0.002196
2020-01-07 21:30:00-05:00,500,-6.1,98.4,0.92,83.05,3.284,86.34,0.09422,0.002155
2020-01-07 22:30:00-05:00,500,-6.1,98.4,0.92,83.05,3.284,86.34,0.09422,0.002155
2020-01-07 23:30:00-05:00,500,-6.1,98.3,0.92,83.05,3.284,86.34,0.09427,0.002156
2020-01-08 00:30:00-05:00,500,-6.1,98.3,0.92,83.05,3.284,86.34,0.09427,0.002156
2020-01-08 01:30:00-05:00,500,-5.6,98.2,0.92,83.05,3.284,86.34,0.09602,0.002196
2020-01-08 02:30:00-05:00,500,-5.6,98.2,0.92,83.05,3.284,86.34,0.09602,0.002196
2020-01-08 03:30:00-05:00,500,-5.6,98.2,0.92,83.05,3.284,86.34,0.09602,0.002196
2020-01-08 04:30:00-05:00,500,-5.6,98.2,1.0,83.05,3.284,86.34,0.09239,0.002113
2020-01-08 05:30:00-05:00,500,-5.0,98.2,0.96,83.05,3.284,86.34,0.09622,0.002201
2020-01-08 06:30:00-05:00,500,-5.0,98.2,0.96,83.05,3.284,86.34,0.09622,0.002201
2020-01-08 07:30:00-05:00,500,-4.4,98.2,0.92,83.05,3.284,86.34,0.1002,0.002291
2020-01-08 08:30:00-05:00,500,-4.4,98.3,0.96,83.05,3.284,86.34,0.09821,0.002246
2020-01-08 09:30:00-05:00,500,-3.3,98.3,0.92,83.05,3.284,86.34,0.104,0.002379
2020-01-08 10:30:00-05:00,500,-2.8,98.3,0.89,83.05,3.284,86.34,0.1074,0.002456
2020-01-08 11:30:00-05:00,500,-2.2,98.3,0.89,83.05,3.284,86.34,0.1096,0.002507
2020-01-08 12:30:00-05:00,500,-1.1,98.2,0.85,83.05,3.284,86.34,0.1161,0.002655
2020-01-08 13:30:00-05:00,500,-0.6,98.2,0.85,83.05,3.284,86.34,0.1181,0.0027
2020-01-08 14:30:00-05:00,500,0.0,98.1,0.89,83.05,3.284,86.34,0.1182,0.002704
2020-01-08 15:30:00-05:00,500,0.0,98.2,0.89,83.05,3.284,86.34,0.1182,0.002702
2020-01-08 16:30:00-05:00,500,0.0,98.3,0.82,83.05,3.284,86.34,0.1222,0.002794
2020-01-08 17:30:00-05:00,500,-0.6,98.3,0.89,83.05,3.284,86.34,0.1157,0.002647
2020-01-08 18:30:00-05:00,500,-0.6,98.3,0.85,83.05,3.284,86.34,0.118,0.002699
2020-01-08 19:30:00-05:00,500,-0.6,98.4,0.85,83.05,3.284,86.34,0.1179,0.002697
2020-01-08 20:30:00-05:00,500,-0.6,98.4,0.85,83.05,3.284,86.34,0.1179,0.002697
2020-01-08 21:30:00-05:00,500,-0.6,98.4,0.85,83.05,3.284,86.34,0.1179,0.002697
2020-01-08 22:30:00-05:00,500,-0.6,98.4,0.89,83.05,3.284,86.34,0.1157,0.002646
2020-01-08 23:30:00-05:00,500,-0.6,98.4,0.85,83.05,3.284,86.34,0.1179,0.002697
2020-01-09 00:30:00-05:00,500,-0.6,98.4,0.85,83.05,3.284,86.34,0.1179,0.002697
2020-01-09 01:30:00-05:00,500,-1.1,98.4,0.85,83.05,3.284,86.34,0.116,0.002652
2020-01-09 02:30:00-05:00,500,-1.1,98.3,0.85,83.05,3.284,86.34,0.116,0.002654
2020-01-09 03:30:00-05:00,500,-1.7,98.4,0.89,83.05,3.284,86.34,0.1115,0.002549
2020-01-09 04:30:00-05:00,500,-2.2,98.4,0.85,83.05,3.284,86.34,0.1117,0.002555
2020-01-09 05:30:00-05:00,500,-2.2,98.4,0.89,83.05,3.284,86.34,0.1096,0.002506
2020-01-09 06:30:00-05:00,500,-3.3,98.4,0.88,83.05,3.284,86.34,0.106,0.002425
2020-01-09 07:30:00-05:00,500,-3.3,98.4,0.85,83.05,3.284,86.34,0.1075,0.002459
2020-01-09 08:30:00-05:00,500,-3.3,98.6,0.88,83.05,3.284,86.34,0.1059,0.002422
2020-01-09 09:30:00-05:00,500,-2.8,98.6,0.85,83.05,3.284,86.34,0.1093,0.0025
2020-01-09 10:30:00-05:00,500,-2.2,98.6,0.82,83.05,3.284,86.34,0.1132,0.002589
2020-01-09 11:30:00-05:00,500,-1.7,98.6,0.78,83.05,3.284,86.34,0.1173,0.002683
2020-01-09 12:30:00-05:00,500,-0.6,98.5,0.75,83.05,3.284,86.34,0.1236,0.002827
2020-01-09 13:30:00-05:00,500,0.6,98.4,0.7,83.05,3.284,86.34,0.1315,0.003007
2020-01-09 14:30:00-05:00,500,1.1,98.4,0.7,83.05,3.284,86.34,0.1334,0.003052
2020-01-09 15:30:00-05:00,500,1.7,98.4,0.62,83.05,3.284,86.34,0.141,0.003224
2020-01-09 16:30:00-05:00,500,1.7,98.4,0.64,83.05,3.284,86.34,0.1397,0.003195
2020-01-09 17:30:00-05:00,500,1.1,98.4,0.7,83.05,3.284,86.34,0.1334,0.003052
2020-01-09 18:30:00-05:00,500,0.6,98.5,0.76,83.05,3.284,86.34,0.1278,0.002923
2020-01-09 19:30:00-05:00,500,-0.6,98.5,0.79,83.05,3.284,86.34,0.1213,0.002774
2020-01-09 20:30:00-05:00,500,-0.6,98.6,0.75,83.05,3.284,86.34,0.1235,0.002825
2020-01-09 21:30:00-05:00,500,-1.1,98.6,0.82,83.05,3.284,86.34,0.1175,0.002688
2020-01-09 22:30:00-05:00,500,-1.7,98.6,0.85,83.05,3.284,86.34,0.1135,0.002596
2020-01-09 23:30:00-05:00,500,-1.7,98.7,0.85,83.05,3.284,86.34,0.1135,0.002595
2020-01-10 00:30:00-05:00,500,-2.2,98.7,0.89,83.05,3.284,86.34,0.1094,0.002502
2020-01-10 01:30:00-05:00,500,-2.2,98.6,0.85,83.05,3.284,86.34,0.1116,0.002552
2020-01-10 02:30:00-05:00,500,-2.2,98.6,0.85,83.05,3.284,86.34,0.1116,0.002552
2020-01-10 03:30:00-05:00,500,-2.8,98.6,0.89,83.05,3.284,86.34,0.1072,0.002453
2020-01-10 04:30:00-05:00,500,-3.3,98.6,0.88,83.05,3.284,86.34,0.1059,0.002422
2020-01-10 05:30:00-05:00,500,-4.4,98.6,0.96,83.05,3.284,86.34,0.09807,0.002243
2020-01-10 06:30:00-05:00,500,-4.4,98.8,1.0,83.05,3.284,86.34,0.09606,0.002197
2020-01-10 07:30:00-05:00,500,-5.0,98.8,1.0,83.05,3.284,86.34,0.09408,0.002152
2020-01-10 08:30:00-05:00,500,-4.4,98.9,1.0,83.05,3.284,86.34,0.09602,0.002196
2020-01-10 09:30:00-05:00,500,-3.3,99.0,0.96,83.05,3.284,86.34,0.1017,0.002326
2020-01-10 10:30:00-05:00,500,-2.2,99.0,0.92,83.05,3.284,86.34,0.1077,0.002463
2020-01-10 11:30:00-05:00,500,1.1,98.9,0.76,83.05,3.284,86.34,0.1294,0.00296
2020-01-10 12:30:00-05:00,500,2.8,98.9,0.67,83.05,3.284,86.34,0.1418,0.003243
2020-01-10 13:30:00-05:00,500,3.9,98.8,0.65,83.05,3.284,86.34,0.1477,0.003378
2020-01-10 14:30:00-05:00,500,4.4,98.8,0.62,83.05,3.284,86.34,0.152,0.003476
2020-01-10 15:30:00-05:00,500,5.0,98.8,0.6,83.05,3.284,86.34,0.156,0.003568
2020-01-10 16:30:00-05:00,500,4.4,98.9,0.65,83.05,3.284,86.34,0.1497,0.003423
2020-01-10 17:30:00-05:00,500,2.8,98.9,0.7,83.05,3.284,86.34,0.1398,0.003197
2020-01-10 18:30:00-05:00,500,1.7,98.9,0.76,83.05,3.284,86.34,0.1316,0.003011
2020-01-10 19:30:00-05:00,500,0.0,99.0,0.79,83.05,3.284,86.34,0.1235,0.002824
2020-01-10 20:30:00-05:00,500,-1.1,99.0,0.82,83.05,3.284,86.34,0.1173,0.002683
2020-01-10 21:30:00-05:00,500,-1.1,99.0,0.82,83.05,3.284,86.34,0.1173,0.002683
2020-01-10 22:30:00-05:00,500,-2.2,99.0,0.92,83.05,3.284,86.34,0.1077,0.002463
2020-01-10 23:30:00-05:00,500,-2.2,99.0,0.89,83.05,3.284,86.34,0.1093,0.002499
2020-01-11 00:30:00-05:00,500,-2.8,99.0,0.92,83.05,3.284,86.34,0.1055,0.002413
2020-01-11 01:30:00-05:00,500,-3.3,99.0,0.92,83.05,3.284,86.34,0.1037,0.002371
2020-01-11 02:30:00-05:00,500,-2.8,99.0,0.92,83.05,3.284,86.34,0.1055,0.002413
2020-01-11 03:30:00-05:00,500,-2.2,99.0,0.82,83.05,3.284,86.34,0.113,0.002584
2020-01-11 04:30:00-05:00,500,-2.8,99.0,0.81,83.05,3.284,86.34,0.1112,0.002543
2020-01-11 05:30:00-05:00,500,-2.8,99.0,0.85,83.05,3.284,86.34,0.1091,0.002495
2020-01-11 06:30:00-05:00,500,-3.9,99.1,0.85,83.05,3.284,86.34,0.1049,0.0024
2020-01-11 07:30:00-05:00,500,-3.3,99.1,0.85,83.05,3.284,86.34,0.1072,0.002451
2020-01-11 08:30:00-05:00,500,-2.8,99.1,0.85,83.05,3.284,86.34,0.109,0.002494
2020-01-11 09:30:00-05:00,500,0.0,99.1,0.69,83.05,3.284,86.34,0.1293,0.002957
2020-01-11 10:30:00-05:00,500,2.8,99.1,0.55,83.05,3.284,86.34,0.15,0.00343
2020-01-11 11:30:00-05:00,500,5.0,99.1,0.49,83.05,3.284,86.34,0.1643,0.003758
2020-01-11 12:30:00-05:00,500,5.0,99.0,0.51,83.05,3.284,86.34,0.1628,0.003724
2020-01-11 13:30:00-05:00,500,6.7,98.9,0.42,83.05,3.284,86.34,0.1784,0.00408
2020-01-11 14:30:00-05:00,500,6.7,98.9,0.42,83.05,3.284,86.34,0.1784,0.00408
2020-01-11 15:30:00-05:00,500,7.2,98.9,0.39,83.05,3.284,86.34,0.1835,0.004198
2020-01-11 16:30:00-05:00,500,6.1,98.9,0.43,83.05,3.284,86.34,0.1746,0.003993
2020-01-11 17:30:00-05:00,500,5.6,98.9,0.43,83.05,3.284,86.34,0.1721,0.003937
2020-01-11 18:30:00-05:00,500,4.4,99.0,0.47,83.05,3.284,86.34,0.1632,0.003731
