datetime,Qe,T_db,Patm,RH,Wcomp_kW,Wct_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-01-01 00:30:00-07:00,500,-16.7,88.2,0.96,83.05,3.284,86.34,0.06631,0.001516
2020-01-01 01:30:00-07:00,500,-16.7,88.2,0.91,83.05,3.284,86.34,0.06764,0.001547
2020-01-01 02:30:00-07:00,500,-15.6,88.1,0.87,83.05,3.284,86.34,0.07191,0.001645
2020-01-01 03:30:00-07:00,500,-17.2,88.1,0.87,83.05,3.284,86.34,0.06733,0.00154
2020-01-01 04:30:00-07:00,500,-14.4,88.1,0.91,83.05,3.284,86.34,0.07414,0.001696
2020-01-01 05:30:00-07:00,500,-14.4,88.0,0.87,83.05,3.284,86.34,0.07543,0.001725
2020-01-01 06:30:00-07:00,500,-16.7,87.9,0.91,83.05,3.284,86.34,0.06778,0.00155
2020-01-01 07:30:00-07:00,500,-16.7,87.9,0.87,83.05,3.284,86.34,0.06885,0.001575
2020-01-01 08:30:00-07:00,500,-15.0,87.8,0.83,83.05,3.284,86.34,0.075,0.001715
2020-01-01 09:30:00-07:00,500,-11.1,87.7,0.84,83.05,3.284,86.34,0.08634,0.001975
2020-01-01 10:30:00-07:00,500,-11.7,87.6,0.84,83.05,3.284,86.34,0.08461,0.001935
2020-01-01 11:30:00-07:00,500,-9.4,87.4,0.74,83.05,3.284,86.34,0.09615,0.002199
2020-01-01 12:30:00-07:00,500,-7.2,87.2,0.65,83.05,3.284,86.34,0.1087,0.002486
2020-01-01 13:30:00-07:00,500,-5.0,87.2,0.6,83.05,3.284,86.34,0.1204,0.002753
2020-01-01 14:30:00-07:00,500,-3.3,87.1,0.55,83.05,3.284,86.34,0.1307,0.00299
2020-01-01 15:30:00-07:00,500,-3.3,87.1,0.6,83.05,3.284,86.34,0.1279,0.002925
2020-01-01 16:30:00-07:00,500,-3.3,87.1,0.66,83.05,3.284,86.34,0.1245,0.002847
2020-01-01 17:30:00-07:00,500,-6.7,87.1,0.81,83.05,3.284,86.34,0.1032,0.00236
2020-01-01 18:30:00-07:00,500,-4.4,87.2,0.78,83.05,3.284,86.34,0.1134,0.002593
2020-01-01 19:30:00-07:00,500,-3.9,87.1,0.75,83.05,3.284,86.34,0.117,0.002677
2020-01-01 20:30:00-07:00,500,-6.7,87.1,0.81,83.05,3.284,86.34,0.1032,0.00236
2020-01-01 21:30:00-07:00,500,-7.8,87.0,0.88,83.05,3.284,86.34,0.09608,0.002197
2020-01-01 22:30:00-07:00,500,-7.8,87.1,0.84,83.05,3.284,86.34,0.09781,0.002237
2020-01-01 23:30:00-07:00,500,-6.7,87.1,0.88,83.05,3.284,86.34,0.09987,0.002284
2020-01-02 00:30:00-07:00,500,-6.7,87.1,0.88,83.05,3.284,86.34,0.09987,0.002284
2020-01-02 01:30:00-07:00,500,-6.1,87.2,0.81,83.05,3.284,86.34,0.1053,0.002409
2020-01-02 02:30:00-07:00,500,-3.9,87.3,0.81,83.05,3.284,86.34,0.1137,0.0026
2020-01-02 03:30:00-07:00,500,-3.3,87.4,0.78,83.05,3.284,86.34,0.1176,0.00269
2020-01-02 04:30:00-07:00,500,-7.8,87.5,0.88,83.05,3.284,86.34,0.0958,0.002191
2020-01-02 05:30:00-07:00,500,-7.2,87.7,0.84,83.05,3.284,86.34,0.09961,0.002278
2020-01-02 06:30:00-07:00,500,-1.1,87.8,0.82,83.05,3.284,86.34,0.124,0.002835
2020-01-02 07:30:00-07:00,500,0.0,87.9,0.69,83.05,3.284,86.34,0.1367,0.003125
2020-01-02 08:30:00-07:00,500,1.1,88.0,0.59,83.05,3.284,86.34,0.1477,0.003379
2020-01-02 09:30:00-07:00,500,2.2,88.0,0.52,83.05,3.284,86.34,0.1576,0.003604
2020-01-02 10:30:00-07:00,500,3.9,88.1,0.45,83.05,3.284,86.34,0.1709,0.003908
2020-01-02 11:30:00-07:00,500,3.9,88.2,0.47,83.05,3.284,86.34,0.1692,0.003869
2020-01-02 12:30:00-07:00,500,2.8,88.2,0.46,83.05,3.284,86.34,0.1647,0.003767
2020-01-02 13:30:00-07:00,500,3.9,88.2,0.45,83.05,3.284,86.34,0.1708,0.003906
2020-01-02 14:30:00-07:00,500,3.3,88.2,0.43,83.05,3.284,86.34,0.1694,0.003875
2020-01-02 15:30:00-07:00,500,3.3,88.2,0.44,83.05,3.284,86.34,0.1687,0.003858
2020-01-02 16:30:00-07:00,500,0.6,88.2,0.52,83.05,3.284,86.34,0.1501,0.003434
2020-01-02 17:30:00-07:00,500,-1.7,88.3,0.61,83.05,3.284,86.34,0.1336,0.003057
2020-01-02 18:30:00-07:00,500,-1.1,88.3,0.56,83.05,3.284,86.34,0.1395,0.00319
2020-01-02 19:30:00-07:00,500,-2.8,88.3,0.66,83.05,3.284,86.34,0.1258,0.002878
2020-01-02 20:30:00-07:00,500,-3.9,88.3,0.69,83.05,3.284,86.34,0.1195,0.002733
2020-01-02 21:30:00-07:00,500,-5.6,88.2,0.74,83.05,3.284,86.34,0.1101,0.002518
2020-01-02 22:30:00-07:00,500,-4.4,88.1,0.75,83.05,3.284,86.34,0.1144,0.002616
2020-01-02 23:30:00-07:00,500,-5.0,88.1,0.81,83.05,3.284,86.34,0.109,0.002492
2020-01-03 00:30:00-07:00,500,-5.6,88.0,0.81,83.05,3.284,86.34,0.1067,0.002441
2020-01-03 01:30:00-07:00,500,-6.1,87.9,0.75,83.05,3.284,86.34,0.1078,0.002467
2020-01-03 02:30:00-07:00,500,-6.7,87.9,0.85,83.05,3.284,86.34,0.1008,0.002306
2020-01-03 03:30:00-07:00,500,-6.7,87.8,0.84,83.05,3.284,86.34,0.1014,0.002318
2020-01-03 04:30:00-07:00,500,-5.6,87.7,0.69,83.05,3.284,86.34,0.1129,0.002583
2020-01-03 05:30:00-07:00,500,-4.4,87.7,0.72,83.05,3.284,86.34,0.1162,0.002658
2020-01-03 06:30:00-07:00,500,-5.0,87.6,0.75,83.05,3.284,86.34,0.1123,0.002569
2020-01-03 07:30:00-07:00,500,-2.8,87.6,0.63,83.05,3.284,86.34,0.128,0.002928
2020-01-03 08:30:00-07:00,500,3.3,87.5,0.44,83.05,3.284,86.34,0.1693,0.003871
2020-01-03 09:30:00-07:00,500,4.4,87.4,0.43,83.05,3.284,86.34,0.1755,0.004015
2020-01-03 10:30:00-07:00,500,5.0,87.4,0.43,83.05,3.284,86.34,0.1785,0.004082
2020-01-03 11:30:00-07:00,500,5.6,87.2,0.41,83.05,3.284,86.34,0.1834,0.004195
2020-01-03 12:30:00-07:00,500,6.7,87.1,0.38,83.05,3.284,86.34,0.1919,0.004388
2020-01-03 13:30:00-07:00,500,8.3,87.0,0.37,83.05,3.284,86.34,0.2012,0.004603
2020-01-03 14:30:00-07:00,500,7.2,87.0,0.4,83.05,3.284,86.34,0.1926,0.004405
2020-01-03 15:30:00-07:00,500,6.1,86.9,0.47,83.05,3.284,86.34,0.1807,0.004134
2020-01-03 16:30:00-07:00,500,7.2,86.9,0.4,83.05,3.284,86.34,0.1927,0.004407
2020-01-03 17:30:00-07:00,500,7.2,87.0,0.4,83.05,3.284,86.34,0.1926,0.004405
2020-01-03 18:30:00-07:00,500,7.2,87.0,0.4,83.05,3.284,86.34,0.1926,0.004405
2020-01-03 19:30:00-07:00,500,6.7,87.0,0.45,83.05,3.284,86.34,0.1854,0.004239
2020-01-03 20:30:00-07:00,500,6.1,87.1,0.49,83.05,3.284,86.34,0.1788,0.004089
2020-01-03 21:30:00-07:00,500,5.6,87.1,0.51,83.05,3.284,86.34,0.1747,0.003995
2020-01-03 22:30:00-07:00,500,4.4,87.1,0.62,83.05,3.284,86.34,0.1602,0.003665
2020-01-03 23:30:00-07:00,500,2.2,87.2,0.76,83.05,3.284,86.34,0.141,0.003224
2020-01-04 00:30:00-07:00,500,2.8,87.2,0.69,83.05,3.284,86.34,0.1483,0.003391
2020-01-04 01:30:00-07:00,500,2.2,87.3,0.65,83.05,3.284,86.34,0.1487,0.003401
2020-01-04 02:30:00-07:00,500,3.3,87.3,0.65,83.05,3.284,86.34,0.1532,0.003504
2020-01-04 03:30:00-07:00,500,1.1,87.3,0.74,83.05,3.284,86.34,0.1381,0.003159
2020-01-04 04:30:00-07:00,500,2.2,87.3,0.62,83.05,3.284,86.34,0.1508,0.00345
2020-01-04 05:30:00-07:00,500,-1.7,87.3,0.92,83.05,3.284,86.34,0.116,0.002653
2020-01-04 06:30:00-07:00,500,-1.7,87.4,0.96,83.05,3.284,86.34,0.1136,0.002599
2020-01-04 07:30:00-07:00,500,-1.7,87.4,0.89,83.05,3.284,86.34,0.1177,0.002691
2020-01-04 08:30:00-07:00,500,-2.8,87.4,0.89,83.05,3.284,86.34,0.1134,0.002595
2020-01-04 09:30:00-07:00,500,-1.1,87.4,0.92,83.05,3.284,86.34,0.1183,0.002705
2020-01-04 10:30:00-07:00,500,0.0,87.5,0.89,83.05,3.284,86.34,0.1244,0.002845
2020-01-04 11:30:00-07:00,500,0.6,87.4,0.85,83.05,3.284,86.34,0.129,0.002951
2020-01-04 12:30:00-07:00,500,2.2,87.4,0.79,83.05,3.284,86.34,0.1387,0.003173
2020-01-04 13:30:00-07:00,500,3.3,87.3,0.67,83.05,3.284,86.34,0.1517,0.003469
2020-01-04 14:30:00-07:00,500,4.4,87.3,0.55,83.05,3.284,86.34,0.1657,0.00379
2020-01-04 15:30:00-07:00,500,4.4,87.3,0.53,83.05,3.284,86.34,0.1674,0.003828
2020-01-04 16:30:00-07:00,500,1.7,87.4,0.64,83.05,3.284,86.34,0.1473,0.003368
2020-01-04 17:30:00-07:00,500,0.6,87.4,0.64,83.05,3.284,86.34,0.1427,0.003264
2020-01-04 18:30:00-07:00,500,-1.7,87.5,0.72,83.05,3.284,86.34,0.1276,0.002919
2020-01-04 19:30:00-07:00,500,-1.7,87.5,0.72,83.05,3.284,86.34,0.1276,0.002919
2020-01-04 20:30:00-07:00,500,-2.2,87.5,0.72,83.05,3.284,86.34,0.1255,0.00287
2020-01-04 21:30:00-07:00,500,-2.2,87.5,0.75,83.05,3.284,86.34,0.1237,0.00283
2020-01-04 22:30:00-07:00,500,-2.2,87.5,0.75,83.05,3.284,86.34,0.1237,0.00283
2020-01-04 23:30:00-07:00,500,-2.8,87.5,0.78,83.05,3.284,86.34,0.1196,0.002734
2020-01-05 00:30:00-07:00,500,-1.7,87.5,0.66,83.05,3.284,86.34,0.1312,0.003001
2020-01-05 01:30:00-07:00,500,-2.8,87.5,0.62,83.05,3.284,86.34,0.1287,0.002943
2020-01-05 02:30:00-07:00,500,-2.2,87.6,0.61,83.05,3.284,86.34,0.1319,0.003016
2020-01-05 03:30:00-07:00,500,-2.8,87.6,0.62,83.05,3.284,86.34,0.1286,0.002942
2020-01-05 04:30:00-07:00,500,-3.9,87.6,0.59,83.05,3.284,86.34,0.1254,0.002869
2020-01-05 05:30:00-07:00,500,-7.2,87.6,0.84,83.05,3.284,86.34,0.09967,0.00228
2020-01-05 06:30:00-07:00,500,-8.3,87.6,0.84,83.05,3.284,86.34,0.09576,0.00219
2020-01-05 07:30:00-07:00,500,-8.9,87.6,0.92,83.05,3.284,86.34,0.0903,0.002065
2020-01-05 08:30:00-07:00,500,-8.3,87.6,0.88,83.05,3.284,86.34,0.09402,0.00215
2020-01-05 09:30:00-07:00,500,-4.4,87.7,0.78,83.05,3.284,86.34,0.1131,0.002586
2020-01-05 10:30:00-07:00,500,-2.8,87.7,0.72,83.05,3.284,86.34,0.1228,0.002809
2020-01-05 11:30:00-07:00,500,-1.7,87.6,0.66,83.05,3.284,86.34,0.1311,0.002999
2020-01-05 12:30:00-07:00,500,0.0,87.5,0.61,83.05,3.284,86.34,0.1421,0.003249
2020-01-05 13:30:00-07:00,500,1.7,87.5,0.52,83.05,3.284,86.34,0.1557,0.003561
2020-01-05 14:30:00-07:00,500,1.7,87.5,0.57,83.05,3.284,86.34,0.1521,0.003479
2020-01-05 15:30:00-07:00,500,2.8,87.5,0.5,83.05,3.284,86.34,0.1622,0.00371
2020-01-05 16:30:00-07:00,500,0.6,87.6,0.64,83.05,3.284,86.34,0.1426,0.00326
2020-01-05 17:30:00-07:00,500,-0.6,87.7,0.64,83.05,3.284,86.34,0.1372,0.003139
2020-01-05 18:30:00-07:00,500,0.0,87.7,0.56,83.05,3.284,86.34,0.1452,0.00332
2020-01-05 19:30:00-07:00,500,-0.6,87.8,0.64,83.05,3.284,86.34,0.1372,0.003137
2020-01-05 20:30:00-07:00,500,-1.1,87.9,0.66,83.05,3.284,86.34,0.1336,0.003055
2020-01-05 21:30:00-07:00,500,-2.8,87.9,0.69,83.05,3.284,86.34,0.1244,0.002845
2020-01-05 22:30:00-07:00,500,-2.2,88.0,0.66,83.05,3.284,86.34,0.1287,0.002942
2020-01-05 23:30:00-07:00,500,-2.2,88.1,0.63,83.05,3.284,86.34,0.1303,0.002981
2020-01-06 00:30:00-07:00,500,-2.8,88.1,0.61,83.05,3.284,86.34,0.1288,0.002947
2020-01-06 01:30:00-07:00,500,-3.3,88.1,0.53,83.05,3.284,86.34,0.1311,0.003
2020-01-06 02:30:00-07:00,500,-3.3,88.2,0.55,83.05,3.284,86.34,0.1299,0.002972
2020-01-06 03:30:00-07:00,500,-6.7,88.2,0.69,83.05,3.284,86.34,0.1082,0.002475
2020-01-06 04:30:00-07:00,500,-7.2,88.2,0.62,83.05,3.284,86.34,0.1095,0.002504
2020-01-06 05:30:00-07:00,500,-10.0,88.3,0.84,83.05,3.284,86.34,0.08948,0.002046
2020-01-06 06:30:00-07:00,500,-10.6,88.3,0.88,83.05,3.284,86.34,0.08591,0.001965
2020-01-06 07:30:00-07:00,500,-10.6,88.3,0.92,83.05,3.284,86.34,0.08439,0.00193
2020-01-06 08:30:00-07:00,500,-11.1,88.4,0.84,83.05,3.284,86.34,0.08595,0.001966
2020-01-06 09:30:00-07:00,500,-7.2,88.4,0.77,83.05,3.284,86.34,0.1024,0.002342
2020-01-06 10:30:00-07:00,500,-6.7,88.4,0.78,83.05,3.284,86.34,0.1038,0.002375
2020-01-06 11:30:00-07:00,500,-3.3,88.4,0.66,83.05,3.284,86.34,0.1236,0.002827
2020-01-06 12:30:00-07:00,500,-2.2,88.4,0.63,83.05,3.284,86.34,0.1301,0.002976
2020-01-06 13:30:00-07:00,500,0.0,88.3,0.54,83.05,3.284,86.34,0.146,0.00334
2020-01-06 14:30:00-07:00,500,-0.6,88.3,0.59,83.05,3.284,86.34,0.1399,0.003201
2020-01-06 15:30:00-07:00,500,-1.1,88.3,0.61,83.05,3.284,86.34,0.1364,0.003119
2020-01-06 16:30:00-07:00,500,-3.3,88.4,0.72,83.05,3.284,86.34,0.1203,0.002751
2020-01-06 17:30:00-07:00,500,-6.7,88.4,0.84,83.05,3.284,86.34,0.101,0.00231
2020-01-06 18:30:00-07:00,500,-8.3,88.4,0.88,83.05,3.284,86.34,0.09359,0.00214
2020-01-06 19:30:00-07:00,500,-8.9,88.5,0.88,83.05,3.284,86.34,0.09149,0.002092
2020-01-06 20:30:00-07:00,500,-9.4,88.5,0.84,83.05,3.284,86.34,0.09143,0.002091
2020-01-06 21:30:00-07:00,500,-10.6,88.5,0.88,83.05,3.284,86.34,0.08581,0.001963
2020-01-06 22:30:00-07:00,500,-10.0,88.5,0.84,83.05,3.284,86.34,0.08937,0.002044
2020-01-06 23:30:00-07:00,500,-11.1,88.6,0.94,83.05,3.284,86.34,0.08203,0.001876
2020-01-07 00:30:00-07:00,500,-12.2,88.7,0.95,83.05,3.284,86.34,0.0786,0.001798
2020-01-07 01:30:00-07:00,500,-13.3,88.7,0.9,83.05,3.284,86.34,0.07726,0.001767
2020-01-07 02:30:00-07:00,500,-13.3,88.7,0.94,83.05,3.284,86.34,0.07593,0.001737
2020-01-07 03:30:00-07:00,500,-13.9,88.7,0.94,83.05,3.284,86.34,0.07428,0.001699
2020-01-07 04:30:00-07:00,500,-14.4,88.7,0.85,83.05,3.284,86.34,0.07569,0.001731
2020-01-07 05:30:00-07:00,500,-15.0,88.7,0.96,83.05,3.284,86.34,0.07066,0.001616
2020-01-07 06:30:00-07:00,500,-13.9,88.7,0.91,83.05,3.284,86.34,0.07524,0.001721
2020-01-07 07:30:00-07:00,500,-13.3,88.7,0.92,83.05,3.284,86.34,0.0766,0.001752
2020-01-07 08:30:00-07:00,500,-12.2,88.7,0.92,83.05,3.284,86.34,0.07967,0.001822
2020-01-07 09:30:00-07:00,500,-10.0,88.8,0.92,83.05,3.284,86.34,0.08607,0.001969
2020-01-07 10:30:00-07:00,500,-7.8,88.8,0.81,83.05,3.284,86.34,0.09818,0.002245
2020-01-07 11:30:00-07:00,500,-5.0,88.7,0.71,83.05,3.284,86.34,0.1137,0.0026
2020-01-07 12:30:00-07:00,500,-4.4,88.7,0.75,83.05,3.284,86.34,0.114,0.002608
2020-01-07 13:30:00-07:00,500,-3.3,88.6,0.69,83.05,3.284,86.34,0.1218,0.002786
2020-01-07 14:30:00-07:00,500,-2.8,88.6,0.61,83.05,3.284,86.34,0.1285,0.002939
2020-01-07 15:30:00-07:00,500,-3.3,88.6,0.6,83.05,3.284,86.34,0.1268,0.002901
2020-01-07 16:30:00-07:00,500,-6.7,88.7,0.78,83.05,3.284,86.34,0.1036,0.002371
2020-01-07 17:30:00-07:00,500,-9.4,88.7,0.84,83.05,3.284,86.34,0.09132,0.002089
2020-01-07 18:30:00-07:00,500,-10.0,88.7,0.84,83.05,3.284,86.34,0.08926,0.002042
2020-01-07 19:30:00-07:00,500,-11.1,88.7,0.88,83.05,3.284,86.34,0.08426,0.001927
2020-01-07 20:30:00-07:00,500,-10.0,88.7,0.88,83.05,3.284,86.34,0.08769,0.002006
2020-01-07 21:30:00-07:00,500,-12.2,88.7,0.88,83.05,3.284,86.34,0.08109,0.001855
2020-01-07 22:30:00-07:00,500,-13.3,88.8,0.92,83.05,3.284,86.34,0.07655,0.001751
2020-01-07 23:30:00-07:00,500,-13.9,88.8,0.99,83.05,3.284,86.34,0.07264,0.001661
2020-01-08 00:30:00-07:00,500,-14.4,88.8,0.95,83.05,3.284,86.34,0.07255,0.001659
2020-01-08 01:30:00-07:00,500,-15.0,88.8,0.85,83.05,3.284,86.34,0.07388,0.00169
2020-01-08 02:30:00-07:00,500,-15.6,88.8,0.95,83.05,3.284,86.34,0.06927,0.001584
2020-01-08 03:30:00-07:00,500,-15.6,88.8,0.89,83.05,3.284,86.34,0.07098,0.001624
2020-01-08 04:30:00-07:00,500,-16.1,88.8,0.81,83.05,3.284,86.34,0.07178,0.001642
2020-01-08 05:30:00-07:00,500,-16.7,88.8,0.91,83.05,3.284,86.34,0.06734,0.00154
2020-01-08 06:30:00-07:00,500,-16.1,88.8,0.87,83.05,3.284,86.34,0.07012,0.001604
2020-01-08 07:30:00-07:00,500,-17.2,88.8,0.91,83.05,3.284,86.34,0.06596,0.001509
2020-01-08 08:30:00-07:00,500,-16.7,88.9,0.91,83.05,3.284,86.34,0.0673,0.001539
2020-01-08 09:30:00-07:00,500,-13.9,89.0,0.87,83.05,3.284,86.34,0.07636,0.001746
2020-01-08 10:30:00-07:00,500,-11.1,88.9,0.8,83.05,3.284,86.34,0.0872,0.001994
2020-01-08 11:30:00-07:00,500,-9.4,88.9,0.77,83.05,3.284,86.34,0.09406,0.002151
2020-01-08 12:30:00-07:00,500,-6.1,88.8,0.65,83.05,3.284,86.34,0.1122,0.002565
2020-01-08 13:30:00-07:00,500,-5.6,88.8,0.68,83.05,3.284,86.34,0.1127,0.002578
2020-01-08 14:30:00-07:00,500,-4.4,88.8,0.66,83.05,3.284,86.34,0.1187,0.002715
2020-01-08 15:30:00-07:00,500,-4.4,88.8,0.6,83.05,3.284,86.34,0.1219,0.002788
2020-01-08 16:30:00-07:00,500,-7.8,88.8,0.74,83.05,3.284,86.34,0.1013,0.002316
2020-01-08 17:30:00-07:00,500,-8.9,88.8,0.77,83.05,3.284,86.34,0.09592,0.002194
2020-01-08 18:30:00-07:00,500,-10.0,88.9,0.77,83.05,3.284,86.34,0.09191,0.002102
2020-01-08 19:30:00-07:00,500,-11.7,88.9,0.84,83.05,3.284,86.34,0.08389,0.001919
2020-01-08 20:30:00-07:00,500,-12.2,89.0,0.84,83.05,3.284,86.34,0.08236,0.001884
2020-01-08 21:30:00-07:00,500,-12.8,89.0,0.88,83.05,3.284,86.34,0.07921,0.001812
2020-01-08 22:30:00-07:00,500,-14.4,89.0,0.91,83.05,3.284,86.34,0.07368,0.001685
2020-01-08 23:30:00-07:00,500,-15.0,89.0,1.0,83.05,3.284,86.34,0.06933,0.001586
2020-01-09 00:30:00-07:00,500,-15.6,89.0,1.0,83.05,3.284,86.34,0.06775,0.00155
2020-01-09 01:30:00-07:00,500,-15.6,89.0,0.86,83.05,3.284,86.34,0.07174,0.001641
2020-01-09 02:30:00-07:00,500,-16.1,89.1,0.97,83.05,3.284,86.34,0.06722,0.001537
2020-01-09 03:30:00-07:00,500,-17.2,89.1,1.0,83.05,3.284,86.34,0.06352,0.001453
2020-01-09 04:30:00-07:00,500,-17.8,89.1,0.98,83.05,3.284,86.34,0.06244,0.001428
2020-01-09 05:30:00-07:00,500,-16.1,89.1,0.91,83.05,3.284,86.34,0.06887,0.001575
2020-01-09 06:30:00-07:00,500,-17.2,89.2,0.96,83.05,3.284,86.34,0.06449,0.001475
2020-01-09 07:30:00-07:00,500,-17.2,89.2,0.91,83.05,3.284,86.34,0.06577,0.001504
2020-01-09 08:30:00-07:00,500,-15.6,89.3,0.91,83.05,3.284,86.34,0.07017,0.001605
2020-01-09 09:30:00-07:00,500,-13.3,89.3,0.87,83.05,3.284,86.34,0.07794,0.001783
2020-01-09 10:30:00-07:00,500,-11.7,89.3,0.8,83.05,3.284,86.34,0.08514,0.001947
2020-01-09 11:30:00-07:00,500,-10.0,89.3,0.77,83.05,3.284,86.34,0.09169,0.002097
2020-01-09 12:30:00-07:00,500,-7.2,89.2,0.65,83.05,3.284,86.34,0.1074,0.002457
2020-01-09 13:30:00-07:00,500,-5.0,89.1,0.55,83.05,3.284,86.34,0.1217,0.002783
2020-01-09 14:30:00-07:00,500,-3.9,89.1,0.51,83.05,3.284,86.34,0.1288,0.002945
2020-01-09 15:30:00-07:00,500,-4.4,89.1,0.53,83.05,3.284,86.34,0.1254,0.002868
2020-01-09 16:30:00-07:00,500,-6.7,89.1,0.6,83.05,3.284,86.34,0.1119,0.002559
2020-01-09 17:30:00-07:00,500,-10.0,89.2,0.77,83.05,3.284,86.34,0.09174,0.002098
2020-01-09 18:30:00-07:00,500,-11.1,89.2,0.77,83.05,3.284,86.34,0.08818,0.002017
2020-01-09 19:30:00-07:00,500,-12.2,89.2,0.77,83.05,3.284,86.34,0.08474,0.001938
2020-01-09 20:30:00-07:00,500,-12.8,89.2,0.84,83.05,3.284,86.34,0.08047,0.00184
2020-01-09 21:30:00-07:00,500,-13.3,89.3,0.84,83.05,3.284,86.34,0.07893,0.001805
2020-01-09 22:30:00-07:00,500,-15.0,89.2,0.87,83.05,3.284,86.34,0.07308,0.001671
2020-01-09 23:30:00-07:00,500,-15.6,89.2,0.96,83.05,3.284,86.34,0.06879,0.001573
2020-01-10 00:30:00-07:00,500,-15.6,89.2,0.9,83.05,3.284,86.34,0.0705,0.001612
2020-01-10 01:30:00-07:00,500,-15.0,89.2,0.75,83.05,3.284,86.34,0.07664,0.001753
2020-01-10 02:30:00-07:00,500,-13.3,89.2,0.69,83.05,3.284,86.34,0.08397,0.00192
2020-01-10 03:30:00-07:00,500,-15.6,89.2,0.83,83.05,3.284,86.34,0.07249,0.001658
2020-01-10 04:30:00-07:00,500,-16.1,89.2,0.77,83.05,3.284,86.34,0.07268,0.001662
2020-01-10 05:30:00-07:00,500,-16.7,89.1,0.88,83.05,3.284,86.34,0.06799,0.001555
2020-01-10 06:30:00-07:00,500,-15.6,89.1,0.8,83.05,3.284,86.34,0.0734,0.001679
2020-01-10 07:30:00-07:00,500,-14.4,89.1,0.83,83.05,3.284,86.34,0.0761,0.00174
2020-01-10 08:30:00-07:00,500,-14.4,89.1,0.83,83.05,3.284,86.34,0.0761,0.00174
2020-01-10 09:30:00-07:00,500,-11.7,89.1,0.8,83.05,3.284,86.34,0.08525,0.00195
2020-01-10 10:30:00-07:00,500,-9.4,89.1,0.74,83.05,3.284,86.34,0.09517,0.002177
2020-01-10 11:30:00-07:00,500,-7.2,89.1,0.62,83.05,3.284,86.34,0.1089,0.002491
2020-01-10 12:30:00-07:00,500,-5.6,89.1,0.6,83.05,3.284,86.34,0.1165,0.002665
2020-01-10 13:30:00-07:00,500,-3.3,89.0,0.49,83.05,3.284,86.34,0.1328,0.003036
2020-01-10 14:30:00-07:00,500,-2.8,89.0,0.49,83.05,3.284,86.34,0.1351,0.00309
2020-01-10 15:30:00-07:00,500,-2.2,88.9,0.51,83.05,3.284,86.34,0.1369,0.00313
2020-01-10 16:30:00-07:00,500,-3.3,89.0,0.58,83.05,3.284,86.34,0.1277,0.00292
2020-01-10 17:30:00-07:00,500,-3.9,89.0,0.6,83.05,3.284,86.34,0.1239,0.002834
2020-01-10 18:30:00-07:00,500,-4.4,89.0,0.66,83.05,3.284,86.34,0.1186,0.002712
2020-01-10 19:30:00-07:00,500,-4.4,89.0,0.66,83.05,3.284,86.34,0.1186,0.002712
2020-01-10 20:30:00-07:00,500,-4.4,89.0,0.69,83.05,3.284,86.34,0.117,0.002675
2020-01-10 21:30:00-07:00,500,-4.4,89.0,0.69,83.05,3.284,86.34,0.117,0.002675
2020-01-10 22:30:00-07:00,500,-5.0,89.0,0.68,83.05,3.284,86.34,0.115,0.002631
2020-01-10 23:30:00-07:00,500,-4.4,88.9,0.65,83.05,3.284,86.34,0.1192,0.002725
2020-01-11 00:30:00-07:00,500,-3.9,88.9,0.59,83.05,3.284,86.34,0.1245,0.002848
2020-01-11 01:30:00-07:00,500,-6.1,88.9,0.63,83.05,3.284,86.34,0.1131,0.002586
2020-01-11 02:30:00-07:00,500,-5.6,88.9,0.65,83.05,3.284,86.34,0.1142,0.002611
2020-01-11 03:30:00-07:00,500,-5.0,88.9,0.6,83.05,3.284,86.34,0.1192,0.002727
2020-01-11 04:30:00-07:00,500,-6.7,88.9,0.63,83.05,3.284,86.34,0.1106,0.00253
2020-01-11 05:30:00-07:00,500,-7.8,88.9,0.77,83.05,3.284,86.34,0.09989,0.002285
2020-01-11 06:30:00-07:00,500,-8.9,88.9,0.81,83.05,3.284,86.34,0.09419,0.002154
2020-01-11 07:30:00-07:00,500,-8.3,88.9,0.77,83.05,3.284,86.34,0.09805,0.002243
2020-01-11 08:30:00-07:00,500,-6.7,88.9,0.71,83.05,3.284,86.34,0.1068,0.002443
2020-01-11 09:30:00-07:00,500,-6.7,88.9,0.71,83.05,3.284,86.34,0.1068,0.002443
2020-01-11 10:30:00-07:00,500,-2.8,88.9,0.63,83.05,3.284,86.34,0.1271,0.002908
2020-01-11 11:30:00-07:00,500,-0.6,88.9,0.56,83.05,3.284,86.34,0.1414,0.003234
2020-01-11 12:30:00-07:00,500,0.0,88.8,0.56,83.05,3.284,86.34,0.1443,0.003301
2020-01-11 13:30:00-07:00,500,1.1,88.7,0.46,83.05,3.284,86.34,0.1562,0.003572
2020-01-11 14:30:00-07:00,500,3.3,88.7,0.43,83.05,3.284,86.34,0.169,0.003866
2020-01-11 15:30:00-07:00,500,2.2,88.6,0.48,83.05,3.284,86.34,0.16,0.00366
2020-01-11 16:30:00-07:00,500,0.6,88.6,0.52,83.05,3.284,86.34,0.1498,0.003426
2020-01-11 17:30:00-07:00,500,-3.9,88.6,0.75,83.05,3.284,86.34,0.1161,0.002655
2020-01-11 18:30:00-07:00,500,-5.0,88.6,0.75,83.05,3.284,86.34,0.1117,0.002555
