datetime,ETR,ETRN,GHI,GHISource,GHIUncertainty,DNI,DNISource,DNIUncertainty,DHI,DHISource,DHIUncertainty,GHillum,GHillumSource,GHillumUncertainty,DNillum,DNillumSource,DNillumUncertainty,DHillum,DHillumSource,DHillumUncertainty,Zenithlum,ZenithlumSource,ZenithlumUncertainty,TotCld,TotCldSource,TotCldUnertainty,OpqCld,OpqCldSource,OpqCldUncertainty,DryBulb,DryBulbSource,DryBulbUncertainty,DewPoint,DewPointSource,DewPointUncertainty,RHum,RHumSource,RHumUncertainty,Pressure,PressureSource,PressureUncertainty,Wdir,WdirSource,WdirUncertainty,Wspd,WspdSource,WspdUncertainty,Hvis,HvisSource,HvisUncertainty,CeilHgt,CeilHgtSource,CeilHgtUncertainty,Pwat,PwatSource,PwatUncertainty,AOD,AODSource,AODUncertainty,Alb,AlbSource,AlbUncertainty,Lprecipdepth,Lprecipquantity,LprecipSource,LprecipUncertainty,PresWth,PresWthSource,PresWthUncertainty
2020-01-01 21:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.3,A,7,2.8,A,7,49,A,7,980,A,7,90,A,7,2.6,A,7,16000,B,7,77777,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-01 22:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,0,E,9,13.9,A,7,1.1,A,7,42,A,7,980,A,7,60,A,7,4.6,A,7,16000,B,7,77777,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-01 23:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,12.8,A,7,0.6,A,7,43,A,7,979,A,7,80,A,7,4.6,A,7,16000,B,7,77777,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 00:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,3,E,9,13.3,A,7,0.6,A,7,42,A,7,979,A,7,90,A,7,4.1,A,7,16000,B,7,7620,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 01:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,3,E,9,12.8,A,7,0,A,7,41,A,7,979,A,7,90,A,7,3.6,A,7,16000,B,7,7620,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 02:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,4,E,9,12.8,A,7,-0.6,A,7,39,A,7,980,A,7,80,A,7,4.1,A,7,16000,B,7,7620,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 03:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,2,E,9,12.8,A,7,-1.1,A,7,38,A,7,980,A,7,70,A,7,3.6,A,7,16000,B,7,7620,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 04:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,11.1,A,7,-1.1,A,7,42,A,7,980,A,7,80,A,7,1.5,A,7,16000,B,7,7620,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 05:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,11.1,A,7,-1.1,A,7,42,A,7,979,A,7,50,A,7,3.6,A,7,16000,B,7,7620,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 06:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,12.8,A,7,-2.2,A,7,34,A,7,980,A,7,60,A,7,3.1,A,7,16000,B,7,7620,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 07:30:00-07:00,23,625,0,2,9,0,2,21,0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,3,E,9,2,E,9,12.2,A,7,-2.2,A,7,36,A,7,981,A,7,80,A,7,5.2,A,7,16000,B,7,7620,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 08:30:00-07:00,233,1415,58,2,9,53,2,21,49,2,9,64,2,9,38,2,21,57,2,9,104,2,25,3,E,9,2,E,9,12.8,A,7,-2.2,A,7,34,A,7,982,A,7,80,A,7,2.6,A,7,16000,B,7,7620,A,7,1.4,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 09:30:00-07:00,458,1415,269,2,9,480,2,21,113,2,9,280,2,9,435,2,21,139,2,9,215,2,25,6,E,9,3,E,9,15,A,7,-2.2,A,7,30,A,7,982,A,7,70,A,7,6.2,A,7,16000,B,7,7620,A,7,1.4,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 10:30:00-07:00,632,1415,391,2,9,646,2,21,102,2,9,410,2,9,627,2,21,129,2,9,209,2,25,3,E,9,2,E,9,16.1,A,7,-2.2,A,7,28,A,7,982,A,7,60,A,7,6.7,A,7,16000,B,7,7620,A,7,1.4,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 11:30:00-07:00,742,1415,457,2,9,469,2,21,210,2,9,475,2,9,472,2,21,227,2,9,463,2,25,6,E,9,3,E,9,17.2,A,7,-2.8,A,7,25,A,7,981,A,7,70,A,7,6.2,A,7,16000,B,7,7620,A,7,1.4,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 12:30:00-07:00,782,1415,292,2,9,48,2,21,265,2,9,320,2,9,48,2,21,293,2,9,806,2,25,7,E,9,4,E,9,17.2,A,7,-3.9,A,7,22,A,7,981,A,7,70,A,7,7.2,A,7,16000,B,7,7620,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 13:30:00-07:00,748,1415,292,2,9,55,2,21,263,2,9,321,2,9,55,2,21,291,2,9,777,2,25,9,E,9,4,E,9,17.2,A,7,-2.8,A,7,25,A,7,980,A,7,60,A,7,4.6,A,7,16000,B,7,6096,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 14:30:00-07:00,642,1415,278,2,9,125,2,21,221,2,9,300,2,9,126,2,21,243,2,9,535,2,25,9,E,9,4,E,9,18.3,A,7,-2.8,A,7,23,A,7,980,A,7,70,A,7,5.7,A,7,16000,B,7,6096,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 15:30:00-07:00,472,1415,129,2,9,0,2,21,129,2,9,145,2,9,0,2,21,145,2,9,469,2,25,8,E,9,4,E,9,18.3,A,7,-2.8,A,7,23,A,7,979,A,7,60,A,7,5.2,A,7,16000,B,7,6096,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 16:30:00-07:00,250,1415,184,2,9,379,2,21,116,2,9,185,2,9,263,2,21,138,2,9,257,2,25,8,E,9,3,E,9,17.8,A,7,-2.2,A,7,25,A,7,980,A,7,60,A,7,5.2,A,7,16000,B,7,6096,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 17:30:00-07:00,32,719,0,2,9,61,2,21,0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,2,E,9,1,E,9,16.7,A,7,-1.7,A,7,28,A,7,980,A,7,60,A,7,3.6,A,7,16000,B,7,6096,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 18:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,16.1,A,7,-1.1,A,7,30,A,7,980,A,7,60,A,7,5.2,A,7,16000,B,7,6096,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 19:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,14.4,A,7,-1.1,A,7,34,A,7,980,A,7,80,A,7,4.1,A,7,16000,B,7,7620,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 20:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,1,E,9,13.9,A,7,-1.1,A,7,35,A,7,979,A,7,80,A,7,4.1,A,7,16000,B,7,7620,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 21:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,12.2,A,7,-1.1,A,7,39,A,7,979,A,7,90,A,7,3.1,A,7,16000,B,7,7620,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 22:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,12.2,A,7,-1.1,A,7,39,A,7,979,A,7,90,A,7,2.1,A,7,16000,B,7,7620,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-02 23:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,11.7,A,7,0,A,7,44,A,7,978,A,7,80,A,7,2.6,A,7,16000,B,7,7620,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 00:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,11.7,A,7,-1.1,A,7,41,A,7,978,A,7,100,A,7,2.1,A,7,16000,B,7,7620,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 01:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.1,A,7,-0.6,A,7,44,A,7,978,A,7,100,A,7,1.5,A,7,16000,B,7,7620,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 02:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,2,E,9,11.1,A,7,-1.1,A,7,42,A,7,978,A,7,90,A,7,2.6,A,7,16000,B,7,7620,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 03:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,3,E,9,11.1,A,7,-1.1,A,7,42,A,7,978,A,7,0,A,7,0,A,7,16000,B,7,7620,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 04:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,3,E,9,10,A,7,0,A,7,50,A,7,979,A,7,0,A,7,0,A,7,16000,B,7,7620,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 05:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,10,A,7,0,A,7,50,A,7,978,A,7,0,A,7,0,A,7,16000,B,7,6096,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 06:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,10,A,7,-0.6,A,7,47,A,7,978,A,7,90,A,7,1.5,A,7,16000,B,7,6096,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 07:30:00-07:00,23,625,0,2,9,0,2,21,0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,2,B,8,1,B,8,10.6,A,7,-0.6,A,7,46,A,7,979,A,7,0,A,7,0,A,7,16000,B,7,7010,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 08:30:00-07:00,233,1415,93,2,9,212,2,21,58,2,9,98,2,9,143,2,21,75,2,9,109,2,25,3,E,9,2,E,9,12.2,A,7,-0.6,A,7,41,A,7,980,A,7,100,A,7,1.5,A,7,16000,B,7,7620,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 09:30:00-07:00,458,1415,315,2,9,715,2,21,82,2,9,325,2,9,643,2,21,115,2,9,154,2,25,4,E,9,2,E,9,15,A,7,-1.1,A,7,33,A,7,981,A,7,80,A,7,5.2,A,7,16000,B,7,7620,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 10:30:00-07:00,633,1415,412,2,9,565,2,21,159,2,9,432,2,9,555,2,21,183,2,9,324,2,25,8,E,9,8,A,7,16.1,A,7,-1.1,A,7,30,A,7,981,A,7,70,A,7,4.6,A,7,16000,B,7,7620,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 11:30:00-07:00,744,1415,194,2,9,12,2,21,188,2,9,224,2,9,10,2,21,218,2,9,784,2,25,2,E,9,2,E,9,17.2,A,7,-1.1,A,7,28,A,7,979,A,7,90,A,7,4.6,A,7,16000,B,7,4572,A,7,1.4,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 12:30:00-07:00,784,1415,243,2,9,12,2,21,236,2,9,276,2,9,11,2,21,270,2,9,945,2,25,7,E,9,6,E,9,17.2,A,7,-1.1,A,7,28,A,7,978,A,7,50,A,7,2.6,A,7,16000,B,7,4572,A,7,1.4,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 13:30:00-07:00,750,1415,272,2,9,31,2,21,256,2,9,306,2,9,28,2,21,291,2,9,964,2,25,9,E,9,7,E,9,17.8,A,7,-1.1,A,7,27,A,7,977,A,7,70,A,7,3.6,A,7,16000,B,7,4572,A,7,1.5,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 14:30:00-07:00,645,1415,228,2,9,31,2,21,213,2,9,254,2,9,27,2,21,242,2,9,778,2,25,9,E,9,7,E,9,18.3,A,7,-0.6,A,7,28,A,7,977,A,7,80,A,7,3.1,A,7,16000,B,7,4572,A,7,1.4,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 15:30:00-07:00,475,1415,163,2,9,33,2,21,152,2,9,179,2,9,31,2,21,168,2,9,397,2,25,7,E,9,4,E,9,18.3,A,7,-0.6,A,7,28,A,7,977,A,7,0,A,7,0,A,7,16000,B,7,4572,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 16:30:00-07:00,254,1415,197,2,9,430,2,21,120,2,9,199,2,9,300,2,21,144,2,9,268,2,25,8,E,9,6,E,9,18.3,A,7,-0.6,A,7,28,A,7,977,A,7,320,A,7,2.1,A,7,16000,B,7,4572,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 17:30:00-07:00,33,743,1,2,9,73,2,21,0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,8,E,9,6,E,9,17.2,A,7,0,A,7,31,A,7,977,A,7,280,A,7,3.1,A,7,16000,B,7,4572,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 18:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,4,E,9,17.2,A,7,0,A,7,31,A,7,977,A,7,290,A,7,3.1,A,7,16000,B,7,4572,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 19:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,7,E,9,15.6,A,7,1.1,A,7,37,A,7,977,A,7,260,A,7,2.1,A,7,16000,B,7,4572,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 20:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,6,E,9,13.9,A,7,1.7,A,7,44,A,7,977,A,7,230,A,7,2.1,A,7,16000,B,7,4572,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 21:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,14.4,A,7,0.6,A,7,39,A,7,978,A,7,300,A,7,2.1,A,7,16000,B,7,77777,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 22:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.7,A,7,2.2,A,7,52,A,7,978,A,7,210,A,7,2.1,A,7,16000,B,7,77777,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-03 23:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.2,A,7,0.6,A,7,45,A,7,977,A,7,260,A,7,1.5,A,7,16000,B,7,77777,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-04 00:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.1,A,7,1.1,A,7,50,A,7,977,A,7,310,A,7,1.5,A,7,16000,B,7,77777,A,7,1.4,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-04 01:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.6,A,7,0.6,A,7,50,A,7,978,A,7,270,A,7,1.5,A,7,16000,B,7,77777,A,7,1.4,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-04 02:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,0,E,9,10,A,7,1.1,A,7,54,A,7,978,A,7,0,A,7,0,A,7,16000,B,7,77777,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-04 03:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.9,A,7,1.7,A,7,61,A,7,977,A,7,120,A,7,1.5,A,7,16000,B,7,77777,A,7,1.3,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-04 04:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,7.8,A,7,1.7,A,7,65,A,7,978,A,7,110,A,7,3.1,A,7,16000,B,7,77777,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
2020-01-04 05:30:00-07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.8,A,7,1.7,A,7,65,A,7,977,A,7,80,A,7,2.6,A,7,16000,B,7,77777,A,7,1.2,E,8,0,F,8,0,F,8,0,1,D,9,0,C,8
