datetime,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s
2020-01-01 00:30:00-05:00,100.0,3.3,99.6,0.96,1,145,84.61,0.05379
2020-01-01 01:30:00-05:00,100.0,2.2,99.7,0.96,1,145,84.61,0.0524
2020-01-01 02:30:00-05:00,100.0,1.1,100.0,0.96,1,145,84.61,0.05094
2020-01-01 03:30:00-05:00,100.0,1.1,100.0,0.96,1,145,84.61,0.05094
2020-01-01 04:30:00-05:00,100.0,1.7,100.1,0.92,1,145,84.61,0.05245
2020-01-01 05:30:00-05:00,100.0,1.7,100.4,0.96,1,145,84.61,0.05162
2020-01-01 06:30:00-05:00,100.0,2.2,100.5,0.92,1,145,84.61,0.05301
2020-01-01 07:30:00-05:00,100.0,2.2,100.8,0.92,1,145,84.61,0.05295
2020-01-01 08:30:00-05:00,100.0,2.2,101.1,0.89,1,145,84.61,0.05348
2020-01-01 09:30:00-05:00,100.0,2.2,101.2,0.85,1,145,84.61,0.05425
2020-01-01 10:30:00-05:00,100.0,2.8,101.2,0.76,1,145,84.61,0.05692
2020-01-01 11:30:00-05:00,100.0,3.3,101.2,0.67,1,145,84.61,0.05958
2020-01-01 12:30:00-05:00,100.0,4.4,101.2,0.65,1,145,84.61,0.06172
2020-01-01 13:30:00-05:00,100.0,5.0,101.3,0.62,1,145,84.61,0.06334
2020-01-01 14:30:00-05:00,100.0,5.0,101.4,0.62,1,145,84.61,0.06331
2020-01-01 15:30:00-05:00,100.0,4.4,101.5,0.68,1,145,84.61,0.06096
2020-01-01 16:30:00-05:00,100.0,2.8,101.6,0.7,1,145,84.61,0.05808
2020-01-01 17:30:00-05:00,100.0,2.2,101.7,0.7,1,145,84.61,0.05716
2020-01-01 18:30:00-05:00,100.0,1.1,101.7,0.73,1,145,84.61,0.05492
2020-01-01 19:30:00-05:00,100.0,1.1,101.7,0.73,1,145,84.61,0.05492
2020-01-01 20:30:00-05:00,100.0,-0.6,101.8,0.75,1,145,84.61,0.05193
2020-01-01 21:30:00-05:00,100.0,-1.1,101.8,0.78,1,145,84.61,0.05061
2020-01-01 22:30:00-05:00,100.0,-2.2,101.9,0.82,1,145,84.61,0.04821
2020-01-01 23:30:00-05:00,100.0,-2.8,101.9,0.81,1,145,84.61,0.04746
2020-01-02 00:30:00-05:00,100.0,-2.2,102.0,0.85,1,145,84.61,0.0477
2020-01-02 01:30:00-05:00,100.0,-2.2,102.0,0.82,1,145,84.61,0.04819
2020-01-02 02:30:00-05:00,100.0,-2.8,102.0,0.85,1,145,84.61,0.0468
2020-01-02 03:30:00-05:00,100.0,-3.9,102.0,0.85,1,145,84.61,0.04519
2020-01-02 04:30:00-05:00,100.0,-3.9,102.0,0.85,1,145,84.61,0.04519
2020-01-02 05:30:00-05:00,100.0,-2.8,102.0,0.78,1,145,84.61,0.04793
2020-01-02 06:30:00-05:00,100.0,-3.3,102.1,0.72,1,145,84.61,0.04809
2020-01-02 07:30:00-05:00,100.0,-3.9,102.2,0.72,1,145,84.61,0.04714
2020-01-02 08:30:00-05:00,100.0,-2.2,102.2,0.72,1,145,84.61,0.0498
2020-01-02 09:30:00-05:00,100.0,-1.7,102.3,0.63,1,145,84.61,0.05211
2020-01-02 10:30:00-05:00,100.0,-1.7,102.2,0.63,1,145,84.61,0.05213
2020-01-02 11:30:00-05:00,100.0,-1.1,102.1,0.64,1,145,84.61,0.05298
2020-01-02 12:30:00-05:00,100.0,-0.6,102.1,0.61,1,145,84.61,0.05436
2020-01-02 13:30:00-05:00,100.0,0.0,102.0,0.59,1,145,84.61,0.05579
2020-01-02 14:30:00-05:00,100.0,0.0,102.0,0.61,1,145,84.61,0.05542
2020-01-02 15:30:00-05:00,100.0,0.0,102.0,0.61,1,145,84.61,0.05542
2020-01-02 16:30:00-05:00,100.0,0.0,102.0,0.61,1,145,84.61,0.05542
2020-01-02 17:30:00-05:00,100.0,0.0,102.0,0.64,1,145,84.61,0.05487
2020-01-02 18:30:00-05:00,100.0,-0.6,101.9,0.66,1,145,84.61,0.05351
2020-01-02 19:30:00-05:00,100.0,-1.7,101.8,0.72,1,145,84.61,0.05069
2020-01-02 20:30:00-05:00,100.0,-1.1,101.8,0.69,1,145,84.61,0.05218
2020-01-02 21:30:00-05:00,100.0,-0.6,101.7,0.75,1,145,84.61,0.05196
2020-01-02 22:30:00-05:00,100.0,0.0,101.6,0.75,1,145,84.61,0.05295
2020-01-02 23:30:00-05:00,100.0,0.0,101.5,0.79,1,145,84.61,0.05225
2020-01-03 00:30:00-05:00,100.0,1.1,101.4,0.79,1,145,84.61,0.05384
2020-01-03 01:30:00-05:00,100.0,2.2,101.3,0.79,1,145,84.61,0.05543
2020-01-03 02:30:00-05:00,100.0,2.8,101.3,0.79,1,145,84.61,0.05628
2020-01-03 03:30:00-05:00,100.0,2.8,101.2,0.82,1,145,84.61,0.05568
2020-01-03 04:30:00-05:00,100.0,2.8,101.1,0.82,1,145,84.61,0.0557
2020-01-03 05:30:00-05:00,100.0,2.8,101.0,0.82,1,145,84.61,0.05573
2020-01-03 06:30:00-05:00,100.0,2.8,100.9,0.85,1,145,84.61,0.05513
2020-01-03 07:30:00-05:00,100.0,3.3,100.9,0.86,1,145,84.61,0.0556
2020-01-03 08:30:00-05:00,100.0,3.9,100.8,0.89,1,145,84.61,0.05578
2020-01-03 09:30:00-05:00,100.0,3.9,100.8,0.93,1,145,84.61,0.05492
2020-01-03 10:30:00-05:00,100.0,4.4,100.7,0.89,1,145,84.61,0.05645
2020-01-03 11:30:00-05:00,100.0,4.4,100.5,0.93,1,145,84.61,0.05562
2020-01-03 12:30:00-05:00,100.0,5.0,100.3,0.93,1,145,84.61,0.05642
2020-01-03 13:30:00-05:00,100.0,5.6,100.2,0.93,1,145,84.61,0.05719
2020-01-03 14:30:00-05:00,100.0,6.7,100.2,0.93,1,145,84.61,0.05855
2020-01-03 15:30:00-05:00,100.0,6.1,100.4,0.96,1,145,84.61,0.05707
2020-01-03 16:30:00-05:00,100.0,5.6,100.4,0.96,1,145,84.61,0.05646
2020-01-03 17:30:00-05:00,100.0,5.0,100.5,0.96,1,145,84.61,0.05571
2020-01-03 18:30:00-05:00,100.0,5.0,100.6,0.89,1,145,84.61,0.05725
2020-01-03 19:30:00-05:00,100.0,4.4,100.6,0.82,1,145,84.61,0.05802
2020-01-03 20:30:00-05:00,100.0,3.3,100.6,0.76,1,145,84.61,0.05779
2020-01-03 21:30:00-05:00,100.0,3.3,100.7,0.73,1,145,84.61,0.05841
2020-01-03 22:30:00-05:00,100.0,3.3,100.8,0.67,1,145,84.61,0.05968
2020-01-03 23:30:00-05:00,100.0,2.2,100.8,0.59,1,145,84.61,0.05965
2020-01-04 00:30:00-05:00,100.0,1.7,100.8,0.57,1,145,84.61,0.05925
2020-01-04 01:30:00-05:00,100.0,1.1,100.8,0.59,1,145,84.61,0.05787
2020-01-04 02:30:00-05:00,100.0,0.6,101.0,0.52,1,145,84.61,0.05836
2020-01-04 03:30:00-05:00,100.0,-0.6,101.0,0.49,1,145,84.61,0.05683
2020-01-04 04:30:00-05:00,100.0,-1.1,101.1,0.49,1,145,84.61,0.0559
2020-01-04 05:30:00-05:00,100.0,-2.2,101.1,0.51,1,145,84.61,0.05361
2020-01-04 06:30:00-05:00,100.0,-2.2,101.2,0.51,1,145,84.61,0.05358
2020-01-04 07:30:00-05:00,100.0,-2.8,101.3,0.51,1,145,84.61,0.05251
2020-01-04 08:30:00-05:00,100.0,-2.2,101.4,0.49,1,145,84.61,0.05388
2020-01-04 09:30:00-05:00,100.0,-2.2,101.5,0.45,1,145,84.61,0.05454
2020-01-04 10:30:00-05:00,100.0,-1.7,101.5,0.43,1,145,84.61,0.05579
2020-01-04 11:30:00-05:00,100.0,-1.7,101.5,0.43,1,145,84.61,0.05579
2020-01-04 12:30:00-05:00,100.0,-1.1,101.4,0.41,1,145,84.61,0.05728
2020-01-04 13:30:00-05:00,100.0,-1.1,101.5,0.41,1,145,84.61,0.05725
2020-01-04 14:30:00-05:00,100.0,-1.1,101.5,0.41,1,145,84.61,0.05725
2020-01-04 15:30:00-05:00,100.0,-1.1,101.6,0.41,1,145,84.61,0.05722
2020-01-04 16:30:00-05:00,100.0,-2.8,101.7,0.43,1,145,84.61,0.05375
2020-01-04 17:30:00-05:00,100.0,-3.3,101.8,0.44,1,145,84.61,0.05267
2020-01-04 18:30:00-05:00,100.0,-3.9,101.9,0.46,1,145,84.61,0.05127
2020-01-04 19:30:00-05:00,100.0,-4.4,102.0,0.48,1,145,84.61,0.05007
2020-01-04 20:30:00-05:00,100.0,-5.0,102.1,0.5,1,145,84.61,0.04873
2020-01-04 21:30:00-05:00,100.0,-5.6,102.1,0.52,1,145,84.61,0.04744
2020-01-04 22:30:00-05:00,100.0,-5.9,102.2,0.54,1,145,84.61,0.04664
2020-01-04 23:30:00-05:00,100.0,-6.1,102.2,0.55,1,145,84.61,0.04617
2020-01-05 00:30:00-05:00,100.0,-6.1,102.3,0.55,1,145,84.61,0.04615
2020-01-05 01:30:00-05:00,100.0,-6.7,102.3,0.54,1,145,84.61,0.04532
2020-01-05 02:30:00-05:00,100.0,-6.7,102.4,0.54,1,145,84.61,0.0453
2020-01-05 03:30:00-05:00,100.0,-7.2,102.5,0.57,1,145,84.61,0.04408
2020-01-05 04:30:00-05:00,100.0,-7.8,102.5,0.59,1,145,84.61,0.04288
2020-01-05 05:30:00-05:00,100.0,-7.8,102.6,0.59,1,145,84.61,0.04286
2020-01-05 06:30:00-05:00,100.0,-7.8,102.6,0.59,1,145,84.61,0.04286
2020-01-05 07:30:00-05:00,100.0,-7.8,102.7,0.62,1,145,84.61,0.04246
2020-01-05 08:30:00-05:00,100.0,-6.7,102.8,0.6,1,145,84.61,0.04439
2020-01-05 09:30:00-05:00,100.0,-5.0,102.7,0.55,1,145,84.61,0.04785
2020-01-05 10:30:00-05:00,100.0,-3.3,102.9,0.51,1,145,84.61,0.05126
2020-01-05 11:30:00-05:00,100.0,-2.2,102.8,0.47,1,145,84.61,0.05387
2020-01-05 12:30:00-05:00,100.0,-2.2,102.7,0.45,1,145,84.61,0.05423
2020-01-05 13:30:00-05:00,100.0,-1.7,102.7,0.45,1,145,84.61,0.05513
2020-01-05 14:30:00-05:00,100.0,-1.7,102.7,0.43,1,145,84.61,0.05548
2020-01-05 15:30:00-05:00,100.0,-1.7,102.7,0.43,1,145,84.61,0.05548
2020-01-05 16:30:00-05:00,100.0,-3.3,102.8,0.46,1,145,84.61,0.0521
2020-01-05 17:30:00-05:00,100.0,-4.4,102.8,0.53,1,145,84.61,0.04912
2020-01-05 18:30:00-05:00,100.0,-4.4,102.8,0.53,1,145,84.61,0.04912
2020-01-05 19:30:00-05:00,100.0,-4.4,102.9,0.58,1,145,84.61,0.04833
2020-01-05 20:30:00-05:00,100.0,-4.4,102.8,0.58,1,145,84.61,0.04835
2020-01-05 21:30:00-05:00,100.0,-5.0,102.9,0.6,1,145,84.61,0.04706
2020-01-05 22:30:00-05:00,100.0,-5.0,102.9,0.6,1,145,84.61,0.04706
2020-01-05 23:30:00-05:00,100.0,-5.6,102.9,0.62,1,145,84.61,0.04582
2020-01-06 00:30:00-05:00,100.0,-7.2,102.8,0.68,1,145,84.61,0.04256
2020-01-06 01:30:00-05:00,100.0,-8.9,102.8,0.74,1,145,84.61,0.03934
2020-01-06 02:30:00-05:00,100.0,-8.9,102.9,0.77,1,145,84.61,0.03896
2020-01-06 03:30:00-05:00,100.0,-9.4,102.9,0.77,1,145,84.61,0.03826
2020-01-06 04:30:00-05:00,100.0,-9.4,103.0,0.8,1,145,84.61,0.03789
2020-01-06 05:30:00-05:00,100.0,-11.1,102.9,0.84,1,145,84.61,0.03519
2020-01-06 06:30:00-05:00,100.0,-10.6,102.9,0.8,1,145,84.61,0.03629
2020-01-06 07:30:00-05:00,100.0,-10.0,103.0,0.84,1,145,84.61,0.03663
2020-01-06 08:30:00-05:00,100.0,-6.7,102.9,0.84,1,145,84.61,0.04115
2020-01-06 09:30:00-05:00,100.0,-3.3,103.0,0.72,1,145,84.61,0.04789
2020-01-06 10:30:00-05:00,100.0,-0.6,103.0,0.56,1,145,84.61,0.05505
2020-01-06 11:30:00-05:00,100.0,0.6,102.8,0.5,1,145,84.61,0.05828
2020-01-06 12:30:00-05:00,100.0,1.7,102.6,0.44,1,145,84.61,0.06145
2020-01-06 13:30:00-05:00,100.0,2.2,102.6,0.4,1,145,84.61,0.06319
2020-01-06 14:30:00-05:00,100.0,2.8,102.6,0.37,1,145,84.61,0.06494
2020-01-06 15:30:00-05:00,100.0,1.7,102.6,0.38,1,145,84.61,0.06269
2020-01-06 16:30:00-05:00,100.0,0.0,102.6,0.45,1,145,84.61,0.05825
2020-01-06 17:30:00-05:00,100.0,-1.1,102.6,0.54,1,145,84.61,0.05463
2020-01-06 18:30:00-05:00,100.0,-1.7,102.6,0.61,1,145,84.61,0.05238
2020-01-06 19:30:00-05:00,100.0,-2.2,102.6,0.69,1,145,84.61,0.05021
2020-01-06 20:30:00-05:00,100.0,-2.8,102.5,0.72,1,145,84.61,0.04878
2020-01-06 21:30:00-05:00,100.0,-2.8,102.4,0.72,1,145,84.61,0.04881
2020-01-06 22:30:00-05:00,100.0,-2.8,102.4,0.72,1,145,84.61,0.04881
2020-01-06 23:30:00-05:00,100.0,-3.3,102.3,0.72,1,145,84.61,0.04805
2020-01-07 00:30:00-05:00,100.0,-2.8,102.2,0.72,1,145,84.61,0.04885
2020-01-07 01:30:00-05:00,100.0,-2.8,102.2,0.75,1,145,84.61,0.04837
2020-01-07 02:30:00-05:00,100.0,-3.9,102.1,0.78,1,145,84.61,0.04624
2020-01-07 03:30:00-05:00,100.0,-2.8,102.0,0.78,1,145,84.61,0.04793
2020-01-07 04:30:00-05:00,100.0,-2.8,102.0,0.78,1,145,84.61,0.04793
2020-01-07 05:30:00-05:00,100.0,-2.8,101.9,0.78,1,145,84.61,0.04795
2020-01-07 06:30:00-05:00,100.0,-2.8,101.8,0.78,1,145,84.61,0.04797
2020-01-07 07:30:00-05:00,100.0,-1.1,101.8,0.75,1,145,84.61,0.05113
2020-01-07 08:30:00-05:00,100.0,0.0,101.7,0.72,1,145,84.61,0.05348
2020-01-07 09:30:00-05:00,100.0,2.2,101.6,0.67,1,145,84.61,0.0578
2020-01-07 10:30:00-05:00,100.0,1.1,101.6,0.76,1,145,84.61,0.05437
2020-01-07 11:30:00-05:00,100.0,1.1,101.4,0.82,1,145,84.61,0.05327
2020-01-07 12:30:00-05:00,100.0,1.7,101.3,0.82,1,145,84.61,0.05413
2020-01-07 13:30:00-05:00,100.0,1.7,101.1,0.85,1,145,84.61,0.05359
2020-01-07 14:30:00-05:00,100.0,2.2,101.0,0.85,1,145,84.61,0.05429
2020-01-07 15:30:00-05:00,100.0,2.2,101.0,0.89,1,145,84.61,0.0535
2020-01-07 16:30:00-05:00,100.0,2.8,100.9,0.89,1,145,84.61,0.05431
2020-01-07 17:30:00-05:00,100.0,2.2,100.9,0.92,1,145,84.61,0.05293
2020-01-07 18:30:00-05:00,100.0,2.2,100.8,0.92,1,145,84.61,0.05295
2020-01-07 19:30:00-05:00,100.0,2.2,100.7,0.92,1,145,84.61,0.05297
2020-01-07 20:30:00-05:00,100.0,2.2,100.5,0.96,1,145,84.61,0.05223
2020-01-07 21:30:00-05:00,100.0,2.2,100.5,0.96,1,145,84.61,0.05223
2020-01-07 22:30:00-05:00,100.0,2.2,100.3,0.96,1,145,84.61,0.05227
2020-01-07 23:30:00-05:00,100.0,1.7,100.2,0.96,1,145,84.61,0.05166
2020-01-08 00:30:00-05:00,100.0,1.7,100.2,0.96,1,145,84.61,0.05166
2020-01-08 01:30:00-05:00,100.0,1.7,100.1,0.96,1,145,84.61,0.05168
2020-01-08 02:30:00-05:00,100.0,1.7,100.1,0.96,1,145,84.61,0.05168
2020-01-08 03:30:00-05:00,100.0,2.2,100.0,0.92,1,145,84.61,0.05312
2020-01-08 04:30:00-05:00,100.0,2.2,100.0,0.92,1,145,84.61,0.05312
2020-01-08 05:30:00-05:00,100.0,2.2,100.1,0.92,1,145,84.61,0.0531
2020-01-08 06:30:00-05:00,100.0,2.2,100.1,0.96,1,145,84.61,0.05231
2020-01-08 07:30:00-05:00,100.0,2.2,100.2,0.96,1,145,84.61,0.05229
2020-01-08 08:30:00-05:00,100.0,2.2,100.4,0.96,1,145,84.61,0.05225
2020-01-08 09:30:00-05:00,100.0,1.7,100.4,0.96,1,145,84.61,0.05162
2020-01-08 10:30:00-05:00,100.0,1.1,100.5,0.92,1,145,84.61,0.05158
2020-01-08 11:30:00-05:00,100.0,0.0,100.5,0.89,1,145,84.61,0.05068
2020-01-08 12:30:00-05:00,100.0,-0.6,100.5,0.92,1,145,84.61,0.04923
2020-01-08 13:30:00-05:00,100.0,0.6,100.6,0.82,1,145,84.61,0.05275
2020-01-08 14:30:00-05:00,100.0,-0.6,100.7,0.78,1,145,84.61,0.05165
2020-01-08 15:30:00-05:00,100.0,-1.7,100.8,0.75,1,145,84.61,0.0504
2020-01-08 16:30:00-05:00,100.0,-2.2,100.9,0.47,1,145,84.61,0.05435
2020-01-08 17:30:00-05:00,100.0,-3.3,101.1,0.66,1,145,84.61,0.04927
2020-01-08 18:30:00-05:00,100.0,-3.9,101.2,0.6,1,145,84.61,0.04923
2020-01-08 19:30:00-05:00,100.0,-5.0,101.3,0.57,1,145,84.61,0.04787
2020-01-08 20:30:00-05:00,100.0,-5.6,101.4,0.57,1,145,84.61,0.04688
2020-01-08 21:30:00-05:00,100.0,-6.1,101.4,0.57,1,145,84.61,0.04607
2020-01-08 22:30:00-05:00,100.0,-6.7,101.4,0.6,1,145,84.61,0.0447
2020-01-08 23:30:00-05:00,100.0,-6.7,101.5,0.57,1,145,84.61,0.04509
2020-01-09 00:30:00-05:00,100.0,-7.2,101.5,0.59,1,145,84.61,0.04403
2020-01-09 01:30:00-05:00,100.0,-7.8,101.6,0.59,1,145,84.61,0.04308
2020-01-09 02:30:00-05:00,100.0,-8.3,101.7,0.59,1,145,84.61,0.04229
2020-01-09 03:30:00-05:00,100.0,-9.4,101.7,0.61,1,145,84.61,0.04038
2020-01-09 04:30:00-05:00,100.0,-9.4,101.8,0.59,1,145,84.61,0.04059
2020-01-09 05:30:00-05:00,100.0,-10.0,101.9,0.59,1,145,84.61,0.03967
2020-01-09 06:30:00-05:00,100.0,-10.0,101.9,0.59,1,145,84.61,0.03967
2020-01-09 07:30:00-05:00,100.0,-10.0,102.0,0.59,1,145,84.61,0.03965
2020-01-09 08:30:00-05:00,100.0,-8.3,102.1,0.59,1,145,84.61,0.0422
2020-01-09 09:30:00-05:00,100.0,-8.3,102.1,0.56,1,145,84.61,0.04258
2020-01-09 10:30:00-05:00,100.0,-7.2,102.1,0.49,1,145,84.61,0.04523
2020-01-09 11:30:00-05:00,100.0,-5.0,102.1,0.46,1,145,84.61,0.04933
2020-01-09 12:30:00-05:00,100.0,-4.4,102.0,0.4,1,145,84.61,0.05131
2020-01-09 13:30:00-05:00,100.0,-2.8,102.0,0.35,1,145,84.61,0.05502
2020-01-09 14:30:00-05:00,100.0,-2.8,102.0,0.35,1,145,84.61,0.05502
2020-01-09 15:30:00-05:00,100.0,-2.8,102.1,0.32,1,145,84.61,0.0555
2020-01-09 16:30:00-05:00,100.0,-3.9,102.1,0.33,1,145,84.61,0.0533
2020-01-09 17:30:00-05:00,100.0,-5.0,102.2,0.36,1,145,84.61,0.05081
2020-01-09 18:30:00-05:00,100.0,-5.6,102.3,0.4,1,145,84.61,0.04914
2020-01-09 19:30:00-05:00,100.0,-5.6,102.4,0.44,1,145,84.61,0.04853
2020-01-09 20:30:00-05:00,100.0,-6.7,102.4,0.45,1,145,84.61,0.04653
2020-01-09 21:30:00-05:00,100.0,-6.7,102.5,0.47,1,145,84.61,0.04623
2020-01-09 22:30:00-05:00,100.0,-6.7,102.5,0.47,1,145,84.61,0.04623
2020-01-09 23:30:00-05:00,100.0,-7.2,102.5,0.49,1,145,84.61,0.04514
2020-01-10 00:30:00-05:00,100.0,-8.3,102.5,0.51,1,145,84.61,0.04312
2020-01-10 01:30:00-05:00,100.0,-8.3,102.5,0.54,1,145,84.61,0.04274
2020-01-10 02:30:00-05:00,100.0,-8.3,102.6,0.54,1,145,84.61,0.04272
2020-01-10 03:30:00-05:00,100.0,-8.3,102.6,0.51,1,145,84.61,0.04309
2020-01-10 04:30:00-05:00,100.0,-7.8,102.7,0.49,1,145,84.61,0.04412
2020-01-10 05:30:00-05:00,100.0,-8.9,102.7,0.51,1,145,84.61,0.04212
2020-01-10 06:30:00-05:00,100.0,-7.2,102.8,0.47,1,145,84.61,0.04534
2020-01-10 07:30:00-05:00,100.0,-8.3,102.9,0.49,1,145,84.61,0.04328
2020-01-10 08:30:00-05:00,100.0,-6.1,102.9,0.48,1,145,84.61,0.047
2020-01-10 09:30:00-05:00,100.0,-3.9,103.0,0.4,1,145,84.61,0.05195
2020-01-10 10:30:00-05:00,100.0,-2.8,102.9,0.37,1,145,84.61,0.05445
2020-01-10 11:30:00-05:00,100.0,-0.6,102.8,0.32,1,145,84.61,0.0595
2020-01-10 12:30:00-05:00,100.0,0.0,102.7,0.32,1,145,84.61,0.0607
2020-01-10 13:30:00-05:00,100.0,0.6,102.7,0.28,1,145,84.61,0.06263
2020-01-10 14:30:00-05:00,100.0,0.6,102.6,0.28,1,145,84.61,0.06265
2020-01-10 15:30:00-05:00,100.0,0.6,102.6,0.28,1,145,84.61,0.06265
2020-01-10 16:30:00-05:00,100.0,-1.1,102.6,0.31,1,145,84.61,0.05878
2020-01-10 17:30:00-05:00,100.0,-2.2,102.7,0.37,1,145,84.61,0.05561
2020-01-10 18:30:00-05:00,100.0,-2.2,102.7,0.43,1,145,84.61,0.05458
2020-01-10 19:30:00-05:00,100.0,-1.7,102.7,0.49,1,145,84.61,0.05443
2020-01-10 20:30:00-05:00,100.0,-1.7,102.7,0.49,1,145,84.61,0.05443
2020-01-10 21:30:00-05:00,100.0,-2.2,102.7,0.49,1,145,84.61,0.05355
2020-01-10 22:30:00-05:00,100.0,-2.2,102.6,0.49,1,145,84.61,0.05357
2020-01-10 23:30:00-05:00,100.0,-2.8,102.6,0.51,1,145,84.61,0.0522
2020-01-11 00:30:00-05:00,100.0,-2.8,102.5,0.53,1,145,84.61,0.05189
2020-01-11 01:30:00-05:00,100.0,-2.8,102.4,0.55,1,145,84.61,0.05158
2020-01-11 02:30:00-05:00,100.0,-2.8,102.4,0.58,1,145,84.61,0.05109
2020-01-11 03:30:00-05:00,100.0,-2.8,102.3,0.58,1,145,84.61,0.05111
2020-01-11 04:30:00-05:00,100.0,-2.8,102.2,0.55,1,145,84.61,0.05163
2020-01-11 05:30:00-05:00,100.0,-2.2,102.1,0.56,1,145,84.61,0.05251
2020-01-11 06:30:00-05:00,100.0,-2.2,102.0,0.58,1,145,84.61,0.05219
2020-01-11 07:30:00-05:00,100.0,-2.2,101.9,0.63,1,145,84.61,0.05137
2020-01-11 08:30:00-05:00,100.0,-1.1,101.9,0.64,1,145,84.61,0.05303
2020-01-11 09:30:00-05:00,100.0,-0.6,101.7,0.66,1,145,84.61,0.05356
2020-01-11 10:30:00-05:00,100.0,0.6,101.7,0.67,1,145,84.61,0.05531
2020-01-11 11:30:00-05:00,100.0,1.1,101.5,0.7,1,145,84.61,0.05555
2020-01-11 12:30:00-05:00,100.0,2.2,101.3,0.59,1,145,84.61,0.05952
2020-01-11 13:30:00-05:00,100.0,1.7,101.2,0.64,1,145,84.61,0.05773
2020-01-11 14:30:00-05:00,100.0,1.1,101.2,0.73,1,145,84.61,0.05504
2020-01-11 15:30:00-05:00,100.0,0.6,101.1,0.75,1,145,84.61,0.05395
2020-01-11 16:30:00-05:00,100.0,0.6,101.1,0.79,1,145,84.61,0.0532
2020-01-11 17:30:00-05:00,100.0,0.0,101.0,0.82,1,145,84.61,0.05182
2020-01-11 18:30:00-05:00,100.0,0.0,101.0,0.89,1,145,84.61,0.05057
2020-01-11 19:30:00-05:00,100.0,0.6,100.9,0.85,1,145,84.61,0.05213
2020-01-11 20:30:00-05:00,100.0,0.0,100.8,0.89,1,145,84.61,0.05061
2020-01-11 21:30:00-05:00,100.0,0.0,100.8,0.89,1,145,84.61,0.05061
2020-01-11 22:30:00-05:00,100.0,0.0,100.9,0.89,1,145,84.61,0.05059
2020-01-11 23:30:00-05:00,100.0,-2.8,100.7,0.92,1,145,84.61,0.04595
2020-01-12 00:30:00-05:00,100.0,-1.7,100.7,0.85,1,145,84.61,0.04873
2020-01-12 01:30:00-05:00,100.0,-2.8,100.9,0.92,1,145,84.61,0.04591
2020-01-12 02:30:00-05:00,100.0,-2.8,100.9,0.92,1,145,84.61,0.04591
2020-01-12 03:30:00-05:00,100.0,-1.7,101.0,0.89,1,145,84.61,0.04799
2020-01-12 04:30:00-05:00,100.0,1.1,101.1,0.89,1,145,84.61,0.05202
2020-01-12 05:30:00-05:00,100.0,1.7,101.2,0.82,1,145,84.61,0.05415
2020-01-12 06:30:00-05:00,100.0,1.7,101.3,0.7,1,145,84.61,0.0565
2020-01-12 07:30:00-05:00,100.0,1.1,101.4,0.67,1,145,84.61,0.05615
2020-01-12 08:30:00-05:00,100.0,1.1,101.5,0.64,1,145,84.61,0.05671
2020-01-12 09:30:00-05:00,100.0,1.7,101.6,0.59,1,145,84.61,0.05864
2020-01-12 10:30:00-05:00,100.0,1.7,101.7,0.59,1,145,84.61,0.05861
2020-01-12 11:30:00-05:00,100.0,2.2,101.6,0.57,1,145,84.61,0.05986
2020-01-12 12:30:00-05:00,100.0,2.8,101.6,0.52,1,145,84.61,0.06193
2020-01-12 13:30:00-05:00,100.0,3.3,101.7,0.5,1,145,84.61,0.06319
2020-01-12 14:30:00-05:00,100.0,3.3,101.8,0.5,1,145,84.61,0.06317
2020-01-12 15:30:00-05:00,100.0,3.3,101.8,0.48,1,145,84.61,0.06361
2020-01-12 16:30:00-05:00,100.0,2.2,101.9,0.48,1,145,84.61,0.06168
2020-01-12 17:30:00-05:00,100.0,0.6,101.9,0.52,1,145,84.61,0.05813
2020-01-12 18:30:00-05:00,100.0,-1.1,102.0,0.56,1,145,84.61,0.05442
2020-01-12 19:30:00-05:00,100.0,-2.2,102.0,0.63,1,145,84.61,0.05135
2020-01-12 20:30:00-05:00,100.0,-2.8,102.0,0.69,1,145,84.61,0.04938
2020-01-12 21:30:00-05:00,100.0,-2.8,102.0,0.69,1,145,84.61,0.04938
2020-01-12 22:30:00-05:00,100.0,-2.8,102.1,0.72,1,145,84.61,0.04887
2020-01-12 23:30:00-05:00,100.0,-3.3,102.0,0.75,1,145,84.61,0.04764
2020-01-13 00:30:00-05:00,100.0,-2.2,102.0,0.72,1,145,84.61,0.04984
2020-01-13 01:30:00-05:00,100.0,-3.3,102.0,0.78,1,145,84.61,0.04716
2020-01-13 02:30:00-05:00,100.0,-3.3,102.0,0.78,1,145,84.61,0.04716
2020-01-13 03:30:00-05:00,100.0,-4.4,102.0,0.81,1,145,84.61,0.04506
2020-01-13 04:30:00-05:00,100.0,-3.3,102.0,0.78,1,145,84.61,0.04716
2020-01-13 05:30:00-05:00,100.0,-3.3,102.0,0.78,1,145,84.61,0.04716
2020-01-13 06:30:00-05:00,100.0,-3.3,102.0,0.78,1,145,84.61,0.04716
2020-01-13 07:30:00-05:00,100.0,-4.4,102.0,0.85,1,145,84.61,0.04446
2020-01-13 08:30:00-05:00,100.0,-1.1,101.9,0.85,1,145,84.61,0.04938
2020-01-13 09:30:00-05:00,100.0,2.8,101.8,0.82,1,145,84.61,0.05555
2020-01-13 10:30:00-05:00,100.0,4.4,101.8,0.79,1,145,84.61,0.05842
