datetime,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-01-01 00:30:00-08:00,1000.0,7.2,102.2,0.9,10,1450,0.4533,0.5948,0.9309
2020-01-01 01:30:00-08:00,1000.0,7.2,102.1,0.9,10,1450,0.4533,0.595,0.9312
2020-01-01 02:30:00-08:00,1000.0,6.7,102.2,0.89,10,1450,0.4533,0.5909,0.9248
2020-01-01 03:30:00-08:00,1000.0,6.1,102.2,0.93,10,1450,0.4533,0.5739,0.8982
2020-01-01 04:30:00-08:00,1000.0,4.4,102.2,0.97,10,1450,0.4533,0.544,0.8514
2020-01-01 05:30:00-08:00,1000.0,4.4,102.2,0.97,10,1450,0.4533,0.544,0.8514
2020-01-01 06:30:00-08:00,1000.0,6.1,102.2,0.89,10,1450,0.4533,0.5832,0.9128
2020-01-01 07:30:00-08:00,1000.0,5.0,102.2,0.86,10,1450,0.4533,0.5758,0.9011
2020-01-01 08:30:00-08:00,1000.0,7.8,102.3,0.82,10,1450,0.4533,0.6224,0.974
2020-01-01 09:30:00-08:00,1000.0,8.9,102.3,0.86,10,1450,0.4533,0.6263,0.9801
2020-01-01 10:30:00-08:00,1000.0,9.4,102.3,0.86,10,1450,0.4533,0.6326,0.99
2020-01-01 11:30:00-08:00,1000.0,10.0,102.2,0.83,10,1450,0.4533,0.6487,1.015
2020-01-01 12:30:00-08:00,1000.0,10.6,102.2,0.83,10,1450,0.4533,0.6564,1.027
2020-01-01 13:30:00-08:00,1000.0,11.1,102.1,0.83,10,1450,0.4533,0.663,1.038
2020-01-01 14:30:00-08:00,1000.0,13.9,102.0,0.53,10,1450,0.4533,0.8007,1.253
2020-01-01 15:30:00-08:00,1000.0,13.9,102.1,0.47,10,1450,0.4533,0.8224,1.287
2020-01-01 16:30:00-08:00,1000.0,11.1,102.1,0.74,10,1450,0.4533,0.6896,1.079
2020-01-01 17:30:00-08:00,1000.0,11.1,102.1,0.69,10,1450,0.4533,0.7048,1.103
2020-01-01 18:30:00-08:00,1000.0,10.6,102.1,0.58,10,1450,0.4533,0.731,1.144
2020-01-01 19:30:00-08:00,1000.0,10.6,102.2,0.61,10,1450,0.4533,0.7215,1.129
2020-01-01 20:30:00-08:00,1000.0,8.9,102.2,0.66,10,1450,0.4533,0.681,1.066
2020-01-01 21:30:00-08:00,1000.0,9.4,102.2,0.61,10,1450,0.4533,0.7029,1.1
2020-01-01 22:30:00-08:00,1000.0,7.8,102.2,0.76,10,1450,0.4533,0.6381,0.9986
2020-01-01 23:30:00-08:00,1000.0,6.7,102.2,0.82,10,1450,0.4533,0.6079,0.9513
2020-01-02 00:30:00-08:00,1000.0,8.9,102.2,0.83,10,1450,0.4533,0.6345,0.993
2020-01-02 01:30:00-08:00,1000.0,6.1,102.2,0.79,10,1450,0.4533,0.607,0.9499
2020-01-02 02:30:00-08:00,1000.0,5.6,102.2,0.85,10,1450,0.4533,0.586,0.9172
2020-01-02 03:30:00-08:00,1000.0,3.9,102.1,0.86,10,1450,0.4533,0.5614,0.8786
2020-01-02 04:30:00-08:00,1000.0,5.6,102.1,0.85,10,1450,0.4533,0.5863,0.9175
2020-01-02 05:30:00-08:00,1000.0,7.2,102.1,0.8,10,1450,0.4533,0.6198,0.97
2020-01-02 06:30:00-08:00,1000.0,7.8,102.1,0.71,10,1450,0.4533,0.6514,1.019
2020-01-02 07:30:00-08:00,1000.0,7.2,102.1,0.8,10,1450,0.4533,0.6198,0.97
2020-01-02 08:30:00-08:00,1000.0,10.6,102.1,0.58,10,1450,0.4533,0.731,1.144
2020-01-02 09:30:00-08:00,1000.0,11.7,102.1,0.56,10,1450,0.4533,0.7548,1.181
2020-01-02 10:30:00-08:00,1000.0,13.9,102.1,0.44,10,1450,0.4533,0.8335,1.304
2020-01-02 11:30:00-08:00,1000.0,13.9,102.0,0.47,10,1450,0.4533,0.8226,1.287
2020-01-02 12:30:00-08:00,1000.0,13.9,101.9,0.51,10,1450,0.4533,0.8082,1.265
2020-01-02 13:30:00-08:00,1000.0,13.9,101.8,0.53,10,1450,0.4533,0.8012,1.254
2020-01-02 14:30:00-08:00,1000.0,12.2,101.8,0.74,10,1450,0.4533,0.7053,1.104
2020-01-02 15:30:00-08:00,1000.0,12.8,101.8,0.62,10,1450,0.4533,0.7528,1.178
2020-01-02 16:30:00-08:00,1000.0,11.1,101.7,0.77,10,1450,0.4533,0.6816,1.067
2020-01-02 17:30:00-08:00,1000.0,10.6,101.8,0.77,10,1450,0.4533,0.6746,1.056
2020-01-02 18:30:00-08:00,1000.0,11.7,101.8,0.61,10,1450,0.4533,0.7394,1.157
2020-01-02 19:30:00-08:00,1000.0,11.7,101.8,0.54,10,1450,0.4533,0.7622,1.193
2020-01-02 20:30:00-08:00,1000.0,10.0,101.8,0.74,10,1450,0.4533,0.6752,1.057
2020-01-02 21:30:00-08:00,1000.0,8.9,101.8,0.86,10,1450,0.4533,0.6273,0.9818
2020-01-02 22:30:00-08:00,1000.0,9.4,101.9,0.8,10,1450,0.4533,0.6499,1.017
2020-01-02 23:30:00-08:00,1000.0,8.9,101.9,0.73,10,1450,0.4533,0.6623,1.036
2020-01-03 00:30:00-08:00,1000.0,9.4,101.9,0.8,10,1450,0.4533,0.6499,1.017
2020-01-03 01:30:00-08:00,1000.0,10.0,101.9,0.68,10,1450,0.4533,0.6923,1.083
2020-01-03 02:30:00-08:00,1000.0,12.2,101.9,0.53,10,1450,0.4533,0.7734,1.21
2020-01-03 03:30:00-08:00,1000.0,13.9,101.9,0.42,10,1450,0.4533,0.8416,1.317
2020-01-03 04:30:00-08:00,1000.0,12.8,101.9,0.51,10,1450,0.4533,0.7901,1.236
2020-01-03 05:30:00-08:00,1000.0,12.2,102.0,0.53,10,1450,0.4533,0.7731,1.21
2020-01-03 06:30:00-08:00,1000.0,11.1,102.0,0.59,10,1450,0.4533,0.736,1.152
2020-01-03 07:30:00-08:00,1000.0,11.1,102.1,0.54,10,1450,0.4533,0.7516,1.176
2020-01-03 08:30:00-08:00,1000.0,11.7,102.2,0.5,10,1450,0.4533,0.7743,1.212
2020-01-03 09:30:00-08:00,1000.0,13.3,102.2,0.43,10,1450,0.4533,0.8263,1.293
2020-01-03 10:30:00-08:00,1000.0,12.2,102.2,0.57,10,1450,0.4533,0.7592,1.188
2020-01-03 11:30:00-08:00,1000.0,15.0,102.2,0.39,10,1450,0.4533,0.8722,1.365
2020-01-03 12:30:00-08:00,1000.0,15.6,102.1,0.37,10,1450,0.4533,0.8917,1.395
2020-01-03 13:30:00-08:00,1000.0,16.1,102.1,0.32,10,1450,0.4533,0.9223,1.443
2020-01-03 14:30:00-08:00,1000.0,16.1,102.2,0.32,10,1450,0.4533,0.922,1.443
2020-01-03 15:30:00-08:00,1000.0,13.9,102.2,0.47,10,1450,0.4533,0.8221,1.287
2020-01-03 16:30:00-08:00,1000.0,13.9,102.2,0.4,10,1450,0.4533,0.8482,1.327
2020-01-03 17:30:00-08:00,1000.0,12.8,102.2,0.45,10,1450,0.4533,0.8103,1.268
2020-01-03 18:30:00-08:00,1000.0,12.2,102.3,0.45,10,1450,0.4533,0.7995,1.251
2020-01-03 19:30:00-08:00,1000.0,10.6,102.4,0.63,10,1450,0.4533,0.7149,1.119
2020-01-03 20:30:00-08:00,1000.0,10.0,102.4,0.56,10,1450,0.4533,0.7267,1.137
2020-01-03 21:30:00-08:00,1000.0,8.9,102.5,0.89,10,1450,0.4533,0.6179,0.967
2020-01-03 22:30:00-08:00,1000.0,8.9,102.5,0.89,10,1450,0.4533,0.6179,0.967
2020-01-03 23:30:00-08:00,1000.0,8.9,102.6,0.86,10,1450,0.4533,0.6256,0.9791
2020-01-04 00:30:00-08:00,1000.0,8.3,102.6,0.86,10,1450,0.4533,0.618,0.9671
2020-01-04 01:30:00-08:00,1000.0,7.8,102.6,0.89,10,1450,0.4533,0.604,0.9452
2020-01-04 02:30:00-08:00,1000.0,8.3,102.6,0.9,10,1450,0.4533,0.6077,0.951
2020-01-04 03:30:00-08:00,1000.0,6.1,102.6,0.93,10,1450,0.4533,0.5731,0.8969
2020-01-04 04:30:00-08:00,1000.0,4.4,102.6,0.93,10,1450,0.4533,0.5518,0.8635
2020-01-04 05:30:00-08:00,1000.0,6.1,102.6,0.93,10,1450,0.4533,0.5731,0.8969
2020-01-04 06:30:00-08:00,1000.0,5.0,102.7,0.96,10,1450,0.4533,0.5525,0.8647
2020-01-04 07:30:00-08:00,1000.0,6.7,102.7,0.85,10,1450,0.4533,0.5995,0.9382
2020-01-04 08:30:00-08:00,1000.0,8.3,102.8,0.83,10,1450,0.4533,0.6253,0.9786
2020-01-04 09:30:00-08:00,1000.0,8.9,102.8,0.77,10,1450,0.4533,0.6493,1.016
2020-01-04 10:30:00-08:00,1000.0,8.9,102.8,0.77,10,1450,0.4533,0.6493,1.016
2020-01-04 11:30:00-08:00,1000.0,10.0,102.7,0.71,10,1450,0.4533,0.6817,1.067
2020-01-04 12:30:00-08:00,1000.0,10.6,102.7,0.71,10,1450,0.4533,0.6902,1.08
2020-01-04 13:30:00-08:00,1000.0,10.6,102.6,0.71,10,1450,0.4533,0.6905,1.081
2020-01-04 14:30:00-08:00,1000.0,10.0,102.6,0.8,10,1450,0.4533,0.6563,1.027
2020-01-04 15:30:00-08:00,1000.0,10.6,102.5,0.83,10,1450,0.4533,0.6557,1.026
2020-01-04 16:30:00-08:00,1000.0,10.0,102.5,0.86,10,1450,0.4533,0.6397,1.001
2020-01-04 17:30:00-08:00,1000.0,10.0,102.6,0.8,10,1450,0.4533,0.6563,1.027
2020-01-04 18:30:00-08:00,1000.0,9.4,102.6,0.83,10,1450,0.4533,0.6401,1.002
2020-01-04 19:30:00-08:00,1000.0,9.4,102.6,0.8,10,1450,0.4533,0.6483,1.015
2020-01-04 20:30:00-08:00,1000.0,8.9,102.6,0.86,10,1450,0.4533,0.6256,0.9791
