,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s
1646,100.0,26.1,100.5,0.26,1,145,84.61,0.1155
1647,100.0,25.0,100.5,0.48,1,145,84.61,0.09971
1648,100.0,25.0,100.5,0.37,1,145,84.61,0.1063
1649,100.0,23.9,100.5,0.34,1,145,84.61,0.1063
1650,100.0,21.1,100.6,0.46,1,145,84.61,0.09495
1651,100.0,19.4,100.6,0.57,1,145,84.61,0.08719
1652,100.0,18.3,100.7,0.7,1,145,84.61,0.08019
1653,100.0,17.2,100.7,0.84,1,145,84.61,0.07353
1654,100.0,16.7,100.7,0.87,1,145,84.61,0.07191
1655,100.0,16.7,100.6,0.87,1,145,84.61,0.07193
1656,100.0,16.7,100.6,0.9,1,145,84.61,0.07087
1657,100.0,16.7,100.6,0.9,1,145,84.61,0.07087
1658,100.0,16.1,100.6,0.93,1,145,84.61,0.06921
1659,100.0,16.1,100.5,0.93,1,145,84.61,0.06923
1660,100.0,16.1,100.5,0.9,1,145,84.61,0.07025
1661,100.0,16.1,100.5,0.87,1,145,84.61,0.07129
1662,100.0,16.1,100.5,0.87,1,145,84.61,0.07129
1663,100.0,17.8,100.5,0.78,1,145,84.61,0.07649
1664,100.0,19.4,100.6,0.73,1,145,84.61,0.08034
1665,100.0,22.2,100.7,0.59,1,145,84.61,0.09006
1666,100.0,23.3,100.6,0.56,1,145,84.61,0.09303
1667,100.0,23.9,100.6,0.54,1,145,84.61,0.09487
1668,100.0,24.4,100.5,0.52,1,145,84.61,0.09664
1669,100.0,24.4,100.4,0.52,1,145,84.61,0.09666
1670,100.0,24.4,100.3,0.54,1,145,84.61,0.09559
1671,100.0,22.8,100.3,0.62,1,145,84.61,0.08945
1672,100.0,22.2,100.3,0.66,1,145,84.61,0.08681
1673,100.0,21.7,100.3,0.71,1,145,84.61,0.08393
1674,100.0,21.1,100.3,0.73,1,145,84.61,0.08237
1675,100.0,20.6,100.3,0.81,1,145,84.61,0.07845
1676,100.0,20.0,100.3,0.84,1,145,84.61,0.07662
1677,100.0,20.6,100.3,0.84,1,145,84.61,0.07723
1678,100.0,20.0,100.3,0.87,1,145,84.61,0.07544
1679,100.0,20.6,100.2,0.84,1,145,84.61,0.07725
1680,100.0,20.0,100.2,0.9,1,145,84.61,0.07429
1681,100.0,20.6,100.3,0.81,1,145,84.61,0.07845
1682,100.0,20.0,100.4,0.84,1,145,84.61,0.0766
1683,100.0,20.0,100.4,0.87,1,145,84.61,0.07542
1684,100.0,18.9,100.4,0.9,1,145,84.61,0.07317
1685,100.0,19.4,100.4,0.87,1,145,84.61,0.07481
1686,100.0,17.2,100.5,0.93,1,145,84.61,0.07036
1687,100.0,19.4,100.5,0.9,1,145,84.61,0.07365
1688,100.0,20.6,100.6,0.81,1,145,84.61,0.07839
1689,100.0,21.7,100.7,0.48,1,145,84.61,0.09484
1690,100.0,22.2,100.7,0.29,1,145,84.61,0.106
1691,100.0,23.9,100.7,0.26,1,145,84.61,0.1111
1692,100.0,25.0,100.7,0.27,1,145,84.61,0.1126
1693,100.0,25.6,100.7,0.24,1,145,84.61,0.1158
1694,100.0,25.6,100.6,0.21,1,145,84.61,0.118
1695,100.0,25.0,100.7,0.18,1,145,84.61,0.1188
1696,100.0,23.3,100.7,0.17,1,145,84.61,0.1157
1697,100.0,22.2,100.8,0.15,1,145,84.61,0.1144
1698,100.0,19.4,100.9,0.2,1,145,84.61,0.1052
1699,100.0,17.8,101.0,0.28,1,145,84.61,0.09776
1700,100.0,16.7,101.1,0.34,1,145,84.61,0.09282
1701,100.0,15.0,101.2,0.38,1,145,84.61,0.08791
1702,100.0,13.9,101.3,0.39,1,145,84.61,0.08547
1703,100.0,12.8,101.3,0.42,1,145,84.61,0.08236
1704,100.0,12.2,101.3,0.42,1,145,84.61,0.08128
1705,100.0,11.1,101.2,0.43,1,145,84.61,0.07899
1706,100.0,10.0,101.2,0.46,1,145,84.61,0.07607
1707,100.0,9.4,101.3,0.46,1,145,84.61,0.07498
1708,100.0,8.3,101.4,0.5,1,145,84.61,0.07187
1709,100.0,8.3,101.5,0.46,1,145,84.61,0.07299
1710,100.0,7.8,101.4,0.48,1,145,84.61,0.07157
1711,100.0,8.9,101.4,0.44,1,145,84.61,0.07467
1712,100.0,11.7,101.5,0.38,1,145,84.61,0.08169
1713,100.0,13.9,101.5,0.34,1,145,84.61,0.08733
1714,100.0,15.6,101.5,0.3,1,145,84.61,0.09229
1715,100.0,17.2,101.4,0.27,1,145,84.61,0.09688
1716,100.0,18.9,101.2,0.23,1,145,84.61,0.1024
1717,100.0,20.0,101.1,0.21,1,145,84.61,0.1059
1718,100.0,21.1,101.1,0.2,1,145,84.61,0.1088
1719,100.0,20.6,101.0,0.23,1,145,84.61,0.1061
1720,100.0,20.6,101.1,0.22,1,145,84.61,0.1066
1721,100.0,19.4,101.1,0.22,1,145,84.61,0.1041
1722,100.0,16.7,101.2,0.29,1,145,84.61,0.09502
1723,100.0,15.0,101.4,0.32,1,145,84.61,0.0903
1724,100.0,12.2,101.6,0.38,1,145,84.61,0.0826
1725,100.0,10.6,101.7,0.36,1,145,84.61,0.08023
1726,100.0,8.9,101.9,0.36,1,145,84.61,0.07693
1727,100.0,7.8,102.0,0.37,1,145,84.61,0.07451
1728,100.0,6.1,102.0,0.37,1,145,84.61,0.0713
1729,100.0,5.6,102.0,0.33,1,145,84.61,0.07139
1730,100.0,5.0,102.0,0.4,1,145,84.61,0.06849
1731,100.0,3.9,101.9,0.43,1,145,84.61,0.06579
1732,100.0,2.8,102.0,0.42,1,145,84.61,0.06401
1733,100.0,2.2,102.1,0.4,1,145,84.61,0.06332
1734,100.0,1.7,102.3,0.44,1,145,84.61,0.06153
1735,100.0,4.4,102.4,0.39,1,145,84.61,0.06751
1736,100.0,5.6,102.4,0.33,1,145,84.61,0.07127
1737,100.0,8.3,102.4,0.26,1,145,84.61,0.07861
1738,100.0,10.0,102.3,0.23,1,145,84.61,0.08314
1739,100.0,11.1,102.2,0.21,1,145,84.61,0.0862
1740,100.0,12.2,102.1,0.2,1,145,84.61,0.08898
1741,100.0,13.3,102.0,0.21,1,145,84.61,0.09103
1742,100.0,14.4,101.8,0.19,1,145,84.61,0.09432
1743,100.0,13.9,101.8,0.19,1,145,84.61,0.09321
1744,100.0,13.9,101.7,0.19,1,145,84.61,0.09325
1745,100.0,12.8,101.8,0.21,1,145,84.61,0.09001
1746,100.0,10.0,101.8,0.27,1,145,84.61,0.08198
1747,100.0,7.8,101.8,0.39,1,145,84.61,0.074
1748,100.0,5.6,101.9,0.53,1,145,84.61,0.06635
1749,100.0,5.0,101.9,0.49,1,145,84.61,0.06631
1750,100.0,5.6,101.9,0.43,1,145,84.61,0.06886
1751,100.0,3.3,101.9,0.65,1,145,84.61,0.05984
1752,100.0,1.7,101.9,0.76,1,145,84.61,0.05517
1753,100.0,1.1,101.9,0.76,1,145,84.61,0.0543
1754,100.0,1.1,101.9,0.73,1,145,84.61,0.05488
1755,100.0,1.1,101.9,0.79,1,145,84.61,0.05373
1756,100.0,0.0,101.9,0.82,1,145,84.61,0.05162
1757,100.0,1.1,101.9,0.79,1,145,84.61,0.05373
1758,100.0,1.7,101.9,0.7,1,145,84.61,0.05636
1759,100.0,7.2,102.0,0.52,1,145,84.61,0.06928
1760,100.0,10.6,102.1,0.43,1,145,84.61,0.07783
1761,100.0,13.3,102.1,0.27,1,145,84.61,0.08866
1762,100.0,15.0,102.1,0.25,1,145,84.61,0.09299
1763,100.0,16.7,102.0,0.22,1,145,84.61,0.09795
1764,100.0,17.8,101.9,0.22,1,145,84.61,0.1004
1765,100.0,17.2,101.8,0.24,1,145,84.61,0.09815
1766,100.0,17.8,101.8,0.24,1,145,84.61,0.09942
1767,100.0,16.7,101.7,0.28,1,145,84.61,0.09531
1768,100.0,16.1,101.7,0.3,1,145,84.61,0.09322
1769,100.0,14.4,101.7,0.35,1,145,84.61,0.08784
1770,100.0,12.8,101.8,0.4,1,145,84.61,0.08293
1771,100.0,12.8,101.8,0.4,1,145,84.61,0.08293
1772,100.0,12.8,101.9,0.4,1,145,84.61,0.0829
1773,100.0,12.2,101.9,0.43,1,145,84.61,0.08076
1774,100.0,11.7,101.9,0.45,1,145,84.61,0.07918
1775,100.0,11.7,101.9,0.53,1,145,84.61,0.07652
1776,100.0,11.7,102.0,0.55,1,145,84.61,0.07584
1777,100.0,11.7,102.0,0.57,1,145,84.61,0.07518
1778,100.0,11.1,101.9,0.61,1,145,84.61,0.073
1779,100.0,11.1,101.9,0.66,1,145,84.61,0.07145
1780,100.0,11.1,101.9,0.64,1,145,84.61,0.07206
1781,100.0,10.6,102.0,0.61,1,145,84.61,0.0722
1782,100.0,11.1,102.0,0.59,1,145,84.61,0.0736
1783,100.0,10.6,102.0,0.66,1,145,84.61,0.07068
1784,100.0,11.7,102.1,0.57,1,145,84.61,0.07516
1785,100.0,12.2,102.2,0.59,1,145,84.61,0.07526
1786,100.0,14.4,102.1,0.51,1,145,84.61,0.08159
1787,100.0,14.4,102.1,0.56,1,145,84.61,0.07975
1788,100.0,16.1,102.2,0.4,1,145,84.61,0.0888
1789,100.0,15.6,101.9,0.43,1,145,84.61,0.08677
1790,100.0,15.0,101.9,0.48,1,145,84.61,0.08377
1791,100.0,15.6,101.8,0.44,1,145,84.61,0.0864
1792,100.0,14.4,101.8,0.48,1,145,84.61,0.08279
1793,100.0,13.9,101.8,0.53,1,145,84.61,0.08012
1794,100.0,13.3,101.9,0.55,1,145,84.61,0.07842
1795,100.0,12.8,101.9,0.62,1,145,84.61,0.07525
1796,100.0,12.8,101.9,0.64,1,145,84.61,0.07459
1797,100.0,12.2,102.0,0.67,1,145,84.61,0.07271
1798,100.0,11.7,101.9,0.77,1,145,84.61,0.06891
1799,100.0,11.1,101.8,0.86,1,145,84.61,0.06549
1800,100.0,11.7,101.7,0.86,1,145,84.61,0.06624
1801,100.0,11.7,101.7,0.9,1,145,84.61,0.06506
1802,100.0,12.2,101.6,0.86,1,145,84.61,0.06687
1803,100.0,12.8,101.6,0.87,1,145,84.61,0.06728
1804,100.0,13.3,101.5,0.87,1,145,84.61,0.06789
1805,100.0,13.9,101.5,0.87,1,145,84.61,0.06859
1806,100.0,14.4,101.5,0.84,1,145,84.61,0.07015
1807,100.0,15.0,101.5,0.81,1,145,84.61,0.07188
1808,100.0,16.7,101.5,0.78,1,145,84.61,0.07498
1809,100.0,17.8,101.5,0.73,1,145,84.61,0.07821
1810,100.0,17.2,101.5,0.78,1,145,84.61,0.07558
1811,100.0,17.8,101.3,0.75,1,145,84.61,0.07748
1812,100.0,16.7,101.3,0.87,1,145,84.61,0.07179
1813,100.0,16.7,101.0,0.9,1,145,84.61,0.07079
1814,100.0,16.7,100.9,0.9,1,145,84.61,0.07081
1815,100.0,16.7,100.6,0.93,1,145,84.61,0.06983
1816,100.0,16.7,100.4,0.97,1,145,84.61,0.0685
1817,100.0,14.4,100.5,0.93,1,145,84.61,0.06743
1818,100.0,15.0,100.8,0.93,1,145,84.61,0.06801
1819,100.0,15.0,101.0,0.93,1,145,84.61,0.06797
1820,100.0,13.9,101.2,0.93,1,145,84.61,0.06674
1821,100.0,12.8,101.3,0.93,1,145,84.61,0.06551
1822,100.0,11.7,101.4,0.9,1,145,84.61,0.06512
1823,100.0,10.6,101.3,0.93,1,145,84.61,0.063
1824,100.0,9.4,101.4,0.9,1,145,84.61,0.06237
1825,100.0,8.3,101.6,0.86,1,145,84.61,0.06201
1826,100.0,7.2,101.6,0.89,1,145,84.61,0.05985
1827,100.0,7.2,101.5,0.8,1,145,84.61,0.06212
1828,100.0,7.2,101.8,0.8,1,145,84.61,0.06205
1829,100.0,6.7,101.8,0.8,1,145,84.61,0.06137
1830,100.0,6.1,101.9,0.8,1,145,84.61,0.06052
1831,100.0,6.1,102.0,0.74,1,145,84.61,0.06195
1832,100.0,6.1,102.0,0.74,1,145,84.61,0.06195
1833,100.0,6.1,102.1,0.71,1,145,84.61,0.06265
1834,100.0,6.7,102.1,0.68,1,145,84.61,0.06429
1835,100.0,7.2,102.0,0.63,1,145,84.61,0.06636
1836,100.0,7.8,102.0,0.61,1,145,84.61,0.06783
1837,100.0,9.4,101.9,0.54,1,145,84.61,0.07242
1838,100.0,10.0,101.9,0.52,1,145,84.61,0.07402
1839,100.0,10.0,101.9,0.48,1,145,84.61,0.07525
1840,100.0,10.0,101.9,0.48,1,145,84.61,0.07525
1841,100.0,10.0,102.0,0.46,1,145,84.61,0.07584
1842,100.0,8.3,102.0,0.52,1,145,84.61,0.07114
1843,100.0,6.7,102.1,0.6,1,145,84.61,0.06633
1844,100.0,5.6,102.2,0.65,1,145,84.61,0.06333
1845,100.0,5.0,102.3,0.68,1,145,84.61,0.06168
1846,100.0,4.4,102.4,0.68,1,145,84.61,0.06075
1847,100.0,2.8,102.3,0.79,1,145,84.61,0.05605
1848,100.0,2.8,102.4,0.79,1,145,84.61,0.05603
1849,100.0,1.7,102.4,0.82,1,145,84.61,0.05389
1850,100.0,1.7,102.3,0.79,1,145,84.61,0.05449
1851,100.0,1.1,102.3,0.82,1,145,84.61,0.05307
1852,100.0,1.1,102.3,0.79,1,145,84.61,0.05364
1853,100.0,0.0,102.4,0.85,1,145,84.61,0.05098
1854,100.0,1.1,102.4,0.79,1,145,84.61,0.05362
1855,100.0,4.4,102.5,0.68,1,145,84.61,0.06072
1856,100.0,7.8,102.6,0.52,1,145,84.61,0.07013
1857,100.0,10.0,102.6,0.39,1,145,84.61,0.07787
1858,100.0,11.1,102.6,0.37,1,145,84.61,0.08058
1859,100.0,12.2,102.6,0.35,1,145,84.61,0.08336
1860,100.0,13.3,102.5,0.33,1,145,84.61,0.08625
1861,100.0,15.0,102.4,0.3,1,145,84.61,0.09081
1862,100.0,16.7,102.2,0.27,1,145,84.61,0.0956
1863,100.0,16.1,102.2,0.29,1,145,84.61,0.0935
1864,100.0,16.7,102.1,0.29,1,145,84.61,0.09473
1865,100.0,15.6,102.1,0.32,1,145,84.61,0.09125
1866,100.0,12.2,102.1,0.45,1,145,84.61,0.08001
1867,100.0,10.6,102.2,0.55,1,145,84.61,0.074
1868,100.0,8.9,102.2,0.66,1,145,84.61,0.0681
1869,100.0,8.9,102.3,0.66,1,145,84.61,0.06808
1870,100.0,7.8,102.2,0.71,1,145,84.61,0.06512
1871,100.0,7.8,102.2,0.68,1,145,84.61,0.06591
1872,100.0,8.9,102.2,0.61,1,145,84.61,0.06951
1873,100.0,7.8,102.2,0.68,1,145,84.61,0.06591
1874,100.0,7.2,102.2,0.74,1,145,84.61,0.06348
1875,100.0,6.7,102.2,0.8,1,145,84.61,0.06128
1876,100.0,6.1,102.2,0.83,1,145,84.61,0.05974
1877,100.0,5.6,102.2,0.86,1,145,84.61,0.05837
1878,100.0,6.1,102.2,0.86,1,145,84.61,0.05903
1879,100.0,10.6,102.4,0.83,1,145,84.61,0.0656
1880,100.0,13.9,102.4,0.58,1,145,84.61,0.07818
1881,100.0,16.7,102.4,0.46,1,145,84.61,0.08729
1882,100.0,18.9,102.4,0.34,1,145,84.61,0.09657
1883,100.0,19.4,102.3,0.35,1,145,84.61,0.09705
1884,100.0,21.1,102.2,0.31,1,145,84.61,0.1023
1885,100.0,22.2,102.1,0.27,1,145,84.61,0.1067
1886,100.0,22.8,102.0,0.28,1,145,84.61,0.1074
1887,100.0,22.8,101.9,0.27,1,145,84.61,0.108
1888,100.0,22.2,101.9,0.3,1,145,84.61,0.1051
1889,100.0,21.1,101.9,0.34,1,145,84.61,0.1008
1890,100.0,18.3,101.9,0.39,1,145,84.61,0.09326
1891,100.0,16.7,101.9,0.41,1,145,84.61,0.08954
1892,100.0,16.1,101.9,0.4,1,145,84.61,0.08889
1893,100.0,14.4,102.0,0.42,1,145,84.61,0.08502
1894,100.0,12.8,102.0,0.53,1,145,84.61,0.07829
1895,100.0,12.2,101.9,0.64,1,145,84.61,0.0737
1896,100.0,12.2,101.9,0.72,1,145,84.61,0.07114
1897,100.0,11.1,101.9,0.77,1,145,84.61,0.06811
1898,100.0,11.7,101.9,0.77,1,145,84.61,0.06891
1899,100.0,9.4,101.9,0.86,1,145,84.61,0.06335
1900,100.0,8.3,101.9,0.89,1,145,84.61,0.06117
1901,100.0,7.2,101.8,0.96,1,145,84.61,0.0581
1902,100.0,7.8,101.9,0.93,1,145,84.61,0.05954
1903,100.0,12.2,102.0,0.83,1,145,84.61,0.0677
1904,100.0,16.1,102.0,0.7,1,145,84.61,0.07706
1905,100.0,17.8,102.1,0.63,1,145,84.61,0.08204
1906,100.0,19.4,102.1,0.55,1,145,84.61,0.08772
1907,100.0,21.1,102.0,0.46,1,145,84.61,0.09458
1908,100.0,22.2,101.9,0.41,1,145,84.61,0.09897
1909,100.0,23.3,101.8,0.38,1,145,84.61,0.1025
1910,100.0,24.4,101.7,0.36,1,145,84.61,0.1056
1911,100.0,24.4,101.7,0.39,1,145,84.61,0.1038
1912,100.0,24.4,101.6,0.39,1,145,84.61,0.1038
1913,100.0,23.9,101.6,0.37,1,145,84.61,0.1041
1914,100.0,21.1,101.7,0.49,1,145,84.61,0.09317
1915,100.0,18.3,101.7,0.59,1,145,84.61,0.08449
1916,100.0,17.2,101.8,0.7,1,145,84.61,0.07855
1917,100.0,15.6,101.8,0.78,1,145,84.61,0.07358
1918,100.0,15.0,101.8,0.81,1,145,84.61,0.07181
1919,100.0,14.4,101.8,0.84,1,145,84.61,0.07009
1920,100.0,15.0,101.8,0.81,1,145,84.61,0.07181
1921,100.0,14.4,101.7,0.84,1,145,84.61,0.07011
1922,100.0,13.9,101.6,0.87,1,145,84.61,0.06857
1923,100.0,13.3,101.6,0.9,1,145,84.61,0.06693
1924,100.0,11.1,101.6,0.93,1,145,84.61,0.06352
1925,100.0,11.1,101.7,0.96,1,145,84.61,0.06265
1926,100.0,11.1,101.7,0.93,1,145,84.61,0.06349
1927,100.0,15.0,101.8,0.87,1,145,84.61,0.06979
1928,100.0,17.2,101.8,0.81,1,145,84.61,0.07441
1929,100.0,19.4,101.8,0.66,1,145,84.61,0.083
1930,100.0,20.6,101.8,0.61,1,145,84.61,0.08676
1931,100.0,21.7,101.8,0.57,1,145,84.61,0.09011
1932,100.0,22.2,101.7,0.55,1,145,84.61,0.0918
1933,100.0,22.2,101.6,0.57,1,145,84.61,0.09083
1934,100.0,22.8,101.5,0.57,1,145,84.61,0.09166
1935,100.0,21.7,101.5,0.59,1,145,84.61,0.08922
1936,100.0,21.1,101.5,0.61,1,145,84.61,0.08749
1937,100.0,20.6,101.5,0.63,1,145,84.61,0.08593
1938,100.0,18.3,101.5,0.73,1,145,84.61,0.07882
1939,100.0,17.2,101.5,0.81,1,145,84.61,0.07447
1940,100.0,17.2,101.6,0.84,1,145,84.61,0.07335
1941,100.0,17.2,101.6,0.84,1,145,84.61,0.07335
1942,100.0,17.2,101.6,0.87,1,145,84.61,0.07227
1943,100.0,17.2,101.5,0.87,1,145,84.61,0.07229
1944,100.0,17.2,101.5,0.9,1,145,84.61,0.07122
1945,100.0,17.2,101.5,0.9,1,145,84.61,0.07122
1946,100.0,17.2,101.4,0.93,1,145,84.61,0.07019
1947,100.0,17.2,101.4,0.93,1,145,84.61,0.07019
1948,100.0,17.8,101.4,0.9,1,145,84.61,0.07187
1949,100.0,17.8,101.4,0.93,1,145,84.61,0.0708
1950,100.0,17.8,101.4,0.93,1,145,84.61,0.0708
1951,100.0,18.3,101.5,0.9,1,145,84.61,0.07236
1952,100.0,19.4,101.5,0.87,1,145,84.61,0.0746
1953,100.0,21.1,101.5,0.76,1,145,84.61,0.08084
1954,100.0,21.7,101.5,0.73,1,145,84.61,0.0828
1955,100.0,22.8,101.5,0.69,1,145,84.61,0.08585
1956,100.0,22.8,101.4,0.69,1,145,84.61,0.08587
1957,100.0,23.9,101.3,0.64,1,145,84.61,0.08957
1958,100.0,23.3,101.3,0.71,1,145,84.61,0.08552
1959,100.0,23.3,101.2,0.74,1,145,84.61,0.08414
1960,100.0,22.2,101.2,0.76,1,145,84.61,0.08209
1961,100.0,21.7,101.3,0.81,1,145,84.61,0.0794
1962,100.0,20.0,101.3,0.87,1,145,84.61,0.07525
1963,100.0,19.4,101.3,0.9,1,145,84.61,0.0735
1964,100.0,20.0,101.3,0.9,1,145,84.61,0.07409
1965,100.0,19.4,101.3,0.9,1,145,84.61,0.0735
1966,100.0,18.9,101.3,0.97,1,145,84.61,0.07045
1967,100.0,18.9,101.3,0.97,1,145,84.61,0.07045
1968,100.0,19.4,101.3,0.97,1,145,84.61,0.07091
1969,100.0,19.4,101.2,0.97,1,145,84.61,0.07093
1970,100.0,19.4,101.2,0.97,1,145,84.61,0.07093
1971,100.0,20.0,101.1,0.97,1,145,84.61,0.07149
1972,100.0,20.0,101.1,0.97,1,145,84.61,0.07149
1973,100.0,20.0,101.1,0.97,1,145,84.61,0.07149
1974,100.0,20.6,101.2,0.97,1,145,84.61,0.07202
1975,100.0,20.6,101.2,0.97,1,145,84.61,0.07202
1976,100.0,21.1,101.2,0.93,1,145,84.61,0.07399
1977,100.0,21.7,101.2,0.93,1,145,84.61,0.07453
1978,100.0,23.9,101.2,0.82,1,145,84.61,0.08113
1979,100.0,25.6,101.2,0.72,1,145,84.61,0.08743
1980,100.0,26.1,101.1,0.62,1,145,84.61,0.09314
1981,100.0,26.7,101.0,0.6,1,145,84.61,0.09492
1982,100.0,26.1,100.9,0.62,1,145,84.61,0.09318
1983,100.0,26.1,100.9,0.65,1,145,84.61,0.09158
1984,100.0,24.4,100.9,0.74,1,145,84.61,0.08533
1985,100.0,23.9,100.9,0.76,1,145,84.61,0.08389
1986,100.0,22.8,101.0,0.82,1,145,84.61,0.08012
1987,100.0,22.2,101.0,0.84,1,145,84.61,0.07869
1988,100.0,22.2,101.0,0.87,1,145,84.61,0.07744
1989,100.0,21.7,101.0,0.9,1,145,84.61,0.07576
1990,100.0,21.7,101.0,0.9,1,145,84.61,0.07576
1991,100.0,21.1,101.0,0.97,1,145,84.61,0.07249
1992,100.0,21.7,100.9,0.93,1,145,84.61,0.07458
1993,100.0,21.7,101.0,0.93,1,145,84.61,0.07457
1994,100.0,21.7,101.0,0.9,1,145,84.61,0.07576
1995,100.0,21.7,101.0,0.93,1,145,84.61,0.07457
1996,100.0,21.7,101.2,0.9,1,145,84.61,0.07572
1997,100.0,21.1,101.2,0.93,1,145,84.61,0.07399
1998,100.0,21.1,101.3,0.93,1,145,84.61,0.07397
1999,100.0,22.2,101.3,0.9,1,145,84.61,0.07616
2000,100.0,23.9,101.3,0.79,1,145,84.61,0.08245
2001,100.0,25.0,101.3,0.74,1,145,84.61,0.08585
2002,100.0,26.1,101.3,0.69,1,145,84.61,0.08942
2003,100.0,27.8,101.3,0.65,1,145,84.61,0.09323
2004,100.0,27.8,101.2,0.59,1,145,84.61,0.09665
2005,100.0,26.7,101.1,0.63,1,145,84.61,0.09325
2006,100.0,27.2,101.1,0.6,1,145,84.61,0.09545
2007,100.0,27.2,101.0,0.63,1,145,84.61,0.09379
2008,100.0,27.8,101.0,0.61,1,145,84.61,0.09554
2009,100.0,27.2,101.0,0.63,1,145,84.61,0.09379
2010,100.0,24.4,101.0,0.71,1,145,84.61,0.08674
2011,100.0,24.4,101.1,0.71,1,145,84.61,0.08673
2012,100.0,22.8,101.2,0.82,1,145,84.61,0.08008
2013,100.0,21.7,101.2,0.87,1,145,84.61,0.07693
2014,100.0,20.6,101.2,0.9,1,145,84.61,0.07469
2015,100.0,20.0,101.2,0.93,1,145,84.61,0.07297
2016,100.0,20.0,101.3,0.93,1,145,84.61,0.07295
2017,100.0,20.6,101.3,0.9,1,145,84.61,0.07467
2018,100.0,20.0,101.3,0.97,1,145,84.61,0.07146
2019,100.0,20.0,101.3,0.97,1,145,84.61,0.07146
2020,100.0,20.0,101.3,0.97,1,145,84.61,0.07146
2021,100.0,20.0,101.4,0.97,1,145,84.61,0.07144
2022,100.0,20.6,101.4,0.93,1,145,84.61,0.07349
2023,100.0,21.1,101.5,0.87,1,145,84.61,0.0763
2024,100.0,22.2,101.6,0.84,1,145,84.61,0.07858
2025,100.0,23.3,101.6,0.79,1,145,84.61,0.08181
2026,100.0,25.0,101.7,0.71,1,145,84.61,0.08723
2027,100.0,26.7,101.7,0.65,1,145,84.61,0.09206
2028,100.0,28.3,101.6,0.61,1,145,84.61,0.09594
2029,100.0,29.4,101.5,0.55,1,145,84.61,0.1007
2030,100.0,28.3,101.4,0.57,1,145,84.61,0.09833
2031,100.0,28.9,101.3,0.53,1,145,84.61,0.1015
2032,100.0,27.8,101.4,0.53,1,145,84.61,0.1002
2033,100.0,27.2,101.4,0.54,1,145,84.61,0.09886
2034,100.0,25.6,101.4,0.56,1,145,84.61,0.09578
2035,100.0,24.4,101.5,0.71,1,145,84.61,0.08665
2036,100.0,23.3,101.6,0.82,1,145,84.61,0.08049
2037,100.0,21.1,101.6,0.87,1,145,84.61,0.07628
2038,100.0,19.4,101.6,0.93,1,145,84.61,0.07233
2039,100.0,19.4,101.6,0.93,1,145,84.61,0.07233
2040,100.0,18.9,101.6,0.93,1,145,84.61,0.07184
2041,100.0,18.3,101.6,0.93,1,145,84.61,0.07126
2042,100.0,17.2,101.6,0.81,1,145,84.61,0.07445
2043,100.0,16.1,101.6,0.72,1,145,84.61,0.07642
2044,100.0,15.0,101.6,0.7,1,145,84.61,0.07569
2045,100.0,15.6,101.7,0.62,1,145,84.61,0.07942
2046,100.0,15.6,101.7,0.56,1,145,84.61,0.0817
2047,100.0,17.8,101.8,0.47,1,145,84.61,0.08885
2048,100.0,20.0,101.8,0.47,1,145,84.61,0.0924
2049,100.0,22.8,101.8,0.4,1,145,84.61,0.1005
2050,100.0,24.4,101.8,0.37,1,145,84.61,0.1049
2051,100.0,25.6,101.7,0.36,1,145,84.61,0.1076
2052,100.0,26.7,101.6,0.37,1,145,84.61,0.1088
2053,100.0,26.1,101.6,0.38,1,145,84.61,0.1072
2054,100.0,26.1,101.5,0.44,1,145,84.61,0.1034
2055,100.0,25.0,101.4,0.47,1,145,84.61,0.1001
2056,100.0,23.9,101.4,0.56,1,145,84.61,0.09363
2057,100.0,22.2,101.4,0.69,1,145,84.61,0.08519
2058,100.0,20.0,101.4,0.78,1,145,84.61,0.07881
2059,100.0,19.4,101.3,0.81,1,145,84.61,0.07697
2060,100.0,20.6,101.4,0.81,1,145,84.61,0.07824
2061,100.0,20.0,101.4,0.87,1,145,84.61,0.07523
2062,100.0,20.0,101.3,0.84,1,145,84.61,0.07643
2063,100.0,20.0,101.3,0.87,1,145,84.61,0.07525
2064,100.0,20.0,101.3,0.87,1,145,84.61,0.07525
2065,100.0,20.0,101.2,0.87,1,145,84.61,0.07527
2066,100.0,20.6,101.2,0.87,1,145,84.61,0.07586
2067,100.0,20.0,101.2,0.9,1,145,84.61,0.07411
2068,100.0,20.6,101.2,0.9,1,145,84.61,0.07469
2069,100.0,20.6,101.2,0.87,1,145,84.61,0.07586
2070,100.0,20.6,101.3,0.87,1,145,84.61,0.07585
2071,100.0,21.1,101.3,0.84,1,145,84.61,0.07755
2072,100.0,21.7,101.4,0.81,1,145,84.61,0.07938
2073,100.0,22.8,101.4,0.76,1,145,84.61,0.08268
2074,100.0,24.4,101.3,0.67,1,145,84.61,0.08864
2075,100.0,23.9,101.2,0.69,1,145,84.61,0.08714
2076,100.0,24.4,101.2,0.67,1,145,84.61,0.08866
2077,100.0,25.0,101.1,0.67,1,145,84.61,0.08933
2078,100.0,25.6,101.0,0.62,1,145,84.61,0.0926
2079,100.0,25.0,101.0,0.64,1,145,84.61,0.09088
2080,100.0,25.0,101.0,0.64,1,145,84.61,0.09088
2081,100.0,23.9,101.0,0.71,1,145,84.61,0.08622
