datetime,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s
2020-01-01 00:30:00-07:00,100.0,10.0,97.7,0.74,1,145,84.61,0.06848
2020-01-01 01:30:00-07:00,100.0,8.9,97.7,0.8,1,145,84.61,0.06528
2020-01-01 02:30:00-07:00,100.0,8.9,97.7,0.8,1,145,84.61,0.06528
2020-01-01 03:30:00-07:00,100.0,8.9,97.7,0.77,1,145,84.61,0.06611
2020-01-01 04:30:00-07:00,100.0,8.3,97.8,0.8,1,145,84.61,0.06445
2020-01-01 05:30:00-07:00,100.0,7.8,97.8,0.79,1,145,84.61,0.06404
2020-01-01 06:30:00-07:00,100.0,7.2,97.8,0.82,1,145,84.61,0.06246
2020-01-01 07:30:00-07:00,100.0,7.8,97.9,0.79,1,145,84.61,0.06402
2020-01-01 08:30:00-07:00,100.0,8.3,98.0,0.76,1,145,84.61,0.06549
2020-01-01 09:30:00-07:00,100.0,11.7,98.0,0.59,1,145,84.61,0.07557
2020-01-01 10:30:00-07:00,100.0,15.0,98.1,0.42,1,145,84.61,0.08722
2020-01-01 11:30:00-07:00,100.0,16.7,98.0,0.38,1,145,84.61,0.09199
2020-01-01 12:30:00-07:00,100.0,16.7,97.9,0.38,1,145,84.61,0.09202
2020-01-01 13:30:00-07:00,100.0,17.8,97.8,0.37,1,145,84.61,0.09451
2020-01-01 14:30:00-07:00,100.0,17.8,97.8,0.37,1,145,84.61,0.09451
2020-01-01 15:30:00-07:00,100.0,18.3,97.8,0.34,1,145,84.61,0.09686
2020-01-01 16:30:00-07:00,100.0,18.9,97.8,0.33,1,145,84.61,0.09848
2020-01-01 17:30:00-07:00,100.0,17.2,97.9,0.36,1,145,84.61,0.09384
2020-01-01 18:30:00-07:00,100.0,15.0,97.9,0.45,1,145,84.61,0.08607
2020-01-01 19:30:00-07:00,100.0,15.0,97.9,0.44,1,145,84.61,0.08647
2020-01-01 20:30:00-07:00,100.0,14.4,97.9,0.46,1,145,84.61,0.08465
2020-01-01 21:30:00-07:00,100.0,13.3,98.0,0.49,1,145,84.61,0.08162
2020-01-01 22:30:00-07:00,100.0,13.9,98.0,0.42,1,145,84.61,0.08529
2020-01-01 23:30:00-07:00,100.0,12.8,97.9,0.43,1,145,84.61,0.08298
2020-01-02 00:30:00-07:00,100.0,13.3,97.9,0.42,1,145,84.61,0.08425
2020-01-02 01:30:00-07:00,100.0,12.8,97.9,0.41,1,145,84.61,0.08372
2020-01-02 02:30:00-07:00,100.0,12.8,98.0,0.39,1,145,84.61,0.08443
2020-01-02 03:30:00-07:00,100.0,12.8,98.0,0.38,1,145,84.61,0.0848
2020-01-02 04:30:00-07:00,100.0,11.1,98.0,0.42,1,145,84.61,0.08025
2020-01-02 05:30:00-07:00,100.0,11.1,97.9,0.42,1,145,84.61,0.08028
2020-01-02 06:30:00-07:00,100.0,12.8,98.0,0.34,1,145,84.61,0.0863
2020-01-02 07:30:00-07:00,100.0,12.2,98.1,0.36,1,145,84.61,0.08437
2020-01-02 08:30:00-07:00,100.0,12.8,98.2,0.34,1,145,84.61,0.08623
2020-01-02 09:30:00-07:00,100.0,15.0,98.2,0.3,1,145,84.61,0.09215
2020-01-02 10:30:00-07:00,100.0,16.1,98.2,0.28,1,145,84.61,0.09524
2020-01-02 11:30:00-07:00,100.0,17.2,98.1,0.25,1,145,84.61,0.09892
2020-01-02 12:30:00-07:00,100.0,17.2,98.1,0.22,1,145,84.61,0.1004
2020-01-02 13:30:00-07:00,100.0,17.2,98.0,0.25,1,145,84.61,0.09896
2020-01-02 14:30:00-07:00,100.0,18.3,98.0,0.23,1,145,84.61,0.1023
2020-01-02 15:30:00-07:00,100.0,18.3,97.9,0.23,1,145,84.61,0.1023
2020-01-02 16:30:00-07:00,100.0,17.8,98.0,0.25,1,145,84.61,0.1002
2020-01-02 17:30:00-07:00,100.0,16.7,98.0,0.28,1,145,84.61,0.09652
2020-01-02 18:30:00-07:00,100.0,16.1,98.0,0.3,1,145,84.61,0.09441
2020-01-02 19:30:00-07:00,100.0,14.4,98.0,0.34,1,145,84.61,0.08938
2020-01-02 20:30:00-07:00,100.0,13.9,97.9,0.35,1,145,84.61,0.08805
2020-01-02 21:30:00-07:00,100.0,12.2,97.9,0.39,1,145,84.61,0.08335
2020-01-02 22:30:00-07:00,100.0,12.2,97.9,0.39,1,145,84.61,0.08335
2020-01-02 23:30:00-07:00,100.0,11.7,97.8,0.44,1,145,84.61,0.0807
2020-01-03 00:30:00-07:00,100.0,11.7,97.8,0.41,1,145,84.61,0.08175
2020-01-03 01:30:00-07:00,100.0,11.1,97.8,0.44,1,145,84.61,0.07964
2020-01-03 02:30:00-07:00,100.0,11.1,97.8,0.42,1,145,84.61,0.08031
2020-01-03 03:30:00-07:00,100.0,11.1,97.8,0.42,1,145,84.61,0.08031
2020-01-03 04:30:00-07:00,100.0,10.0,97.9,0.5,1,145,84.61,0.07574
2020-01-03 05:30:00-07:00,100.0,10.0,97.8,0.5,1,145,84.61,0.07576
2020-01-03 06:30:00-07:00,100.0,10.0,97.8,0.47,1,145,84.61,0.07671
2020-01-03 07:30:00-07:00,100.0,10.6,97.9,0.46,1,145,84.61,0.07806
2020-01-03 08:30:00-07:00,100.0,12.2,98.0,0.41,1,145,84.61,0.0826
2020-01-03 09:30:00-07:00,100.0,15.0,98.1,0.33,1,145,84.61,0.09092
2020-01-03 10:30:00-07:00,100.0,16.1,98.1,0.3,1,145,84.61,0.09437
2020-01-03 11:30:00-07:00,100.0,17.2,97.9,0.28,1,145,84.61,0.09756
2020-01-03 12:30:00-07:00,100.0,17.2,97.8,0.28,1,145,84.61,0.09759
2020-01-03 13:30:00-07:00,100.0,17.8,97.7,0.27,1,145,84.61,0.09932
2020-01-03 14:30:00-07:00,100.0,18.3,97.7,0.28,1,145,84.61,0.09984
2020-01-03 15:30:00-07:00,100.0,18.3,97.7,0.28,1,145,84.61,0.09984
2020-01-03 16:30:00-07:00,100.0,18.3,97.7,0.28,1,145,84.61,0.09984
2020-01-03 17:30:00-07:00,100.0,17.2,97.7,0.31,1,145,84.61,0.09621
2020-01-03 18:30:00-07:00,100.0,17.2,97.7,0.31,1,145,84.61,0.09621
2020-01-03 19:30:00-07:00,100.0,15.6,97.7,0.37,1,145,84.61,0.09049
2020-01-03 20:30:00-07:00,100.0,13.9,97.7,0.44,1,145,84.61,0.08461
2020-01-03 21:30:00-07:00,100.0,14.4,97.8,0.39,1,145,84.61,0.08743
2020-01-03 22:30:00-07:00,100.0,11.7,97.8,0.52,1,145,84.61,0.07796
2020-01-03 23:30:00-07:00,100.0,12.2,97.7,0.45,1,145,84.61,0.08126
2020-01-04 00:30:00-07:00,100.0,11.1,97.7,0.5,1,145,84.61,0.07766
2020-01-04 01:30:00-07:00,100.0,10.6,97.8,0.5,1,145,84.61,0.07678
2020-01-04 02:30:00-07:00,100.0,10.0,97.8,0.54,1,145,84.61,0.07451
2020-01-04 03:30:00-07:00,100.0,8.9,97.7,0.61,1,145,84.61,0.07067
2020-01-04 04:30:00-07:00,100.0,7.8,97.8,0.65,1,145,84.61,0.06781
2020-01-04 05:30:00-07:00,100.0,7.8,97.7,0.65,1,145,84.61,0.06784
2020-01-04 06:30:00-07:00,100.0,7.2,97.7,0.68,1,145,84.61,0.06613
2020-01-04 07:30:00-07:00,100.0,7.2,97.8,0.65,1,145,84.61,0.0669
2020-01-04 08:30:00-07:00,100.0,8.9,97.9,0.63,1,145,84.61,0.07003
2020-01-04 09:30:00-07:00,100.0,11.1,98.0,0.54,1,145,84.61,0.07626
2020-01-04 10:30:00-07:00,100.0,12.2,98.1,0.5,1,145,84.61,0.0794
2020-01-04 11:30:00-07:00,100.0,13.9,98.0,0.45,1,145,84.61,0.08414
2020-01-04 12:30:00-07:00,100.0,16.1,97.9,0.39,1,145,84.61,0.09049
2020-01-04 13:30:00-07:00,100.0,17.2,97.9,0.36,1,145,84.61,0.09384
2020-01-04 14:30:00-07:00,100.0,18.3,97.9,0.33,1,145,84.61,0.09731
2020-01-04 15:30:00-07:00,100.0,18.9,97.9,0.32,1,145,84.61,0.09895
2020-01-04 16:30:00-07:00,100.0,18.9,97.9,0.3,1,145,84.61,0.09996
2020-01-04 17:30:00-07:00,100.0,17.2,97.9,0.34,1,145,84.61,0.09476
2020-01-04 18:30:00-07:00,100.0,16.1,98.0,0.36,1,145,84.61,0.09176
2020-01-04 19:30:00-07:00,100.0,15.0,98.1,0.39,1,145,84.61,0.08844
2020-01-04 20:30:00-07:00,100.0,14.4,98.2,0.44,1,145,84.61,0.08534
2020-01-04 21:30:00-07:00,100.0,12.2,98.2,0.5,1,145,84.61,0.07937
2020-01-04 22:30:00-07:00,100.0,11.1,98.4,0.57,1,145,84.61,0.07517
2020-01-04 23:30:00-07:00,100.0,9.4,98.3,0.63,1,145,84.61,0.0707
2020-01-05 00:30:00-07:00,100.0,10.0,98.3,0.58,1,145,84.61,0.07314
2020-01-05 01:30:00-07:00,100.0,9.4,98.4,0.61,1,145,84.61,0.07126
2020-01-05 02:30:00-07:00,100.0,8.3,98.4,0.65,1,145,84.61,0.06842
2020-01-05 03:30:00-07:00,100.0,7.2,98.5,0.63,1,145,84.61,0.06725
2020-01-05 04:30:00-07:00,100.0,7.8,98.6,0.5,1,145,84.61,0.07178
2020-01-05 05:30:00-07:00,100.0,6.7,98.6,0.57,1,145,84.61,0.06802
2020-01-05 06:30:00-07:00,100.0,6.7,98.7,0.54,1,145,84.61,0.06879
2020-01-05 07:30:00-07:00,100.0,6.1,98.7,0.62,1,145,84.61,0.06574
2020-01-05 08:30:00-07:00,100.0,10.6,98.8,0.31,1,145,84.61,0.0828
2020-01-05 09:30:00-07:00,100.0,11.7,98.9,0.31,1,145,84.61,0.08496
2020-01-05 10:30:00-07:00,100.0,13.9,98.9,0.27,1,145,84.61,0.09094
2020-01-05 11:30:00-07:00,100.0,15.6,98.8,0.22,1,145,84.61,0.09668
2020-01-05 12:30:00-07:00,100.0,16.7,98.7,0.16,1,145,84.61,0.102
2020-01-05 13:30:00-07:00,100.0,17.8,98.6,0.15,1,145,84.61,0.105
2020-01-05 14:30:00-07:00,100.0,17.2,98.6,0.16,1,145,84.61,0.1031
2020-01-05 15:30:00-07:00,100.0,17.2,98.7,0.16,1,145,84.61,0.1031
2020-01-05 16:30:00-07:00,100.0,17.2,98.6,0.17,1,145,84.61,0.1026
2020-01-05 17:30:00-07:00,100.0,15.6,98.6,0.21,1,145,84.61,0.0972
2020-01-05 18:30:00-07:00,100.0,14.4,98.6,0.22,1,145,84.61,0.09416
2020-01-05 19:30:00-07:00,100.0,12.8,98.7,0.31,1,145,84.61,0.08721
2020-01-05 20:30:00-07:00,100.0,12.2,98.7,0.3,1,145,84.61,0.08639
2020-01-05 21:30:00-07:00,100.0,12.2,98.6,0.3,1,145,84.61,0.08642
2020-01-05 22:30:00-07:00,100.0,10.0,98.7,0.39,1,145,84.61,0.07902
2020-01-05 23:30:00-07:00,100.0,9.4,98.6,0.39,1,145,84.61,0.07793
2020-01-06 00:30:00-07:00,100.0,8.3,98.5,0.42,1,145,84.61,0.07501
2020-01-06 01:30:00-07:00,100.0,7.8,98.5,0.4,1,145,84.61,0.07468
2020-01-06 02:30:00-07:00,100.0,7.2,98.5,0.46,1,145,84.61,0.07189
2020-01-06 03:30:00-07:00,100.0,7.8,98.6,0.38,1,145,84.61,0.07523
2020-01-06 04:30:00-07:00,100.0,6.1,98.6,0.47,1,145,84.61,0.06964
2020-01-06 05:30:00-07:00,100.0,5.6,98.5,0.49,1,145,84.61,0.06828
2020-01-06 06:30:00-07:00,100.0,5.6,98.5,0.49,1,145,84.61,0.06828
2020-01-06 07:30:00-07:00,100.0,6.1,98.6,0.47,1,145,84.61,0.06964
2020-01-06 08:30:00-07:00,100.0,6.7,98.7,0.45,1,145,84.61,0.07121
2020-01-06 09:30:00-07:00,100.0,8.9,98.7,0.41,1,145,84.61,0.07635
2020-01-06 10:30:00-07:00,100.0,12.2,98.8,0.3,1,145,84.61,0.08635
2020-01-06 11:30:00-07:00,100.0,14.4,98.7,0.24,1,145,84.61,0.09328
2020-01-06 12:30:00-07:00,100.0,15.6,98.5,0.24,1,145,84.61,0.09589
2020-01-06 13:30:00-07:00,100.0,16.7,98.5,0.21,1,145,84.61,0.09963
2020-01-06 14:30:00-07:00,100.0,18.3,98.5,0.17,1,145,84.61,0.1052
2020-01-06 15:30:00-07:00,100.0,18.3,98.5,0.17,1,145,84.61,0.1052
2020-01-06 16:30:00-07:00,100.0,18.9,98.5,0.17,1,145,84.61,0.1065
2020-01-06 17:30:00-07:00,100.0,17.2,98.5,0.19,1,145,84.61,0.1017
2020-01-06 18:30:00-07:00,100.0,15.6,98.5,0.24,1,145,84.61,0.09589
2020-01-06 19:30:00-07:00,100.0,13.9,98.5,0.3,1,145,84.61,0.08986
2020-01-06 20:30:00-07:00,100.0,12.8,98.5,0.38,1,145,84.61,0.08465
2020-01-06 21:30:00-07:00,100.0,11.7,98.6,0.41,1,145,84.61,0.08151
2020-01-06 22:30:00-07:00,100.0,11.1,98.6,0.4,1,145,84.61,0.08075
2020-01-06 23:30:00-07:00,100.0,10.0,98.5,0.45,1,145,84.61,0.07715
2020-01-07 00:30:00-07:00,100.0,9.4,98.5,0.45,1,145,84.61,0.07608
2020-01-07 01:30:00-07:00,100.0,9.4,98.5,0.47,1,145,84.61,0.07547
2020-01-07 02:30:00-07:00,100.0,8.9,98.5,0.49,1,145,84.61,0.07399
2020-01-07 03:30:00-07:00,100.0,8.3,98.5,0.46,1,145,84.61,0.07383
2020-01-07 04:30:00-07:00,100.0,7.2,98.5,0.55,1,145,84.61,0.06941
2020-01-07 05:30:00-07:00,100.0,7.2,98.5,0.55,1,145,84.61,0.06941
2020-01-07 06:30:00-07:00,100.0,7.2,98.5,0.57,1,145,84.61,0.06887
2020-01-07 07:30:00-07:00,100.0,6.7,98.5,0.59,1,145,84.61,0.06752
2020-01-07 08:30:00-07:00,100.0,8.3,98.6,0.51,1,145,84.61,0.07235
2020-01-07 09:30:00-07:00,100.0,11.7,98.6,0.37,1,145,84.61,0.08291
2020-01-07 10:30:00-07:00,100.0,13.9,98.7,0.32,1,145,84.61,0.08899
2020-01-07 11:30:00-07:00,100.0,16.7,98.6,0.29,1,145,84.61,0.09586
2020-01-07 12:30:00-07:00,100.0,18.3,98.4,0.27,1,145,84.61,0.1001
2020-01-07 13:30:00-07:00,100.0,20.0,98.3,0.24,1,145,84.61,0.1052
2020-01-07 14:30:00-07:00,100.0,21.1,98.3,0.23,1,145,84.61,0.1081
2020-01-07 15:30:00-07:00,100.0,22.2,98.2,0.23,1,145,84.61,0.1104
2020-01-07 16:30:00-07:00,100.0,21.7,98.1,0.25,1,145,84.61,0.1082
2020-01-07 17:30:00-07:00,100.0,20.0,98.1,0.27,1,145,84.61,0.1036
2020-01-07 18:30:00-07:00,100.0,18.9,98.2,0.3,1,145,84.61,0.09986
2020-01-07 19:30:00-07:00,100.0,17.2,98.2,0.36,1,145,84.61,0.09374
2020-01-07 20:30:00-07:00,100.0,16.7,98.2,0.38,1,145,84.61,0.09193
2020-01-07 21:30:00-07:00,100.0,14.4,98.2,0.44,1,145,84.61,0.08534
2020-01-07 22:30:00-07:00,100.0,15.0,98.3,0.42,1,145,84.61,0.08716
2020-01-07 23:30:00-07:00,100.0,13.3,98.1,0.49,1,145,84.61,0.0816
2020-01-08 00:30:00-07:00,100.0,12.8,98.1,0.48,1,145,84.61,0.08111
2020-01-08 01:30:00-07:00,100.0,11.7,98.0,0.5,1,145,84.61,0.07858
2020-01-08 02:30:00-07:00,100.0,12.2,98.0,0.5,1,145,84.61,0.07942
2020-01-08 03:30:00-07:00,100.0,10.6,98.0,0.54,1,145,84.61,0.07544
2020-01-08 04:30:00-07:00,100.0,10.0,98.0,0.58,1,145,84.61,0.07322
2020-01-08 05:30:00-07:00,100.0,9.4,97.9,0.61,1,145,84.61,0.07139
2020-01-08 06:30:00-07:00,100.0,8.9,97.9,0.63,1,145,84.61,0.07003
2020-01-08 07:30:00-07:00,100.0,8.9,98.0,0.61,1,145,84.61,0.07059
2020-01-08 08:30:00-07:00,100.0,12.2,98.0,0.5,1,145,84.61,0.07942
2020-01-08 09:30:00-07:00,100.0,15.0,98.1,0.42,1,145,84.61,0.08722
2020-01-08 10:30:00-07:00,100.0,18.9,98.1,0.33,1,145,84.61,0.09838
2020-01-08 11:30:00-07:00,100.0,21.7,98.1,0.28,1,145,84.61,0.1065
2020-01-08 12:30:00-07:00,100.0,23.3,97.9,0.25,1,145,84.61,0.1115
2020-01-08 13:30:00-07:00,100.0,26.1,97.8,0.2,1,145,84.61,0.1207
2020-01-08 14:30:00-07:00,100.0,27.2,97.8,0.19,1,145,84.61,0.1238
2020-01-08 15:30:00-07:00,100.0,26.7,97.7,0.19,1,145,84.61,0.1228
2020-01-08 16:30:00-07:00,100.0,26.7,97.6,0.19,1,145,84.61,0.1228
2020-01-08 17:30:00-07:00,100.0,23.3,97.6,0.28,1,145,84.61,0.1097
2020-01-08 18:30:00-07:00,100.0,21.7,97.6,0.31,1,145,84.61,0.1049
2020-01-08 19:30:00-07:00,100.0,20.6,97.6,0.33,1,145,84.61,0.1017
2020-01-08 20:30:00-07:00,100.0,16.7,97.6,0.48,1,145,84.61,0.08776
2020-01-08 21:30:00-07:00,100.0,16.7,97.6,0.42,1,145,84.61,0.09035
2020-01-08 22:30:00-07:00,100.0,15.6,97.7,0.44,1,145,84.61,0.08756
2020-01-08 23:30:00-07:00,100.0,14.4,97.5,0.46,1,145,84.61,0.08476
2020-01-09 00:30:00-07:00,100.0,13.9,97.5,0.47,1,145,84.61,0.08352
2020-01-09 01:30:00-07:00,100.0,13.9,97.5,0.49,1,145,84.61,0.08277
2020-01-09 02:30:00-07:00,100.0,13.3,97.5,0.49,1,145,84.61,0.08176
2020-01-09 03:30:00-07:00,100.0,12.2,97.5,0.53,1,145,84.61,0.07852
2020-01-09 04:30:00-07:00,100.0,11.7,97.6,0.52,1,145,84.61,0.07802
2020-01-09 05:30:00-07:00,100.0,13.9,97.5,0.44,1,145,84.61,0.08467
2020-01-09 06:30:00-07:00,100.0,12.2,97.6,0.49,1,145,84.61,0.07988
2020-01-09 07:30:00-07:00,100.0,11.7,97.6,0.52,1,145,84.61,0.07802
2020-01-09 08:30:00-07:00,100.0,13.9,97.6,0.45,1,145,84.61,0.08426
2020-01-09 09:30:00-07:00,100.0,16.1,97.7,0.39,1,145,84.61,0.09055
2020-01-09 10:30:00-07:00,100.0,17.8,97.7,0.34,1,145,84.61,0.09595
2020-01-09 11:30:00-07:00,100.0,20.0,97.6,0.3,1,145,84.61,0.1022
2020-01-09 12:30:00-07:00,100.0,21.1,97.5,0.28,1,145,84.61,0.1055
2020-01-09 13:30:00-07:00,100.0,21.7,97.4,0.28,1,145,84.61,0.1067
2020-01-09 14:30:00-07:00,100.0,22.2,97.3,0.27,1,145,84.61,0.1083
2020-01-09 15:30:00-07:00,100.0,22.2,97.4,0.27,1,145,84.61,0.1083
2020-01-09 16:30:00-07:00,100.0,21.7,97.3,0.32,1,145,84.61,0.1044
2020-01-09 17:30:00-07:00,100.0,19.4,97.3,0.4,1,145,84.61,0.09605
2020-01-09 18:30:00-07:00,100.0,19.4,97.3,0.37,1,145,84.61,0.09755
2020-01-09 19:30:00-07:00,100.0,17.8,97.4,0.43,1,145,84.61,0.09186
2020-01-09 20:30:00-07:00,100.0,16.7,97.4,0.48,1,145,84.61,0.08782
2020-01-09 21:30:00-07:00,100.0,15.6,97.4,0.49,1,145,84.61,0.08561
2020-01-09 22:30:00-07:00,100.0,16.1,97.5,0.42,1,145,84.61,0.08933
2020-01-09 23:30:00-07:00,100.0,15.6,97.4,0.49,1,145,84.61,0.08561
2020-01-10 00:30:00-07:00,100.0,16.1,97.4,0.46,1,145,84.61,0.08767
2020-01-10 01:30:00-07:00,100.0,15.6,97.4,0.47,1,145,84.61,0.08642
2020-01-10 02:30:00-07:00,100.0,15.0,97.4,0.49,1,145,84.61,0.08462
2020-01-10 03:30:00-07:00,100.0,14.4,97.4,0.51,1,145,84.61,0.08286
2020-01-10 04:30:00-07:00,100.0,13.9,97.5,0.51,1,145,84.61,0.08202
2020-01-10 05:30:00-07:00,100.0,13.3,97.4,0.53,1,145,84.61,0.08033
2020-01-10 06:30:00-07:00,100.0,13.9,97.5,0.51,1,145,84.61,0.08202
2020-01-10 07:30:00-07:00,100.0,13.3,97.5,0.55,1,145,84.61,0.07959
2020-01-10 08:30:00-07:00,100.0,14.4,97.6,0.51,1,145,84.61,0.08281
2020-01-10 09:30:00-07:00,100.0,16.1,97.7,0.46,1,145,84.61,0.08759
2020-01-10 10:30:00-07:00,100.0,17.2,97.8,0.41,1,145,84.61,0.09161
2020-01-10 11:30:00-07:00,100.0,18.9,97.7,0.38,1,145,84.61,0.09604
2020-01-10 12:30:00-07:00,100.0,20.0,97.6,0.33,1,145,84.61,0.1006
2020-01-10 13:30:00-07:00,100.0,22.2,97.6,0.28,1,145,84.61,0.1076
2020-01-10 14:30:00-07:00,100.0,22.2,97.6,0.28,1,145,84.61,0.1076
2020-01-10 15:30:00-07:00,100.0,23.3,97.6,0.28,1,145,84.61,0.1097
2020-01-10 16:30:00-07:00,100.0,19.4,97.7,0.44,1,145,84.61,0.09398
2020-01-10 17:30:00-07:00,100.0,17.2,97.9,0.6,1,145,84.61,0.08344
2020-01-10 18:30:00-07:00,100.0,17.2,97.9,0.54,1,145,84.61,0.08593
2020-01-10 19:30:00-07:00,100.0,16.1,97.9,0.6,1,145,84.61,0.08185
2020-01-10 20:30:00-07:00,100.0,17.2,98.0,0.5,1,145,84.61,0.08761
2020-01-10 21:30:00-07:00,100.0,13.9,98.0,0.67,1,145,84.61,0.07609
2020-01-10 22:30:00-07:00,100.0,16.1,98.1,0.35,1,145,84.61,0.09217
2020-01-10 23:30:00-07:00,100.0,15.6,98.1,0.36,1,145,84.61,0.0908
2020-01-11 00:30:00-07:00,100.0,12.8,98.1,0.48,1,145,84.61,0.08111
2020-01-11 01:30:00-07:00,100.0,13.9,98.1,0.35,1,145,84.61,0.08799
2020-01-11 02:30:00-07:00,100.0,11.1,98.1,0.5,1,145,84.61,0.07754
2020-01-11 03:30:00-07:00,100.0,12.8,98.2,0.38,1,145,84.61,0.08474
2020-01-11 04:30:00-07:00,100.0,12.2,98.3,0.41,1,145,84.61,0.08251
2020-01-11 05:30:00-07:00,100.0,13.3,98.2,0.42,1,145,84.61,0.08416
2020-01-11 06:30:00-07:00,100.0,11.7,98.3,0.46,1,145,84.61,0.07987
2020-01-11 07:30:00-07:00,100.0,13.9,98.4,0.4,1,145,84.61,0.08594
2020-01-11 08:30:00-07:00,100.0,16.7,98.5,0.31,1,145,84.61,0.09498
2020-01-11 09:30:00-07:00,100.0,17.2,98.5,0.31,1,145,84.61,0.09596
2020-01-11 10:30:00-07:00,100.0,19.4,98.6,0.26,1,145,84.61,0.1028
2020-01-11 11:30:00-07:00,100.0,21.1,98.5,0.24,1,145,84.61,0.1074
2020-01-11 12:30:00-07:00,100.0,21.7,98.4,0.22,1,145,84.61,0.1099
2020-01-11 13:30:00-07:00,100.0,22.8,98.3,0.18,1,145,84.61,0.1148
2020-01-11 14:30:00-07:00,100.0,23.9,98.2,0.19,1,145,84.61,0.1166
2020-01-11 15:30:00-07:00,100.0,23.3,98.2,0.19,1,145,84.61,0.1153
2020-01-11 16:30:00-07:00,100.0,23.9,98.1,0.19,1,145,84.61,0.1166
2020-01-11 17:30:00-07:00,100.0,21.1,98.2,0.24,1,145,84.61,0.1075
2020-01-11 18:30:00-07:00,100.0,19.4,98.2,0.27,1,145,84.61,0.1024
2020-01-11 19:30:00-07:00,100.0,18.3,98.2,0.29,1,145,84.61,0.09918
2020-01-11 20:30:00-07:00,100.0,16.1,98.3,0.35,1,145,84.61,0.0921
2020-01-11 21:30:00-07:00,100.0,14.4,98.2,0.4,1,145,84.61,0.08691
2020-01-11 22:30:00-07:00,100.0,13.9,98.3,0.47,1,145,84.61,0.0833
2020-01-11 23:30:00-07:00,100.0,12.2,98.3,0.53,1,145,84.61,0.0783
2020-01-12 00:30:00-07:00,100.0,12.2,98.3,0.5,1,145,84.61,0.07934
2020-01-12 01:30:00-07:00,100.0,12.2,98.3,0.47,1,145,84.61,0.08039
2020-01-12 02:30:00-07:00,100.0,12.2,98.3,0.45,1,145,84.61,0.08109
2020-01-12 03:30:00-07:00,100.0,11.7,98.3,0.42,1,145,84.61,0.08125
2020-01-12 04:30:00-07:00,100.0,10.6,98.4,0.48,1,145,84.61,0.07726
2020-01-12 05:30:00-07:00,100.0,9.4,98.3,0.52,1,145,84.61,0.07399
2020-01-12 06:30:00-07:00,100.0,10.0,98.3,0.45,1,145,84.61,0.07721
2020-01-12 07:30:00-07:00,100.0,9.4,98.4,0.56,1,145,84.61,0.07276
2020-01-12 08:30:00-07:00,100.0,11.1,98.4,0.54,1,145,84.61,0.07615
2020-01-12 09:30:00-07:00,100.0,15.0,98.4,0.39,1,145,84.61,0.08835
2020-01-12 10:30:00-07:00,100.0,16.7,98.4,0.35,1,145,84.61,0.0932
2020-01-12 11:30:00-07:00,100.0,18.9,98.4,0.28,1,145,84.61,0.1008
2020-01-12 12:30:00-07:00,100.0,20.0,98.2,0.24,1,145,84.61,0.1052
2020-01-12 13:30:00-07:00,100.0,21.7,98.1,0.2,1,145,84.61,0.1112
2020-01-12 14:30:00-07:00,100.0,23.3,98.0,0.17,1,145,84.61,0.1167
2020-01-12 15:30:00-07:00,100.0,22.2,98.0,0.17,1,145,84.61,0.1142
2020-01-12 16:30:00-07:00,100.0,23.3,97.9,0.18,1,145,84.61,0.116
2020-01-12 17:30:00-07:00,100.0,21.1,97.9,0.22,1,145,84.61,0.1088
2020-01-12 18:30:00-07:00,100.0,18.9,97.7,0.28,1,145,84.61,0.101
2020-01-12 19:30:00-07:00,100.0,18.3,97.8,0.29,1,145,84.61,0.09931
2020-01-12 20:30:00-07:00,100.0,15.6,97.7,0.4,1,145,84.61,0.08923
2020-01-12 21:30:00-07:00,100.0,15.0,97.7,0.37,1,145,84.61,0.08938
2020-01-12 22:30:00-07:00,100.0,13.9,97.7,0.42,1,145,84.61,0.08538
2020-01-12 23:30:00-07:00,100.0,12.2,97.6,0.47,1,145,84.61,0.08059
2020-01-13 00:30:00-07:00,100.0,11.7,97.5,0.44,1,145,84.61,0.08079
2020-01-13 01:30:00-07:00,100.0,10.0,97.5,0.54,1,145,84.61,0.07459
2020-01-13 02:30:00-07:00,100.0,10.0,97.5,0.56,1,145,84.61,0.07397
2020-01-13 03:30:00-07:00,100.0,9.4,97.4,0.54,1,145,84.61,0.07363
2020-01-13 04:30:00-07:00,100.0,8.3,97.5,0.6,1,145,84.61,0.07006
2020-01-13 05:30:00-07:00,100.0,8.3,97.4,0.56,1,145,84.61,0.07123
2020-01-13 06:30:00-07:00,100.0,7.8,97.4,0.6,1,145,84.61,0.0693
2020-01-13 07:30:00-07:00,100.0,7.8,97.5,0.6,1,145,84.61,0.06927
2020-01-13 08:30:00-07:00,100.0,10.0,97.5,0.52,1,145,84.61,0.07522
2020-01-13 09:30:00-07:00,100.0,13.9,97.6,0.37,1,145,84.61,0.08736
2020-01-13 10:30:00-07:00,100.0,16.7,97.6,0.29,1,145,84.61,0.09619
2020-01-13 11:30:00-07:00,100.0,17.8,97.6,0.29,1,145,84.61,0.09838
2020-01-13 12:30:00-07:00,100.0,19.4,97.5,0.26,1,145,84.61,0.1032
2020-01-13 13:30:00-07:00,100.0,20.0,97.4,0.24,1,145,84.61,0.1055
2020-01-13 14:30:00-07:00,100.0,21.1,97.4,0.23,1,145,84.61,0.1084
