,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,w4e_intensity (L/kWh),chiller_type,CoolingDemand_intensity_kWh/sqm,fuel_type,annual_water_consumption_L,WaterConsumption_intensity_L/kWh,WaterConsumption_intensity L_per_kWh_sqm
838,houston,outpatient_healthcare,1850098.4989864696,2939600.9483896135,39320.7600984593,6125093.784248996,3804.0,2A,ERCT,0.428,AbsorptionChiller,382.64705253081064,Ethanol,6141923.0695711365,3.3197816618606177,0.0006866146146557638
839,houston,primary_school,978606.1960831732,1554896.5115543662,20798.643687421012,3541071.2755571916,6871.0,2A,ERCT,0.428,AbsorptionChiller,202.40045420541327,Ethanol,3549973.095055408,3.6275808484189187,0.0007502752530339025
840,houston,quick_service_restaurant,96539.23317992153,153390.11494143086,2051.7805025172684,346993.2030842952,232.0,2A,ERCT,0.428,AbsorptionChiller,19.966749365030307,Ethanol,347871.3651393726,3.6034196013452875,0.0007452780974860988
841,houston,secondary_school,9826665.830957823,15613480.153632928,208849.4044606226,34469358.42993199,19592.0,2A,ERCT,0.428,AbsorptionChiller,2032.4024469406045,Ethanol,34558745.975041136,3.5168333358978825,0.0007273698729881867
842,houston,small_hotel,672384.7755477133,1068344.6989258137,14290.417762974119,2280787.9166494985,4014.0,2A,ERCT,0.428,AbsorptionChiller,139.06613765206066,Ethanol,2286904.2154520513,3.4011838141177093,0.0007034506337368582
843,houston,small_office,53903.80669190545,85647.15952158318,1145.6355715586228,193215.37160173286,511.0,2A,ERCT,0.428,AbsorptionChiller,11.148667361304126,Ethanol,193705.70362635996,3.5935440465923176,0.0007432355835764877
844,houston,stand_alone_retail,347604.700222829,552305.2459096082,7387.758562069222,1266421.0243655806,2294.0,2A,ERCT,0.428,AbsorptionChiller,71.89342300368749,Ethanol,1269582.9850301463,3.652375771145474,0.0007554034686960649
845,houston,strip_mall,283609.45215008274,450623.90730513225,6027.646223029751,1041580.1817498978,2090.0,2A,ERCT,0.428,AbsorptionChiller,58.65759093073066,Ethanol,1044160.0143333545,3.681682702806384,0.0007614648816559222
846,houston,supermarket,343831.0932244791,546309.4036788956,7307.556834664242,1259451.0692149876,4181.0,2A,ERCT,0.428,AbsorptionChiller,71.11294585821699,Ethanol,1262578.7035402239,3.672089954691551,0.0007594808592950467
847,houston,warehouse,83300.38506025884,132355.0562624108,1770.4108504806989,322418.81926458736,4835.0,2A,ERCT,0.428,AbsorptionChiller,17.228621522287245,Ethanol,323176.5551085931,3.8796525955409416,0.0008024100507840623
848,las_vegas,full_service_restaurant,184634.0328775405,293362.96334987035,3924.088645423992,904730.799967756,569.52,3B,NWPP,0.428,AbsorptionChiller,38.18697681024623,Ethanol,906410.3099079975,4.909226624049202,0.0010153519387899074
849,las_vegas,hospital,13887915.13610575,22066354.049590155,295164.4896927009,52677088.97990446,22422.0,3B,NWPP,0.428,AbsorptionChiller,2872.371279442761,Ethanol,52803419.381492935,3.8021127623551503,0.0007863728567435678
850,las_vegas,large_hotel,3394095.8894219236,5392841.246525968,72135.85130318026,13329332.002865216,11345.0,3B,NWPP,0.428,AbsorptionChiller,701.9846720624454,Ethanol,13360206.147222977,3.9363078069955364,0.0008141277780756021
851,las_vegas,large_office,4798931.815992812,7624969.440966382,101993.29752923404,21653462.378385585,46320.0,3B,NWPP,0.428,AbsorptionChiller,992.5401894504264,Ethanol,21697115.509728096,4.521238546757589,0.0009351062144276295
852,las_vegas,medium_office,563422.4861275083,895215.7279581497,11974.605905163278,2707776.3499178574,4982.0,3B,NWPP,0.428,AbsorptionChiller,116.52998678955706,Ethanol,2712901.481245267,4.815039420757711,0.0009958716485538182
853,las_vegas,midrise_apartment,235897.69653576487,374815.2289401591,5013.6123770401255,1111078.5802123793,3135.0,3B,NWPP,0.428,AbsorptionChiller,48.789595974305044,Ethanol,1113224.4063097525,4.719098247493801,0.0009760285930700726
854,las_vegas,outpatient_healthcare,1452956.351084027,2308586.202277979,30880.165648372837,6257998.153770596,3804.0,3B,NWPP,0.428,AbsorptionChiller,300.50803538449367,Ethanol,6271214.864668099,4.316175678635664,0.0008926940390146152
855,las_vegas,primary_school,704862.1573835402,1119947.6500649592,14980.670384924813,3432940.671107004,6871.0,3B,NWPP,0.428,AbsorptionChiller,145.78327970704038,Ethanol,3439352.3980317516,4.879468080395582,0.0010091971210745775
856,las_vegas,quick_service_restaurant,80058.85992826993,127204.63299714022,1701.5176363421688,394848.3366086752,232.0,3B,NWPP,0.428,AbsorptionChiller,16.558192332630803,Ethanol,395576.58615702967,4.94107193771499,0.0010219383531985503
857,las_vegas,secondary_school,6715688.039868019,10670482.107790276,142730.75647399464,31323216.34271736,19592.0,3B,NWPP,0.428,AbsorptionChiller,1388.973741441162,Ethanol,31384305.10648823,4.673282159649723,0.0009665526700413078
858,las_vegas,small_hotel,516329.3981468685,820390.0437222472,10973.720808614788,2303890.707478434,4014.0,3B,NWPP,0.428,AbsorptionChiller,106.78994791041748,Ethanol,2308587.459984521,4.471152462498076,0.0009247471483967066
859,las_vegas,small_office,35231.41060446147,55978.79684931117,748.7849133801565,170942.3245334515,511.0,3B,NWPP,0.428,AbsorptionChiller,7.286744695855526,Ethanol,171262.8044763782,4.861082810425156,0.0010053945833350892
860,las_vegas,stand_alone_retail,216866.4138548047,344576.6353470792,4609.134182460788,1079957.8236389942,2294.0,3B,NWPP,0.428,AbsorptionChiller,44.853446505647305,Ethanol,1081930.5330690874,4.988926195798378,0.0010318358212612984
861,las_vegas,strip_mall,203721.03072605998,323690.0821536284,4329.750973031185,1017189.2741756478,2090.0,3B,NWPP,0.428,AbsorptionChiller,42.134649581398136,Ethanol,1019042.4075921051,5.0021463368816015,0.0010345700800168773
862,las_vegas,supermarket,251168.3699391733,399078.63223668665,5338.16508910723,1267624.465142452,4181.0,3B,NWPP,0.428,AbsorptionChiller,51.947956554120644,Ethanol,1269909.1998005898,5.056007649801327,0.0010457099585938628
863,las_vegas,warehouse,76466.8579176109,121497.34091353723,1625.1756202756208,393372.3516514049,4835.0,3B,NWPP,0.428,AbsorptionChiller,15.815275680995017,Ethanol,394067.9268168829,5.153447356781297,0.001065862948662109
864,los_angeles,full_service_restaurant,38089.07487112025,60519.307850780104,809.5198045942097,125225.68547093085,569.52,3B-CA,CAMX,0.428,AbsorptionChiller,7.87778177272394,Ethanol,125572.15994729717,3.2968025706108186,0.0006818619587612862
865,los_angeles,hospital,14675155.111352984,23317190.899149735,311895.96329995495,43740283.29903264,22422.0,3B-CA,CAMX,0.428,AbsorptionChiller,3035.1923704969977,Ethanol,43873774.77132502,2.9896634439920446,0.0006183378374337217
866,los_angeles,large_hotel,3375500.7776277964,5363295.680008603,71740.64319384914,10188425.193647819,11345.0,3B-CA,CAMX,0.428,AbsorptionChiller,698.1387337389444,Ethanol,10219130.188934786,3.027441218993436,0.0006261512345384562
867,los_angeles,large_office,5201055.2692618435,8263898.927827175,110539.76132271168,16318970.436297636,46320.0,3B-CA,CAMX,0.428,AbsorptionChiller,1075.7094662382303,Ethanol,16366281.454143757,3.146723233430767,0.0006508217649288039
868,los_angeles,medium_office,299648.52896584,476108.21824572486,6368.530068954006,955324.5525491702,4982.0,3B-CA,CAMX,0.428,AbsorptionChiller,61.97487672509617,Ethanol,958050.2834186825,3.197246743460237,0.0006612713016463779
869,los_angeles,midrise_apartment,108282.11874416638,172048.255337952,2301.3559637093445,337991.38200433896,3135.0,3B-CA,CAMX,0.428,AbsorptionChiller,22.395474404170916,Ethanol,338976.3623568066,3.1304925161068544,0.0006474648430417485
870,los_angeles,outpatient_healthcare,1193160.9061363568,1895800.106416657,25358.646458417985,3646748.1992545472,3804.0,3B-CA,CAMX,0.428,AbsorptionChiller,246.77578203440677,Ethanol,3657601.6999387504,3.0654722939110046,0.0006340170204572915
871,los_angeles,primary_school,306507.75873932877,487006.7722191563,6514.3115657399,985755.2347513618,6871.0,3B-CA,CAMX,0.428,AbsorptionChiller,63.39353851899251,Ethanol,988543.3601014984,3.2251821753791576,0.0006670490538529799
872,los_angeles,quick_service_restaurant,10498.060752268371,16680.25208415974,223.11878452154352,35405.039775243305,232.0,3B-CA,CAMX,0.428,AbsorptionChiller,2.171263857759746,Ethanol,35500.53461501853,3.3816278503958688,0.0006994059669898384
873,los_angeles,secondary_school,3890804.18388832,6182055.53662253,82692.55825490592,12367798.764542414,19592.0,3B-CA,CAMX,0.428,AbsorptionChiller,804.7164806387425,Ethanol,12403191.179475514,3.187822001126832,0.0006593220271203376
874,los_angeles,small_hotel,372311.7496972682,591562.0022967691,7912.865720232603,1143071.47714978,4014.0,3B-CA,CAMX,0.428,AbsorptionChiller,77.00346426003479,Ethanol,1146458.1836780393,3.079296274184847,0.0006368761683939704
875,los_angeles,small_office,15527.703098261163,24671.794922792757,330.01544984837733,50066.81552195389,511.0,3B-CA,CAMX,0.428,AbsorptionChiller,3.211520806258772,Ethanol,50208.062134488995,3.233450679522037,0.0006687591891462331
876,los_angeles,stand_alone_retail,48992.813580872746,77844.13713405348,1041.2605979721484,159194.58731834145,2294.0,3B-CA,CAMX,0.428,AbsorptionChiller,10.132950068432832,Ethanol,159640.24685427354,3.258442109897493,0.0006739280475486025
877,los_angeles,strip_mall,46946.748953050395,74593.16778095781,997.7749044154981,153034.41437453777,2090.0,3B-CA,CAMX,0.428,AbsorptionChiller,9.709772275708458,Ethanol,153461.4620336276,3.2688410902978267,0.0006760788190895195
878,los_angeles,supermarket,29681.180776676327,47160.098345163475,630.8240287736267,99419.27762518726,4181.0,3B-CA,CAMX,0.428,AbsorptionChiller,6.138817120305341,Ethanol,99689.27030950238,3.358669288111303,0.0006946575570033719
879,los_angeles,warehouse,2946.9747711806117,4682.41546976475,62.633037136825294,9741.044099379662,4835.0,3B-CA,CAMX,0.428,AbsorptionChiller,0.6095087427467656,Ethanol,9767.851039274223,3.3145350054561358,0.0006855294737241232
880,miami,full_service_restaurant,333075.1009053597,529219.3269940747,7078.956144575305,1147310.9278407905,569.52,1A,FRCC,0.428,AbsorptionChiller,68.88833524412817,Ethanol,1150340.7210706687,3.453697733465605,0.0007143118373248408
881,miami,hospital,18181533.961485554,28888437.294360336,386418.2017947724,59760222.946767494,22422.0,1A,FRCC,0.428,AbsorptionChiller,3760.3999920342408,Ethanol,59925609.93713566,3.29596006938016,0.0006816877082482234
882,miami,large_hotel,4501829.695100983,7152907.182215945,95678.88711987901,14898052.597888619,11345.0,1A,FRCC,0.428,AbsorptionChiller,931.0919741677317,Ethanol,14939003.161575926,3.3184292106458333,0.0006863348936185798
883,miami,large_office,10589690.60717502,16825841.742511455,225066.22437115942,35996163.46016976,46320.0,1A,FRCC,0.428,AbsorptionChiller,2190.2152238211006,Ethanol,36092491.80420062,3.4082668836185106,0.0007049155912344385
884,miami,medium_office,920468.298026496,1462521.8513087677,19563.019560723213,3182063.39843682,4982.0,1A,FRCC,0.428,AbsorptionChiller,190.37606991240867,Ethanol,3190436.3708088095,3.4661013069642643,0.0007168772092997444
885,miami,midrise_apartment,405308.6893941922,643990.47314855,8614.160678591223,1383112.2544319972,3135.0,1A,FRCC,0.428,AbsorptionChiller,83.82806399052579,Ethanol,1386799.1152024341,3.4215874258093466,0.0007076706154724605
886,miami,outpatient_healthcare,2215771.0834806184,3520614.0548636243,47092.52142757439,7438855.856231522,3804.0,1A,FRCC,0.428,AbsorptionChiller,458.27736990292004,Ethanol,7459011.455402523,3.36632764594329,0.000696241498643907
887,miami,primary_school,1356672.9030103134,2155602.5014497167,28833.82143197916,4729248.904269868,6871.0,1A,FRCC,0.428,AbsorptionChiller,280.5941888335705,Ethanol,4741589.779842755,3.4950132558273035,0.0007228569298505281
888,miami,quick_service_restaurant,134955.77569957165,214429.73250042996,2868.260086201576,467244.85993062594,232.0,1A,FRCC,0.428,AbsorptionChiller,27.91225971035608,Ethanol,468472.4752475202,3.4713036386852996,0.0007179531827684177
889,miami,secondary_school,13001265.61455965,20657566.476467013,276320.23186144076,44718861.45012231,19592.0,1A,FRCC,0.428,AbsorptionChiller,2688.989785844809,Ethanol,44837126.50935901,3.4486739859500695,0.0007132727995760226
890,miami,small_hotel,882641.2277602147,1402418.8396634518,18759.068227330394,2978084.4384944844,4014.0,1A,FRCC,0.428,AbsorptionChiller,182.55247730304336,Ethanol,2986113.319695782,3.383156401240542,0.0006997221098739488
891,miami,small_office,77860.89656315124,123712.31342811788,1654.8035882888503,269755.7613765819,511.0,1A,FRCC,0.428,AbsorptionChiller,16.10359804822156,Ethanol,270464.01731236954,3.4736822879120357,0.0007184451474481977
892,miami,stand_alone_retail,494478.4787146058,785671.3606243168,10509.315934281065,1724233.4307668433,2294.0,1A,FRCC,0.428,AbsorptionChiller,102.27062641460306,Ethanol,1728731.4179867154,3.4960700867721153,0.0007230755091565906
893,miami,strip_mall,395947.9090670562,629117.2332954352,8415.212894038516,1387413.6235644089,2090.0,1A,FRCC,0.428,AbsorptionChiller,81.89201842131462,Ethanol,1391015.3346830574,3.5131271130099098,0.0007266033325770237
894,miami,supermarket,431613.59909479733,685786.051895064,9173.227692761417,1510582.2588608381,4181.0,1A,FRCC,0.428,AbsorptionChiller,89.2685830599374,Ethanol,1514508.4003133401,3.508945045961588,0.0007257383755866779
895,miami,warehouse,417101.76681913476,662728.3628348473,8864.802884129362,1505610.1717887234,4835.0,1A,FRCC,0.428,AbsorptionChiller,86.26716997293377,Ethanol,1509404.3074231308,3.6187914497078704,0.0007484573836003868
896,minneapolis,full_service_restaurant,58445.38786568652,92863.22738659082,1242.1593101053923,211120.76363228564,569.52,6A,MROW,0.428,AbsorptionChiller,12.087980944299177,Ethanol,211652.40781701074,3.621370574242909,0.0007489908116324527
897,minneapolis,hospital,12220318.45247957,19416728.20782862,259722.50151003368,35317935.19065137,22422.0,6A,MROW,0.428,AbsorptionChiller,2527.47020733807,Ethanol,35429096.42129767,2.8991958400322138,0.0005996268541948736
898,minneapolis,large_hotel,2759755.958306853,4384945.578198663,58654.01330054804,8047044.772466393,11345.0,6A,MROW,0.428,AbsorptionChiller,570.7871682123791,Ethanol,8072148.690159027,2.92495018114261,0.0006049535017875099
899,minneapolis,large_office,3170163.0869383183,5037036.904801991,67376.53280772915,11026491.981137678,46320.0,6A,MROW,0.428,AbsorptionChiller,655.6697180844506,Ethanol,11055329.137179386,3.4873061208521,0.000721262899865998
900,minneapolis,medium_office,234904.38351073337,373236.96491149854,4992.501164214781,834459.1657593519,4982.0,6A,MROW,0.428,AbsorptionChiller,48.584153776780425,Ethanol,836595.9562576358,3.5614318632730395,0.0007365939737896669
901,minneapolis,midrise_apartment,91041.63081959124,144655.03563557277,1934.9381270190495,317558.5637229153,3135.0,6A,MROW,0.428,AbsorptionChiller,18.829706477681746,Ethanol,318386.71724127943,3.4971552505709926,0.0007232999484117875
902,minneapolis,outpatient_healthcare,859087.7428124285,1364994.969135294,18258.47816057337,2689108.348154403,3804.0,6A,MROW,0.428,AbsorptionChiller,177.68102229833062,Ethanol,2696922.976807128,3.139286992942197,0.000649283762759503
903,minneapolis,primary_school,252154.34036805455,400645.22969590855,5359.120247289047,915282.4166515946,6871.0,6A,MROW,0.428,AbsorptionChiller,52.15188011748801,Ethanol,917576.1201174343,3.6389463642708018,0.0007526259284944782
904,minneapolis,quick_service_restaurant,23566.730710415573,37444.91657321585,500.871583365366,85733.71650107965,232.0,6A,MROW,0.428,AbsorptionChiller,4.874194562650584,Ethanol,85948.08953876002,3.6470094471259995,0.0007542935774821095
905,minneapolis,secondary_school,3210837.3087884746,5101663.723963902,68240.9956027844,11416409.587968932,19592.0,6A,MROW,0.428,AbsorptionChiller,664.0821734826214,Ethanol,11445616.734086923,3.5646828641111146,0.0007372663627944394
906,minneapolis,small_hotel,282436.0612098215,448759.5194778272,6002.707754246085,919044.9752807034,4014.0,6A,MROW,0.428,AbsorptionChiller,58.41490407648842,Ethanol,921614.1341995207,3.263089459085943,0.0006748892366258413
907,minneapolis,small_office,14392.478470317683,22868.049125060355,305.8881424224856,51552.40190006433,511.0,6A,MROW,0.428,AbsorptionChiller,2.9767277084421266,Ethanol,51683.32202502115,3.5909952640617258,0.0007427084310365513
908,minneapolis,stand_alone_retail,72166.95675186455,114665.27572796278,1533.7883874996285,261654.6216121695,2294.0,6A,MROW,0.428,AbsorptionChiller,14.92594762189546,Ethanol,262311.08304201934,3.63478099740214,0.0007517644255226764
909,minneapolis,strip_mall,66433.46329682377,105555.39168273122,1411.93253993516,241071.0111684842,2090.0,6A,MROW,0.428,AbsorptionChiller,13.740116503996644,Ethanol,241675.31829557644,3.637855175723333,0.0007524002431692518
910,minneapolis,supermarket,71679.7319896904,113891.12971695238,1523.4332372208867,261351.77669492975,4181.0,6A,MROW,0.428,AbsorptionChiller,14.82517724709212,Ethanol,262003.8061204603,3.655200694083845,0.000755987734040092
911,minneapolis,warehouse,14570.77077760158,23151.335791078087,309.67744825995925,54809.913587979034,4835.0,6A,MROW,0.428,AbsorptionChiller,3.013603056380885,Ethanol,54942.4555358343,3.7707308950527665,0.00077988229473687
912,phoenix,full_service_restaurant,266638.07857127185,423658.28039657604,5666.9479632347575,1281413.8844955736,569.52,2B,AZNM,0.428,AbsorptionChiller,55.14748264142127,Ethanol,1283839.338223838,4.814913702885352,0.0009958456469256157
913,phoenix,hospital,16674461.267935596,26493866.236831024,354387.8834811931,65236261.47974736,22422.0,2B,AZNM,0.428,AbsorptionChiller,3448.6993315275276,Ethanol,65387939.493877314,3.9214424048359526,0.0008110532378150884
914,phoenix,large_hotel,3981322.8122200817,6325879.579416324,84616.38083571747,16224886.099571435,11345.0,2B,AZNM,0.428,AbsorptionChiller,823.4380170051875,Ethanol,16261101.910569122,4.084346504297033,0.0008447459160903894
915,phoenix,large_office,8387812.171068958,13327301.560698466,178268.96800911927,36962301.17975826,46320.0,2B,AZNM,0.428,AbsorptionChiller,1734.8112039439416,Ethanol,37038600.29806616,4.415764151922574,0.0009132914481742656
916,phoenix,medium_office,838239.4245932477,1331869.3079648295,17815.38190402187,3941787.766071306,4982.0,2B,AZNM,0.428,AbsorptionChiller,173.3690640316955,Ethanol,3949412.7495262274,4.711556905645024,0.000974468853287492
917,phoenix,midrise_apartment,365488.4260348538,580720.4991442706,7767.847347994069,1708180.2624522133,3135.0,2B,AZNM,0.428,AbsorptionChiller,75.59222875591598,Ethanol,1711504.9011171549,4.682788234049146,0.0009685187660908264
918,phoenix,outpatient_healthcare,1924976.0250693748,3058573.017610228,40912.157119474694,8348475.386033629,3804.0,2B,AZNM,0.428,AbsorptionChiller,398.1336142852895,Ethanol,8365985.789280764,4.346020771338832,0.0008988667572572558
919,phoenix,primary_school,1117634.0042763494,1775796.251239076,23753.448037553364,5355767.528545255,6871.0,2B,AZNM,0.428,AbsorptionChiller,231.15491298373308,Ethanol,5365934.004305327,4.8011549252921,0.0009929999845485213
920,phoenix,quick_service_restaurant,119619.07263903387,190061.41541535332,2542.3040238216017,577355.8487704094,232.0,2B,AZNM,0.428,AbsorptionChiller,24.74024253134103,Ethanol,578443.954892605,4.835716764316799,0.0010001482449465975
921,phoenix,secondary_school,11281158.855991058,17924507.960074607,239762.22955266174,51636435.92507391,19592.0,2B,AZNM,0.428,AbsorptionChiller,2333.228305272194,Ethanol,51739054.15932245,4.586324403352012,0.0009485676118618432
922,phoenix,small_hotel,733770.7055353516,1165880.1210172707,15595.073394977959,3277485.01012842,4014.0,2B,AZNM,0.428,AbsorptionChiller,151.76229690493312,Ethanol,3284159.7015414704,4.475730193051766,0.0009256939385836124
923,phoenix,small_office,71996.84106732268,114394.98080696819,1530.172862150823,339311.2283823942,511.0,2B,AZNM,0.428,AbsorptionChiller,14.890763405857843,Ethanol,339966.14236739476,4.721959148867376,0.0009766202996623321
924,phoenix,stand_alone_retail,401983.2397528322,638706.7031628354,8543.483788880223,1950487.9404113377,2294.0,2B,AZNM,0.428,AbsorptionChiller,83.14027709469126,Ethanol,1954144.5514729784,4.861258774556186,0.0010054309771574323
925,phoenix,strip_mall,314040.56571715436,498975.5655283665,6674.408823375267,1532387.7307532055,2090.0,2B,AZNM,0.428,AbsorptionChiller,64.95151307490266,Ethanol,1535244.37772961,4.888681735188162,0.0010111027373708712
926,phoenix,supermarket,476932.2068895614,757792.2842800801,10136.39917042612,2362393.118391487,4181.0,2B,AZNM,0.428,AbsorptionChiller,98.64161466175003,Ethanol,2366731.4972364292,4.962406528742712,0.001026350884951957
927,phoenix,warehouse,157690.34950958707,250552.44422078814,3351.445561577096,790162.8943519138,4835.0,2B,AZNM,0.428,AbsorptionChiller,32.61434322845648,Ethanol,791597.3130522688,5.01994773626995,0.0010382518585873733
928,san_francisco,full_service_restaurant,11326.412683080798,17996.41126311727,240.72402422441013,40270.4606708324,569.52,3C,CAMX,0.428,AbsorptionChiller,2.342587938589617,Ethanol,40373.49055320045,3.564543486351127,0.0007372375359567997
929,san_francisco,hospital,13677543.281808356,21732096.547762237,290693.38654936646,38621308.012838386,22422.0,3C,CAMX,0.428,AbsorptionChiller,2828.861071728719,Ethanol,38745724.78228152,2.832798550439594,0.0005858942193256657
930,san_francisco,large_hotel,2900597.843419503,4608727.684544292,61647.37283214219,8333960.896091124,11345.0,3C,CAMX,0.428,AbsorptionChiller,599.9168238716655,Ethanol,8360345.971663281,2.882283730104172,0.0005961290031239239
931,san_francisco,large_office,3282700.888418669,5215846.967154113,69768.33621519155,10330971.66971482,46320.0,3C,CAMX,0.428,AbsorptionChiller,678.9453750607381,Ethanol,10360832.517614922,3.1561914623923917,0.0006527800335868442
932,san_francisco,medium_office,170053.08318796114,270195.4543986492,3614.1948613547997,549727.6202314465,4982.0,3C,CAMX,0.428,AbsorptionChiller,35.171268498027125,Ethanol,551274.4956321063,3.241778892199078,0.0006704816736709572
933,san_francisco,midrise_apartment,68170.2860357162,108315.01003452715,1448.8458125457605,214156.7012765654,3135.0,3C,CAMX,0.428,AbsorptionChiller,14.099335271089183,Ethanol,214776.807284335,3.1505927255726607,0.0006516220735413983
934,san_francisco,outpatient_healthcare,935618.1339681877,1486593.257304999,19885.004073937132,2746238.468939388,3804.0,3C,CAMX,0.428,AbsorptionChiller,193.50943825608846,Ethanol,2754749.2506830334,2.944309382931112,0.0006089574732018846
935,san_francisco,primary_school,185266.11317057564,294367.2687043588,3937.5224585852957,606595.5830317249,6871.0,3C,CAMX,0.428,AbsorptionChiller,38.31770696392464,Ethanol,608280.8426439994,3.2832817196523765,0.0006790655056157966
936,san_francisco,quick_service_restaurant,3472.5962586700903,5517.569610998038,73.80424581760158,12794.03916211975,232.0,3C,CAMX,0.428,AbsorptionChiller,0.7182205291975368,Ethanol,12825.627379329684,3.6933828248267333,0.0007638847621151465
937,san_francisco,secondary_school,2586770.5593144875,4110090.999799688,54977.496953963855,8388515.49630264,19592.0,3C,CAMX,0.428,AbsorptionChiller,535.0094228158196,Ethanol,8412045.864998937,3.2519489734830556,0.0006725851030988739
938,san_francisco,small_hotel,271737.0067503561,431759.9107255675,5775.317183467572,810422.2513050792,4014.0,3C,CAMX,0.428,AbsorptionChiller,56.20206964847076,Ethanol,812894.0870596033,2.9914736192203897,0.0006187122273465128
939,san_francisco,small_office,7105.732828875942,11290.219939213957,151.02050838970987,23623.569190302525,511.0,3C,CAMX,0.428,AbsorptionChiller,1.469644845682718,Ethanol,23688.205967893322,3.333675292663736,0.0006894881680793662
940,san_francisco,stand_alone_retail,12249.044525333578,19462.370745807777,260.33302631175656,41392.45807915812,2294.0,3C,CAMX,0.428,AbsorptionChiller,2.533411484040037,Ethanol,41503.88061441955,3.3883361701054207,0.0007007934167746475
941,san_francisco,strip_mall,12205.814893220579,19393.683663672702,259.4142525305814,42087.222727058295,2090.0,3C,CAMX,0.428,AbsorptionChiller,2.5244705053196648,Ethanol,42198.25202714138,3.457225297639027,0.0007150414266057967
942,san_francisco,supermarket,8628.03831147981,13708.994206017951,183.37457424665092,31675.4571238252,4181.0,3C,CAMX,0.428,AbsorptionChiller,1.7844960313298468,Ethanol,31753.941441602765,3.6803199400903672,0.0007611830279400967
943,san_francisco,warehouse,1529.0296860804071,2429.4582789944216,32.496977594828905,5550.380383283136,4835.0,3C,CAMX,0.428,AbsorptionChiller,0.31624192059574086,Ethanol,5564.289089693723,3.6390981420102486,0.0007526573199607546
944,seattle,full_service_restaurant,15625.237092130605,24826.765601940824,332.08837233141503,57258.54915467102,569.52,4C,NWPP,0.428,AbsorptionChiller,3.2316932972348718,Ethanol,57400.68297802886,3.673587967950757,0.0007597906862359373
945,seattle,hospital,13382720.384986538,21263655.722811837,284427.4172489127,36706484.414070144,22422.0,4C,NWPP,0.428,AbsorptionChiller,2767.8842574946307,Ethanol,36828219.348652676,2.7519232479794296,0.0005691671660764074
946,seattle,large_hotel,2635595.468856204,4187668.356071544,56015.189031424045,7418080.397841465,11345.0,4C,NWPP,0.428,AbsorptionChiller,545.1076460922862,Ethanol,7442054.898746914,2.823671153895487,0.000584006443411683
947,seattle,large_office,2131356.6276067356,3386488.863864035,45298.43285873516,7073985.849292094,46320.0,4C,NWPP,0.428,AbsorptionChiller,440.81833042538483,Ethanol,7093373.578555632,3.328102620968065,0.0006883355989592689
948,seattle,medium_office,123303.73380321776,195915.93259844676,2620.615355764388,424006.64759372186,4982.0,4C,NWPP,0.428,AbsorptionChiller,25.502323433964378,Ethanol,425128.27096598904,3.4478134428958773,0.0007130948175586096
949,seattle,midrise_apartment,43240.359102575974,68704.1261296485,919.0017654600797,144023.11657315644,3135.0,4C,NWPP,0.428,AbsorptionChiller,8.943197332487275,Ethanol,144416.44932877336,3.3398531447480506,0.0006907659037741573
950,seattle,outpatient_healthcare,806348.7142857026,1281198.512698397,17137.5980076188,2348006.2060799277,3804.0,4C,NWPP,0.428,AbsorptionChiller,166.77326045205845,Ethanol,2355341.098027189,2.9209956639090677,0.0006041356078405518
951,seattle,primary_school,101668.41028054242,161539.80744575086,2160.7926131624663,355641.31658786064,6871.0,4C,NWPP,0.428,AbsorptionChiller,21.027592612314876,Ethanol,356566.1358262942,3.507147744735956,0.0007253666483424935
952,seattle,quick_service_restaurant,5063.349115665304,8045.099150445992,107.61304653827312,18954.49273907279,232.0,4C,NWPP,0.428,AbsorptionChiller,1.0472283589793805,Ethanol,19000.55112299117,3.7525658786209477,0.0007761253109867524
953,seattle,secondary_school,1407931.6389288323,2237046.9374091467,29923.240432700804,4824452.650744603,19592.0,4C,NWPP,0.428,AbsorptionChiller,291.19578881671816,Ethanol,4837259.797649799,3.4357206443134074,0.0007105937216780574
954,seattle,small_hotel,209813.83973616484,333370.8786919055,4459.243473859287,635778.0473454219,4014.0,4C,NWPP,0.428,AbsorptionChiller,43.394796222578044,Ethanol,637686.6035522337,3.0392971424292465,0.0006286033386616849
955,seattle,small_office,5982.7171709288405,9505.872838253565,127.15268227280706,21034.661423690486,511.0,4C,NWPP,0.428,AbsorptionChiller,1.2373768709263373,Ethanol,21089.082771703248,3.5250007929806726,0.0007290591091997254
956,seattle,stand_alone_retail,17188.440398590796,27310.521966649856,365.31165327138274,62815.24281141853,2294.0,4C,NWPP,0.428,AbsorptionChiller,3.5550031848171244,Ethanol,62971.596199018684,3.663601510011429,0.0007577252347490029
957,seattle,strip_mall,17693.59298662469,28113.15330097036,376.0478296090638,64757.59448631166,2090.0,4C,NWPP,0.428,AbsorptionChiller,3.659481486375324,Ethanol,64918.54295738434,3.6690424045844683,0.0007588505490350503
958,seattle,supermarket,14366.342170966967,22826.521449425287,305.33265894028506,54154.34976687887,4181.0,4C,NWPP,0.428,AbsorptionChiller,2.971322062247563,Ethanol,54285.03214490531,3.77862586724478,0.0007815151741974726
