,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,chiller_type,CoolingDemand_intensity_kWh/sqm,PoG_w4e_intensity (L/kWh),Total_w4e_intensity (L/kWh),annual_water_consumption_L,WaterConsumption_intensity_L/kWh,WaterConsumption_intensity L_per_kWh_sqm,Total_annual_water_consumption_L,Total_WaterConsumption_intensity_L/kWh,Total_WaterConsumption_intensity L_per_kWh_sqm
17,atlanta,hospital,16863438.28369626,0,3235531.692031891,26662973.754295304,22422.0,3A,SRSO,WaterCooledChiller,3487.7845467830944,11.15,14.942,62739152.12045089,3.720424688309722,0.0007694777018220729,75008288.29663582,4.44798308830973,0.0009199551371891892
18,atlanta,large_hotel,3565816.3839056278,0,684161.3035253574,5880603.093268307,11345.0,3A,SRSO,WaterCooledChiller,737.5008032896851,11.15,14.942,13509001.627576042,3.78847371069053,0.0007835519567095202,16103341.290544197,4.516032110690528,0.0009340293920766346
19,atlanta,large_office,6461081.304124868,0,1239666.1328847525,11508258.956400495,46320.0,3A,SRSO,WaterCooledChiller,1336.3146440796004,11.15,14.942,25330536.338065486,3.92047942840373,0.0008108540699904302,30031350.313964467,4.6480378284037265,0.0009613315053575443
20,atlanta,medium_office,490971.69680856995,0,94201.10289433738,925676.085452641,4982.0,3A,SRSO,WaterCooledChiller,101.54533543093484,11.15,14.942,1976018.382724503,4.02470935813425,0.0008324114494589968,2333228.96489983,4.752267758134248,0.0009828888848261112
21,atlanta,midrise_apartment,190390.21539679018,0,36529.535994131016,358271.43485890375,3135.0,3A,SRSO,WaterCooledChiller,39.377500599129306,11.15,14.942,765575.7611934646,4.021087741289312,0.0008316624077123706,904095.7616832094,4.748646141289316,0.0009821398430794864
22,atlanta,outpatient_healthcare,1474836.239312145,0,282971.9131160247,2534433.8005938274,3804.0,3A,SRSO,WaterCooledChiller,305.03334835825126,11.15,14.942,5689570.631837502,3.8577643267642276,0.0007978830045013914,6762600.126373468,4.585322726764231,0.0009483604398685068
23,atlanta,primary_school,581751.7807207332,0,111618.7749942849,1149107.8633410481,6871.0,3A,SRSO,WaterCooledChiller,120.32094740863148,11.15,14.942,2393657.204527325,4.114567903104343,0.0008509964639305778,2816915.599305653,4.842126303104344,0.0010014738992976926
24,atlanta,quick_service_restaurant,55457.844426624295,0,10640.511750654981,109599.69828761219,232.0,3A,SRSO,WaterCooledChiller,11.470081577378345,11.15,14.942,228241.40430741524,4.1155837675840266,0.0008512065703379579,268590.2248658989,4.843142167584026,0.0010016840057050726
25,atlanta,secondary_school,6420113.817731498,0,1231805.8378287472,12217866.155565515,19592.0,3A,SRSO,WaterCooledChiller,1327.841534174043,11.15,14.942,25952501.24735605,4.0423740114511215,0.0008360649454914418,30623508.984402657,4.769932411451119,0.0009865423808585563
26,atlanta,small_hotel,493999.10115928575,0,94781.9608757617,876512.4307415196,4014.0,3A,SRSO,WaterCooledChiller,102.1714790401832,11.15,14.942,1933331.2945062625,3.9136332231561624,0.0008094381019971381,2292744.4901471506,4.641191623156162,0.0009599155373642528
27,atlanta,small_office,29775.355804512154,0,5712.8982670257365,57985.41673294262,511.0,3A,SRSO,WaterCooledChiller,6.15829489234998,11.15,14.942,121684.23241027958,4.086743184840114,0.000845241610101368,143347.54263884117,4.8143015848401145,0.0009957190454684829
28,atlanta,stand_alone_retail,185250.8378786051,0,35543.460760974995,373700.8831749198,2294.0,3A,SRSO,WaterCooledChiller,38.3145476481086,11.15,14.942,770010.470659791,4.156582930892755,0.0008596862318289048,904791.2738654083,4.8841413308927555,0.0010101636671960197
29,atlanta,strip_mall,168569.13147156916,0,32342.797358345084,343139.19712757785,2090.0,3A,SRSO,WaterCooledChiller,34.86434983900086,11.15,14.942,703761.3876731256,4.174912580550502,0.0008634772658842817,826405.2752559701,4.902470980550501,0.0010139547012513964
30,atlanta,supermarket,183299.7360377032,0,35169.1093544339,367557.4741357638,4181.0,3A,SRSO,WaterCooledChiller,37.91101055588484,11.15,14.942,759693.0434377019,4.144539756900902,0.0008571953995658535,893054.3061097153,4.8720981569009,0.0010076728349329679
31,atlanta,warehouse,40339.670567919835,0,7739.838126298216,85326.99805730834,4835.0,3A,SRSO,WaterCooledChiller,8.34326175137949,11.15,14.942,171626.19316553345,4.254526394224433,0.0008799434114218062,200975.6593404563,4.982084794224433,0.001030420846788921
32,baltimore,full_service_restaurant,94354.6876052642,0,18103.51939519675,180168.30051446275,569.52,4A,RFCE,WaterCooledChiller,19.514930218255266,11.15,14.942,382022.54177090654,4.048792396718113,0.0008373924295177069,450671.0873174926,4.776350796718115,0.0009878698648848221
33,baltimore,hospital,16332923.58797378,0,3133743.6057459014,24449333.796649404,22422.0,4A,RFCE,WaterCooledChiller,3378.0607214009888,11.15,14.942,59390575.0007162,3.6362488736827574,0.0007520680193759581,71273730.75370467,4.363807273682758,0.000902545454743073
34,baltimore,large_hotel,3297171.8709036363,0,632617.3762973739,5168037.316929475,11345.0,4A,RFCE,WaterCooledChiller,681.9383393802764,11.15,14.942,12221721.062645195,3.7067285362032587,0.000766644991975855,14620606.153564837,4.434286936203254,0.0009171224273429688
35,baltimore,large_office,5800386.858040384,0,1112900.8918293444,9928312.706296153,46320.0,4A,RFCE,WaterCooledChiller,1199.666361538859,11.15,14.942,22337157.650193345,3.850977218740162,0.0007964792593051007,26557277.832010217,4.578535618740159,0.0009469566946722149
36,baltimore,medium_office,407672.0136246548,0,78218.67034744995,744895.9358868449,4982.0,4A,RFCE,WaterCooledChiller,84.31685907438569,11.15,14.942,1617034.1102609118,3.9665075261941363,0.0008203738420256746,1913639.308218442,4.694065926194132,0.0009708512773927884
37,baltimore,midrise_apartment,133634.22680022588,0,25639.953648736726,244218.38525133842,3135.0,4A,RFCE,WaterCooledChiller,27.638930051753025,11.15,14.942,530103.8684347529,3.9668270706367936,0.0008204399318793782,627330.5726707627,4.694385470636796,0.0009709173672464935
38,baltimore,outpatient_healthcare,1255467.9023741249,0,240882.44153551626,2056955.7933772365,3804.0,4A,RFCE,WaterCooledChiller,259.66244102877454,11.15,14.942,4742795.016498243,3.7777110888533953,0.0007813259749438254,5656221.23480092,4.505269488853397,0.0009318034103109404
39,baltimore,primary_school,437185.9414027138,0,83881.40929046771,841543.1516536685,6871.0,4A,RFCE,WaterCooledChiller,90.42108405433585,11.15,14.942,1776820.8652423834,4.064222329614357,0.0008405837289791845,2094899.169271837,4.79178072961436,0.0009910611643463
40,baltimore,quick_service_restaurant,38096.9091924772,0,7309.526977063262,73671.03298655523,232.0,4A,RFCE,WaterCooledChiller,7.879402108061469,11.15,14.942,155172.2587808106,4.073093121461194,0.0008424184325669481,182889.9850778345,4.800651521461191,0.0009928958679340622
41,baltimore,secondary_school,5208023.774135944,0,999246.1614642172,9597671.21429054,19592.0,4A,RFCE,WaterCooledChiller,1077.1507288802368,11.15,14.942,20739265.914616562,3.9821757376784217,0.0008236144235115661,24528407.358888876,4.7097341376784225,0.000974091858878681
42,baltimore,small_hotel,386590.90839738835,0,74173.90895784566,660466.1241408265,4014.0,4A,RFCE,WaterCooledChiller,79.95675458063874,11.15,14.942,1487505.2090208055,3.8477501066625046,0.00079581181109876,1768772.6717889565,4.575308506662505,0.000946289246465875
43,baltimore,small_office,22528.651074165053,0,4322.497186096457,43358.18818070765,511.0,4A,RFCE,WaterCooledChiller,4.659493500344375,11.15,14.942,91554.03180568315,4.063893195570578,0.0008405156557539974,107944.94113536092,4.791451595570576,0.0009909930911211119
44,baltimore,stand_alone_retail,127906.93042862839,0,24541.07638490622,252545.2949107119,2294.0,4A,RFCE,WaterCooledChiller,26.454380647079294,11.15,14.942,526178.2966024163,4.1137590812252505,0.000850829179157239,619238.0582539807,4.841317481225252,0.0010013066145243541
45,baltimore,strip_mall,116625.24048155417,0,22376.496140394138,231564.17566961836,2090.0,4A,RFCE,WaterCooledChiller,24.12104249877025,11.15,14.942,481062.107635013,4.124854153772136,0.0008531239201183322,565913.7809993876,4.852412553772135,0.0010036013554854467
46,baltimore,supermarket,125835.34628655232,0,24143.608440846554,246668.99698291672,4181.0,4A,RFCE,WaterCooledChiller,26.025924774881556,11.15,14.942,515870.2310983558,4.099565394953623,0.0008478935666915455,607422.7943060459,4.827123794953624,0.0009983710020586606
47,baltimore,warehouse,27889.629316434264,0,5351.090211513187,58602.53037709539,4835.0,4A,RFCE,WaterCooledChiller,5.768279072685473,11.15,14.942,118267.18623546742,4.240543497140609,0.0008770513954789264,138558.52031752543,4.96810189714061,0.0010275288308460413
48,chicago,full_service_restaurant,68745.04918880865,0,13189.883437692768,130974.73472864849,569.52,5A,RFCW,WaterCooledChiller,14.218210793962493,11.15,14.942,278041.93505892286,4.044537582557824,0.000836512426589002,328057.97305465385,4.772095982557825,0.0009869898619561167
49,chicago,hospital,13606340.421012893,0,2610603.1821116726,19763701.72830456,22422.0,5A,RFCW,WaterCooledChiller,2814.1345234773307,11.15,14.942,48871927.20884971,3.5918495125533214,0.0007428851111795908,58771334.47541717,4.31940791255332,0.0008933625465467053
50,chicago,large_hotel,2960639.0400040993,0,568047.9438087879,4392790.480673908,11345.0,5A,RFCW,WaterCooledChiller,612.3348583255635,11.15,14.942,10726525.054141894,3.623043846009354,0.0007493368864548819,12880562.857064817,4.350602246009355,0.000899814321821997
51,chicago,large_office,3676505.0049129263,0,705398.7602759596,6607518.109832051,46320.0,5A,RFCW,WaterCooledChiller,760.3940030843695,11.15,14.942,14472714.286909001,3.9365414347509557,0.0008141760981904769,17147586.38587544,4.664099834750956,0.0009646535335575917
52,chicago,medium_office,281405.05396445055,0,53992.24968731245,520532.23764603486,4982.0,5A,RFCW,WaterCooledChiller,58.20166576307147,11.15,14.942,1122545.8216595687,3.98907484369978,0.0008250413327197063,1327284.4324738574,4.7166332436997775,0.0009755187680868206
53,chicago,midrise_apartment,102746.57848341212,0,19713.64352501742,185797.22503113994,3135.0,5A,RFCW,WaterCooledChiller,21.250585001739836,11.15,14.942,405604.3503350842,3.9476190479721605,0.0008164672281224737,480358.4865819502,4.675177447972163,0.0009669446634895891
54,chicago,outpatient_healthcare,976166.6299806006,0,187293.837405611,1567574.766167772,3804.0,5A,RFCW,WaterCooledChiller,201.89589037861438,11.15,14.942,3655901.0532403346,3.7451608577451463,0.0007745937658211264,4366119.284682412,4.472719257745146,0.0009250712011882412
55,chicago,primary_school,316393.7943632786,0,60705.422678501,604650.1996021607,6871.0,5A,RFCW,WaterCooledChiller,65.43822013718275,11.15,14.942,1281515.6624674469,4.050381787817336,0.0008377211557016206,1511710.6252643229,4.777940187817336,0.0009881985910687354
56,chicago,quick_service_restaurant,27837.908348107994,0,5341.16668172365,53627.883979058526,232.0,5A,RFCW,WaterCooledChiller,5.757581871377041,11.15,14.942,113181.89248027722,4.06574700458663,0.0008408990702350837,133435.59653737332,4.79330540458663,0.0009913765056021985
57,chicago,secondary_school,3869679.460327919,0,742462.499121583,7202022.540696483,19592.0,5A,RFCW,WaterCooledChiller,800.347354773096,11.15,14.942,15480479.405902132,4.0004552223533025,0.0008273950821826892,18295897.202571176,4.728013622353302,0.0009778725175498039
58,chicago,small_hotel,318329.0703395533,0,61076.737629149,531472.632969072,4014.0,5A,RFCW,WaterCooledChiller,65.83848404127265,11.15,14.942,1212478.2575340834,3.8088832296741377,0.0007877731602221587,1444081.2466238164,4.536441629674138,0.0009382505955892736
59,chicago,small_office,17186.981580108182,0,3297.6088658367453,32345.01935074284,511.0,5A,RFCW,WaterCooledChiller,3.554701464345022,11.15,14.942,69113.35820482255,4.021262132776867,0.0008316984762723614,81617.89102407549,4.748820532776865,0.0009821759116394756
60,chicago,stand_alone_retail,88250.34608314835,0,16932.299735153392,170998.17205333864,2294.0,5A,RFCW,WaterCooledChiller,18.252398362595315,11.15,14.942,359793.314100299,4.076962075154995,0.0008432186298148904,424000.5946960006,4.804520475154995,0.000993696065182005
61,chicago,strip_mall,80446.3223363658,0,15434.967712270734,156349.71268921642,2090.0,5A,RFCW,WaterCooledChiller,16.63832933533936,11.15,14.942,328449.6026810351,4.082841740206678,0.0008444346929072757,386979.0002459657,4.810400140206679,0.0009949121282743906
62,chicago,supermarket,84912.2049619902,0,16291.821725373882,163977.08555134945,4181.0,5A,RFCW,WaterCooledChiller,17.56198654849849,11.15,14.942,345630.89778926823,4.070450154297433,0.0008418718002683418,407409.48577188596,4.798008554297434,0.000992349235635457
63,chicago,warehouse,18574.371537099592,0,3563.8027522515076,37346.56978514068,4835.0,5A,RFCW,WaterCooledChiller,3.8416487150154275,11.15,14.942,77082.97047274499,4.149963853085582,0.00085831723952132,90596.91050928271,4.877522253085582,0.0010087946748884348
64,denver,full_service_restaurant,64939.12165145914,0,12459.652807526643,171198.38613213124,569.52,5B,RMPA,WaterCooledChiller,13.431048945493101,11.15,14.942,310123.5149360533,4.77560378165486,0.0009877153633205502,357370.51838219434,5.5031621816548615,0.0011381927986876652
65,denver,hospital,10603665.525031984,0,2034489.9587361352,18457266.922812916,22422.0,5B,RMPA,WaterCooledChiller,2193.1055894585284,11.15,14.942,41141829.962720826,3.8799630057735843,0.0008024742514526544,48856615.886248246,4.607521405773583,0.000952951686819769
66,denver,large_hotel,2542640.2527970057,0,487847.90983665053,4503766.770506888,11345.0,5B,RMPA,WaterCooledChiller,525.8821619021728,11.15,14.942,9943270.965185542,3.910608649512076,0.0008088125438494469,11793190.239286121,4.638167049512074,0.0009592899792165612
67,denver,large_office,2544008.9002910727,0,488110.50766918005,5937382.917242996,46320.0,5B,RMPA,WaterCooledChiller,526.165232738588,11.15,14.942,11379815.077754354,4.473182101073755,0.0009251669288673743,13230730.122835886,5.200740501073755,0.001075644364234489
68,denver,medium_office,251212.54224308179,0,48199.313105039466,637093.1185265667,4982.0,5B,RMPA,WaterCooledChiller,51.957092501154456,11.15,14.942,1174515.4596477568,4.675385429248416,0.0009669876792654428,1357287.2549420665,5.402943829248419,0.0011174651146325582
69,denver,midrise_apartment,88891.21466427414,0,17055.26105358537,213321.33927293497,3135.0,5B,RMPA,WaterCooledChiller,18.384946156002925,11.15,14.942,403487.50002041186,4.539115609391888,0.0009388036420665745,468161.0499356076,5.2666740093918865,0.0010892810774336891
70,denver,outpatient_healthcare,932065.3335965892,0,178832.26867273092,1896299.7780986947,3804.0,5B,RMPA,WaterCooledChiller,192.77462949257273,11.15,14.942,3890279.5737996446,4.173827127319608,0.0008632527667672406,4568411.536606641,4.901385527319603,0.0010137302021343544
71,denver,primary_school,255303.75812595658,0,48984.28105910019,669247.7252781804,6871.0,5B,RMPA,WaterCooledChiller,52.80325917806754,11.15,14.942,1215422.4590871476,4.760691609120408,0.0009846311497663717,1401170.8528632554,5.488250009120407,0.0011351085851334865
72,denver,quick_service_restaurant,25337.530955736234,0,4861.427606040591,68852.59348538968,232.0,5B,RMPA,WaterCooledChiller,5.240440735415974,11.15,14.942,123057.51129274227,4.856728601840462,0.0010044940231314296,141492.04477484818,5.584287001840462,0.0011549714584985443
73,denver,secondary_school,2499227.711466768,0,479518.49024008965,6143002.970545113,19592.0,5B,RMPA,WaterCooledChiller,516.9033529403863,11.15,14.942,11489634.136722114,4.597273823432031,0.0009508322282175866,13307968.251712533,5.32483222343203,0.001101309663584701
74,denver,small_hotel,284991.0912695219,0,54680.29071157929,611918.5829538006,4014.0,5B,RMPA,WaterCooledChiller,58.94334876308623,11.15,14.942,1221603.8243879098,4.286463197660498,0.0008865487482234743,1428951.4867662182,5.014021597660502,0.00103702618359059
75,denver,small_office,14682.394108257515,0,2817.062016237668,37260.61926224831,511.0,5B,RMPA,WaterCooledChiller,3.0366895777161353,11.15,14.942,68670.86074329831,4.677088779729539,0.0009673399751250339,79353.15990887154,5.404647179729537,0.0011178174104921482
76,denver,stand_alone_retail,71441.8560141265,0,13707.310773910376,187982.3350779224,2294.0,5B,RMPA,WaterCooledChiller,14.775978493097519,11.15,14.942,340818.8502070231,4.7705766510269765,0.0009866756258587336,392796.97266169125,5.498135051026975,0.001137153061225848
77,denver,strip_mall,63755.91860287251,0,12232.635582604466,168244.2659596617,2090.0,5B,RMPA,WaterCooledChiller,13.186332699663394,11.15,14.942,304638.1527057015,4.778194078000094,0.0009882511019648592,351024.30683493766,5.505752478000095,0.0011387285373319741
78,denver,supermarket,69289.41325778273,0,13294.328757059931,190171.909205501,4181.0,5B,RMPA,WaterCooledChiller,14.33079901918981,11.15,14.942,338403.67484671925,4.88391601163846,0.0010101170654888232,388815.76949349046,5.6114744116384605,0.0011605945008559381
79,denver,warehouse,20141.254034243066,0,3864.4352740367704,57885.28540597671,4835.0,5B,RMPA,WaterCooledChiller,4.165719552066818,11.15,14.942,100973.7387114867,5.013279636899303,0.0010368727273835166,115627.67727063413,5.740838036899303,0.0011873501627506315
80,duluth,full_service_restaurant,17927.122408818872,0,3439.6172195053873,33525.35276551448,569.52,7,MROW,WaterCooledChiller,3.7077812634578846,11.15,14.942,71877.08476299956,4.009404472389899,0.0008292460129038054,84920.11325936398,4.736962872389899,0.0009797234482709202
81,duluth,hospital,10430594.566986347,0,2001283.4109191005,13928890.561261488,22422.0,7,MROW,WaterCooledChiller,2157.310148290868,11.15,14.942,36243200.59300946,3.4747013087558827,0.0007186559066713305,43832067.28721469,4.202259708755878,0.0008691333420384442
82,duluth,large_hotel,2448868.7817366277,0,469856.2902558701,3211217.829890512,11345.0,7,MROW,WaterCooledChiller,506.48785558151553,11.15,14.942,8450115.466243464,3.4506199471623065,0.0007136752734565267,10231810.518893722,4.1781783471623095,0.0008641527088236421
83,duluth,large_office,2216462.574116501,0,425265.2858871517,3772491.21493877,46320.0,7,MROW,WaterCooledChiller,458.4203876145814,11.15,14.942,8514199.15258051,3.8413457786330256,0.0007944872344639143,10126805.116664592,4.568904178633025,0.0009449646698310289
84,duluth,medium_office,139421.06198419782,0,26750.25442603472,246171.26545002125,4982.0,7,MROW,WaterCooledChiller,28.835793585149496,11.15,14.942,544436.6023003084,3.904981030498933,0.0008076486102376283,645873.5670838321,4.632539430498932,0.000958126045604743
85,duluth,midrise_apartment,49032.53167539685,0,9407.708410786148,83507.29848926871,3135.0,7,MROW,WaterCooledChiller,10.141164772574323,11.15,14.942,188403.24726953427,3.842413206741877,0.000794708005530895,224077.27756323532,4.569971606741877,0.0009451854408980097
86,duluth,outpatient_healthcare,7913.029846782806,0,1518.2466599360594,14886.629843796432,3804.0,7,MROW,WaterCooledChiller,1.636614239251873,11.15,14.942,31815.080102083495,4.020593971981355,0.0008315602837603629,37572.27143656103,4.748152371981354,0.0009820377191274777
87,duluth,primary_school,122007.43036950275,0,23409.158973561898,222764.38370332774,6871.0,7,MROW,WaterCooledChiller,25.234215174664477,11.15,14.942,483776.5062585429,3.9651397033230915,0.0008200909417421079,572544.0370862896,4.692698103323091,0.0009705683771092224
88,duluth,quick_service_restaurant,7913.029846782806,0,1518.2466599360594,14886.629843796432,232.0,7,MROW,WaterCooledChiller,1.636614239251873,11.15,14.942,31815.080102083495,4.020593971981355,0.0008315602837603629,37572.27143656103,4.748152371981354,0.0009820377191274777
89,duluth,secondary_school,1750390.105499801,0,335841.5149085617,3107055.0469733826,19592.0,7,MROW,WaterCooledChiller,362.0248408479423,11.15,14.942,6851687.938203845,3.9143776673985684,0.0008095920718507898,8125198.962737111,4.641936067398568,0.0009600695072179044
90,duluth,small_hotel,201343.92396839635,0,38631.18754540286,306513.99709173804,4014.0,7,MROW,WaterCooledChiller,41.64300392314299,11.15,14.942,737251.7382229799,3.6616537697889586,0.0007573223929242934,883741.2013951476,4.389212169788956,0.0009077998282914076
91,duluth,small_office,6775.2325370162425,0,1299.941282768846,12333.52072769806,511.0,7,MROW,WaterCooledChiller,1.401289045918561,11.15,14.942,26827.866030570694,3.95969671653299,0.0008189651947327798,31757.243374830156,4.687255116532987,0.000969442630099894
92,duluth,stand_alone_retail,17937.922604426523,0,3441.6894170359683,33114.53281423373,2294.0,7,MROW,WaterCooledChiller,3.710015016427409,11.15,14.942,71489.36981418479,3.9853761993901915,0.000824276359749781,84540.25608358518,4.712934599390191,0.0009747537951168959
93,duluth,strip_mall,18636.69097990823,0,3575.7597760117237,34359.64780663998,2090.0,7,MROW,WaterCooledChiller,3.8545379482747117,11.15,14.942,74229.3693091707,3.982969368821729,0.0008237785664574413,87788.65037980716,4.710527768821729,0.0009742560018245561
94,duluth,supermarket,30070.773701163613,0,5769.579114129924,54128.1537030634,4181.0,7,MROW,WaterCooledChiller,6.219394767562278,11.15,14.942,118458.96082561206,3.9393386416601643,0.0008147546311603235,140337.20482639273,4.666897041660164,0.0009652320665274382
95,duluth,warehouse,4273.803721536652,0,820.0004740388322,8481.876685298688,4835.0,7,MROW,WaterCooledChiller,0.8839304491285733,11.15,14.942,17624.881970831666,4.123933413697954,0.0008529334878382531,20734.32376838692,4.851491813697955,0.001003410923205368
96,helena,full_service_restaurant,31112.259358516207,0,5969.405495587292,77625.14912476546,569.52,6B,NWPP,WaterCooledChiller,6.4348002809754306,11.15,14.942,144184.02040056378,4.634315326929062,0.0009584933457971172,166820.00603983077,5.361873726929058,0.0011089707811642313
97,helena,hospital,9878216.915685952,0,1895300.5522229392,15312434.238230526,22422.0,6B,NWPP,WaterCooledChiller,2043.064512034323,11.15,14.942,36445035.3955163,3.6894346121964587,0.0007630681721192262,43632015.08954568,4.416993012196457,0.0009135456074863406
98,helena,large_hotel,2313862.8035671627,0,443953.14324441925,3589807.0864982656,11345.0,6B,NWPP,WaterCooledChiller,478.56521273364274,11.15,14.942,8539884.633673541,3.6907480514869087,0.0007633398245060825,10223354.952856379,4.418306451486908,0.000913817259873197
99,helena,large_office,1762237.745246437,0,338114.68205461634,3871171.526334079,46320.0,6B,NWPP,WaterCooledChiller,364.47523169523,11.15,14.942,7641150.231243052,4.336049577790929,0.0008968044628316295,8923281.105594156,5.063607977790928,0.0010472818981987443
100,helena,medium_office,141310.74495293183,0,27112.82159830243,334472.17828386556,4982.0,6B,NWPP,WaterCooledChiller,29.226627704846294,11.15,14.942,636780.1391049377,4.506240054972735,0.0009320041478744022,739591.9586057005,5.233798454972733,0.0010824815832415167
101,helena,midrise_apartment,51683.81207959626,0,9916.400744338538,116467.19074527368,3135.0,6B,NWPP,WaterCooledChiller,10.689516459068512,11.15,14.942,227035.05904464837,4.39276922327247,0.000908535516705785,264638.0506671801,5.12032762327247,0.0010590129520728997
102,helena,outpatient_healthcare,700573.9573911512,0,134416.7899581154,1264059.4701851238,3804.0,6B,NWPP,WaterCooledChiller,144.89637174584306,11.15,14.942,2762806.6782181105,3.943633144038715,0.0008156428426140051,3272515.1457392843,4.671191544038715,0.0009661202779811199
