,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,grid_loss_factor,chiller_type,CoolingDemand_intensity_kWh/sqm,w4e_int_factor_(L/kWhe),PoG_annual_water_consumption_L,percent_evaporation,PoG_WaterConsumption_intensity_L/kWh,PoG_WaterConsumption_intensity_L/kWh_sqm
295,atlanta,primary_school,581751.7807207332,0,117865.65469301469,1149107.8633410481,6871.0,3A,SRSO,0.053,WaterCooledChiller,84.66770204056661,7.12,1988311.3247553129,0.5779315588228924,3.4178001523123673,0.0004974239779234999
296,atlanta,quick_service_restaurant,55457.844426624295,0,11236.020856024268,109599.69828761219,232.0,3A,SRSO,0.053,WaterCooledChiller,239.0424328733806,7.12,189600.166782505,0.5780569719294429,3.4188160167920523,0.014736275934448501
297,atlanta,secondary_school,6420113.817731498,0,1300745.3408962484,12217866.155565515,19592.0,3A,SRSO,0.053,WaterCooledChiller,327.6905786918894,7.12,21479172.982746802,0.568823863254863,3.3456062606591477,0.0001707638965220063
298,atlanta,small_hotel,493999.10115928575,0,100086.54791527106,876512.4307415196,4014.0,3A,SRSO,0.053,WaterCooledChiller,123.06903367196955,7.12,1589128.6518982495,0.5515679486959763,3.2168654723641867,0.0008014114280927221
299,atlanta,small_office,29775.355804512154,0,6032.62752589835,57985.41673294262,511.0,3A,SRSO,0.053,WaterCooledChiller,58.26879805188288,7.12,100937.72471733886,0.5744672459709409,3.389975434048139,0.0066340028063564364
300,atlanta,stand_alone_retail,185250.8378786051,0,37532.69351739704,373700.8831749198,2294.0,3A,SRSO,0.053,WaterCooledChiller,80.75450648587842,7.12,640933.6610187867,0.5830570399140982,3.4598151801007813,0.001508201909372616
301,atlanta,strip_mall,168569.13147156916,0,34152.90111757665,343139.19712757785,2090.0,3A,SRSO,0.053,WaterCooledChiller,80.655086828502,7.12,586307.8530847236,0.5852543085040224,3.4781448297585267,0.0016641841290710654
302,atlanta,supermarket,183299.7360377032,0,37137.391081767586,367557.4741357638,4181.0,3A,SRSO,0.053,WaterCooledChiller,43.841123185291366,7.12,631975.6986379491,0.5816006452905286,3.4477720061089285,0.0008246285592224177
303,atlanta,warehouse,40339.670567919835,0,8173.007525130112,85326.99805730834,4835.0,3A,SRSO,0.053,WaterCooledChiller,8.34326175137949,7.12,143518.81163623475,0.5945352883326517,3.5577586434324586,0.0007358342592414599
304,atlanta,full_service_restaurant,138201.1475863159,0,28000.204347301362,270172.96959657624,569.52,3A,SRSO,0.053,WaterCooledChiller,242.66250102949132,7.12,469534.4245493619,0.5754060947839472,3.3974712420973647,0.0059654994418060206
305,atlanta,hospital,16863438.28369626,0,3416612.1351973508,26662973.754295304,22422.0,3A,SRSO,0.053,WaterCooledChiller,752.093403072708,7.12,50989252.15690044,0.5229136068175687,3.02365693751774,0.00013485224054579162
306,atlanta,large_hotel,3565816.3839056278,0,722451.2180837988,5880603.093268307,11345.0,3A,SRSO,0.053,WaterCooledChiller,314.3073057651501,7.12,11024455.766024955,0.5334143669378296,3.091705959898558,0.0002725170524370699
307,atlanta,large_office,6461081.304124868,0,1309045.5468687988,11508258.956400495,46320.0,3A,SRSO,0.053,WaterCooledChiller,139.48793834466468,7.12,20828663.250106342,0.552520285061584,3.223711677611758,6.9596538808544e-05
308,atlanta,medium_office,490971.69680856995,0,99473.18151461182,925676.085452641,4982.0,3A,SRSO,0.053,WaterCooledChiller,98.54911617996186,7.12,1633925.137836677,0.5665351881899802,3.3279416073422765,0.0006679930966162739
309,atlanta,midrise_apartment,190390.21539679018,0,38573.95564322177,358271.43485890375,3135.0,3A,SRSO,0.053,WaterCooledChiller,60.73053122704631,7.12,632917.9990386427,0.5660629582396021,3.324319990497333,0.0010603891516737904
310,atlanta,outpatient_healthcare,1474836.239312145,0,298808.7783696143,2534433.8005938274,3804.0,3A,SRSO,0.053,WaterCooledChiller,387.70668751633673,7.12,4661952.302585481,0.5436421559243004,3.1609965759722507,0.000830966502621517
311,atlanta,primary_school,581751.7807207332,0,117865.65469301469,1149107.8633410481,6871.0,3A,SRSO,0.053,WaterCooledChiller,84.66770204056661,7.12,1988311.3247553129,0.5779315588228924,3.4178001523123673,0.0004974239779234999
312,atlanta,quick_service_restaurant,55457.844426624295,0,11236.020856024268,109599.69828761219,232.0,3A,SRSO,0.053,WaterCooledChiller,239.0424328733806,7.12,189600.166782505,0.5780569719294429,3.4188160167920523,0.014736275934448501
313,atlanta,secondary_school,6420113.817731498,0,1300745.3408962484,12217866.155565515,19592.0,3A,SRSO,0.053,WaterCooledChiller,327.6905786918894,7.12,21479172.982746802,0.568823863254863,3.3456062606591477,0.0001707638965220063
314,atlanta,small_hotel,493999.10115928575,0,100086.54791527106,876512.4307415196,4014.0,3A,SRSO,0.053,WaterCooledChiller,123.06903367196955,7.12,1589128.6518982495,0.5515679486959763,3.2168654723641867,0.0008014114280927221
315,atlanta,small_office,29775.355804512154,0,6032.62752589835,57985.41673294262,511.0,3A,SRSO,0.053,WaterCooledChiller,58.26879805188288,7.12,100937.72471733886,0.5744672459709409,3.389975434048139,0.0066340028063564364
316,atlanta,stand_alone_retail,185250.8378786051,0,37532.69351739704,373700.8831749198,2294.0,3A,SRSO,0.053,WaterCooledChiller,80.75450648587842,7.12,640933.6610187867,0.5830570399140982,3.4598151801007813,0.001508201909372616
317,atlanta,strip_mall,168569.13147156916,0,34152.90111757665,343139.19712757785,2090.0,3A,SRSO,0.053,WaterCooledChiller,80.655086828502,7.12,586307.8530847236,0.5852543085040224,3.4781448297585267,0.0016641841290710654
318,atlanta,supermarket,183299.7360377032,0,37137.391081767586,367557.4741357638,4181.0,3A,SRSO,0.053,WaterCooledChiller,43.841123185291366,7.12,631975.6986379491,0.5816006452905286,3.4477720061089285,0.0008246285592224177
319,atlanta,warehouse,40339.670567919835,0,8173.007525130112,85326.99805730834,4835.0,3A,SRSO,0.053,WaterCooledChiller,8.34326175137949,7.12,143518.81163623475,0.5945352883326517,3.5577586434324586,0.0007358342592414599
320,atlanta,full_service_restaurant,138201.1475863159,0,28000.204347301362,270172.96959657624,569.52,3A,SRTV,0.053,WaterCooledChiller,242.66250102949132,5.86,434254.16707176226,0.6221540058403839,3.1421892991195413,0.005517258918246139
321,atlanta,hospital,16863438.28369626,0,3416612.1351973508,26662973.754295304,22422.0,3A,SRTV,0.053,WaterCooledChiller,752.093403072708,5.86,46684320.86655178,0.5711333753898239,2.7683749945399123,0.00012346690725804622
322,atlanta,large_hotel,3565816.3839056278,0,722451.2180837988,5880603.093268307,11345.0,3A,SRTV,0.053,WaterCooledChiller,314.3073057651501,5.86,10114167.231239367,0.5814223710979427,2.836424016920734,0.00025001533864440145
323,atlanta,large_office,6461081.304124868,0,1309045.5468687988,11508258.956400495,46320.0,3A,SRTV,0.053,WaterCooledChiller,139.48793834466468,5.86,19179265.861051656,0.6000364685371468,2.9684297346339346,6.40852706095409e-05
324,atlanta,medium_office,490971.69680856995,0,99473.18151461182,925676.085452641,4982.0,3A,SRTV,0.053,WaterCooledChiller,98.54911617996186,5.86,1508588.9291282664,0.6136039232288018,3.0726596643644526,0.0006167522409402755
325,atlanta,midrise_apartment,190390.21539679018,0,38573.95564322177,358271.43485890375,3135.0,3A,SRTV,0.053,WaterCooledChiller,60.73053122704631,5.86,584314.8149281833,0.6131479567276383,3.069038047519507,0.0009789595047909113
326,atlanta,outpatient_healthcare,1474836.239312145,0,298808.7783696143,2534433.8005938274,3804.0,3A,SRTV,0.053,WaterCooledChiller,387.70668751633673,5.86,4285453.241839767,0.5914039093577373,2.905714632994425,0.0007638576848040024
327,atlanta,primary_school,581751.7807207332,0,117865.65469301469,1149107.8633410481,6871.0,3A,SRTV,0.053,WaterCooledChiller,84.66770204056661,5.86,1839800.5998421144,0.6245828289433435,3.162518209334542,0.00046027044234238715
328,atlanta,quick_service_restaurant,55457.844426624295,0,11236.020856024268,109599.69828761219,232.0,3A,SRTV,0.053,WaterCooledChiller,239.0424328733806,5.86,175442.7805039144,0.6247033817682047,3.1635340738142275,0.013635922731957876
329,atlanta,secondary_school,6420113.817731498,0,1300745.3408962484,12217866.155565515,19592.0,3A,SRTV,0.053,WaterCooledChiller,327.6905786918894,5.86,19840233.85321753,0.6158126081555293,3.090324317681324,0.0001577339892650737
330,atlanta,small_hotel,493999.10115928575,0,100086.54791527106,876512.4307415196,4014.0,3A,SRTV,0.053,WaterCooledChiller,123.06903367196955,5.86,1463019.601525008,0.5991118846445181,2.961583529386362,0.0007378135349741809
331,atlanta,small_office,29775.355804512154,0,6032.62752589835,57985.41673294262,511.0,3A,SRTV,0.053,WaterCooledChiller,58.26879805188288,5.86,93336.61403470696,0.6212504849531064,3.1346934910703146,0.00613442953242723
332,atlanta,stand_alone_retail,185250.8378786051,0,37532.69351739704,373700.8831749198,2294.0,3A,SRTV,0.053,WaterCooledChiller,80.75450648587842,5.86,593642.4671868666,0.6295049694571234,3.2045332371229573,0.0013969194582052996
333,atlanta,strip_mall,168569.13147156916,0,34152.90111757665,343139.19712757785,2090.0,3A,SRTV,0.053,WaterCooledChiller,80.655086828502,5.86,543275.197676577,0.6316121159130399,3.222862886780702,0.0015420396587467473
334,atlanta,supermarket,183299.7360377032,0,37137.391081767586,367557.4741357638,4181.0,3A,SRTV,0.053,WaterCooledChiller,43.841123185291366,5.86,585182.5858749219,0.628107334373628,3.1924900631311046,0.0007635709311483149
335,atlanta,warehouse,40339.670567919835,0,8173.007525130112,85326.99805730834,4835.0,3A,SRTV,0.053,WaterCooledChiller,8.34326175137949,5.86,133220.8221545708,0.6404929550600343,3.302476700454634,0.0006830355119864806
336,atlanta,full_service_restaurant,138201.1475863159,0,28000.204347301362,270172.96959657624,569.52,3A,SRTV,0.053,WaterCooledChiller,242.66250102949132,5.86,434254.16707176226,0.6221540058403839,3.1421892991195413,0.005517258918246139
337,atlanta,hospital,16863438.28369626,0,3416612.1351973508,26662973.754295304,22422.0,3A,SRTV,0.053,WaterCooledChiller,752.093403072708,5.86,46684320.86655178,0.5711333753898239,2.7683749945399123,0.00012346690725804622
338,atlanta,large_hotel,3565816.3839056278,0,722451.2180837988,5880603.093268307,11345.0,3A,SRTV,0.053,WaterCooledChiller,314.3073057651501,5.86,10114167.231239367,0.5814223710979427,2.836424016920734,0.00025001533864440145
339,atlanta,large_office,6461081.304124868,0,1309045.5468687988,11508258.956400495,46320.0,3A,SRTV,0.053,WaterCooledChiller,139.48793834466468,5.86,19179265.861051656,0.6000364685371468,2.9684297346339346,6.40852706095409e-05
340,atlanta,medium_office,490971.69680856995,0,99473.18151461182,925676.085452641,4982.0,3A,SRTV,0.053,WaterCooledChiller,98.54911617996186,5.86,1508588.9291282664,0.6136039232288018,3.0726596643644526,0.0006167522409402755
341,atlanta,midrise_apartment,190390.21539679018,0,38573.95564322177,358271.43485890375,3135.0,3A,SRTV,0.053,WaterCooledChiller,60.73053122704631,5.86,584314.8149281833,0.6131479567276383,3.069038047519507,0.0009789595047909113
342,atlanta,outpatient_healthcare,1474836.239312145,0,298808.7783696143,2534433.8005938274,3804.0,3A,SRTV,0.053,WaterCooledChiller,387.70668751633673,5.86,4285453.241839767,0.5914039093577373,2.905714632994425,0.0007638576848040024
343,atlanta,primary_school,581751.7807207332,0,117865.65469301469,1149107.8633410481,6871.0,3A,SRTV,0.053,WaterCooledChiller,84.66770204056661,5.86,1839800.5998421144,0.6245828289433435,3.162518209334542,0.00046027044234238715
344,atlanta,quick_service_restaurant,55457.844426624295,0,11236.020856024268,109599.69828761219,232.0,3A,SRTV,0.053,WaterCooledChiller,239.0424328733806,5.86,175442.7805039144,0.6247033817682047,3.1635340738142275,0.013635922731957876
345,atlanta,secondary_school,6420113.817731498,0,1300745.3408962484,12217866.155565515,19592.0,3A,SRTV,0.053,WaterCooledChiller,327.6905786918894,5.86,19840233.85321753,0.6158126081555293,3.090324317681324,0.0001577339892650737
346,atlanta,small_hotel,493999.10115928575,0,100086.54791527106,876512.4307415196,4014.0,3A,SRTV,0.053,WaterCooledChiller,123.06903367196955,5.86,1463019.601525008,0.5991118846445181,2.961583529386362,0.0007378135349741809
347,atlanta,small_office,29775.355804512154,0,6032.62752589835,57985.41673294262,511.0,3A,SRTV,0.053,WaterCooledChiller,58.26879805188288,5.86,93336.61403470696,0.6212504849531064,3.1346934910703146,0.00613442953242723
348,atlanta,stand_alone_retail,185250.8378786051,0,37532.69351739704,373700.8831749198,2294.0,3A,SRTV,0.053,WaterCooledChiller,80.75450648587842,5.86,593642.4671868666,0.6295049694571234,3.2045332371229573,0.0013969194582052996
349,atlanta,strip_mall,168569.13147156916,0,34152.90111757665,343139.19712757785,2090.0,3A,SRTV,0.053,WaterCooledChiller,80.655086828502,5.86,543275.197676577,0.6316121159130399,3.222862886780702,0.0015420396587467473
350,atlanta,supermarket,183299.7360377032,0,37137.391081767586,367557.4741357638,4181.0,3A,SRTV,0.053,WaterCooledChiller,43.841123185291366,5.86,585182.5858749219,0.628107334373628,3.1924900631311046,0.0007635709311483149
351,atlanta,warehouse,40339.670567919835,0,8173.007525130112,85326.99805730834,4835.0,3A,SRTV,0.053,WaterCooledChiller,8.34326175137949,5.86,133220.8221545708,0.6404929550600343,3.302476700454634,0.0006830355119864806
352,atlanta,full_service_restaurant,138201.1475863159,0,28000.204347301362,270172.96959657624,569.52,3A,SRVC,0.053,WaterCooledChiller,242.66250102949132,6.67,456934.3325930763,0.591273078701178,3.306299119605285,0.005805413540534634
353,atlanta,hospital,16863438.28369626,0,3416612.1351973508,26662973.754295304,22422.0,3A,SRVC,0.053,WaterCooledChiller,752.093403072708,6.67,49451776.69606163,0.5391711994125129,2.932484815025658,0.00013078605008588252
354,atlanta,large_hotel,3565816.3839056278,0,722451.2180837988,5880603.093268307,11345.0,3A,SRVC,0.053,WaterCooledChiller,314.3073057651501,6.67,10699352.717887245,0.5496223228006193,3.0005338374064783,0.0002644807260825455
355,atlanta,large_office,6461081.304124868,0,1309045.5468687988,11508258.956400495,46320.0,3A,SRVC,0.053,WaterCooledChiller,139.48793834466468,6.67,20239592.754015382,0.5686013101285027,3.132539555119678,6.762822873747147e-05
356,atlanta,medium_office,490971.69680856995,0,99473.18151461182,925676.085452641,4982.0,3A,SRVC,0.053,WaterCooledChiller,98.54911617996186,6.67,1589162.2061551018,0.582493141271128,3.236769484850196,0.0006496927910177029
357,atlanta,midrise_apartment,190390.21539679018,0,38573.95564322177,358271.43485890375,3135.0,3A,SRVC,0.053,WaterCooledChiller,60.73053122704631,6.67,615559.7189991929,0.582025470154868,3.2331478680052523,0.0010313071349299051
358,atlanta,outpatient_healthcare,1474836.239312145,0,298808.7783696143,2534433.8005938274,3804.0,3A,SRVC,0.053,WaterCooledChiller,387.70668751633673,6.67,4527488.352319155,0.5597880333133474,3.0698244534801704,0.0008069990676866904
359,atlanta,primary_school,581751.7807207332,0,117865.65469301469,1149107.8633410481,6871.0,3A,SRVC,0.053,WaterCooledChiller,84.66770204056661,6.67,1935271.780143456,0.5937707949504994,3.3266280298202866,0.0004841548580731024
360,atlanta,quick_service_restaurant,55457.844426624295,0,11236.020856024268,109599.69828761219,232.0,3A,SRVC,0.053,WaterCooledChiller,239.0424328733806,6.67,184543.95739729406,0.5938948087672213,3.327643894299972,0.014343292647844707
361,atlanta,secondary_school,6420113.817731498,0,1300745.3408962484,12217866.155565515,19592.0,3A,SRVC,0.053,WaterCooledChiller,327.6905786918894,6.67,20893837.57934349,0.5847593152367855,3.254434138167068,0.00016611035821595895
362,atlanta,small_hotel,493999.10115928575,0,100086.54791527106,876512.4307415196,4014.0,3A,SRVC,0.053,WaterCooledChiller,123.06903367196955,6.67,1544089.7053363775,0.5676564177018282,3.1256933498721065,0.0007786978948361003
363,atlanta,small_office,29775.355804512154,0,6032.62752589835,57985.41673294262,511.0,3A,SRVC,0.053,WaterCooledChiller,58.26879805188288,6.67,98223.0423306846,0.5903443362884733,3.2988033115560587,0.006455583779953148
364,atlanta,stand_alone_retail,185250.8378786051,0,37532.69351739704,373700.8831749198,2294.0,3A,SRVC,0.053,WaterCooledChiller,80.75450648587842,6.67,624043.9489359581,0.5988374437603441,3.3686430576087014,0.0014684581768128603
365,atlanta,strip_mall,168569.13147156916,0,34152.90111757665,343139.19712757785,2090.0,3A,SRVC,0.053,WaterCooledChiller,80.655086828502,6.67,570939.0475818141,0.6010084589255683,3.3869727072664464,0.0016205611039552376
366,atlanta,supermarket,183299.7360377032,0,37137.391081767586,367557.4741357638,4181.0,3A,SRVC,0.053,WaterCooledChiller,43.841123185291366,6.67,615263.8726511536,0.5973981091266901,3.3565998836168482,0.0008028222634816666
367,atlanta,warehouse,40339.670567919835,0,8173.007525130112,85326.99805730834,4835.0,3A,SRVC,0.053,WaterCooledChiller,8.34326175137949,6.67,139840.9582499262,0.6101717202538791,3.4665865209403783,0.000716977563793253
368,atlanta,full_service_restaurant,138201.1475863159,0,28000.204347301362,270172.96959657624,569.52,3A,SRVC,0.053,WaterCooledChiller,242.66250102949132,6.67,456934.3325930763,0.591273078701178,3.306299119605285,0.005805413540534634
369,atlanta,hospital,16863438.28369626,0,3416612.1351973508,26662973.754295304,22422.0,3A,SRVC,0.053,WaterCooledChiller,752.093403072708,6.67,49451776.69606163,0.5391711994125129,2.932484815025658,0.00013078605008588252
370,atlanta,large_hotel,3565816.3839056278,0,722451.2180837988,5880603.093268307,11345.0,3A,SRVC,0.053,WaterCooledChiller,314.3073057651501,6.67,10699352.717887245,0.5496223228006193,3.0005338374064783,0.0002644807260825455
371,atlanta,large_office,6461081.304124868,0,1309045.5468687988,11508258.956400495,46320.0,3A,SRVC,0.053,WaterCooledChiller,139.48793834466468,6.67,20239592.754015382,0.5686013101285027,3.132539555119678,6.762822873747147e-05
372,atlanta,medium_office,490971.69680856995,0,99473.18151461182,925676.085452641,4982.0,3A,SRVC,0.053,WaterCooledChiller,98.54911617996186,6.67,1589162.2061551018,0.582493141271128,3.236769484850196,0.0006496927910177029
373,atlanta,midrise_apartment,190390.21539679018,0,38573.95564322177,358271.43485890375,3135.0,3A,SRVC,0.053,WaterCooledChiller,60.73053122704631,6.67,615559.7189991929,0.582025470154868,3.2331478680052523,0.0010313071349299051
374,atlanta,outpatient_healthcare,1474836.239312145,0,298808.7783696143,2534433.8005938274,3804.0,3A,SRVC,0.053,WaterCooledChiller,387.70668751633673,6.67,4527488.352319155,0.5597880333133474,3.0698244534801704,0.0008069990676866904
375,atlanta,primary_school,581751.7807207332,0,117865.65469301469,1149107.8633410481,6871.0,3A,SRVC,0.053,WaterCooledChiller,84.66770204056661,6.67,1935271.780143456,0.5937707949504994,3.3266280298202866,0.0004841548580731024
376,atlanta,quick_service_restaurant,55457.844426624295,0,11236.020856024268,109599.69828761219,232.0,3A,SRVC,0.053,WaterCooledChiller,239.0424328733806,6.67,184543.95739729406,0.5938948087672213,3.327643894299972,0.014343292647844707
377,atlanta,secondary_school,6420113.817731498,0,1300745.3408962484,12217866.155565515,19592.0,3A,SRVC,0.053,WaterCooledChiller,327.6905786918894,6.67,20893837.57934349,0.5847593152367855,3.254434138167068,0.00016611035821595895
378,atlanta,small_hotel,493999.10115928575,0,100086.54791527106,876512.4307415196,4014.0,3A,SRVC,0.053,WaterCooledChiller,123.06903367196955,6.67,1544089.7053363775,0.5676564177018282,3.1256933498721065,0.0007786978948361003
379,atlanta,small_office,29775.355804512154,0,6032.62752589835,57985.41673294262,511.0,3A,SRVC,0.053,WaterCooledChiller,58.26879805188288,6.67,98223.0423306846,0.5903443362884733,3.2988033115560587,0.006455583779953148
380,atlanta,stand_alone_retail,185250.8378786051,0,37532.69351739704,373700.8831749198,2294.0,3A,SRVC,0.053,WaterCooledChiller,80.75450648587842,6.67,624043.9489359581,0.5988374437603441,3.3686430576087014,0.0014684581768128603
381,atlanta,strip_mall,168569.13147156916,0,34152.90111757665,343139.19712757785,2090.0,3A,SRVC,0.053,WaterCooledChiller,80.655086828502,6.67,570939.0475818141,0.6010084589255683,3.3869727072664464,0.0016205611039552376
382,atlanta,supermarket,183299.7360377032,0,37137.391081767586,367557.4741357638,4181.0,3A,SRVC,0.053,WaterCooledChiller,43.841123185291366,6.67,615263.8726511536,0.5973981091266901,3.3565998836168482,0.0008028222634816666
383,atlanta,warehouse,40339.670567919835,0,8173.007525130112,85326.99805730834,4835.0,3A,SRVC,0.053,WaterCooledChiller,8.34326175137949,6.67,139840.9582499262,0.6101717202538791,3.4665865209403783,0.000716977563793253
384,las_vegas,full_service_restaurant,184634.0328775405,0,37407.72591492861,550825.4357366322,569.52,3B,AZNM,0.053,WaterCooledChiller,324.19236001815653,11.68,987747.6744229984,0.5576580436480417,5.349759516319113,0.009393453287538829
385,las_vegas,hospital,13887915.13610575,0,2813757.1109970165,30178346.160500392,22422.0,3B,AZNM,0.053,WaterCooledChiller,619.3878840471747,11.68,63043029.216945544,0.4786944176912847,4.539416363010925,0.0002024536777723185
386,las_vegas,large_hotel,3394095.8894219236,0,687659.8359560942,7707729.239618319,11345.0,3B,AZNM,0.053,WaterCooledChiller,299.1710788384243,11.68,15739596.1235855,0.4897031143047201,4.6373457428352856,0.0004087567864993641
387,las_vegas,large_office,4798931.815992812,0,972286.2207974221,12937077.588236142,46320.0,3B,AZNM,0.053,WaterCooledChiller,103.60388203784136,11.68,24293380.647150032,0.5325350874849873,5.062247512288143,0.00010928859050708426
388,las_vegas,medium_office,563422.4861275083,0,114152.05315557681,1641901.9223910025,4982.0,3B,AZNM,0.053,WaterCooledChiller,113.09162708300047,11.68,2975197.9032481397,0.5518630947536209,5.280580694776924,0.0010599318937729674
389,las_vegas,midrise_apartment,235897.69653576487,0,47793.985964796135,669951.6023439501,3135.0,3B,AZNM,0.053,WaterCooledChiller,75.24647417408768,11.68,1228185.358412769,0.5454808573925309,5.2064321799198305,0.0016607439170398183
390,las_vegas,outpatient_healthcare,1452956.351084027,0,294375.80981484405,3701670.2382367714,3804.0,3B,AZNM,0.053,WaterCooledChiller,381.95487673081675,11.68,7139979.696874149,0.5184426840677636,4.914104743440591,0.0012918256423345403
391,las_vegas,primary_school,704862.1573835402,0,142808.39767334206,2088406.339998006,6871.0,3B,AZNM,0.053,WaterCooledChiller,102.58509058121673,11.68,3756408.424822641,0.5559582728538391,5.3292808891407795,0.0007756193987979595
392,las_vegas,quick_service_restaurant,80058.85992826993,0,16220.302631014503,240722.6597822901,232.0,3B,AZNM,0.053,WaterCooledChiller,345.0812927942669,11.68,430175.7945125395,0.5595913643980568,5.373244071898634,0.023160534792666526
393,las_vegas,secondary_school,6715688.039868019,0,1360630.0724209866,18865228.426722087,19592.0,3B,AZNM,0.053,WaterCooledChiller,342.77705389281437,11.68,34757387.67259921,0.5427688813792638,5.17555125644018,0.00026416656065946203
394,las_vegas,small_hotel,516329.3981468685,0,104610.77140912923,1372931.4657092018,4014.0,3B,AZNM,0.053,WaterCooledChiller,128.63213705701756,11.68,2594785.275767831,0.5291117837497876,5.025445549063529,0.0012519794591588265
395,las_vegas,small_office,35231.41060446147,0,7138.0499626638875,103800.27697854051,511.0,3B,AZNM,0.053,WaterCooledChiller,68.9460090106878,11.68,187172.70054245472,0.5545695321898527,5.312665525766727,0.010396605725570895
396,las_vegas,stand_alone_retail,216866.4138548047,0,43938.15832975204,659765.8616079673,2294.0,3B,AZNM,0.053,WaterCooledChiller,94.53636175013283,11.68,1172963.5508994712,0.5624777181712379,5.408691599819544,0.0023577557104705947
397,las_vegas,strip_mall,203721.03072605998,0,41274.84170570933,621793.2633708392,2090.0,3B,AZNM,0.053,WaterCooledChiller,97.47417738088994,11.68,1103883.4144935242,0.5632780194058137,5.4186031287947705,0.002592633075978359
398,las_vegas,supermarket,251168.3699391733,0,50887.89642273441,776920.8583961782,4181.0,3B,AZNM,0.053,WaterCooledChiller,60.07375506796779,11.68,1371291.488613716,0.5665614239184065,5.4596503888837935,0.0013058240585706274
399,las_vegas,warehouse,76466.8579176109,0,15492.546081442053,241764.14315123955,4835.0,3B,AZNM,0.053,WaterCooledChiller,15.815275680995017,11.68,422717.0813824827,0.5719289657294132,5.528108423625024,0.0011433523109875955
400,las_vegas,full_service_restaurant,184634.0328775405,0,37407.72591492861,550825.4357366322,569.52,3B,CAMX,0.053,WaterCooledChiller,324.19236001815653,11.55,982884.6700540576,0.5604171603432755,5.323420903154735,0.009347206249393761
401,las_vegas,hospital,13887915.13610575,0,2813757.1109970165,30178346.160500392,22422.0,3B,CAMX,0.053,WaterCooledChiller,619.3878840471747,11.55,62677240.79251593,0.4814881092229555,4.513077749846547,0.0002012790005283448
402,las_vegas,large_hotel,3394095.8894219236,0,687659.8359560942,7707729.239618319,11345.0,3B,CAMX,0.053,WaterCooledChiller,299.1710788384243,11.55,15650200.344911207,0.492500355889984,4.611007129670907,0.000406435181108057
403,las_vegas,large_office,4798931.815992812,0,972286.2207974221,12937077.588236142,46320.0,3B,CAMX,0.053,WaterCooledChiller,103.60388203784136,11.55,24166983.438446365,0.5353203316080823,5.035908899123764,0.0001087199675976633
404,las_vegas,medium_office,563422.4861275083,0,114152.05315557681,1641901.9223910025,4982.0,3B,CAMX,0.053,WaterCooledChiller,113.09162708300047,11.55,2960358.1363379145,0.5546294896677951,5.254242081612545,0.001054645138822269
405,las_vegas,midrise_apartment,235897.69653576487,0,47793.985964796135,669951.6023439501,3135.0,3B,CAMX,0.053,WaterCooledChiller,75.24647417408768,11.55,1221972.1402373454,0.5482543998211158,5.180093566755452,0.0016523424455360293
406,las_vegas,outpatient_healthcare,1452956.351084027,0,294375.80981484405,3701670.2382367714,3804.0,3B,CAMX,0.053,WaterCooledChiller,381.95487673081675,11.55,7101710.84159822,0.5212364063817221,4.887766130276212,0.0012849017166867015
407,las_vegas,primary_school,704862.1573835402,0,142808.39767334206,2088406.339998006,6871.0,3B,CAMX,0.053,WaterCooledChiller,102.58509058121673,11.55,3737843.333125107,0.5587196021540975,5.3029422759764016,0.0007717860975078448
408,las_vegas,quick_service_restaurant,80058.85992826993,0,16220.302631014503,240722.6597822901,232.0,3B,CAMX,0.053,WaterCooledChiller,345.0812927942669,11.55,428067.1551705076,0.5623478860142996,5.3469054587342555,0.023047006287647654
409,las_vegas,secondary_school,6715688.039868019,0,1360630.0724209866,18865228.426722087,19592.0,3B,CAMX,0.053,WaterCooledChiller,342.77705389281437,11.55,34580505.76318449,0.5455451853687638,5.149212643275802,0.00026282220514882616
410,las_vegas,small_hotel,516329.3981468685,0,104610.77140912923,1372931.4657092018,4014.0,3B,CAMX,0.053,WaterCooledChiller,128.63213705701756,11.55,2581185.8754846444,0.5318994957894768,4.9991069358991505,0.0012454177717735801
411,las_vegas,small_office,35231.41060446147,0,7138.0499626638875,103800.27697854051,511.0,3B,CAMX,0.053,WaterCooledChiller,68.9460090106878,11.55,186244.7540473084,0.557332621310633,5.286326912602348,0.01034506245127661
412,las_vegas,stand_alone_retail,216866.4138548047,0,43938.15832975204,659765.8616079673,2294.0,3B,CAMX,0.053,WaterCooledChiller,94.53636175013283,11.55,1167251.5903166034,0.5652302100775151,5.3823529866551665,0.00234627418773111
413,las_vegas,strip_mall,203721.03072605998,0,41274.84170570933,621793.2633708392,2090.0,3B,CAMX,0.053,WaterCooledChiller,97.47417738088994,11.55,1098517.685071782,0.5660293610386513,5.392264515630392,0.0025800308687226755
414,las_vegas,supermarket,251168.3699391733,0,50887.89642273441,776920.8583961782,4181.0,3B,CAMX,0.053,WaterCooledChiller,60.07375506796779,11.55,1364676.0620787607,0.5693078965661077,5.433311775719415,0.0012995244620232994
